liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Miami FC,83fbcsmeitqsvudkn70f419g4,D. Dowouna,Midfielder,18,,830.0,4.0,348.0,35.0,7.0,2.0,,79.0,,8.0,85.0,3.0,3.0,10.0,1.0,11.0,105.0,5.0,64.0,,,59.0,2.0,358.0,1.0,37.0,118.0,17.0,1.0,11.0,9.0,198.0,13.0,140.0,8.0,410.0,29.0,50.0,9.0,23.0,9.0,5.0,160.0,3.0,3.0,13.0,,2.0,1.0,5.0,7.0,82.0,10.0,16.0,,1.0,1.0,,5.0,15.0,41.0,417.0,4.0,42.0,1.0,6.0,,6.0,,2.0,12.0,2.0,511.0,17.0,,352.0,,18.0,6.0,5.0,54.0,8.0,4.0,1.0,0.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,e6ubrovhf8hi704f1kuyeafv9,M. Hernández,Defender,6,1.0,1173.0,,481.0,36.0,11.0,2.0,,82.0,1.0,10.0,145.0,3.0,6.0,34.0,3.0,18.0,262.0,6.0,61.0,,26.0,106.0,3.0,515.0,1.0,35.0,204.0,19.0,,21.0,60.0,195.0,12.0,125.0,6.0,598.0,25.0,46.0,13.0,27.0,5.0,4.0,321.0,,1.0,22.0,,2.0,,2.0,17.0,52.0,10.0,13.0,,,2.0,1.0,2.0,21.0,81.0,621.0,41.0,47.0,8.0,3.0,1.0,12.0,1.0,1.0,4.0,4.0,805.0,19.0,1.0,497.0,16.0,16.0,6.0,2.0,30.0,4.0,,,,0.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,50mnevu5gdn7ve3cunbhao3kk,C. Jean-Francois,Forward,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,Forward,19,,106.0,3.0,12.0,18.0,4.0,,,36.0,,4.0,23.0,,4.0,,,1.0,,1.0,28.0,,,6.0,2.0,12.0,,14.0,6.0,3.0,,4.0,,6.0,,3.0,3.0,17.0,10.0,6.0,,2.0,1.0,2.0,6.0,2.0,1.0,1.0,,,,,,5.0,10.0,1.0,,1.0,12.0,,,8.0,4.0,18.0,2.0,22.0,,5.0,,,,,12.0,,62.0,3.0,,11.0,,2.0,,5.0,9.0,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,9qjkqhlworzz3lk1o6nc191ih,F. López,Midfielder,11,1.0,1068.0,11.0,105.0,58.0,13.0,1.0,,112.0,2.0,2.0,105.0,3.0,31.0,3.0,5.0,19.0,22.0,13.0,97.0,5.0,,35.0,7.0,108.0,,41.0,33.0,25.0,5.0,30.0,2.0,67.0,5.0,32.0,15.0,112.0,39.0,33.0,10.0,1.0,11.0,,42.0,6.0,14.0,20.0,1.0,,5.0,7.0,2.0,16.0,10.0,16.0,,1.0,68.0,2.0,7.0,15.0,41.0,143.0,,71.0,,18.0,1.0,,,13.0,23.0,1.0,308.0,25.0,16.0,77.0,,5.0,9.0,7.0,56.0,3.0,6.0,4.0,1.0,0.0,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2023,Miami FC,bbjwjrz3m9vzaqtflaj9pitey,Gustavo Rissi,Defender,77,,605.0,,228.0,25.0,7.0,,,61.0,,5.0,94.0,1.0,11.0,15.0,3.0,6.0,106.0,9.0,49.0,,16.0,60.0,3.0,243.0,2.0,29.0,115.0,12.0,,14.0,23.0,67.0,8.0,54.0,5.0,298.0,24.0,37.0,7.0,29.0,2.0,5.0,177.0,,3.0,6.0,1.0,2.0,,6.0,1.0,33.0,10.0,10.0,,,3.0,,6.0,12.0,37.0,303.0,9.0,32.0,3.0,3.0,1.0,8.0,1.0,1.0,7.0,,408.0,12.0,,238.0,23.0,13.0,3.0,2.0,28.0,,,,,0.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,1.0,
USA_USL_Championship,2023,Miami FC,ac5zpx8c09rtmidm654e67xsl,J. McGuire,Goalkeeper,1,,1080.0,,118.0,,,,,6.0,,5.0,126.0,3.0,,92.0,,16.0,233.0,,1.0,,,124.0,,210.0,3.0,6.0,54.0,12.0,,,122.0,43.0,,47.0,,160.0,1.0,2.0,12.0,44.0,,,167.0,,,17.0,,9.0,,,,113.0,10.0,,,,,,,5.0,80.0,334.0,11.0,,,,,19.0,,1.0,,1.0,464.0,12.0,,109.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,137.0,119.0,,,,,,16.0,15.0,39.0,2.0,7.0,39.0,24.0,4.0,,8.0,1.0,1.0,,,,,,
USA_USL_Championship,2023,Miami FC,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,Forward,17,1.0,802.0,4.0,150.0,39.0,19.0,1.0,,124.0,,6.0,139.0,2.0,33.0,2.0,,16.0,68.0,2.0,99.0,1.0,4.0,67.0,,152.0,,66.0,12.0,22.0,1.0,8.0,11.0,96.0,8.0,88.0,16.0,215.0,60.0,56.0,6.0,13.0,10.0,7.0,60.0,2.0,4.0,19.0,2.0,1.0,1.0,23.0,6.0,35.0,10.0,21.0,,1.0,22.0,,23.0,25.0,77.0,219.0,5.0,58.0,,4.0,4.0,3.0,4.0,10.0,23.0,3.0,414.0,22.0,4.0,148.0,14.0,15.0,5.0,9.0,51.0,12.0,5.0,1.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,Defender,3,,2120.0,4.0,576.0,69.0,21.0,1.0,,201.0,,36.0,289.0,3.0,24.0,68.0,4.0,40.0,413.0,21.0,144.0,,35.0,203.0,8.0,644.0,1.0,111.0,241.0,26.0,,41.0,98.0,254.0,32.0,61.0,1.0,827.0,75.0,105.0,25.0,73.0,10.0,13.0,397.0,4.0,9.0,48.0,1.0,9.0,,18.0,37.0,152.0,10.0,20.0,1.0,,15.0,,18.0,57.0,148.0,847.0,59.0,90.0,6.0,12.0,7.0,32.0,7.0,4.0,8.0,8.0,1277.0,26.0,1.0,628.0,93.0,45.0,5.0,6.0,132.0,7.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,bqmln8wgwt0uazirmw682kt4a,R. Molina,Forward,50,3.0,405.0,5.0,105.0,29.0,,,,60.0,1.0,,66.0,2.0,10.0,,1.0,3.0,28.0,2.0,60.0,3.0,2.0,27.0,3.0,105.0,,31.0,56.0,17.0,,6.0,4.0,60.0,6.0,7.0,14.0,131.0,31.0,23.0,3.0,7.0,12.0,8.0,49.0,3.0,3.0,5.0,3.0,,3.0,11.0,2.0,24.0,10.0,19.0,,,21.0,1.0,11.0,,31.0,132.0,,29.0,,8.0,4.0,,4.0,4.0,13.0,2.0,257.0,17.0,,104.0,18.0,14.0,3.0,8.0,41.0,7.0,3.0,2.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,by0ug4fs0yocti5ygf49xsc15,K. Murphy,Forward,9,,1782.0,18.0,161.0,50.0,53.0,,,188.0,2.0,48.0,170.0,4.0,26.0,3.0,2.0,25.0,49.0,6.0,87.0,6.0,,98.0,16.0,164.0,1.0,85.0,72.0,29.0,5.0,18.0,1.0,111.0,3.0,52.0,9.0,251.0,37.0,97.0,20.0,18.0,12.0,,53.0,12.0,12.0,28.0,,,6.0,9.0,1.0,23.0,10.0,20.0,2.0,8.0,72.0,1.0,8.0,101.0,89.0,262.0,13.0,103.0,1.0,34.0,,,,15.0,27.0,3.0,476.0,29.0,3.0,155.0,,3.0,11.0,9.0,89.0,10.0,15.0,2.0,4.0,0.0,1.0,,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,Defender,22,1.0,1304.0,2.0,709.0,23.0,19.0,,1.0,90.0,,27.0,118.0,3.0,6.0,54.0,6.0,16.0,275.0,5.0,44.0,1.0,1.0,107.0,5.0,763.0,4.0,48.0,210.0,20.0,,14.0,54.0,214.0,9.0,352.0,7.0,845.0,21.0,53.0,13.0,49.0,13.0,4.0,549.0,2.0,1.0,16.0,,7.0,1.0,,5.0,66.0,10.0,22.0,,,11.0,,,46.0,58.0,870.0,62.0,42.0,17.0,7.0,,19.0,,2.0,3.0,,1022.0,20.0,,743.0,3.0,13.0,1.0,1.0,33.0,2.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,8bmnbi3h05emc62sl0iuittjp,C. Repetto,Forward,7,,922.0,10.0,209.0,43.0,36.0,1.0,,116.0,1.0,20.0,147.0,4.0,6.0,6.0,2.0,12.0,41.0,5.0,60.0,3.0,1.0,79.0,5.0,215.0,,37.0,89.0,27.0,2.0,17.0,3.0,128.0,4.0,59.0,17.0,286.0,17.0,76.0,10.0,16.0,3.0,3.0,87.0,2.0,2.0,14.0,2.0,,3.0,3.0,3.0,26.0,10.0,10.0,,2.0,35.0,1.0,3.0,56.0,66.0,294.0,7.0,79.0,,15.0,,2.0,,5.0,24.0,2.0,433.0,27.0,12.0,207.0,7.0,7.0,9.0,10.0,105.0,5.0,11.0,1.0,2.0,0.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,8up0rt8umisgqxxwq5vih60h5,J. Rivas,Forward,11,3.0,1660.0,23.0,371.0,55.0,22.0,2.0,,129.0,3.0,11.0,168.0,2.0,25.0,11.0,3.0,18.0,87.0,9.0,96.0,9.0,,80.0,9.0,382.0,3.0,52.0,112.0,25.0,,18.0,9.0,263.0,6.0,144.0,6.0,455.0,41.0,71.0,19.0,17.0,6.0,3.0,127.0,13.0,13.0,18.0,,,10.0,24.0,8.0,58.0,10.0,17.0,1.0,,66.0,3.0,17.0,33.0,87.0,462.0,3.0,77.0,,32.0,8.0,4.0,2.0,9.0,28.0,,694.0,25.0,6.0,376.0,3.0,9.0,11.0,16.0,119.0,7.0,12.0,6.0,4.0,3.0,10.0,1.0,,,4.0,4.0,3.0,1.0,4.0,10.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,z4veesvky00ot3anyececogl,M. Salazar,Forward,17,,1652.0,11.0,345.0,75.0,34.0,2.0,,216.0,1.0,32.0,190.0,3.0,41.0,10.0,5.0,20.0,74.0,11.0,150.0,2.0,,87.0,12.0,355.0,,107.0,82.0,32.0,2.0,30.0,13.0,233.0,8.0,124.0,13.0,442.0,75.0,74.0,19.0,26.0,16.0,1.0,125.0,6.0,18.0,21.0,3.0,,2.0,10.0,8.0,68.0,10.0,31.0,2.0,,59.0,1.0,10.0,66.0,71.0,442.0,19.0,109.0,1.0,23.0,3.0,9.0,3.0,9.0,44.0,1.0,752.0,32.0,19.0,355.0,3.0,9.0,17.0,16.0,162.0,25.0,12.0,0.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,ep4gajitp6xtbsgwg81gpuj9w,G. Sanna-Lenzi,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,d8uer29a3oya05ks99q696221,M. Segbers,Defender,2,4.0,3033.0,1.0,1165.0,107.0,27.0,1.0,,303.0,4.0,16.0,392.0,7.0,46.0,42.0,11.0,43.0,469.0,27.0,260.0,,50.0,220.0,4.0,1207.0,4.0,169.0,193.0,37.0,,40.0,72.0,651.0,34.0,499.0,5.0,1390.0,153.0,148.0,32.0,61.0,18.0,27.0,561.0,1.0,19.0,46.0,3.0,4.0,,25.0,48.0,183.0,10.0,39.0,1.0,1.0,30.0,4.0,25.0,43.0,184.0,1427.0,44.0,134.0,3.0,5.0,5.0,25.0,5.0,11.0,50.0,3.0,2112.0,37.0,,1171.0,183.0,61.0,4.0,29.0,266.0,46.0,,,,0.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_USL_Championship,2023,Miami FC,da2xipmbg3v2jwwe6twcs1fu2,C. Sorto,Forward,99,3.0,1867.0,16.0,451.0,67.0,26.0,,,157.0,1.0,11.0,240.0,7.0,14.0,42.0,6.0,24.0,160.0,7.0,120.0,3.0,,153.0,10.0,493.0,,64.0,167.0,33.0,5.0,20.0,30.0,328.0,8.0,101.0,9.0,640.0,53.0,123.0,24.0,33.0,11.0,6.0,172.0,12.0,19.0,26.0,5.0,2.0,5.0,21.0,8.0,84.0,10.0,28.0,2.0,2.0,30.0,1.0,14.0,37.0,141.0,646.0,8.0,93.0,1.0,26.0,7.0,11.0,4.0,11.0,36.0,2.0,897.0,33.0,1.0,488.0,9.0,14.0,21.0,17.0,218.0,25.0,15.0,5.0,0.0,1.0,,2.0,,,,,8.0,,3.0,11.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,637c2iedo7modc3ekt36c2m7d,A. Stanley,Defender,3,1.0,3007.0,,1241.0,56.0,26.0,1.0,,203.0,3.0,23.0,609.0,8.0,55.0,115.0,3.0,40.0,681.0,5.0,154.0,,53.0,371.0,6.0,1356.0,8.0,121.0,690.0,34.0,,26.0,130.0,691.0,18.0,75.0,,1649.0,98.0,241.0,34.0,98.0,15.0,6.0,705.0,2.0,34.0,43.0,4.0,8.0,,130.0,39.0,138.0,10.0,59.0,,,21.0,3.0,83.0,49.0,403.0,1727.0,70.0,82.0,15.0,6.0,40.0,29.0,16.0,15.0,25.0,3.0,2497.0,34.0,2.0,1294.0,184.0,24.0,1.0,16.0,281.0,19.0,1.0,,,0.0,,,,,,,,,15.0,53.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Miami FC,afbi7ba716z8at1irydcx44ix,R. Telfer,Midfielder,14,3.0,1929.0,10.0,489.0,78.0,41.0,2.0,,267.0,,47.0,269.0,5.0,42.0,19.0,3.0,24.0,194.0,14.0,179.0,4.0,9.0,144.0,6.0,508.0,4.0,148.0,155.0,28.0,3.0,27.0,20.0,305.0,20.0,113.0,6.0,646.0,101.0,124.0,22.0,32.0,9.0,11.0,217.0,6.0,14.0,26.0,3.0,2.0,4.0,27.0,12.0,105.0,10.0,29.0,,1.0,49.0,,27.0,88.0,139.0,652.0,24.0,119.0,2.0,16.0,14.0,4.0,13.0,15.0,44.0,2.0,1033.0,28.0,4.0,502.0,38.0,31.0,12.0,29.0,190.0,28.0,7.0,1.0,3.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
