liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Union Omaha,bh8ci2ku56str20jzftbv3mqx,A. Billhardt,Forward,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,47ootnzi4i6wxj8oz9656tqms,D. Borczak,Forward,11,2.0,14.0,8.0,15.0,8.0,7.0,25.0,3.0,2.0,3.0,3.0,11.0,4.0,7.0,3.0,,28.0,6.0,2.0,2.0,3.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,25.0,14.0,14.0,26.0,,149.0,2.0,1.0,5.0,14.0,29.0,26.0,1.0,6.0,3.0,61.0,3.0,3.0,1.0,4.0,4.0,,1.0,4.0,,1.0,1.0,,1.0,1.0,,2.0,,,1.0,3.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,amjlvixpfu1b6ksznihymelii,P. Botello Faz,Forward,9,2.0,13.0,3.0,16.0,10.0,6.0,19.0,9.0,2.0,4.0,4.0,7.0,5.0,2.0,,,36.0,2.0,1.0,,3.0,11.0,,1.0,,,,,22.0,14.0,11.0,25.0,1.0,118.0,3.0,,1.0,20.0,39.0,25.0,1.0,4.0,14.0,56.0,12.0,14.0,0.0,9.0,5.0,,,6.0,2.0,2.0,2.0,,,,,2.0,1.0,1.0,,3.0,,,,2.0,,,,,,,2.0,1.0,1.0,1.0,,,0.0,1.0,,,,,4.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,23,2.0,16.0,14.0,24.0,13.0,11.0,27.0,31.0,2.0,4.0,4.0,20.0,12.0,8.0,2.0,,79.0,10.0,,,8.0,18.0,,2.0,,,,2.0,63.0,32.0,35.0,65.0,2.0,164.0,5.0,,4.0,31.0,83.0,67.0,2.0,,16.0,134.0,19.0,10.0,0.0,4.0,1.0,1.0,4.0,18.0,4.0,6.0,4.0,1.0,7.0,7.0,1.0,,,15.0,,,6.0,,,,5.0,,,1.0,,3.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,cskhx4mpx2quo562ptajwbsru,Gabriel Cabral,Midfielder,8,1.0,8.0,6.0,10.0,5.0,5.0,14.0,14.0,1.0,1.0,1.0,7.0,3.0,4.0,2.0,1.0,50.0,2.0,,,1.0,16.0,2.0,1.0,,2.0,,,43.0,21.0,25.0,44.0,,90.0,2.0,1.0,3.0,13.0,51.0,44.0,1.0,,7.0,71.0,7.0,3.0,0.0,3.0,2.0,1.0,1.0,13.0,5.0,1.0,2.0,1.0,2.0,1.0,,,,,,,4.0,3.0,2.0,5.0,1.0,,,,1.0,3.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,Forward,77,1.0,3.0,,2.0,,2.0,4.0,2.0,1.0,3.0,3.0,2.0,,2.0,,,9.0,,,,1.0,1.0,,,,,,,9.0,5.0,5.0,10.0,1.0,28.0,,,1.0,,10.0,10.0,1.0,,,13.0,,,0.0,,,,,4.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,Defender,6,2.0,21.0,8.0,13.0,5.0,8.0,11.0,31.0,2.0,5.0,5.0,10.0,5.0,5.0,4.0,1.0,117.0,5.0,3.0,2.0,11.0,39.0,1.0,2.0,1.0,,,,104.0,51.0,56.0,98.0,2.0,162.0,1.0,,2.0,16.0,120.0,107.0,3.0,,13.0,148.0,11.0,9.0,0.0,3.0,,1.0,1.0,29.0,3.0,1.0,3.0,,1.0,,,,,1.0,,1.0,4.0,1.0,,4.0,,,,,1.0,,,,,,,1.0,,,,,,9.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,Forward,17,2.0,19.0,11.0,10.0,5.0,5.0,26.0,9.0,2.0,3.0,3.0,10.0,5.0,5.0,,3.0,53.0,6.0,1.0,,6.0,19.0,3.0,2.0,2.0,1.0,1.0,1.0,45.0,27.0,19.0,41.0,1.0,150.0,4.0,,3.0,22.0,53.0,45.0,1.0,5.0,8.0,79.0,10.0,7.0,0.0,,,1.0,,6.0,,,2.0,,4.0,2.0,2.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,0.0,,,,4.0,,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
USA_USL_Cup,2026,Union Omaha,d82xjbw9ptrhgk0ifeoim0gdl,J. Gómez,Forward,21,2.0,6.0,2.0,8.0,6.0,2.0,13.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,,9.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,7.0,5.0,3.0,8.0,,65.0,2.0,,2.0,8.0,10.0,8.0,,2.0,2.0,27.0,,1.0,0.0,4.0,4.0,,,1.0,2.0,,2.0,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Union Omaha,as5066ocmlp4tub6d3tnabi1g,C. Jensen,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
