liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,FC Cincinnati,ejmps4o7wp1pqmx1727prw91x,F. Adi,Midfielder,9,1.0,6.0,,2.0,3.0,38.0,2.0,9.0,1.0,7.0,,2.0,36.0,67.0,38.0,9.0,116.0,12.0,,1.0,22.0,33.0,44.0,113.0,1.0,95.0,58.0,,,2.0,160.0,1.0,49.0,70.0,59.0,4.0,13.0,9.0,58.0,25.0,53.0,1.0,5.0,12.0,22.0,2.0,44.0,,285.0,22.0,1.0,95.0,6.0,1.0,15.0,117.0,3.0,695.0,28.0,7.0,2.0,43.0,4.0,1.0,12.0,12.0,,37.0,139.0,12.0,,,47.0,,,,,,,,,,,,,,,13.0,5.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,27,2.0,5.0,,5.0,2.0,11.0,,9.0,2.0,4.0,7.0,,33.0,60.0,23.0,,104.0,11.0,,1.0,18.0,5.0,25.0,100.0,3.0,104.0,22.0,,,3.0,129.0,1.0,44.0,13.0,26.0,2.0,7.0,8.0,28.0,17.0,88.0,,7.0,11.0,7.0,11.0,22.0,,211.0,8.0,3.0,44.0,4.0,9.0,5.0,48.0,4.0,434.0,45.0,4.0,3.0,22.0,6.0,3.0,9.0,15.0,1.0,8.0,129.0,8.0,2.0,,35.0,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,64dhvm0ah5g8fq5c1g4k68ic5,Nazmi Albadawi,Midfielder,5,,,,,,,,2.0,,2.0,,,,1.0,1.0,,4.0,1.0,,,1.0,,2.0,4.0,,3.0,3.0,,,,6.0,,3.0,,1.0,,1.0,,3.0,3.0,48.0,,1.0,1.0,1.0,1.0,2.0,,10.0,1.0,,2.0,,1.0,,4.0,,9.0,2.0,,,2.0,,,1.0,2.0,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,16,1.0,,1.0,1.0,2.0,3.0,1.0,4.0,,3.0,1.0,1.0,34.0,62.0,35.0,,117.0,6.0,,,12.0,2.0,20.0,110.0,7.0,116.0,9.0,,,6.0,137.0,,55.0,9.0,19.0,3.0,,4.0,33.0,7.0,25.0,,2.0,6.0,13.0,3.0,15.0,,177.0,14.0,2.0,32.0,,2.0,,28.0,7.0,312.0,35.0,4.0,,19.0,1.0,1.0,4.0,23.0,,7.0,135.0,1.0,,,19.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,24,2.0,5.0,,31.0,25.0,6.0,2.0,44.0,2.0,13.0,6.0,22.0,122.0,241.0,148.0,8.0,457.0,19.0,1.0,,60.0,4.0,71.0,433.0,14.0,439.0,92.0,,,11.0,528.0,,229.0,13.0,69.0,16.0,28.0,3.0,138.0,88.0,97.0,,4.0,19.0,29.0,23.0,82.0,1.0,789.0,33.0,8.0,148.0,2.0,17.0,13.0,161.0,24.0,1241.0,120.0,15.0,9.0,50.0,15.0,21.0,18.0,79.0,,9.0,501.0,9.0,3.0,,148.0,,,,25.0,1.0,4.0,13.0,11.0,1.0,,,,,13.0,1.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,9ffrfxl90gv947oi9z2p2vy6t,L. Bertone,Midfielder,6,,5.0,1.0,24.0,17.0,4.0,7.0,33.0,9.0,9.0,3.0,35.0,278.0,428.0,284.0,10.0,885.0,25.0,5.0,,58.0,13.0,236.0,792.0,33.0,852.0,60.0,,,67.0,1121.0,1.0,466.0,24.0,69.0,5.0,9.0,21.0,154.0,47.0,29.0,2.0,3.0,25.0,35.0,27.0,204.0,4.0,1390.0,37.0,2.0,307.0,10.0,11.0,15.0,129.0,93.0,2055.0,405.0,22.0,4.0,159.0,17.0,77.0,28.0,122.0,1.0,11.0,1075.0,5.0,32.0,15.0,105.0,,,,30.0,,2.0,9.0,6.0,2.0,1.0,7.0,1.0,1.0,20.0,1.0,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,9m07pgfzvwoikbgd6nmnjidp1,C. Bone,Midfielder,19,,,,6.0,4.0,,1.0,6.0,,,5.0,1.0,17.0,47.0,25.0,,82.0,6.0,,,6.0,1.0,12.0,78.0,2.0,81.0,9.0,,,1.0,94.0,,35.0,5.0,10.0,2.0,,,28.0,8.0,18.0,,4.0,6.0,10.0,2.0,12.0,,126.0,10.0,2.0,23.0,,1.0,,19.0,4.0,186.0,24.0,2.0,3.0,12.0,,,,12.0,,4.0,93.0,,,,14.0,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,52cki9zte648usjhlutb0x239,Allan Cruz,Midfielder,15,2.0,21.0,,30.0,16.0,58.0,10.0,50.0,5.0,20.0,8.0,10.0,84.0,190.0,110.0,14.0,337.0,22.0,1.0,7.0,61.0,28.0,132.0,328.0,10.0,327.0,124.0,,,29.0,469.0,7.0,150.0,85.0,118.0,8.0,41.0,8.0,119.0,96.0,50.0,3.0,1.0,22.0,30.0,41.0,113.0,1.0,781.0,36.0,11.0,215.0,6.0,25.0,35.0,242.0,9.0,1743.0,156.0,21.0,15.0,116.0,12.0,16.0,19.0,86.0,6.0,57.0,459.0,5.0,9.0,1.0,157.0,,,,,1.0,6.0,3.0,,3.0,,2.0,1.0,,,6.0,3.0,1.0,,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,4yqbrtn4plw6ukovr928ga0h5,R. Dally,Forward,81,1.0,4.0,,5.0,2.0,16.0,,6.0,,1.0,,,27.0,57.0,24.0,4.0,96.0,12.0,,1.0,35.0,5.0,41.0,94.0,,77.0,18.0,,,11.0,137.0,1.0,39.0,28.0,58.0,6.0,1.0,1.0,70.0,13.0,19.0,,4.0,12.0,12.0,11.0,30.0,,233.0,16.0,8.0,97.0,2.0,3.0,8.0,76.0,2.0,546.0,16.0,8.0,12.0,40.0,1.0,1.0,4.0,14.0,1.0,23.0,118.0,4.0,,,48.0,,,,,,4.0,,,,,,,,,4.0,2.0,1.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,FC Cincinnati,80liia62fzhdd3mi78blalpzp,M. Deplagne,Defender,17,,7.0,1.0,41.0,10.0,47.0,30.0,56.0,4.0,15.0,215.0,33.0,228.0,472.0,323.0,14.0,1000.0,33.0,13.0,1.0,84.0,68.0,250.0,932.0,44.0,982.0,165.0,,1.0,79.0,1250.0,1.0,535.0,125.0,141.0,17.0,25.0,74.0,185.0,97.0,42.0,3.0,,33.0,60.0,47.0,204.0,5.0,1973.0,68.0,3.0,389.0,11.0,17.0,21.0,306.0,68.0,2878.0,514.0,33.0,17.0,176.0,16.0,74.0,27.0,161.0,1.0,57.0,1232.0,,35.0,7.0,181.0,,,,3.0,38.0,8.0,7.0,,7.0,,,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
