root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,1e9pmgwavcrxus1a8yommuolw,M. Bombito,Defender,14,,3.0,19.0,1.0,154.0,247.0,18.0,17.0,1.0,1.0,40.0,78.0,21.0,2.0,1.0,,4.0,1.0,5.0,9.0,5.0,1.0,3.0,22.0,25.0,3.0,35.0,4.0,3.0,115.0,1.0,4.0,,2.0,10.0,51.0,38.0,2.0,1.0,1.0,27.0,3.0,10.0,1.0,,38.0,1.0,1.0,,111.0,90.0,6.0,16.0,1.0,4.0,4.0,1.0,10.0,,29.0,86.0,12.0,,,25.0,0.0,,1.0,,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,e23f2mp5xqkwgcfnhmaknh9ex,T. McGill,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,bh00doie05jdgafachnrossbu,Z. McGraw,Defender,15,,1.0,11.0,1.0,201.0,308.0,9.0,11.0,1.0,,77.0,118.0,13.0,2.0,4.0,1.0,3.0,1.0,2.0,8.0,6.0,,4.0,16.0,19.0,2.0,58.0,6.0,13.0,143.0,15.0,3.0,,12.0,10.0,47.0,25.0,,4.0,2.0,17.0,5.0,18.0,,1.0,54.0,10.0,5.0,2.0,129.0,124.0,1.0,7.0,,4.0,4.0,1.0,6.0,,29.0,110.0,6.0,,2.0,20.0,0.0,,,,,,,,,,,,1.0,3.0,,,1.0,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,11brjfbwv1v5jvz5rleiob5k9,L. Millar,Forward,11,3.0,6.0,15.0,11.0,164.0,306.0,10.0,31.0,1.0,4.0,23.0,67.0,14.0,1.0,3.0,2.0,4.0,4.0,9.0,12.0,5.0,3.0,4.0,31.0,21.0,3.0,24.0,7.0,2.0,89.0,6.0,4.0,,7.0,10.0,49.0,49.0,,3.0,5.0,22.0,3.0,14.0,12.0,8.0,4.0,2.0,3.0,3.0,88.0,68.0,8.0,12.0,14.0,4.0,4.0,,,6.0,29.0,67.0,1.0,1.0,,30.0,0.0,,,,,,,,,,,,,,3.0,1.0,,,1.0,,,,,1.0,0.0,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,d874x8snmm3ebewbv05onbzs9,K. Miller,Defender,4,,2.0,11.0,8.0,297.0,390.0,6.0,10.0,2.0,,116.0,205.0,21.0,1.0,6.0,2.0,4.0,3.0,2.0,5.0,2.0,,1.0,19.0,32.0,,139.0,11.0,11.0,251.0,10.0,14.0,,19.0,10.0,103.0,33.0,,6.0,5.0,11.0,3.0,19.0,1.0,,35.0,14.0,4.0,1.0,246.0,219.0,,30.0,1.0,4.0,4.0,3.0,4.0,6.0,30.0,215.0,14.0,,1.0,67.0,0.0,,1.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,7b63i2sks616o2xjiqtcdd756,J. Nelson,Forward,7,1.0,1.0,4.0,,49.0,57.0,4.0,11.0,3.0,,8.0,29.0,1.0,,2.0,2.0,,,4.0,5.0,1.0,,1.0,3.0,1.0,,3.0,,,30.0,,,,,10.0,21.0,10.0,,2.0,,9.0,3.0,5.0,1.0,2.0,9.0,,,1.0,30.0,29.0,3.0,2.0,2.0,1.0,1.0,,,,9.0,29.0,,,,7.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,,3.0,14.0,10.0,273.0,390.0,13.0,38.0,7.0,1.0,85.0,188.0,17.0,2.0,6.0,2.0,4.0,4.0,8.0,17.0,7.0,1.0,5.0,19.0,19.0,,44.0,2.0,1.0,208.0,9.0,2.0,,6.0,10.0,105.0,32.0,2.0,6.0,1.0,30.0,5.0,22.0,2.0,2.0,62.0,5.0,1.0,2.0,202.0,189.0,6.0,22.0,2.0,4.0,4.0,1.0,5.0,7.0,36.0,183.0,1.0,1.0,,64.0,0.0,,1.0,,,,,,,,,,,1.0,2.0,1.0,,,1.0,,1.0,,,1.0,0.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,3nu7bqtarr9yo5abdj3len04q,J. Russell-Rowe,Forward,17,,1.0,4.0,,41.0,78.0,2.0,10.0,,,13.0,19.0,4.0,,4.0,1.0,,1.0,5.0,1.0,,,,4.0,5.0,,5.0,1.0,2.0,25.0,,1.0,2.0,3.0,10.0,7.0,13.0,,4.0,2.0,3.0,1.0,2.0,,1.0,6.0,1.0,,2.0,21.0,20.0,2.0,2.0,,3.0,3.0,,,,6.0,16.0,1.0,2.0,1.0,4.0,0.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,aoc7sahlaysl1n9d4nfawfy3u,J. Shaffelburg,Forward,13,,1.0,9.0,5.0,46.0,84.0,8.0,2.0,1.0,1.0,6.0,11.0,2.0,4.0,3.0,,,1.0,4.0,7.0,5.0,1.0,1.0,10.0,3.0,,10.0,1.0,,17.0,2.0,,,1.0,10.0,9.0,16.0,,3.0,1.0,15.0,1.0,7.0,7.0,1.0,,,,2.0,17.0,14.0,2.0,5.0,7.0,3.0,3.0,,2.0,3.0,16.0,14.0,3.0,2.0,,5.0,0.0,2.0,,,,,,,,,,,3.0,1.0,2.0,1.0,,,1.0,,1.0,,,0.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,1,,,1.0,,74.0,210.0,1.0,,1.0,,24.0,20.0,,,4.0,2.0,2.0,,,1.0,,,,20.0,24.0,,34.0,24.0,2.0,53.0,,4.0,,,10.0,5.0,24.0,,4.0,,2.0,,1.0,,,11.0,,1.0,,34.0,29.0,,24.0,,2.0,2.0,,1.0,,2.0,24.0,9.0,,,8.0,0.0,,,,1.0,7.0,11.0,10.0,3.0,2.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,z6po5y26nap863d68tcekhqt,S. Vitória,Defender,5,,1.0,6.0,,148.0,290.0,3.0,5.0,3.0,,63.0,82.0,15.0,1.0,4.0,,3.0,,2.0,6.0,2.0,,1.0,16.0,27.0,1.0,43.0,12.0,13.0,116.0,1.0,11.0,,12.0,10.0,26.0,30.0,1.0,4.0,3.0,9.0,,15.0,,,35.0,9.0,2.0,2.0,109.0,89.0,,9.0,,3.0,3.0,4.0,2.0,,21.0,84.0,7.0,,,33.0,0.0,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,0.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,Midfielder,8,3.0,1.0,6.0,2.0,41.0,72.0,4.0,3.0,,1.0,5.0,16.0,5.0,,2.0,,,1.0,,1.0,,,,7.0,6.0,,10.0,1.0,4.0,23.0,,3.0,,2.0,10.0,13.0,13.0,,2.0,2.0,5.0,,1.0,2.0,,6.0,,,,23.0,17.0,1.0,10.0,4.0,2.0,2.0,1.0,1.0,1.0,7.0,17.0,1.0,,,4.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Canada,Canada,7lqj7hx4na2kvl5doan797vmx,D. Zator,Defender,6,,,1.0,,5.0,8.0,,,,,1.0,3.0,,,2.0,1.0,,,,,,,,,,,,,,3.0,1.0,,,1.0,10.0,2.0,1.0,,2.0,1.0,,,,,,2.0,,,,3.0,3.0,,,,2.0,2.0,,1.0,,1.0,3.0,,,,1.0,0.0,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
