liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,DC United,4rajisbg07fbyv62y2awtcil0,K. Fletcher,Forward,26,3.0,31.0,1.0,32.0,1.0,4.0,46.0,1.0,1.0,2.0,6.0,14.0,8.0,10.0,,,,1.0,33.0,6.0,22.0,,126.0,12.0,,11.0,1.0,13.0,75.0,15.0,,1.0,24.0,2.0,12.0,9.0,2.0,32.0,,,26.0,10.0,46.0,5.0,1.0,2.0,,,,,7.0,,11.0,,100.0,4.0,9.0,32.0,,1.0,4.0,,17.0,,1.0,,1.0,,,,7.0,1.0,,14.0,0.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,5.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,mqrqptiqi08h0t55awqcsd05,T. Fountas,Forward,11,18.0,113.0,5.0,230.0,1.0,25.0,284.0,5.0,4.0,5.0,29.0,61.0,63.0,17.0,,6.0,,20.0,120.0,52.0,98.0,5.0,1100.0,55.0,1.0,84.0,2.0,56.0,496.0,62.0,3.0,18.0,60.0,15.0,81.0,5.0,41.0,224.0,13.0,1.0,179.0,17.0,290.0,48.0,10.0,7.0,18.0,,,15.0,10.0,9.0,18.0,,100.0,11.0,15.0,224.0,1.0,12.0,34.0,1.0,50.0,5.0,4.0,11.0,7.0,,,8.0,53.0,4.0,8.0,60.0,2.0,1.0,1.0,,,1.0,6.0,,,,15.0,1.0,1.0,21.0,,,6.0,,1.0,1.0,4.0,,3.0,9.0,6.0,,7.0,2.0,2.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,DC United,cc7auv8d89ohifqg7qwz62mwa,J. Greene,Defender,33,5.0,51.0,1.0,104.0,40.0,12.0,148.0,1.0,,5.0,7.0,24.0,21.0,11.0,,4.0,,1.0,69.0,49.0,42.0,2.0,480.0,2.0,14.0,40.0,,35.0,278.0,30.0,1.0,7.0,24.0,13.0,59.0,6.0,2.0,102.0,8.0,1.0,56.0,11.0,150.0,22.0,1.0,7.0,11.0,11.0,,4.0,4.0,4.0,9.0,5.0,18.0,4.0,9.0,100.0,1.0,5.0,30.0,4.0,20.0,3.0,11.0,,4.0,,,2.0,27.0,23.0,6.0,46.0,0.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,,,6.0,,,,1.0,,,,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,4rrcs72owauveldlz4o1fwgyx,B. Hines-Ike,Defender,4,12.0,57.0,2.0,283.0,9.0,6.0,322.0,2.0,2.0,13.0,2.0,39.0,129.0,12.0,,17.0,,2.0,59.0,211.0,38.0,11.0,934.0,7.0,46.0,34.0,,28.0,458.0,45.0,3.0,6.0,25.0,12.0,126.0,3.0,3.0,271.0,14.0,2.0,73.0,12.0,334.0,19.0,,9.0,17.0,8.0,2.0,3.0,6.0,4.0,2.0,2.0,100.0,1.0,19.0,266.0,2.0,9.0,47.0,11.0,19.0,3.0,23.0,1.0,3.0,,,,32.0,14.0,3.0,51.0,0.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2023,DC United,5a02rrfusvietawk0d94iqiju,J. Hopkins,Midfielder,25,3.0,22.0,2.0,61.0,1.0,4.0,73.0,2.0,,2.0,2.0,11.0,14.0,7.0,,3.0,,3.0,25.0,20.0,16.0,2.0,192.0,8.0,,24.0,1.0,11.0,108.0,12.0,,2.0,15.0,2.0,24.0,5.0,5.0,60.0,3.0,,42.0,7.0,74.0,5.0,1.0,1.0,3.0,,1.0,,4.0,1.0,7.0,,73.0,1.0,6.0,58.0,1.0,2.0,14.0,,11.0,,2.0,,2.0,,,1.0,7.0,4.0,1.0,13.0,0.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,5poofr1j8221dhowins42c1jp,E. Hurtado,Forward,9,8.0,31.0,1.0,35.0,,6.0,45.0,1.0,3.0,6.0,3.0,12.0,14.0,7.0,,,,3.0,32.0,8.0,17.0,,271.0,25.0,1.0,12.0,1.0,12.0,89.0,15.0,,1.0,23.0,1.0,6.0,6.0,8.0,33.0,3.0,1.0,29.0,7.0,47.0,2.0,2.0,1.0,3.0,,,2.0,8.0,2.0,7.0,,100.0,1.0,14.0,35.0,,1.0,5.0,,15.0,,,,,,,4.0,8.0,1.0,,12.0,0.0,2.0,,,,,,,,,,2.0,,5.0,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,1r5zkfhxkrrgzhd0k0huxtas5,M. Klich,Midfielder,43,41.0,239.0,126.0,1219.0,29.0,70.0,1363.0,44.0,8.0,6.0,51.0,335.0,283.0,32.0,,79.0,,15.0,486.0,490.0,226.0,14.0,2723.0,54.0,10.0,380.0,,187.0,2054.0,333.0,9.0,30.0,134.0,48.0,474.0,1.0,32.0,1140.0,39.0,6.0,787.0,32.0,1470.0,99.0,12.0,36.0,45.0,12.0,2.0,30.0,7.0,29.0,48.0,4.0,48.0,26.0,13.0,1140.0,5.0,31.0,180.0,4.0,127.0,6.0,64.0,11.0,9.0,,,72.0,105.0,42.0,12.0,251.0,1.0,58.0,,93.0,56.0,2.0,3.0,,,11.0,22.0,17.0,2.0,17.0,7.0,29.0,13.0,1.0,2.0,,2.0,7.0,5.0,26.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,2r46dy0lmb3dkws1elpdo63ca,T. Ku-DiPietro,Midfielder,21,14.0,163.0,14.0,251.0,4.0,22.0,341.0,14.0,1.0,10.0,14.0,92.0,101.0,26.0,,10.0,,8.0,177.0,57.0,142.0,6.0,1164.0,81.0,2.0,60.0,,86.0,580.0,63.0,,14.0,80.0,21.0,118.0,14.0,21.0,250.0,14.0,2.0,198.0,26.0,342.0,73.0,4.0,12.0,16.0,,1.0,6.0,11.0,7.0,41.0,,51.0,6.0,21.0,241.0,2.0,12.0,57.0,,69.0,2.0,5.0,9.0,9.0,,,11.0,83.0,13.0,9.0,91.0,1.0,4.0,,,,,3.0,,,5.0,38.0,4.0,1.0,13.0,2.0,,32.0,,,,4.0,2.0,,3.0,5.0,,4.0,1.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,Midfielder,7,21.0,200.0,68.0,450.0,65.0,38.0,581.0,48.0,1.0,4.0,30.0,172.0,28.0,21.0,,22.0,,8.0,291.0,169.0,176.0,10.0,1504.0,18.0,18.0,254.0,,110.0,1027.0,90.0,3.0,31.0,93.0,56.0,231.0,5.0,14.0,433.0,20.0,4.0,296.0,21.0,603.0,103.0,10.0,40.0,22.0,19.0,,20.0,20.0,17.0,22.0,22.0,51.0,20.0,24.0,428.0,4.0,16.0,97.0,2.0,73.0,2.0,43.0,4.0,10.0,1.0,,12.0,107.0,49.0,16.0,153.0,1.0,15.0,,22.0,14.0,1.0,1.0,,,,16.0,11.0,,6.0,1.0,3.0,13.0,,,,1.0,1.0,3.0,2.0,1.0,,5.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,1,1.0,19.0,,784.0,,,766.0,,,5.0,2.0,276.0,204.0,25.0,55.0,280.0,219.0,,330.0,552.0,14.0,2.0,2205.0,,27.0,155.0,,12.0,1345.0,,1.0,8.0,3.0,,747.0,,,587.0,30.0,6.0,232.0,25.0,1106.0,11.0,,,38.0,74.0,44.0,,,1.0,,,62.0,2.0,5.0,504.0,3.0,25.0,251.0,,3.0,8.0,310.0,,1.0,1.0,175.0,1.0,16.0,46.0,,322.0,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,35.0,19.0,3.0,64.0,28.0,,3.0,1.0,24.0,6.0,,,,,2.0,,,,,
USA_MLS,2023,DC United,9q7wmfzk1bq7f9fb7wge6fnx1,A. Nájar,Defender,14,16.0,171.0,11.0,431.0,67.0,20.0,502.0,11.0,2.0,13.0,11.0,71.0,198.0,21.0,,36.0,,6.0,144.0,183.0,148.0,17.0,1100.0,24.0,16.0,51.0,,54.0,825.0,90.0,3.0,18.0,73.0,29.0,171.0,9.0,7.0,423.0,13.0,1.0,257.0,21.0,510.0,85.0,8.0,20.0,17.0,9.0,2.0,11.0,10.0,11.0,27.0,7.0,23.0,4.0,23.0,395.0,1.0,12.0,86.0,3.0,63.0,4.0,25.0,4.0,7.0,,,11.0,98.0,19.0,9.0,79.0,0.0,9.0,,,,,,,,1.0,38.0,9.0,,1.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,Midfielder,17,27.0,193.0,29.0,651.0,6.0,29.0,751.0,15.0,,12.0,43.0,127.0,172.0,17.0,,35.0,,12.0,221.0,257.0,177.0,17.0,1515.0,28.0,12.0,200.0,1.0,96.0,1078.0,144.0,5.0,31.0,90.0,38.0,262.0,,17.0,630.0,18.0,5.0,404.0,17.0,778.0,91.0,5.0,21.0,23.0,6.0,1.0,15.0,4.0,18.0,30.0,,52.0,27.0,16.0,616.0,1.0,17.0,132.0,6.0,86.0,5.0,31.0,3.0,2.0,,,22.0,103.0,29.0,17.0,127.0,1.0,10.0,,17.0,10.0,1.0,,,,4.0,22.0,4.0,,5.0,1.0,5.0,18.0,,1.0,,1.0,1.0,,5.0,1.0,,3.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,2y7n86mdkvx5cjaz2e838ncdm,D. Pines,Defender,23,18.0,160.0,1.0,735.0,2.0,13.0,817.0,1.0,1.0,46.0,27.0,60.0,185.0,22.0,,25.0,,6.0,122.0,566.0,93.0,45.0,1846.0,24.0,83.0,256.0,1.0,71.0,1111.0,120.0,5.0,18.0,55.0,36.0,274.0,1.0,11.0,719.0,22.0,8.0,169.0,22.0,835.0,59.0,4.0,27.0,26.0,16.0,2.0,7.0,21.0,6.0,10.0,1.0,57.0,16.0,67.0,710.0,3.0,21.0,112.0,15.0,34.0,4.0,29.0,1.0,1.0,,,7.0,105.0,41.0,9.0,100.0,1.0,,,,,3.0,,,,1.0,5.0,,,5.0,,,1.0,,,,3.0,,,,3.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,4braldrfw3y7g030lctguuuol,V. Pálsson,Midfielder,44,16.0,135.0,15.0,531.0,43.0,19.0,672.0,15.0,,48.0,28.0,131.0,217.0,18.0,,41.0,,4.0,198.0,313.0,67.0,25.0,1575.0,14.0,53.0,42.0,,100.0,943.0,106.0,2.0,4.0,52.0,28.0,323.0,1.0,4.0,518.0,20.0,5.0,223.0,18.0,688.0,35.0,5.0,16.0,25.0,19.0,7.0,12.0,20.0,5.0,3.0,15.0,45.0,15.0,68.0,490.0,2.0,17.0,95.0,5.0,32.0,5.0,57.0,5.0,,,,8.0,83.0,41.0,12.0,157.0,0.0,5.0,,,,,,,,2.0,3.0,5.0,1.0,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,7sssj5zku1p0ojlk2s180ngt1,N. Robertha,Forward,19,6.0,37.0,5.0,42.0,,8.0,57.0,5.0,3.0,2.0,5.0,20.0,9.0,10.0,,1.0,,1.0,42.0,11.0,29.0,,305.0,13.0,1.0,15.0,2.0,16.0,112.0,17.0,,3.0,24.0,2.0,17.0,7.0,5.0,41.0,8.0,,33.0,10.0,58.0,11.0,5.0,1.0,9.0,,,2.0,6.0,2.0,13.0,,90.0,4.0,8.0,41.0,1.0,3.0,6.0,,18.0,1.0,,2.0,3.0,,,,13.0,1.0,1.0,16.0,0.0,2.0,,,,,,,,,6.0,2.0,,4.0,,,4.0,,,,1.0,,,3.0,1.0,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,ab6eo33yedw1bbguan6nrkoyy,G. Samaké,Defender,72,9.0,37.0,7.0,98.0,21.0,9.0,130.0,7.0,,4.0,11.0,23.0,5.0,5.0,,4.0,,2.0,56.0,46.0,31.0,8.0,362.0,9.0,3.0,50.0,1.0,28.0,217.0,31.0,,1.0,23.0,7.0,44.0,,2.0,98.0,3.0,,59.0,5.0,130.0,10.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,7.0,5.0,4.0,58.0,9.0,6.0,94.0,,5.0,22.0,1.0,21.0,1.0,4.0,1.0,4.0,,,4.0,14.0,16.0,3.0,32.0,0.0,7.0,,,,,,,,,2.0,7.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,DC United,3my2fxybaxfqoofh89bwixg8a,H. Sargis,Defender,30,,,,4.0,,,6.0,,,,,1.0,1.0,2.0,,1.0,,,2.0,3.0,,,16.0,,1.0,,,1.0,7.0,1.0,,,,,4.0,2.0,,4.0,,,1.0,2.0,6.0,,,,,,1.0,,,,,,10.0,,,3.0,,,2.0,,,,1.0,,,,,,,1.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
