liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Sporting Kansas City,7be9m1xw6drfv2788f8dff015,C. Hallisey,Midfielder,22,43.0,,1072.0,5.0,5.0,7.0,3.0,,,383.0,13.0,143.0,6.0,210.0,8.0,,17.0,11.0,6.0,2.0,19.0,194.0,102.0,7.0,63.0,386.0,8.0,5.0,9.0,293.0,8.0,14.0,80.0,1.0,119.0,14.0,104.0,4.0,2.0,60.0,12.0,17.0,19.0,599.0,2.0,17.0,2.0,,71.0,,76.0,47.0,30.0,33.0,8.0,,13.0,5.0,12.0,5.0,11.0,95.0,3.0,10.0,,43.0,17.0,,1.0,,1.0,43.0,48.0,,,305.0,306.0,24.0,3.0,1.0,1.0,,1.0,5.0,62.0,2.0,8.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,31.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,b1uvqrio59d5epb7zs3jyzbv9,B. Joya,Midfielder,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Sporting Kansas City,agjzai69udbed9vhljq5f18lx,A. Kann,Goalkeeper,25,,,630.0,,,,15.0,,,86.0,,,,27.0,41.0,,75.0,,,2.0,,80.0,60.0,1.0,1.0,163.0,,,,50.0,9.0,,76.0,,13.0,,68.0,,,41.0,7.0,,8.0,211.0,,7.0,,,1.0,,127.0,,46.0,1.0,,,37.0,,,,,1.0,7.0,11.0,,,7.0,,,,,,23.0,,,53.0,87.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,17.0,42.0,,3.0,,2.0,,6.0,9.0,11.0,,1.0,31.0,,,,,,,,,,,,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,aybzlyd3jpg02yklqpnzu5i39,J. Kempin,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Sporting Kansas City,d3xf5ibta7pmn8vn4mboxdgb9,J. Mapp,Midfielder,21,2.0,,43.0,2.0,6.0,1.0,,,,35.0,2.0,6.0,3.0,28.0,,,1.0,,1.0,,,10.0,6.0,,4.0,36.0,,,,30.0,1.0,1.0,5.0,1.0,15.0,2.0,6.0,,,4.0,,,1.0,47.0,1.0,6.0,,,1.0,,5.0,2.0,57.0,,,,1.0,2.0,,,,1.0,,1.0,,2.0,6.0,,,,,1.0,10.0,,,30.0,31.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,61rlxmejof8zjv8uw3sk1l045,J. Medranda,Defender,0,47.0,1.0,1940.0,110.0,7.0,5.0,14.0,1.0,,896.0,18.0,189.0,22.0,377.0,64.0,7.0,119.0,32.0,20.0,3.0,14.0,398.0,317.0,104.0,117.0,908.0,6.0,36.0,10.0,613.0,22.0,28.0,236.0,,297.0,24.0,232.0,13.0,28.0,113.0,22.0,45.0,52.0,1543.0,1.0,29.0,31.0,1.0,235.0,1.0,365.0,33.0,100.0,136.0,8.0,,59.0,22.0,16.0,6.0,16.0,255.0,28.0,25.0,1.0,48.0,29.0,1.0,,,1.0,105.0,57.0,,,664.0,672.0,20.0,4.0,,1.0,,,76.0,119.0,28.0,79.0,130.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,41.0,1.0,0.0,1.0
USA_MLS,2016,Sporting Kansas City,33skk40ltk8q7rev7b81ygbmd,T. Melia,Goalkeeper,29,,,2520.0,,,,60.0,,,361.0,1.0,,,105.0,194.0,3.0,335.0,,,5.0,,346.0,254.0,,2.0,696.0,,2.0,1.0,228.0,26.0,,337.0,,66.0,,307.0,,,203.0,28.0,1.0,30.0,901.0,,28.0,2.0,,3.0,,544.0,,49.0,8.0,,,131.0,,,7.0,,10.0,23.0,31.0,,,28.0,,,,,2.0,86.0,,,226.0,359.0,7.0,8.0,,,,,,2.0,,1.0,1.0,2.0,,,,,,66.0,166.0,,14.0,3.0,1.0,6.0,28.0,29.0,38.0,4.0,2.0,112.0,,,1.0,1.0,,,,,,3.0,,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,1pm2su08il1sf2497f9dtgvkl,S. Mustivar,Midfielder,93,3.0,,2185.0,,1.0,10.0,7.0,,,1224.0,1.0,203.0,1.0,500.0,28.0,3.0,57.0,11.0,7.0,6.0,27.0,282.0,534.0,67.0,149.0,1239.0,4.0,30.0,5.0,914.0,23.0,7.0,206.0,,336.0,13.0,149.0,1.0,,144.0,25.0,25.0,60.0,1558.0,,26.0,19.0,6.0,171.0,,320.0,6.0,45.0,121.0,,,119.0,1.0,15.0,34.0,9.0,232.0,24.0,29.0,,3.0,26.0,,1.0,,,84.0,380.0,,,1019.0,1033.0,61.0,6.0,,,,,50.0,111.0,17.0,75.0,87.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,emenxsxx3i9dqp4zl6r8dvh05,C. Myers,Defender,7,10.0,2.0,559.0,53.0,5.0,,,,,281.0,4.0,54.0,2.0,128.0,5.0,1.0,21.0,3.0,1.0,2.0,10.0,114.0,90.0,16.0,48.0,285.0,3.0,6.0,6.0,203.0,7.0,1.0,69.0,,9.0,5.0,64.0,,11.0,22.0,6.0,12.0,15.0,449.0,,11.0,3.0,4.0,46.0,,110.0,19.0,29.0,34.0,,,13.0,2.0,5.0,8.0,6.0,64.0,9.0,9.0,,10.0,11.0,,,,1.0,20.0,112.0,,,212.0,216.0,18.0,2.0,,1.0,,1.0,12.0,30.0,4.0,9.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,1yh0h1t66koqvoxsqfo11y8k5,Paulo Nagamura,Midfielder,6,4.0,,615.0,1.0,3.0,6.0,3.0,,,188.0,2.0,49.0,3.0,103.0,2.0,2.0,5.0,7.0,3.0,,8.0,62.0,51.0,6.0,37.0,193.0,3.0,13.0,,140.0,6.0,7.0,42.0,,49.0,8.0,39.0,,,20.0,7.0,12.0,7.0,264.0,,10.0,8.0,,36.0,,43.0,11.0,100.0,21.0,4.0,,11.0,3.0,8.0,7.0,2.0,51.0,10.0,6.0,,4.0,10.0,,,,1.0,22.0,52.0,,,146.0,151.0,15.0,2.0,1.0,1.0,,2.0,3.0,30.0,3.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,bdo44stf3c80g4m5wb3676m6t,L. Olum,Midfielder,16,3.0,,1469.0,,2.0,2.0,6.0,2.0,,821.0,2.0,35.0,,247.0,40.0,3.0,65.0,7.0,4.0,3.0,23.0,183.0,444.0,30.0,87.0,843.0,3.0,13.0,1.0,634.0,14.0,8.0,152.0,,262.0,2.0,123.0,2.0,,83.0,17.0,13.0,32.0,1014.0,,19.0,6.0,2.0,59.0,,352.0,14.0,100.0,63.0,4.0,,57.0,,4.0,28.0,2.0,110.0,36.0,17.0,,3.0,19.0,,,,,24.0,194.0,2.0,,672.0,691.0,51.0,5.0,,1.0,,,23.0,47.0,7.0,48.0,35.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0
USA_MLS,2016,Sporting Kansas City,4ld5uwnrf6lge98swzszuxuxh,I. Opara,Defender,3,1.0,1.0,1542.0,6.0,9.0,,11.0,1.0,,814.0,2.0,64.0,,246.0,36.0,3.0,84.0,4.0,6.0,3.0,20.0,222.0,407.0,38.0,98.0,835.0,3.0,22.0,7.0,588.0,16.0,13.0,182.0,,117.0,,136.0,2.0,,63.0,16.0,12.0,47.0,1086.0,,25.0,6.0,7.0,86.0,,400.0,33.0,62.0,95.0,7.0,,65.0,,11.0,39.0,1.0,145.0,75.0,19.0,1.0,1.0,25.0,,2.0,,2.0,30.0,254.0,1.0,,637.0,653.0,59.0,3.0,,2.0,,,27.0,50.0,11.0,50.0,56.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,1.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,6gn9rhfehy2nokzl9jfqz3kd1,J. Peterson,Forward,37,11.0,3.0,1501.0,7.0,4.0,7.0,1.0,6.0,2.0,366.0,15.0,112.0,2.0,196.0,2.0,,4.0,6.0,19.0,2.0,36.0,144.0,82.0,19.0,88.0,368.0,10.0,8.0,2.0,272.0,19.0,32.0,92.0,,92.0,12.0,93.0,5.0,2.0,36.0,18.0,15.0,10.0,548.0,1.0,22.0,4.0,1.0,63.0,,80.0,76.0,100.0,50.0,13.0,,4.0,2.0,13.0,16.0,6.0,115.0,10.0,21.0,1.0,11.0,22.0,,1.0,2.0,1.0,29.0,84.0,6.0,,274.0,276.0,52.0,1.0,,1.0,,,13.0,65.0,6.0,15.0,34.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,17.0,6.0,0.0,3.0
USA_MLS,2016,Sporting Kansas City,de9r9z40sgs6vxwod98iiz8q1,C. Porter,Forward,39,1.0,,32.0,,2.0,,,,,13.0,,4.0,,7.0,,,1.0,,,,,10.0,1.0,1.0,4.0,13.0,,,1.0,6.0,,,5.0,,,,6.0,,,,,1.0,,24.0,,2.0,,,5.0,,1.0,1.0,67.0,4.0,,,2.0,,1.0,1.0,2.0,6.0,,,,1.0,2.0,,,,,2.0,8.0,,,8.0,8.0,1.0,,,,,,1.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,3moow8ue5yqcxep4npajc8ul1,Jordi Quintillà,Midfielder,96,3.0,,410.0,1.0,,1.0,1.0,,,183.0,1.0,40.0,1.0,88.0,1.0,1.0,7.0,4.0,1.0,,1.0,59.0,69.0,11.0,24.0,187.0,5.0,4.0,1.0,143.0,3.0,2.0,31.0,,41.0,5.0,29.0,2.0,,23.0,6.0,10.0,6.0,258.0,1.0,6.0,2.0,1.0,41.0,,47.0,3.0,37.0,21.0,1.0,,13.0,1.0,9.0,,6.0,42.0,1.0,3.0,,4.0,6.0,1.0,,,,20.0,59.0,,,152.0,156.0,1.0,1.0,,1.0,,,11.0,21.0,,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,3z2lh52s6xpulwxm636h31e51,D. Rubio,Forward,11,6.0,5.0,330.0,1.0,12.0,4.0,,1.0,1.0,90.0,6.0,26.0,,59.0,,2.0,1.0,4.0,9.0,,9.0,56.0,15.0,3.0,24.0,99.0,3.0,13.0,3.0,70.0,7.0,11.0,25.0,,35.0,4.0,27.0,2.0,,14.0,3.0,6.0,4.0,175.0,,15.0,7.0,,41.0,,16.0,26.0,83.0,27.0,2.0,1.0,4.0,,13.0,10.0,5.0,60.0,2.0,7.0,,6.0,15.0,,,1.0,,24.0,22.0,1.0,,65.0,74.0,19.0,,1.0,,,,3.0,33.0,,2.0,17.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10.0,0.0,1.0,0.0
USA_MLS,2016,Sporting Kansas City,b7uk3tp9v4j1tdtyjont2yaqx,D. Sallói,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Sporting Kansas City,25keye19z4kbub4pn55w5rnit,S. Sinovic,Defender,15,5.0,,621.0,47.0,3.0,2.0,5.0,,,275.0,3.0,67.0,5.0,129.0,18.0,3.0,27.0,1.0,2.0,1.0,7.0,94.0,98.0,15.0,33.0,282.0,3.0,10.0,1.0,213.0,4.0,4.0,60.0,,95.0,6.0,39.0,2.0,14.0,43.0,7.0,4.0,26.0,430.0,,10.0,5.0,1.0,39.0,,106.0,9.0,87.0,30.0,2.0,,9.0,5.0,6.0,8.0,,54.0,14.0,5.0,,5.0,10.0,,1.0,,,17.0,14.0,,,216.0,222.0,15.0,2.0,,,,,11.0,24.0,4.0,16.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,omuez9f9c7bxq7nz23kw5zv9,G. Zusi,Defender,8,41.0,5.0,1741.0,34.0,3.0,11.0,1.0,2.0,1.0,686.0,17.0,206.0,39.0,406.0,14.0,1.0,34.0,15.0,17.0,4.0,13.0,328.0,196.0,33.0,110.0,707.0,2.0,14.0,20.0,520.0,21.0,27.0,144.0,22.0,136.0,41.0,197.0,5.0,2.0,75.0,19.0,28.0,26.0,1151.0,57.0,22.0,8.0,,146.0,1.0,179.0,72.0,55.0,80.0,10.0,2.0,43.0,14.0,18.0,9.0,25.0,168.0,10.0,25.0,1.0,79.0,22.0,29.0,1.0,3.0,1.0,75.0,186.0,1.0,,542.0,563.0,22.0,6.0,1.0,2.0,,1.0,24.0,88.0,9.0,22.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,46.0,2.0,0.0,0.0
USA_MLS,2016,Sporting Kansas City,63fa5fzsafokmic9utjexuj11,Nuno Coelho,Defender,12,3.0,,1618.0,5.0,2.0,,13.0,1.0,1.0,978.0,3.0,76.0,2.0,343.0,31.0,2.0,93.0,5.0,10.0,4.0,18.0,233.0,490.0,27.0,102.0,1026.0,5.0,4.0,6.0,713.0,20.0,13.0,195.0,,162.0,6.0,152.0,5.0,,106.0,20.0,10.0,46.0,1295.0,,22.0,2.0,9.0,66.0,1.0,481.0,16.0,49.0,69.0,3.0,4.0,118.0,2.0,12.0,25.0,2.0,109.0,66.0,24.0,,3.0,22.0,,,,,22.0,307.0,,,794.0,831.0,43.0,3.0,,1.0,,1.0,20.0,40.0,7.0,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,1.0,1.0
