liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Sporting Kansas City,czvx554bt0j1jjq8ku3xzcpud,B. Baráth,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5,271.0,2.0,26.0,24.0,1.0,9.0,93.0,34.0,92.0,,13.0,69.0,268.0,9.0,1.0,2.0,12.0,24.0,,,10.0,522.0,10.0,,10.0,31.0,,,661.0,44.0,,22.0,13.0,569.0,642.0,1.0,810.0,1.0,1.0,45.0,61.0,17.0,246.0,,47.0,4.0,29.0,551.0,,1.0,5.0,5.0,55.0,15.0,57.0,1.0,5.0,749.0,35.0,48.0,8.0,23.0,11.0,,96.0,323.0,6.0,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,3haxsyfrccsgw6x5jgbwdjze,G. Busio,Forward,27,250.0,28.0,129.0,11.0,4.0,17.0,223.0,149.0,109.0,28.0,43.0,187.0,165.0,20.0,14.0,1.0,22.0,90.0,4.0,4.0,24.0,558.0,21.0,11.0,21.0,27.0,8.0,28.0,708.0,86.0,13.0,20.0,18.0,599.0,667.0,3.0,1429.0,5.0,7.0,97.0,128.0,25.0,373.0,46.0,41.0,1.0,7.0,561.0,19.0,8.0,13.0,17.0,100.0,24.0,100.0,15.0,18.0,1040.0,38.0,23.0,30.0,77.0,72.0,4.0,164.0,241.0,39.0,38.0,1.0,1.0,0.0,,15.0,,1.0,51.0,2.0,1.0,,11.0,1.0,1.0,2.0,6.0,9.0,29.0,3.0,15.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,Defender,13,163.0,25.0,73.0,17.0,3.0,11.0,202.0,78.0,109.0,18.0,22.0,100.0,189.0,8.0,10.0,,27.0,53.0,1.0,,13.0,312.0,14.0,10.0,14.0,38.0,36.0,1.0,437.0,78.0,16.0,8.0,14.0,328.0,424.0,97.0,1023.0,4.0,3.0,47.0,107.0,17.0,177.0,36.0,16.0,,24.0,318.0,1.0,7.0,9.0,9.0,100.0,17.0,63.0,6.0,8.0,759.0,22.0,31.0,13.0,39.0,39.0,1.0,12.0,157.0,32.0,23.0,0.0,0.0,0.0,19.0,,,,,,,,,,,,,,,1.0,6.0,3.0,,,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,9qhpi9y9iujvkbocafhgrj04q,C. Duke,Midfielder,28,9.0,2.0,15.0,1.0,6.0,2.0,34.0,31.0,13.0,9.0,4.0,36.0,18.0,5.0,4.0,,2.0,21.0,,2.0,4.0,37.0,8.0,4.0,8.0,4.0,1.0,1.0,51.0,12.0,1.0,2.0,3.0,38.0,50.0,,218.0,1.0,2.0,15.0,10.0,2.0,26.0,1.0,1.0,,1.0,37.0,,,2.0,3.0,47.0,2.0,15.0,6.0,6.0,108.0,5.0,1.0,2.0,13.0,18.0,,9.0,13.0,10.0,9.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,15,93.0,24.0,68.0,7.0,4.0,14.0,142.0,111.0,93.0,19.0,31.0,152.0,129.0,13.0,5.0,2.0,21.0,80.0,1.0,5.0,24.0,346.0,18.0,6.0,18.0,28.0,9.0,19.0,472.0,71.0,15.0,23.0,18.0,379.0,464.0,1.0,1118.0,4.0,9.0,72.0,74.0,18.0,258.0,9.0,33.0,1.0,12.0,373.0,9.0,5.0,7.0,18.0,45.0,16.0,70.0,11.0,6.0,660.0,41.0,22.0,24.0,49.0,62.0,,182.0,124.0,19.0,27.0,2.0,1.0,1.0,,4.0,1.0,,,,3.0,,,,,3.0,,10.0,,2.0,3.0,2.0,,,3.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,ar5egjfxvgref6nzy4onfmsid,Gerso,Forward,12,70.0,23.0,69.0,3.0,9.0,12.0,194.0,130.0,58.0,43.0,19.0,141.0,51.0,19.0,30.0,1.0,4.0,71.0,3.0,5.0,12.0,172.0,21.0,23.0,21.0,12.0,38.0,17.0,232.0,54.0,12.0,2.0,9.0,174.0,231.0,2.0,978.0,2.0,11.0,70.0,85.0,18.0,154.0,39.0,2.0,,1.0,173.0,10.0,17.0,4.0,7.0,91.0,17.0,59.0,10.0,8.0,508.0,11.0,4.0,15.0,68.0,62.0,3.0,42.0,25.0,26.0,96.0,2.0,1.0,0.0,,11.0,1.0,2.0,1.0,,3.0,,,,,3.0,,7.0,1.0,3.0,5.0,1.0,2.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,dvmrpyskb14jzf3kiii5tazth,Andreu Fontàs,Defender,3,70.0,6.0,4.0,4.0,,3.0,19.0,9.0,18.0,,3.0,10.0,76.0,2.0,2.0,,4.0,2.0,,,,151.0,3.0,,3.0,8.0,,1.0,181.0,11.0,5.0,1.0,,163.0,179.0,,270.0,,,8.0,10.0,1.0,64.0,,12.0,,11.0,161.0,,,1.0,,78.0,1.0,20.0,,1.0,211.0,1.0,7.0,2.0,7.0,2.0,,31.0,99.0,4.0,1.0,1.0,0.0,0.0,,,,,,,1.0,,,,,1.0,,1.0,,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,9lub99mn6k1lx7gzda946y4fd,F. Hernández,Midfielder,21,42.0,21.0,28.0,6.0,10.0,8.0,81.0,64.0,45.0,15.0,13.0,78.0,70.0,10.0,3.0,,12.0,50.0,,3.0,13.0,139.0,18.0,4.0,18.0,9.0,3.0,3.0,189.0,34.0,10.0,2.0,12.0,144.0,187.0,1.0,820.0,,6.0,28.0,44.0,12.0,101.0,8.0,5.0,1.0,7.0,142.0,3.0,1.0,7.0,11.0,30.0,12.0,41.0,2.0,9.0,305.0,14.0,11.0,6.0,26.0,38.0,,49.0,45.0,12.0,13.0,0.0,0.0,0.0,,5.0,1.0,,8.0,,,,3.0,,,,,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Sporting Kansas City,5poofr1j8221dhowins42c1jp,E. Hurtado,Forward,19,28.0,20.0,40.0,,14.0,3.0,64.0,43.0,27.0,16.0,4.0,75.0,26.0,7.0,7.0,,1.0,41.0,,10.0,10.0,94.0,17.0,1.0,17.0,2.0,1.0,16.0,122.0,26.0,9.0,16.0,16.0,95.0,115.0,,428.0,,2.0,34.0,26.0,5.0,81.0,1.0,1.0,1.0,,88.0,7.0,4.0,2.0,3.0,100.0,5.0,12.0,3.0,1.0,215.0,32.0,1.0,2.0,18.0,25.0,,28.0,15.0,6.0,34.0,1.0,4.0,1.0,,6.0,,,,5.0,5.0,,,,,5.0,,9.0,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
