liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Indy Eleven,9waikywgp7x5mx2g32k3yp239,S. Asanté,Forward,20,,1.0,2.0,2.0,10.0,,1.0,85.0,0.0,,2.0,,,2.0,7.0,1.0,12.0,,,9.0,3.0,,,,2.0,,7.0,3.0,,,,,2.0,2.0,9.0,,,,,7.0,,,4.0,,,,6.0,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,8,1.0,2.0,2.0,2.0,10.0,2.0,2.0,135.0,0.0,,,1.0,,2.0,19.0,13.0,44.0,,,32.0,7.0,,9.0,,3.0,9.0,20.0,5.0,,,,1.0,15.0,11.0,30.0,,,1.0,,21.0,3.0,,14.0,,,3.0,8.0,2.0,,13.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,,,,10.0,1.0,1.0,8.0,1.0,2.0,8.0,4.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,23,1.0,2.0,2.0,2.0,10.0,1.0,2.0,130.0,0.0,,1.0,,,,1.0,,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,Defender,22,,,2.0,2.0,10.0,1.0,,155.0,0.0,,1.0,1.0,,7.0,16.0,8.0,49.0,,,21.0,5.0,,1.0,,2.0,4.0,15.0,7.0,,,,1.0,11.0,5.0,21.0,,,9.0,1.0,16.0,,,11.0,,,2.0,5.0,,2.0,12.0,,2.0,2.0,5.0,1.0,,3.0,1.0,2.0,,2.0,10.0,1.0,2.0,5.0,1.0,3.0,5.0,5.0,7.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,15,,,1.0,1.0,10.0,,,57.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Forward,7,,,1.0,1.0,10.0,,,35.0,0.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,Forward,13,1.0,2.0,2.0,2.0,10.0,1.0,2.0,144.0,0.0,,1.0,,,2.0,4.0,1.0,11.0,,,5.0,2.0,,1.0,,,1.0,4.0,,,,,,4.0,1.0,5.0,,,1.0,,4.0,,,2.0,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,4,1.0,2.0,2.0,2.0,10.0,2.0,2.0,153.0,0.0,,,1.0,,7.0,21.0,6.0,40.0,,,26.0,6.0,,8.0,,2.0,2.0,18.0,5.0,,,,4.0,4.0,4.0,25.0,,,7.0,,22.0,2.0,1.0,16.0,,1.0,2.0,5.0,,1.0,3.0,,,,,,,,,2.0,,2.0,3.0,,,,,1.0,2.0,3.0,3.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,blts89a19itip4gjeagcwc1xx,C. Lindley,Midfielder,6,1.0,2.0,2.0,2.0,10.0,2.0,2.0,175.0,0.0,,,1.0,,15.0,26.0,10.0,48.0,,,35.0,6.0,,7.0,,3.0,6.0,23.0,7.0,,,,4.0,10.0,8.0,34.0,,,2.0,1.0,27.0,4.0,3.0,21.0,,1.0,3.0,3.0,1.0,,8.0,1.0,1.0,1.0,5.0,,,1.0,1.0,2.0,,1.0,7.0,,1.0,5.0,,,4.0,2.0,3.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Indy Eleven,bbjwjrz3m9vzaqtflaj9pitey,Gustavo Rissi,Defender,77,,1.0,2.0,2.0,10.0,1.0,1.0,105.0,0.0,,1.0,,,2.0,14.0,15.0,51.0,,,27.0,4.0,,8.0,,8.0,5.0,13.0,7.0,,,,1.0,20.0,13.0,27.0,,,5.0,,14.0,4.0,3.0,10.0,,2.0,4.0,2.0,,3.0,9.0,,,,3.0,,,,,,,5.0,9.0,,,3.0,,1.0,9.0,6.0,6.0,,,,,,5.0,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
