liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Erie Commodores FC,eqhb1ahrwvwuitzk83ia2gwh6,J. Bell,Defender,3,90.0,25.0,4.0,5.0,17.0,12.0,5.0,26.0,,,14.0,2.0,9.0,8.0,8.0,3.0,1.0,1.0,48.0,1.0,6.0,12.0,10.0,8.0,5.0,2.0,1.0,2.0,2.0,17.0,17.0,2.0,2.0,,,,,4.0,,,,,,4.0,,6.0,3.0,,2.0,,,2.0,4.0,,,1.0,2.0,,1.0,,,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,4bqs033jldiru6yo8auky70x6,A. Bennett,Defender,21,90.0,26.0,,3.0,14.0,17.0,4.0,31.0,,4.0,17.0,2.0,11.0,7.0,10.0,8.0,1.0,1.0,53.0,1.0,11.0,18.0,10.0,13.0,5.0,2.0,1.0,7.0,6.0,16.0,20.0,8.0,2.0,,,,,7.0,,,,,,,1.0,5.0,3.0,,1.0,,,2.0,4.0,,,4.0,3.0,,4.0,,,,2.0,,2.0,1.0,,1.0,6.0,1.0,3.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,env1jubqzrb0bwiunxmnol8iy,E. Beutler,Midfielder,15,9.0,4.0,1.0,3.0,1.0,,1.0,4.0,,,3.0,,1.0,,1.0,,,,5.0,1.0,,3.0,10.0,,,,1.0,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,6piatefxk26jvf0wxqukjbuju,A. Brems,Goalkeeper,4,90.0,19.0,,7.0,18.0,12.0,,37.0,,,7.0,2.0,18.0,5.0,11.0,13.0,1.0,7.0,55.0,1.0,,29.0,10.0,,3.0,2.0,1.0,,3.0,10.0,19.0,,,,,1.0,,18.0,,,,,,,,,12.0,,,,,,,,,,,,1.0,,,,,,,,,,15.0,,,11.0,,3.0,,,6.0,,,,,9.0,3.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,590sjw43q01f2imxlqwd1spg5,B. Colton,Forward,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,76whmjccup5x8uce0auoi6bmy,O. Connelly,Midfielder,5,90.0,23.0,7.0,9.0,11.0,7.0,5.0,23.0,,2.0,15.0,2.0,8.0,7.0,7.0,3.0,1.0,2.0,32.0,1.0,7.0,6.0,10.0,11.0,,2.0,1.0,4.0,3.0,15.0,15.0,7.0,,,,1.0,1.0,3.0,1.0,,2.0,,,,3.0,4.0,,,1.0,,1.0,4.0,3.0,,,,3.0,1.0,,2.0,,1.0,,1.0,1.0,2.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,5w3zk5olq3417nrhpkmr3e2cq,M. Dziadosz,Forward,7,12.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,,1.0,2.0,,1.0,2.0,2.0,,,,5.0,1.0,1.0,,10.0,2.0,,,1.0,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,3behctmzfd9pmsh81szceur1m,P. Jespersen,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,84wluhzktevgxthnn0ywf4xnu,M. Makoanyane,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Erie Commodores FC,54r4uyo1zls0c0puhngazk8dm,T. Martin,Defender,13,74.0,9.0,1.0,3.0,12.0,2.0,2.0,9.0,1.0,,4.0,2.0,4.0,6.0,5.0,1.0,1.0,1.0,25.0,1.0,9.0,2.0,10.0,10.0,,2.0,1.0,3.0,,5.0,5.0,3.0,,1.0,1.0,1.0,,2.0,,3.0,,1.0,,1.0,2.0,7.0,1.0,,1.0,2.0,2.0,1.0,6.0,,,,,,2.0,,,,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
