liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,e520dczad13w2nixv7z0sxwx5,A. Acosta,Midfielder,22,8.0,171.0,,2.0,,65.0,2.0,22.0,1.0,39.0,,1.0,,2.0,1.0,,6.0,25.0,24.0,2.0,4.0,66.0,2.0,3.0,2.0,61.0,3.0,1.0,4.0,12.0,2.0,12.0,,12.0,2.0,4.0,1.0,102.0,,10.0,,18.0,13.0,4.0,10.0,6.0,,,1.0,1.0,2.0,,2.0,24.0,1.0,3.0,9.0,10.0,,12.0,19.0,61.0,62.0,6.0,,,,,2.0,18.0,,1.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,6xoxzmuvi9bljciyappnqb8b9,M. Alustiza,Forward,11,5.0,1094.0,7.0,9.0,1.0,250.0,6.0,43.0,5.0,139.0,4.0,,27.0,3.0,16.0,2.0,8.0,126.0,51.0,4.0,47.0,259.0,12.0,4.0,13.0,149.0,12.0,34.0,74.0,85.0,15.0,75.0,7.0,28.0,13.0,6.0,11.0,417.0,11.0,18.0,4.0,68.0,62.0,32.0,10.0,41.0,18.0,5.0,36.0,,22.0,2.0,10.0,78.0,,14.0,12.0,18.0,,29.0,69.0,180.0,185.0,10.0,,4.0,3.0,4.0,3.0,37.0,1.0,2.0,39.0,5.0,3.0,,5.0,4.0,,,,,,7.0,,3.0,3.0,,,2.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,cfxjyhxiofhrpeostsgu6mc45,Alejandro Arribas,Defender,3,2.0,1493.0,1.0,,10.0,476.0,1.0,30.0,1.0,122.0,32.0,7.0,73.0,7.0,9.0,3.0,28.0,138.0,258.0,39.0,43.0,495.0,4.0,27.0,11.0,334.0,21.0,11.0,116.0,43.0,4.0,77.0,1.0,92.0,18.0,15.0,41.0,762.0,,18.0,12.0,118.0,241.0,17.0,10.0,106.0,2.0,,45.0,1.0,21.0,37.0,5.0,183.0,92.0,24.0,2.0,18.0,1.0,49.0,181.0,361.0,379.0,65.0,2.0,,,2.0,30.0,77.0,9.0,33.0,69.0,,1.0,2.0,1.0,,1.0,,,12.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,3q2kgw6pf5aimqe1prwz02f2t,Y. Asprilla,Forward,20,,23.0,,,,9.0,,3.0,,5.0,,,,,,,,6.0,1.0,,3.0,9.0,,,1.0,6.0,,,3.0,,,2.0,,1.0,,1.0,1.0,16.0,,2.0,,7.0,3.0,1.0,10.0,4.0,,,,,3.0,,,7.0,,,,2.0,,3.0,3.0,6.0,6.0,,,,,,,3.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,78pcv2eroi0wl22dv207ufidx,P. Barrera,Forward,8,54.0,1411.0,8.0,8.0,2.0,458.0,20.0,120.0,14.0,254.0,2.0,4.0,13.0,18.0,6.0,4.0,4.0,281.0,127.0,29.0,82.0,462.0,6.0,14.0,44.0,352.0,23.0,13.0,95.0,51.0,11.0,139.0,3.0,87.0,15.0,41.0,20.0,831.0,13.0,18.0,10.0,208.0,91.0,32.0,10.0,97.0,7.0,,15.0,12.0,21.0,3.0,56.0,215.0,7.0,27.0,64.0,18.0,1.0,114.0,200.0,363.0,367.0,7.0,,1.0,4.0,2.0,21.0,118.0,8.0,7.0,94.0,3.0,3.0,1.0,,2.0,,1.0,,,,10.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,2qzyh6zhljv61v1mlfnlc80k5,D. Cabrera,Midfielder,7,8.0,1041.0,3.0,12.0,2.0,591.0,8.0,72.0,10.0,309.0,10.0,5.0,50.0,14.0,8.0,3.0,16.0,179.0,212.0,30.0,63.0,624.0,4.0,26.0,12.0,454.0,15.0,13.0,113.0,199.0,18.0,125.0,2.0,60.0,12.0,20.0,18.0,833.0,21.0,16.0,19.0,117.0,197.0,7.0,10.0,66.0,5.0,3.0,57.0,3.0,13.0,13.0,4.0,146.0,11.0,18.0,30.0,16.0,,64.0,156.0,485.0,511.0,29.0,1.0,3.0,,2.0,14.0,80.0,16.0,22.0,53.0,4.0,1.0,,1.0,7.0,1.0,4.0,,1.0,,14.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,bmjt6z99hy98ov718aiwfaaxh,N. Castillo,Forward,30,6.0,1681.0,2.0,38.0,1.0,342.0,12.0,110.0,1.0,190.0,1.0,7.0,12.0,10.0,35.0,3.0,50.0,254.0,73.0,11.0,118.0,392.0,2.0,55.0,10.0,251.0,25.0,67.0,130.0,124.0,17.0,125.0,13.0,38.0,19.0,20.0,11.0,731.0,,19.0,23.0,199.0,85.0,84.0,10.0,118.0,32.0,19.0,11.0,1.0,62.0,37.0,18.0,286.0,11.0,28.0,6.0,19.0,2.0,118.0,73.0,222.0,262.0,87.0,2.0,11.0,3.0,3.0,7.0,168.0,4.0,6.0,81.0,,16.0,,12.0,,1.0,,,3.0,2.0,,6.0,2.0,11.0,4.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,9.0,4.0,,,1.0,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,qn871h78958vlx5oepdfl61h,M. Díaz,Midfielder,23,8.0,1540.0,2.0,14.0,4.0,798.0,4.0,76.0,10.0,403.0,11.0,5.0,34.0,12.0,6.0,3.0,10.0,171.0,342.0,28.0,76.0,845.0,1.0,16.0,14.0,663.0,24.0,11.0,110.0,260.0,20.0,110.0,1.0,113.0,18.0,23.0,24.0,1057.0,25.0,18.0,14.0,120.0,294.0,3.0,10.0,64.0,5.0,5.0,72.0,,14.0,9.0,3.0,139.0,23.0,27.0,24.0,18.0,,65.0,215.0,694.0,735.0,19.0,2.0,,1.0,1.0,16.0,75.0,12.0,21.0,55.0,,,,2.0,8.0,1.0,,1.0,4.0,,15.0,,1.0,,,,2.0,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,1.0,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,c7t3jjwtrw1qrpr6a4nvdxat,K. Escamilla,Midfielder,6,,131.0,,1.0,,79.0,1.0,7.0,,41.0,1.0,,2.0,2.0,,,1.0,15.0,27.0,1.0,10.0,80.0,1.0,2.0,1.0,63.0,2.0,1.0,12.0,20.0,2.0,4.0,1.0,11.0,2.0,2.0,8.0,97.0,,3.0,1.0,8.0,29.0,,10.0,6.0,1.0,,5.0,,,4.0,,13.0,3.0,2.0,,3.0,,6.0,24.0,67.0,68.0,5.0,,,,,1.0,7.0,,3.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,5kx8qa1fd1ff6sexs3hhe742y,B. Figueroa,Midfielder,14,,75.0,,1.0,,27.0,,10.0,1.0,11.0,,1.0,2.0,,1.0,,2.0,10.0,10.0,2.0,6.0,28.0,1.0,2.0,1.0,19.0,2.0,1.0,8.0,9.0,1.0,6.0,1.0,5.0,1.0,1.0,2.0,37.0,,2.0,,6.0,9.0,,10.0,4.0,,,1.0,1.0,,1.0,,9.0,,2.0,,2.0,,3.0,,19.0,20.0,3.0,,,1.0,,1.0,5.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,38qne7knafizqw4garpjr67yt,M. Formica,Midfielder,33,5.0,512.0,,12.0,,128.0,3.0,35.0,,70.0,1.0,1.0,5.0,7.0,4.0,1.0,9.0,62.0,34.0,14.0,20.0,129.0,5.0,13.0,12.0,102.0,7.0,7.0,25.0,35.0,1.0,25.0,1.0,27.0,5.0,11.0,6.0,236.0,1.0,10.0,7.0,71.0,24.0,14.0,10.0,41.0,3.0,,2.0,,11.0,4.0,3.0,84.0,6.0,8.0,6.0,10.0,,34.0,35.0,103.0,104.0,13.0,,2.0,,2.0,8.0,43.0,6.0,3.0,37.0,5.0,2.0,,,,1.0,,,2.0,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,bh5emxazjkbwd6i86qx30hfit,L. Fuentes,Defender,16,11.0,1476.0,125.0,3.0,6.0,560.0,2.0,47.0,2.0,256.0,24.0,1.0,54.0,13.0,4.0,3.0,23.0,168.0,220.0,34.0,62.0,590.0,4.0,18.0,6.0,428.0,23.0,7.0,116.0,219.0,7.0,94.0,1.0,72.0,18.0,27.0,33.0,954.0,,18.0,15.0,104.0,276.0,11.0,10.0,77.0,3.0,,46.0,2.0,12.0,26.0,9.0,153.0,52.0,26.0,11.0,18.0,1.0,53.0,48.0,446.0,474.0,49.0,2.0,1.0,1.0,,25.0,76.0,9.0,28.0,51.0,,,,,,,23.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Midfielder,17,44.0,1616.0,14.0,14.0,2.0,490.0,19.0,112.0,12.0,230.0,15.0,2.0,32.0,14.0,9.0,4.0,46.0,269.0,148.0,27.0,98.0,496.0,5.0,18.0,28.0,344.0,24.0,25.0,130.0,221.0,17.0,144.0,4.0,99.0,19.0,42.0,30.0,864.0,1.0,19.0,9.0,168.0,141.0,53.0,10.0,130.0,16.0,,22.0,11.0,32.0,44.0,27.0,258.0,28.0,28.0,44.0,19.0,1.0,82.0,22.0,361.0,366.0,90.0,1.0,1.0,3.0,2.0,16.0,128.0,11.0,13.0,86.0,,2.0,,4.0,1.0,,2.0,,6.0,2.0,,,3.0,4.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,7hw5x5qakhesr3fzd1fdf2qc5,Abraham,Midfielder,10,2.0,676.0,,12.0,1.0,384.0,3.0,65.0,8.0,195.0,3.0,,17.0,4.0,3.0,2.0,4.0,81.0,145.0,6.0,45.0,394.0,4.0,8.0,4.0,304.0,13.0,5.0,62.0,107.0,13.0,52.0,3.0,43.0,6.0,9.0,19.0,471.0,11.0,16.0,4.0,40.0,112.0,4.0,10.0,19.0,2.0,,28.0,2.0,6.0,4.0,1.0,48.0,10.0,15.0,9.0,16.0,,25.0,110.0,323.0,332.0,8.0,,1.0,,1.0,5.0,29.0,1.0,10.0,15.0,10.0,,,,4.0,1.0,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,3vyghh2w0ru81z3jmkjlt2tw5,R. González,Defender,21,,23.0,,,,6.0,,1.0,,1.0,,,1.0,,,1.0,,3.0,2.0,1.0,2.0,6.0,,1.0,,2.0,,,3.0,1.0,,1.0,,,,,2.0,12.0,,1.0,1.0,3.0,4.0,,10.0,2.0,,,1.0,,1.0,,,3.0,4.0,1.0,,1.0,,1.0,,3.0,3.0,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,264dbgpbtl3c5lpg6x13fed3p,P. Jáquez,Midfielder,19,,90.0,,,,35.0,,4.0,,5.0,2.0,,5.0,,,,4.0,10.0,24.0,1.0,2.0,36.0,,2.0,,27.0,3.0,,7.0,2.0,,6.0,,1.0,1.0,,1.0,50.0,,1.0,1.0,4.0,19.0,,10.0,6.0,,,2.0,,1.0,4.0,,12.0,4.0,3.0,,1.0,,2.0,11.0,28.0,29.0,8.0,,,,,,6.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Universidad Nacional,azlsdal385zt0d3k8d4jx0no5,B. Magaña,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
