liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Cal,b9to3elwvz6s649cfnh5605at,J. Alewine,Defender,2,171.0,60.0,6.0,21.0,35.0,18.0,15.0,60.0,1.0,2.0,33.0,3.0,23.0,2.0,15.0,16.0,2.0,12.0,120.0,2.0,11.0,37.0,10.0,22.0,9.0,3.0,2.0,5.0,15.0,37.0,37.0,9.0,2.0,4.0,18.0,,2.0,8.0,,1.0,2.0,2.0,,4.0,1.0,13.0,4.0,2.0,7.0,2.0,4.0,11.0,6.0,,,1.0,4.0,,2.0,,,2.0,1.0,,4.0,,,4.0,7.0,,1.0,,,,,,,4.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,5jj8p0vnbmivl7wr4zwf75coa,G. Alfaro,Defender,91,171.0,53.0,11.0,35.0,37.0,8.0,10.0,54.0,1.0,2.0,40.0,3.0,13.0,6.0,17.0,12.0,2.0,3.0,100.0,2.0,23.0,11.0,10.0,25.0,,3.0,2.0,13.0,26.0,40.0,41.0,15.0,,5.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,5.0,3.0,,12.0,10.0,1.0,,,7.0,7.0,2.0,10.0,1.0,,,4.0,1.0,,4.0,,3.0,4.0,2.0,3.0,1.0,1.0,2.0,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,ekfarp8ut8lp6f7bytsgc9yvp,O. Barouch,Forward,9,180.0,51.0,24.0,31.0,27.0,16.0,9.0,56.0,,3.0,47.0,3.0,9.0,9.0,8.0,5.0,2.0,1.0,96.0,2.0,20.0,10.0,10.0,26.0,1.0,3.0,2.0,13.0,13.0,42.0,47.0,16.0,,,1.0,1.0,,,4.0,4.0,8.0,2.0,1.0,,16.0,10.0,,,3.0,3.0,,6.0,7.0,3.0,,,1.0,,3.0,,,4.0,2.0,,1.0,,1.0,3.0,,,2.0,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,a8q0m9uczyvjyn6cfzkaxkp1x,D. Barrera,Midfielder,15,178.0,97.0,11.0,59.0,36.0,25.0,14.0,102.0,1.0,4.0,72.0,3.0,19.0,19.0,20.0,5.0,2.0,2.0,143.0,2.0,15.0,43.0,10.0,17.0,2.0,3.0,2.0,11.0,29.0,79.0,83.0,12.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,5.0,3.0,,9.0,5.0,11.0,1.0,1.0,1.0,3.0,2.0,4.0,,,2.0,2.0,,3.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,dn85gif7m9a28zng6l3fb52ei,J. Cervantes,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,nv6n5u8om7t37j9gzqf4wep6,J. Davila,Midfielder,12,22.0,12.0,,8.0,3.0,3.0,1.0,12.0,,,11.0,,1.0,2.0,,3.0,,1.0,19.0,1.0,6.0,5.0,10.0,8.0,2.0,,1.0,3.0,5.0,11.0,11.0,4.0,,,,,,,,,,,,,1.0,4.0,,,1.0,1.0,,2.0,3.0,,,,3.0,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,dkgnk6xqy9c79cr1hci69utm2,R. Estrada,Midfielder,14,180.0,48.0,14.0,24.0,21.0,15.0,9.0,50.0,,5.0,36.0,3.0,11.0,19.0,10.0,9.0,2.0,3.0,94.0,2.0,22.0,16.0,10.0,27.0,5.0,3.0,2.0,8.0,1.0,38.0,39.0,9.0,1.0,2.0,12.0,1.0,,2.0,,2.0,,2.0,,1.0,1.0,18.0,3.0,,4.0,2.0,2.0,5.0,14.0,,,1.0,8.0,,1.0,,,,4.0,,8.0,,,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,38jjjjgxxvi9pdv763ttsphhx,D. Flores,Midfielder,10,158.0,91.0,9.0,45.0,13.0,38.0,7.0,92.0,1.0,,77.0,3.0,9.0,39.0,8.0,15.0,2.0,2.0,112.0,2.0,12.0,25.0,10.0,13.0,,3.0,2.0,1.0,19.0,82.0,83.0,2.0,,,1.0,,,2.0,1.0,4.0,2.0,1.0,,,2.0,11.0,6.0,,,,1.0,1.0,11.0,,,,1.0,,,,,1.0,6.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,c55jyorh33h0f9izt5958om7e,L. Hodges,Midfielder,7,9.0,4.0,1.0,,4.0,1.0,2.0,4.0,,,1.0,,3.0,,3.0,,,,6.0,1.0,1.0,,10.0,2.0,,,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Cal,arh6jqit4u1cpam2u9eykbcyy,D. Hollimon,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
