liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Chicago Fire FC,3nyl7lxka41yl4yep8rzj95d6,V. Bezerra,Forward,33,,4.0,,1.0,,,3.0,3.0,4.0,,,,5.0,4.0,10.0,,,,4.0,,12.0,,9.0,1.0,,43.0,8.0,,1.0,,2.0,,,,,1.0,1.0,,,,7.0,5.0,,,,3.0,5.0,1.0,,,,,,10.0,,3.0,,,,,,,1.0,,,,1.0,20.0,1.0,1.0,5.0,,,3.0,3.0,8.0,4.0,4.0,,5.0,,6.0,1.0,4.0,14.0,,1.0,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,2tjdphfl1b2blixjcza9542d,J. Bornstein,Defender,3,2.0,79.0,13.0,48.0,1.0,13.0,162.0,17.0,46.0,,14.0,,68.0,61.0,336.0,14.0,21.0,,88.0,,420.0,2.0,327.0,34.0,4.0,1198.0,106.0,66.0,12.0,,6.0,2.0,,,41.0,131.0,19.0,27.0,3.0,,180.0,22.0,1.0,1.0,,16.0,153.0,29.0,,9.0,1.0,17.0,11.0,11.0,2.0,19.0,3.0,9.0,6.0,8.0,,3.0,9.0,5.0,1.0,,2.0,652.0,6.0,,9.0,13.0,7.0,72.0,26.0,332.0,60.0,51.0,14.0,22.0,,143.0,23.0,55.0,424.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,,,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,34,,1.0,1.0,6.0,,,16.0,,,,,,4.0,8.0,17.0,,,,14.0,,18.0,,12.0,1.0,,90.0,1.0,,,,,,,,6.0,7.0,,,,,1.0,1.0,,,,1.0,20.0,,,,,,,10.0,,1.0,,13.0,,,,1.0,5.0,,,,,39.0,,,,,,,,12.0,1.0,1.0,,1.0,,14.0,,,31.0,,,,,,0.0,,1.0,9.0,,,,,,6.0,,,,,,4.0,,3.0,,4.0,,,,,,,,,,,,11.0,,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,27,1.0,11.0,2.0,9.0,,,50.0,2.0,6.0,,,,21.0,5.0,71.0,2.0,4.0,,15.0,,83.0,1.0,67.0,3.0,,182.0,11.0,,3.0,,2.0,,,,10.0,22.0,,10.0,,,21.0,4.0,,,,4.0,38.0,4.0,,,,3.0,,10.0,,4.0,,4.0,,,,1.0,4.0,,,,,109.0,,,2.0,2.0,2.0,5.0,2.0,68.0,5.0,5.0,,4.0,,16.0,2.0,6.0,86.0,1.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,,5.0,,3.0,,1.0,9.0,1.0,1.0,,,,9.0,2.0,20.0,,1.0,,5.0,,24.0,,19.0,8.0,,34.0,12.0,,3.0,,1.0,,,,3.0,4.0,2.0,,,,11.0,5.0,,,,1.0,5.0,,,,,,2.0,10.0,,1.0,,,,,,,1.0,,,,,33.0,1.0,1.0,5.0,,,7.0,3.0,19.0,11.0,9.0,,5.0,,9.0,,3.0,25.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,a5bkiy2acihib9s4gbj31og5x,R. Czichos,Defender,5,10.0,116.0,26.0,172.0,,29.0,703.0,41.0,94.0,,1.0,,205.0,146.0,1020.0,32.0,16.0,,217.0,1.0,1175.0,3.0,928.0,46.0,10.0,2332.0,203.0,4.0,32.0,,18.0,1.0,1.0,,72.0,403.0,43.0,106.0,5.0,,319.0,26.0,,2.0,,30.0,559.0,53.0,,7.0,3.0,27.0,7.0,12.0,2.0,35.0,5.0,101.0,2.0,1.0,1.0,35.0,92.0,2.0,3.0,,,1584.0,14.0,6.0,,46.0,11.0,70.0,63.0,974.0,109.0,87.0,1.0,26.0,3.0,244.0,55.0,116.0,1237.0,16.0,18.0,6.0,2.0,1.0,2.0,20.0,6.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,7wovx9b2bkkc2ett3m2b26iqy,J. Durán,Forward,26,25.0,85.0,14.0,42.0,,11.0,59.0,51.0,99.0,,5.0,1.0,87.0,79.0,210.0,17.0,19.0,3.0,88.0,,275.0,11.0,199.0,82.0,1.0,1365.0,251.0,2.0,39.0,3.0,49.0,13.0,4.0,1.0,14.0,57.0,13.0,18.0,19.0,,154.0,27.0,,10.0,1.0,19.0,71.0,48.0,,5.0,8.0,80.0,42.0,13.0,3.0,22.0,3.0,3.0,3.0,9.0,1.0,3.0,11.0,3.0,7.0,,10.0,617.0,2.0,5.0,13.0,3.0,11.0,83.0,70.0,187.0,152.0,133.0,5.0,27.0,1.0,192.0,39.0,118.0,298.0,49.0,11.0,24.0,6.0,2.0,2.0,3.0,,,,10.0,6.0,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,4huwe4wnwwj948keblao2scmh,J. Espinoza,Defender,14,4.0,22.0,3.0,27.0,,4.0,57.0,6.0,10.0,,12.0,,37.0,33.0,119.0,3.0,14.0,,34.0,,152.0,,113.0,24.0,,478.0,49.0,25.0,11.0,,2.0,2.0,,,13.0,18.0,9.0,10.0,7.0,,65.0,19.0,,4.0,,11.0,70.0,4.0,,4.0,,6.0,8.0,8.0,2.0,11.0,,12.0,3.0,1.0,,11.0,6.0,3.0,,,1.0,284.0,5.0,3.0,16.0,7.0,9.0,28.0,15.0,118.0,39.0,30.0,12.0,19.0,,76.0,8.0,19.0,153.0,4.0,8.0,,,,0.0,,1.0,,,1.0,,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,5wyc0yzl39mfgquufx99bae39,G. Giménez,Midfielder,30,9.0,104.0,20.0,160.0,2.0,32.0,361.0,9.0,20.0,,17.0,,248.0,127.0,750.0,32.0,34.0,2.0,146.0,,838.0,9.0,669.0,74.0,5.0,1700.0,191.0,1.0,30.0,2.0,21.0,6.0,1.0,,36.0,283.0,48.0,11.0,12.0,6.0,400.0,22.0,8.0,28.0,,24.0,250.0,11.0,,20.0,,16.0,28.0,12.0,2.0,25.0,1.0,42.0,11.0,7.0,,10.0,81.0,3.0,,1.0,4.0,1213.0,16.0,6.0,2.0,27.0,26.0,115.0,97.0,695.0,171.0,83.0,4.0,22.0,6.0,220.0,52.0,108.0,896.0,20.0,22.0,11.0,,,0.0,10.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2022,Chicago Fire FC,4905smnxfjmrv8ofswccszuqy,B. Gutiérrez,Midfielder,17,10.0,107.0,20.0,78.0,4.0,16.0,147.0,20.0,33.0,1.0,28.0,,127.0,125.0,475.0,21.0,42.0,5.0,130.0,2.0,594.0,9.0,443.0,67.0,,1640.0,172.0,2.0,27.0,5.0,25.0,14.0,2.0,3.0,33.0,181.0,27.0,7.0,16.0,4.0,338.0,33.0,9.0,20.0,,20.0,151.0,13.0,,20.0,2.0,61.0,31.0,11.0,3.0,23.0,3.0,23.0,10.0,17.0,1.0,6.0,32.0,6.0,2.0,,11.0,888.0,11.0,2.0,13.0,7.0,24.0,146.0,72.0,466.0,139.0,87.0,23.0,33.0,5.0,238.0,42.0,85.0,605.0,18.0,18.0,8.0,0.0,2.0,0.0,2.0,3.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,5.0,,,,,,,,,,,
