matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
1st Round,a40rma6thkm9n0tps0u2yo7is,Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a8qocq8ic1q8zme3s7d3icrmd,Turks & Caicos,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/cc0hi2guykoqjj15atvrsmgs5,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/a40rma6thkm9n0tps0u2yo7is,22/03/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
1st Round,a4n326u5l8jse5jl5wbitsjdg,USVI,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/75wey07xf5dwm5t76drg6k4k9,British VI,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/9u425psmj98quzjm5ekozmeyb,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/a4n326u5l8jse5jl5wbitsjdg,22/03/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
1st Round,a5keua8clv4l6hjp7ejjtm0pg,British VI,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/9u425psmj98quzjm5ekozmeyb,USVI,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/75wey07xf5dwm5t76drg6k4k9,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/a5keua8clv4l6hjp7ejjtm0pg,26/03/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
1st Round,a56a7cgc8pbbgta90soswa4no,Turks & Caicos,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/cc0hi2guykoqjj15atvrsmgs5,Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a8qocq8ic1q8zme3s7d3icrmd,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/a56a7cgc8pbbgta90soswa4no,27/03/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4vpl5bom3wj9k4p77u015bx90,Barbados,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/6raiahlhb99i9rzr6sj4nm7qh,Aruba,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a7r9j0ovrdvpxpmmy71dq904r,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4vpl5bom3wj9k4p77u015bx90,04/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4w8n3dfxdeh62vc257fe79fkk,Montserrat,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/eer5msu8ajonm2fhub25fs153,Belize,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/ad06y2rz0lcrn6dsone4cl4g5,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4w8n3dfxdeh62vc257fe79fkk,04/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,5twp0nbrh1xqdjthgg23mxk44,Dominica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/1vfo4jep2v606lou5a90mwwow,British VI,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/9u425psmj98quzjm5ekozmeyb,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/5twp0nbrh1xqdjthgg23mxk44,04/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4du7nsz29vrwj6ia2j5yc0jdg,Antigua,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a90m8z0sazz6fn3swvghc3sut,Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/88ca766nh0ae9i9kpvwubxpzp,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4du7nsz29vrwj6ia2j5yc0jdg,05/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4hqen9jpeydlv7bf4s8r3jsic,Suriname,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/165simty2guc4l2fb7zbrlg9m,St. Vincent,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/gwppyn5uw8dho14c6gx3arj5,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4hqen9jpeydlv7bf4s8r3jsic,05/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4uohclzi3jq4h09we405nxuz8,Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/88ca766nh0ae9i9kpvwubxpzp,Cayman,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/ckypeadymrd2akaqkumu3w6ol,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4uohclzi3jq4h09we405nxuz8,05/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4v6xyoeq8704wi7gv94l9mp78,Grenada,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/88jwqq14es3obmtaxvj042tnv,Bahamas,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/64le7lqb2ork2odjnft2lcf6d,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4v6xyoeq8704wi7gv94l9mp78,05/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,b38mrelzoi1ch7k9a13uyowt0,St. Vincent,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/gwppyn5uw8dho14c6gx3arj5,Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a8qocq8ic1q8zme3s7d3icrmd,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/b38mrelzoi1ch7k9a13uyowt0,05/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4eosy8753thqab3gik8hbg3ro,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/8vxfv3p9ff60t5v4mm1t5si4s,Grenada,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/88jwqq14es3obmtaxvj042tnv,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4eosy8753thqab3gik8hbg3ro,06/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4fg5gpdttxmvufkf5bk6k8x78,Curaçao,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/3csexoalt9hfesmo2p4619ga4,Barbados,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/6raiahlhb99i9rzr6sj4nm7qh,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4fg5gpdttxmvufkf5bk6k8x78,06/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4g7q2r9xk1h9ifkbns1vnd6ok,Nicaragua,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/8tdrk99ukper6iqqutevwqech,Montserrat,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/eer5msu8ajonm2fhub25fs153,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4g7q2r9xk1h9ifkbns1vnd6ok,06/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4gz3c60fltra3mxatevi03xuc,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a4wu0pabb2b7r8ik6gs0w1o28,Dominica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/1vfo4jep2v606lou5a90mwwow,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4gz3c60fltra3mxatevi03xuc,06/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4k2mfm0mcbt3l6t2v9frr7ggk,Haiti,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/151psmk1h1c846f2lqmflkx75,St. Lucia,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/3lk3jbw7cuvuny690bz0obsp6,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4k2mfm0mcbt3l6t2v9frr7ggk,06/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4llmhg10o3p6bjvdtencakvf8,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/8yhjl13p7luh3v905btbvz42t,Dominican Rep,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/2uq1ocokdg5b95fmc6m7sp6md,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4llmhg10o3p6bjvdtencakvf8,06/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4wsvvbo2npz37gpcdume0cjkk,Antigua,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a90m8z0sazz6fn3swvghc3sut,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/m49kr6rapkqh6zbqdm01w3sj,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4wsvvbo2npz37gpcdume0cjkk,06/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4ihwmggnb4udo6mxftxa3cvmc,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/6ngz19ekzqqufux1sswnhzlsw,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/m49kr6rapkqh6zbqdm01w3sj,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4ihwmggnb4udo6mxftxa3cvmc,07/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4j988r1w1yknshk3xs4urvcwk,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/bfgqfm4qa3mal7fll74wd04mu,St. Kitts,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/6jwullawcerruu29afyok2wgl,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4j988r1w1yknshk3xs4urvcwk,07/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4ku60n7cat67mgeuzfr0dihhw,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/8856r86rattc8kxn6a0l9tb2t,Guyana,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/bvo5fwy7p1zrkdy5gbcnrx9ed,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4ku60n7cat67mgeuzfr0dihhw,07/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4mda31aku4sbju4z8n1svq0wk,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/avc9qnhswi33ld54pvpp4fmkg,Puerto Rico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/9cud7g7g69dymxowmuu5ueod1,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4mda31aku4sbju4z8n1svq0wk,07/06/2024,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4xbjdz0l3umkkz76yl6jgjjmc,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/8vxfv3p9ff60t5v4mm1t5si4s,St. Kitts,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/6jwullawcerruu29afyok2wgl,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4xbjdz0l3umkkz76yl6jgjjmc,07/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4xu2wb8vgsvshrq31cdso6xas,Curaçao,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/3csexoalt9hfesmo2p4619ga4,St. Lucia,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/3lk3jbw7cuvuny690bz0obsp6,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4xu2wb8vgsvshrq31cdso6xas,07/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4ycu8grhcnntd7zi1bn9qahp0,Nicaragua,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/8tdrk99ukper6iqqutevwqech,Guyana,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/bvo5fwy7p1zrkdy5gbcnrx9ed,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4ycu8grhcnntd7zi1bn9qahp0,07/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4yvcr3vbebwu0wldv164raolw,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/a4wu0pabb2b7r8ik6gs0w1o28,Dominican Rep,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/2uq1ocokdg5b95fmc6m7sp6md,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4yvcr3vbebwu0wldv164raolw,07/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4zdvvgjqqv18w24reuweu68es,Suriname,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/165simty2guc4l2fb7zbrlg9m,Puerto Rico,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/9cud7g7g69dymxowmuu5ueod1,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4zdvvgjqqv18w24reuweu68es,07/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
2nd Round,4zwkmvwgetiu5w7ek2ricls7o,Cayman,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/ckypeadymrd2akaqkumu3w6ol,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/view/6ngz19ekzqqufux1sswnhzlsw,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/match/view/4zwkmvwgetiu5w7ek2ricls7o,07/06/2025,2026 Canada-Mexico-USA,Concacaf_Concacaf_World_Cup_Qualifiers,results
