equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats,equipo_folder
Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/anguilla/a8qocq8ic1q8zme3s7d3icrmd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a8qocq8ic1q8zme3s7d3icrmd,a8qocq8ic1q8zme3s7d3icrmd,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a8qocq8ic1q8zme3s7d3icrmd&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38d5d49927578b41e57b988a3ea3cf3929406d051,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=a8qocq8ic1q8zme3s7d3icrmd&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W333057d36f737ae5447d8fd5d18a45671a8b5203d,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=a8qocq8ic1q8zme3s7d3icrmd&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f9a8b42046d3a847ca8932c010e650dbdccbdb8a,Anguilla
Antigua and Barbuda,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/antigua-and-barbuda/a90m8z0sazz6fn3swvghc3sut,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a90m8z0sazz6fn3swvghc3sut,a90m8z0sazz6fn3swvghc3sut,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a90m8z0sazz6fn3swvghc3sut&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30976b7a764adc130e0e585f73ca742f3ce2c1344,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=a90m8z0sazz6fn3swvghc3sut&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34e53d400a52a6f64b277d4cd2554360b84d1574c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=a90m8z0sazz6fn3swvghc3sut&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a8dfc481c70b027c4d5cf6eb000ff15ed59bca5a,Antigua_and_Barbuda
Aruba,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/aruba/a7r9j0ovrdvpxpmmy71dq904r,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a7r9j0ovrdvpxpmmy71dq904r,a7r9j0ovrdvpxpmmy71dq904r,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a7r9j0ovrdvpxpmmy71dq904r&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a2d4263dfe196c0c9c2fe5a67eb4c2e1319aa61c,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=a7r9j0ovrdvpxpmmy71dq904r&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W368ae92d2fe906fb5ef4ad32e0b0165232d86fe6c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=a7r9j0ovrdvpxpmmy71dq904r&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W394401005fe8860db2dfe4383d9ac5fd072e318ee,Aruba
Bahamas,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/bahamas/64le7lqb2ork2odjnft2lcf6d,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=64le7lqb2ork2odjnft2lcf6d,64le7lqb2ork2odjnft2lcf6d,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=64le7lqb2ork2odjnft2lcf6d&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3304f884b08d2c32f2277b3436c075f8029533e75,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=64le7lqb2ork2odjnft2lcf6d&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W322f9970c54ad38fc18a15e6604abebb062662557,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=64le7lqb2ork2odjnft2lcf6d&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W300a7735afd2efe8da7f1c3838003c81e79db97fd,Bahamas
Barbados,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/barbados/6raiahlhb99i9rzr6sj4nm7qh,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6raiahlhb99i9rzr6sj4nm7qh,6raiahlhb99i9rzr6sj4nm7qh,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6raiahlhb99i9rzr6sj4nm7qh&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W373cf27a9d6b2ff47482bce3cb096f70bea7fd323,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=6raiahlhb99i9rzr6sj4nm7qh&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W330d58be82f2703b4ada252ef0b1bb06b4e2c43e6,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=6raiahlhb99i9rzr6sj4nm7qh&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e835c19c8af5fd816250fd7cd8cadbbcb8d4f9d7,Barbados
Belize,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/belize/ad06y2rz0lcrn6dsone4cl4g5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ad06y2rz0lcrn6dsone4cl4g5,ad06y2rz0lcrn6dsone4cl4g5,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ad06y2rz0lcrn6dsone4cl4g5&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32a7b0847db6fe8d1e1ecd1bdd1598dfe11a68371,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=ad06y2rz0lcrn6dsone4cl4g5&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30714d8d5536b333ec5f0c094930a43519e92957b,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=ad06y2rz0lcrn6dsone4cl4g5&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W352b5f4a0e2f443636ce22cbca6c36a019472504d,Belize
Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/bermuda/88ca766nh0ae9i9kpvwubxpzp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=88ca766nh0ae9i9kpvwubxpzp,88ca766nh0ae9i9kpvwubxpzp,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=88ca766nh0ae9i9kpvwubxpzp&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31f9953c10eef4c1243a9cb33d9797cbd98ab38ed,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=88ca766nh0ae9i9kpvwubxpzp&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d449db5b222028961159f3ab92bd2f5dd8098186,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=88ca766nh0ae9i9kpvwubxpzp&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bdebff9a2deb6b4833c49be756db4d37baa6e7a4,Bermuda
British Virgin Islands,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/british-virgin-islands/9u425psmj98quzjm5ekozmeyb,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9u425psmj98quzjm5ekozmeyb,9u425psmj98quzjm5ekozmeyb,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9u425psmj98quzjm5ekozmeyb&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37f7604149a76dab43d70293cfb7a25facce0d8eb,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=9u425psmj98quzjm5ekozmeyb&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W317ff4596d0042e2cfa30d1e6bb18480ad8f9bb5d,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=9u425psmj98quzjm5ekozmeyb&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31f589428cac73f66c6341d29149682a7eb41a289,British_Virgin_Islands
Cayman Islands,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/cayman-islands/ckypeadymrd2akaqkumu3w6ol,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ckypeadymrd2akaqkumu3w6ol,ckypeadymrd2akaqkumu3w6ol,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ckypeadymrd2akaqkumu3w6ol&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37a78df38e4c9332cecdf9fb3fcddd5b2240c000c,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=ckypeadymrd2akaqkumu3w6ol&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W386402a1a57cc693afadf3cce49b78c65f7f2a484,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=ckypeadymrd2akaqkumu3w6ol&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32e923e8aed4669f11372dd658d8f0b0847b5fa02,Cayman_Islands
Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-world-cup-qualifiers-2026-canada-mexico-usa/excflxj3ypj69gf2wlx7kpudw/teams/costa-rica/bfgqfm4qa3mal7fll74wd04mu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bfgqfm4qa3mal7fll74wd04mu,bfgqfm4qa3mal7fll74wd04mu,excflxj3ypj69gf2wlx7kpudw,concacaf-world-cup-qualifiers-2026-canada-mexico-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=bfgqfm4qa3mal7fll74wd04mu&tmcl=excflxj3ypj69gf2wlx7kpudw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32db85b6fdab78e8a2db072294df264b2c0b19744,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=bfgqfm4qa3mal7fll74wd04mu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3500f1fcc110b5df36b76b97a715d9f2a2e9bea5c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=excflxj3ypj69gf2wlx7kpudw&ctst=bfgqfm4qa3mal7fll74wd04mu&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W366eea2ebea20a60b75ebea74c634591840f0d3a1,Costa_Rica
