liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Las Vegas Lights FC,77025w8dkzb0t0768xce12xux,A. Alvarez,Goalkeeper,22,135.0,33.0,,6.0,10.0,37.0,,53.0,1.0,,35.0,2.0,10.0,16.0,9.0,19.0,2.0,1.0,68.0,2.0,,21.0,10.0,1.0,2.0,3.0,2.0,,16.0,29.0,43.0,1.0,,,,,,10.0,,,,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,18.0,2.0,3.0,,,,,,,,3.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,47gj2myyyqetrm8sxakfxgjpx,P. Cruz,Defender,7,90.0,44.0,7.0,34.0,18.0,8.0,2.0,46.0,,,37.0,2.0,5.0,19.0,13.0,7.0,,,74.0,2.0,9.0,16.0,10.0,9.0,,2.0,2.0,2.0,4.0,40.0,41.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,2.0,2.0,4.0,2.0,,4.0,7.0,4.0,,,1.0,8.0,,7.0,,,,2.0,,,6.0,,2.0,3.0,6.0,2.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,4f2dsr4fnspwvkupvycdu5soa,S. Echavarria,Forward,29,90.0,12.0,3.0,7.0,12.0,1.0,4.0,12.0,,2.0,7.0,4.0,4.0,4.0,5.0,1.0,1.0,,29.0,1.0,12.0,2.0,10.0,14.0,,5.0,1.0,7.0,3.0,8.0,8.0,9.0,,1.0,,1.0,,,2.0,1.0,3.0,,,,11.0,5.0,1.0,,,2.0,1.0,2.0,5.0,1.0,1.0,,1.0,,,,,1.0,3.0,,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,Midfielder,6,180.0,120.0,13.0,45.0,12.0,68.0,4.0,121.0,,1.0,94.0,4.0,8.0,20.0,9.0,18.0,2.0,2.0,145.0,2.0,3.0,34.0,10.0,8.0,10.0,5.0,2.0,2.0,54.0,112.0,113.0,4.0,6.0,3.0,,1.0,,4.0,,,,3.0,,,2.0,4.0,19.0,,3.0,,3.0,5.0,1.0,,,,1.0,,,,,,,,1.0,,,2.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,46vy2qjt9v564wrn428kg2u39,J. Gonzalez,Midfielder,13,90.0,51.0,4.0,21.0,8.0,24.0,1.0,53.0,,,35.0,4.0,8.0,19.0,8.0,7.0,1.0,,63.0,1.0,3.0,17.0,10.0,7.0,1.0,5.0,1.0,1.0,13.0,44.0,45.0,5.0,2.0,,,,,7.0,,,,,,,,2.0,10.0,,,,,4.0,2.0,,,,2.0,,,,,,,,1.0,1.0,,4.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,8fnof0i3ksalhkm40a0cymxg5,J. Levin,Midfielder,32,89.0,41.0,6.0,10.0,4.0,27.0,1.0,41.0,,4.0,35.0,,4.0,14.0,2.0,6.0,1.0,2.0,42.0,1.0,4.0,7.0,10.0,5.0,,,1.0,4.0,14.0,37.0,37.0,5.0,,,,,,3.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,9kre2yb7asuj6vae9a3zgf26t,S. Ochoa,Forward,9,180.0,43.0,19.0,23.0,23.0,15.0,12.0,50.0,,6.0,37.0,4.0,12.0,14.0,11.0,1.0,2.0,1.0,77.0,2.0,13.0,11.0,10.0,29.0,2.0,5.0,2.0,12.0,6.0,31.0,38.0,19.0,,,,2.0,,,4.0,,7.0,3.0,,1.0,16.0,10.0,1.0,,9.0,1.0,,16.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,7.0,,1.0,3.0,,,,,1.0,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,6o0f6acrjtiwqlxagsqteou7d,T. Olsen,Goalkeeper,1,45.0,10.0,,1.0,7.0,8.0,,16.0,,,7.0,2.0,7.0,3.0,6.0,7.0,,1.0,25.0,1.0,,10.0,10.0,2.0,,2.0,1.0,,3.0,6.0,9.0,,,,,,,7.0,,,,1.0,,,,2.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,3.0,,,6.0,4.0,1.0,1.0,,1.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,8x5vdo57pei30iai7e0mg1gbt,E. Rivas,Midfielder,6,114.0,31.0,4.0,15.0,18.0,8.0,9.0,31.0,2.0,1.0,18.0,2.0,11.0,10.0,9.0,7.0,2.0,3.0,56.0,2.0,12.0,16.0,10.0,17.0,,3.0,2.0,6.0,1.0,20.0,20.0,10.0,,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,,8.0,7.0,2.0,3.0,1.0,1.0,1.0,5.0,6.0,1.0,,1.0,2.0,,3.0,,1.0,2.0,,,2.0,,,4.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Las Vegas Lights FC,b49drtr895wxyz7twfs8ylv1m,V. Rojas,Midfielder,18,90.0,46.0,19.0,30.0,16.0,16.0,4.0,48.0,1.0,2.0,42.0,2.0,5.0,5.0,6.0,6.0,2.0,1.0,73.0,2.0,16.0,10.0,10.0,16.0,1.0,3.0,2.0,12.0,14.0,41.0,43.0,12.0,,1.0,1.0,,3.0,1.0,1.0,,3.0,3.0,,,3.0,4.0,1.0,2.0,,3.0,2.0,,4.0,1.0,,,2.0,1.0,,1.0,,2.0,2.0,,2.0,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
