liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Antelope Valley Alta FC,dluh5sw3q9qmaihlwm6p1v9ck,J. Acuña,Forward,9,13.0,21.0,112.0,1.0,2.0,6.0,4.0,13.0,2.0,3.0,2.0,1.0,1.0,5.0,5.0,2.0,15.0,2.0,14.0,2.0,9.0,2.0,4.0,11.0,1.0,12.0,1.0,1.0,2.0,2.0,7.0,2.0,10.0,1.0,6.0,19.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,14.0,1.0,1.0,15.0,41.0,1.0,10.0,2.0,10.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,6av5o8jv4etp32pz1etojph5g,E. Alaribe,Forward,8,42.0,63.0,298.0,6.0,5.0,13.0,6.0,30.0,20.0,8.0,4.0,3.0,12.0,6.0,18.0,15.0,49.0,2.0,37.0,4.0,16.0,2.0,10.0,29.0,1.0,22.0,3.0,1.0,2.0,2.0,8.0,4.0,31.0,1.0,14.0,56.0,1.0,17.0,13.0,5.0,1.0,,4.0,1.0,6.0,15.0,3.0,,47.0,98.0,,17.0,1.0,10.0,,8.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,d2y1o7r8e3133yypb72op14ic,M. Alassane,Midfielder,5,163.0,199.0,384.0,6.0,8.0,24.0,3.0,49.0,39.0,6.0,4.0,7.0,,8.0,76.0,7.0,164.0,9.0,41.0,4.0,30.0,,82.0,17.0,,34.0,4.0,5.0,3.0,2.0,10.0,,88.0,4.0,35.0,198.0,10.0,48.0,26.0,17.0,1.0,,25.0,,6.0,2.0,1.0,6.0,153.0,270.0,,17.0,,10.0,1.0,24.0,0.0,,8.0,9.0,6.0,1.0,,,,11.0,2.0,,2.0,2.0,12.0,,,1.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,jur37jjs6esvj9ed495h4npw,A. Aoumaich,Forward,18,1.0,2.0,15.0,,1.0,1.0,,4.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,4.0,1.0,1.0,,,3.0,1.0,3.0,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,7.0,,2.0,,10.0,,1.0,0.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,14mioehew12zyrf4ncpzbqe3t,A. Apollon,Defender,14,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,Forward,30,107.0,152.0,402.0,7.0,13.0,43.0,2.0,78.0,44.0,11.0,4.0,,4.0,11.0,41.0,4.0,115.0,7.0,46.0,4.0,27.0,4.0,53.0,28.0,,42.0,4.0,6.0,,2.0,12.0,2.0,77.0,1.0,37.0,142.0,2.0,28.0,29.0,18.0,4.0,1.0,12.0,,7.0,7.0,1.0,3.0,107.0,240.0,1.0,24.0,1.0,10.0,3.0,18.0,0.0,,7.0,8.0,6.0,1.0,,,,8.0,,1.0,4.0,1.0,9.0,,,15.0,11.0,7.0,,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,8x1m9jmypxtxezmzbc5t9zfh0,E. Ceja,Defender,16,97.0,107.0,153.0,2.0,3.0,5.0,,17.0,18.0,3.0,3.0,4.0,,2.0,49.0,4.0,99.0,6.0,21.0,3.0,27.0,,50.0,8.0,2.0,17.0,1.0,5.0,,,3.0,,50.0,1.0,8.0,105.0,7.0,12.0,8.0,9.0,,,13.0,,2.0,,1.0,1.0,96.0,154.0,,8.0,,10.0,2.0,13.0,0.0,,3.0,,1.0,,2.0,,,3.0,1.0,,,,4.0,,,1.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,11,43.0,50.0,95.0,,2.0,6.0,1.0,10.0,12.0,4.0,4.0,,1.0,1.0,19.0,1.0,44.0,2.0,12.0,4.0,17.0,,10.0,7.0,3.0,11.0,1.0,1.0,,,2.0,1.0,25.0,1.0,6.0,49.0,,11.0,5.0,5.0,,,10.0,,,2.0,1.0,,43.0,63.0,,6.0,1.0,10.0,2.0,5.0,0.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,Midfielder,19,125.0,156.0,402.0,7.0,5.0,33.0,4.0,58.0,34.0,6.0,4.0,,6.0,3.0,47.0,6.0,125.0,8.0,34.0,4.0,28.0,2.0,37.0,20.0,,28.0,4.0,5.0,2.0,,4.0,2.0,78.0,3.0,31.0,156.0,3.0,57.0,27.0,14.0,1.0,,24.0,2.0,7.0,12.0,1.0,2.0,118.0,220.0,,14.0,1.0,10.0,3.0,14.0,1.0,1.0,3.0,4.0,2.0,,,,1.0,7.0,2.0,,3.0,,8.0,1.0,0.0,10.0,10.0,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Antelope Valley Alta FC,2p6g2orqpma171l31joi9vdas,J. Desdunes,Forward,7,150.0,181.0,347.0,6.0,5.0,39.0,6.0,72.0,55.0,13.0,4.0,1.0,5.0,2.0,58.0,6.0,151.0,2.0,48.0,4.0,64.0,2.0,34.0,22.0,1.0,42.0,3.0,2.0,,4.0,4.0,6.0,98.0,,30.0,177.0,1.0,28.0,25.0,25.0,5.0,,22.0,,6.0,15.0,,3.0,139.0,284.0,1.0,17.0,2.0,10.0,9.0,26.0,1.0,2.0,15.0,5.0,3.0,,1.0,,2.0,12.0,,3.0,8.0,,4.0,2.0,0.0,13.0,7.0,5.0,,1.0,3.0,,2.0,5.0,1.0,6.0,3.0,2.0,,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
