liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Los Angeles Galaxy,9u45wpzxspmhalu9pzmg3zjvu,N. Mićović,Goalkeeper,1,,,,4.0,,,,,14.0,1.0,,,1.0,,1.0,,50.0,,4.0,,7.0,6.0,1.0,1.0,,1.0,,,,31.0,,76.0,,5.0,,,23.0,27.0,,,,4.0,,,,,,,18.0,59.0,11.0,68.0,61.0,,,,,,360.0,,,,,,1.0,29.0,108.0,,79.0,,,29.0,120.0,,,,,16.0,28.0,23.0,6.0,1.0,0.0,,,,,19.0,21.0,8.0,2.0,,,,,,,,,,,,1.0,,,7.0,,1.0,,5.0,4.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,4bnxkvwj5hh7ivj4z32oozlrd,J. Nelson,Defender,14,16.0,10.0,6.0,12.0,,79.0,,,98.0,1.0,,4.0,53.0,22.0,31.0,97.0,122.0,,12.0,,14.0,11.0,3.0,37.0,12.0,25.0,,5.0,,18.0,,317.0,,46.0,24.0,12.0,31.0,111.0,,,,6.0,1.0,,3.0,3.0,5.0,1.0,14.0,256.0,120.0,149.0,252.0,7.0,9.0,1.0,13.0,47.0,704.0,6.0,,,26.0,1.0,4.0,105.0,330.0,,266.0,16.0,5.0,64.0,506.0,,6.0,6.0,2.0,13.0,21.0,45.0,25.0,43.0,0.0,6.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,Forward,28,3.0,3.0,,10.0,2.0,58.0,3.0,,125.0,1.0,3.0,6.0,83.0,43.0,40.0,190.0,40.0,3.0,10.0,2.0,10.0,8.0,2.0,80.0,40.0,40.0,1.0,4.0,7.0,18.0,7.0,177.0,,77.0,2.0,1.0,31.0,73.0,9.0,8.0,8.0,9.0,4.0,,1.0,1.0,12.0,7.0,4.0,150.0,114.0,49.0,158.0,4.0,1.0,1.0,,7.0,773.0,31.0,5.0,4.0,,8.0,23.0,92.0,189.0,16.0,162.0,5.0,55.0,27.0,335.0,,6.0,6.0,20.0,,4.0,29.0,4.0,23.0,0.0,1.0,,,,,,,,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,c44bkncqmptribnxki1dyppbe,I. Parente,Midfielder,16,,,,2.0,,2.0,,,4.0,,,,4.0,3.0,1.0,6.0,4.0,1.0,2.0,,,,,4.0,3.0,1.0,,,,5.0,,15.0,,2.0,,,1.0,4.0,,,,,,,,,,,,11.0,5.0,6.0,11.0,1.0,,,,1.0,14.0,1.0,,,,1.0,,6.0,15.0,,11.0,1.0,,4.0,21.0,,,,,1.0,2.0,2.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,dforwtga5cjqwclmcle9jcjro,J. Placias,Forward,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,4o8ulvahxfb06x5xhvflvwhzo,R. Ramos,Forward,24,1.0,,1.0,3.0,,13.0,,,9.0,,1.0,,10.0,6.0,4.0,13.0,4.0,1.0,3.0,,3.0,2.0,1.0,9.0,6.0,3.0,,,1.0,7.0,,30.0,,6.0,3.0,2.0,2.0,6.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,24.0,12.0,13.0,24.0,1.0,,,,,97.0,4.0,,,1.0,1.0,1.0,11.0,30.0,,24.0,1.0,,6.0,43.0,,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,btzfq6521zl3q5uqus8ltov6d,M. Reus,Midfielder,18,3.0,2.0,1.0,14.0,5.0,99.0,5.0,1.0,102.0,,32.0,6.0,48.0,22.0,26.0,257.0,102.0,4.0,14.0,5.0,14.0,12.0,2.0,45.0,20.0,25.0,,5.0,27.0,72.0,3.0,355.0,1.0,40.0,16.0,9.0,22.0,114.0,32.0,4.0,8.0,11.0,7.0,8.0,9.0,,5.0,13.0,15.0,301.0,237.0,102.0,315.0,2.0,6.0,4.0,,4.0,931.0,12.0,8.0,4.0,7.0,6.0,12.0,112.0,387.0,12.0,330.0,8.0,44.0,57.0,527.0,12.0,24.0,7.0,7.0,1.0,6.0,75.0,6.0,51.0,1.0,3.0,,3.0,,,,1.0,,,,4.0,2.0,3.0,1.0,2.0,4.0,0.0,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,
USA_MLS,2026,Los Angeles Galaxy,4cfvnypovkt900sfxmdhvxtec,C. Rindov,Defender,20,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,2.0,,1.0,,,1.0,2.0,,,,,,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,3wvzao5iazbxvdnsa275xkwes,L. Sanabria,Midfielder,8,15.0,9.0,6.0,14.0,1.0,74.0,2.0,2.0,77.0,1.0,1.0,,101.0,56.0,45.0,98.0,102.0,7.0,14.0,1.0,12.0,10.0,2.0,86.0,47.0,39.0,,16.0,4.0,72.0,1.0,307.0,1.0,37.0,17.0,10.0,49.0,68.0,5.0,8.0,3.0,10.0,5.0,,1.0,1.0,6.0,14.0,10.0,253.0,139.0,124.0,252.0,6.0,13.0,1.0,,2.0,849.0,14.0,1.0,1.0,8.0,11.0,14.0,85.0,316.0,11.0,262.0,19.0,12.0,54.0,456.0,,1.0,1.0,4.0,3.0,9.0,24.0,31.0,45.0,1.0,4.0,4.0,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,70e7dozhms3xdkr0n6kas00es,H. Miller,Defender,26,8.0,4.0,4.0,12.0,,57.0,3.0,1.0,69.0,,2.0,5.0,58.0,26.0,32.0,112.0,45.0,3.0,12.0,,7.0,4.0,3.0,50.0,22.0,28.0,,5.0,11.0,15.0,1.0,184.0,1.0,42.0,20.0,11.0,26.0,69.0,11.0,3.0,1.0,5.0,4.0,,,,7.0,4.0,8.0,140.0,89.0,52.0,133.0,6.0,8.0,1.0,,3.0,491.0,17.0,2.0,,11.0,4.0,7.0,83.0,186.0,4.0,141.0,14.0,15.0,45.0,305.0,2.0,7.0,5.0,7.0,4.0,8.0,34.0,18.0,37.0,0.0,7.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,8azoo2y8vawzd90sh1cqwz9w5,E. Thommy,Midfielder,27,6.0,4.0,2.0,8.0,,62.0,7.0,,72.0,,4.0,5.0,39.0,15.0,24.0,147.0,47.0,2.0,8.0,,8.0,7.0,1.0,33.0,11.0,22.0,,7.0,7.0,32.0,1.0,191.0,,39.0,5.0,3.0,23.0,52.0,7.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,7.0,4.0,10.0,164.0,119.0,50.0,156.0,,2.0,1.0,,1.0,367.0,6.0,,,4.0,3.0,13.0,49.0,193.0,9.0,166.0,2.0,21.0,27.0,280.0,3.0,9.0,6.0,2.0,1.0,5.0,28.0,8.0,22.0,1.0,4.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,6lbracwjm5uu4i149mu9pdnu,E. Wynder,Midfielder,22,23.0,16.0,7.0,13.0,,73.0,2.0,1.0,73.0,1.0,1.0,1.0,79.0,46.0,33.0,114.0,98.0,4.0,13.0,,14.0,12.0,2.0,56.0,30.0,26.0,,6.0,8.0,80.0,,334.0,,38.0,14.0,4.0,21.0,86.0,8.0,2.0,,7.0,5.0,,,,5.0,14.0,3.0,283.0,156.0,130.0,283.0,3.0,12.0,,,1.0,663.0,17.0,,2.0,9.0,10.0,6.0,77.0,337.0,2.0,286.0,15.0,13.0,51.0,431.0,,1.0,1.0,5.0,4.0,6.0,35.0,17.0,45.0,0.0,6.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_MLS,2026,Los Angeles Galaxy,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,Defender,2,14.0,7.0,7.0,12.0,,89.0,1.0,1.0,72.0,,2.0,5.0,54.0,24.0,30.0,169.0,111.0,3.0,12.0,,9.0,9.0,,40.0,17.0,23.0,,13.0,11.0,157.0,,360.0,2.0,34.0,12.0,6.0,17.0,11.0,11.0,,2.0,8.0,6.0,,2.0,2.0,1.0,5.0,7.0,297.0,180.0,126.0,297.0,3.0,17.0,,8.0,41.0,660.0,3.0,,1.0,18.0,8.0,2.0,95.0,368.0,2.0,304.0,20.0,8.0,64.0,513.0,1.0,10.0,9.0,2.0,6.0,13.0,52.0,22.0,51.0,0.0,4.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Los Angeles Galaxy,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,Defender,4,21.0,9.0,12.0,11.0,,20.0,,4.0,71.0,1.0,,,43.0,15.0,28.0,17.0,115.0,1.0,11.0,,12.0,9.0,3.0,22.0,6.0,16.0,,5.0,,166.0,,472.0,,24.0,4.0,3.0,21.0,191.0,,3.0,4.0,6.0,1.0,,,,3.0,1.0,13.0,432.0,70.0,381.0,438.0,4.0,6.0,1.0,,1.0,549.0,,,,46.0,4.0,3.0,43.0,492.0,7.0,451.0,10.0,9.0,41.0,585.0,,,,,6.0,18.0,24.0,17.0,23.0,0.0,5.0,,,,9.0,9.0,,1.0,,,1.0,,1.0,,,0.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
