dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
25,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Goalkeeper,El Salvador,30vko5z3xxwlvuzo66xaudyj8,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/30vko5z3xxwlvuzo66xaudyj8
,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Midfielder,Jamaica,320uzw4soimcyex0qyz8sftux,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/320uzw4soimcyex0qyz8sftux
11,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Midfielder,St. Kitts and Nevis,4dswn35hcfvliw0ehqgsro9gp,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/4dswn35hcfvliw0ehqgsro9gp
8,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Attacker,USA,4m1wkal18ig6qr80z83lyyrkk,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/4m1wkal18ig6qr80z83lyyrkk
,Samir Williams,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Unknown,USA,5c67lhizlntltypauxcod5xjo,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/5c67lhizlntltypauxcod5xjo
,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Defender,Ghana,5d2w59jnfs6cylr6t5v0ju3xm,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/5d2w59jnfs6cylr6t5v0ju3xm
14,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Attacker,Jamaica,5w6fsk6iezm7ya0brtmhidobu,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/5w6fsk6iezm7ya0brtmhidobu
,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Midfielder,USA,6tb8dygc7cq68y5ee3b3pf0no,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/6tb8dygc7cq68y5ee3b3pf0no
5,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Defender,Liberia,884itobnj1j1e65ifyzb0pc7o,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/884itobnj1j1e65ifyzb0pc7o
,,Kalonji Pro Profile,Kalonji_Pro_Profile,US Open Cup,Unknown,USA,899hw30cejsqaf73c245132tw,7y602w5cx00uijne7rim437ro,2bmwykmdlcc2u1c40ytoc39vy,5e1xetw29nk8519zs133hf28k,https://www.scoresway.com/en_GB/soccer/us-open-cup-2026/5e1xetw29nk8519zs133hf28k/teams/view/7y602w5cx00uijne7rim437ro/player/view/899hw30cejsqaf73c245132tw
