liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Los Angeles Galaxy,bqc9q35pmfzele2x6xb9z6tm2,D. Aguirre,Midfielder,37,6.0,68.0,15.0,266.0,9.0,22.0,298.0,11.0,,5.0,6.0,45.0,77.0,25.0,,6.0,,3.0,83.0,95.0,53.0,6.0,556.0,29.0,6.0,77.0,1.0,33.0,433.0,70.0,3.0,15.0,35.0,8.0,77.0,22.0,8.0,263.0,11.0,,173.0,25.0,301.0,28.0,8.0,2.0,13.0,1.0,1.0,8.0,10.0,1.0,17.0,1.0,100.0,3.0,15.0,260.0,1.0,3.0,31.0,2.0,25.0,2.0,2.0,6.0,2.0,1.0,,9.0,33.0,5.0,6.0,35.0,0.0,2.0,,6.0,4.0,1.0,1.0,,,,5.0,1.0,,5.0,1.0,1.0,10.0,,,,1.0,1.0,,2.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,93,12.0,45.0,2.0,375.0,4.0,8.0,420.0,2.0,,7.0,5.0,42.0,31.0,12.0,,8.0,11.0,,75.0,253.0,29.0,9.0,757.0,4.0,29.0,182.0,,48.0,530.0,31.0,3.0,1.0,29.0,8.0,202.0,4.0,,349.0,17.0,1.0,123.0,12.0,446.0,9.0,1.0,4.0,20.0,7.0,2.0,2.0,9.0,7.0,,,46.0,3.0,16.0,367.0,1.0,8.0,36.0,10.0,20.0,3.0,23.0,1.0,3.0,1.0,11.0,1.0,16.0,31.0,4.0,71.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,3hha4o7giozmt7zpcnc83icfe,J. Aude,Defender,3,15.0,126.0,18.0,527.0,79.0,35.0,618.0,18.0,,12.0,12.0,75.0,40.0,22.0,,15.0,,4.0,168.0,301.0,104.0,19.0,1196.0,10.0,20.0,260.0,3.0,76.0,937.0,113.0,6.0,19.0,57.0,27.0,214.0,8.0,5.0,520.0,22.0,1.0,231.0,22.0,627.0,57.0,2.0,18.0,23.0,5.0,1.0,15.0,10.0,5.0,16.0,11.0,63.0,4.0,22.0,512.0,,14.0,77.0,5.0,47.0,1.0,24.0,6.0,9.0,,,5.0,69.0,43.0,9.0,100.0,0.0,5.0,,,,,,,,,12.0,5.0,,1.0,1.0,,7.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,12,13.0,114.0,17.0,143.0,6.0,20.0,198.0,17.0,1.0,7.0,18.0,73.0,59.0,26.0,,2.0,,5.0,153.0,41.0,85.0,5.0,942.0,54.0,2.0,31.0,,58.0,396.0,59.0,3.0,12.0,79.0,8.0,57.0,19.0,17.0,135.0,13.0,,109.0,26.0,206.0,28.0,12.0,6.0,15.0,2.0,,8.0,22.0,5.0,36.0,2.0,1.0,8.0,29.0,141.0,1.0,7.0,34.0,,57.0,2.0,5.0,6.0,6.0,,,12.0,35.0,7.0,2.0,63.0,0.0,7.0,,,,,1.0,,,2.0,8.0,7.0,1.0,12.0,1.0,,23.0,,,,3.0,2.0,,3.0,3.0,,8.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,Forward,73,2.0,3.0,,8.0,,,9.0,,,1.0,,2.0,2.0,2.0,,,,1.0,4.0,4.0,2.0,,21.0,2.0,,4.0,,2.0,13.0,3.0,,,2.0,,1.0,2.0,1.0,7.0,1.0,,4.0,2.0,10.0,,,,1.0,,,,,1.0,,,26.0,,1.0,8.0,1.0,,1.0,,2.0,,,,,,,1.0,1.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,1,,12.0,,513.0,,1.0,436.0,,,8.0,,62.0,184.0,24.0,32.0,95.0,261.0,,134.0,485.0,3.0,2.0,2049.0,,31.0,150.0,,5.0,912.0,,,4.0,1.0,,305.0,,,355.0,41.0,4.0,28.0,24.0,639.0,3.0,,,46.0,36.0,11.0,1.0,1.0,,,,76.0,,9.0,418.0,2.0,24.0,194.0,,,5.0,121.0,,2.0,,155.0,,11.0,64.0,,126.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,47.0,20.0,1.0,80.0,31.0,,2.0,1.0,11.0,14.0,,,,,3.0,1.0,,,,
USA_MLS,2023,Los Angeles Galaxy,eypyejxr4xry8cwm51ex77c9h,T. Boyd,Forward,11,47.0,304.0,77.0,561.0,7.0,63.0,685.0,61.0,2.0,6.0,29.0,168.0,194.0,34.0,,31.0,,23.0,369.0,145.0,270.0,12.0,2338.0,119.0,10.0,159.0,1.0,111.0,1269.0,175.0,3.0,35.0,186.0,35.0,163.0,6.0,50.0,556.0,41.0,,453.0,34.0,691.0,112.0,24.0,23.0,46.0,5.0,1.0,22.0,28.0,23.0,87.0,,47.0,6.0,34.0,530.0,2.0,28.0,95.0,3.0,158.0,5.0,19.0,16.0,24.0,,,45.0,118.0,39.0,12.0,130.0,2.0,37.0,,25.0,15.0,1.0,5.0,,,2.0,42.0,28.0,,27.0,3.0,8.0,38.0,,,,6.0,4.0,2.0,7.0,7.0,,6.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,2obg72y50zdf473u28eie0yj9,G. Brugman,Midfielder,5,35.0,223.0,16.0,1388.0,1.0,44.0,1499.0,8.0,,9.0,44.0,143.0,481.0,22.0,,101.0,,9.0,248.0,630.0,205.0,37.0,1897.0,15.0,25.0,426.0,,143.0,1916.0,126.0,2.0,30.0,96.0,57.0,530.0,1.0,17.0,1326.0,31.0,4.0,761.0,22.0,1563.0,118.0,11.0,37.0,35.0,3.0,,19.0,9.0,22.0,23.0,,64.0,22.0,18.0,1287.0,4.0,21.0,172.0,7.0,87.0,4.0,32.0,11.0,3.0,,,21.0,127.0,48.0,20.0,175.0,0.0,3.0,1.0,8.0,7.0,,2.0,,,10.0,31.0,1.0,1.0,8.0,,,9.0,,,1.0,1.0,1.0,6.0,5.0,2.0,,6.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,ui1momncqb3rg5hvwmtn4fhm,Calegari,Defender,2,15.0,174.0,21.0,960.0,123.0,44.0,1061.0,20.0,1.0,6.0,25.0,97.0,475.0,22.0,,32.0,,4.0,227.0,492.0,155.0,23.0,1935.0,19.0,28.0,110.0,,102.0,1548.0,167.0,2.0,35.0,67.0,42.0,341.0,,7.0,928.0,30.0,3.0,478.0,22.0,1093.0,101.0,11.0,29.0,34.0,10.0,2.0,16.0,13.0,12.0,22.0,22.0,55.0,14.0,19.0,928.0,4.0,22.0,128.0,10.0,54.0,4.0,31.0,4.0,6.0,,,20.0,107.0,57.0,13.0,133.0,0.0,10.0,,1.0,1.0,,,,,1.0,24.0,10.0,1.0,3.0,1.0,,11.0,,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2023,Los Angeles Galaxy,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,20,28.0,162.0,5.0,1315.0,4.0,40.0,1447.0,5.0,,4.0,27.0,107.0,469.0,30.0,,54.0,,6.0,218.0,654.0,142.0,20.0,2171.0,9.0,18.0,398.0,1.0,113.0,1734.0,234.0,9.0,15.0,95.0,34.0,365.0,6.0,9.0,1297.0,37.0,2.0,663.0,30.0,1466.0,63.0,7.0,24.0,42.0,12.0,1.0,24.0,16.0,16.0,22.0,1.0,72.0,13.0,20.0,1261.0,1.0,24.0,188.0,7.0,79.0,5.0,38.0,8.0,8.0,,,14.0,67.0,49.0,10.0,151.0,0.0,2.0,,,,,,,,1.0,14.0,2.0,2.0,3.0,,,7.0,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
