liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,Portland Timbers,ejmps4o7wp1pqmx1727prw91x,F. Adi,Forward,9,24.0,9.0,1.0,,,,6.0,12.0,4.0,23.0,1512.0,3.0,62.0,5.0,347.0,12.0,104.0,1.0,227.0,,,14.0,21.0,,66.0,238.0,62.0,4.0,94.0,382.0,27.0,12.0,285.0,20.0,45.0,94.0,128.0,17.0,87.0,8.0,,38.0,18.0,24.0,11.0,690.0,,24.0,7.0,1.0,148.0,,85.0,3.0,100.0,90.0,24.0,3.0,1.0,41.0,41.0,24.0,255.0,15.0,20.0,3.0,4.0,1.0,1.0,3.0,3.0,99.0,65.0,9.0,254.0,288.0,107.0,1.0,8.0,4.0,2.0,3.0,165.0,1.0,1.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
USA_MLS,2014,Portland Timbers,3qzhn017ek7vg09glq2vleqd,K. Alhassan,Midfielder,11,15.0,1.0,1.0,,,,10.0,3.0,12.0,,590.0,5.0,12.0,1.0,250.0,10.0,61.0,2.0,125.0,3.0,7.0,1.0,6.0,,2.0,99.0,78.0,7.0,43.0,251.0,6.0,10.0,190.0,13.0,10.0,50.0,39.0,4.0,53.0,4.0,1.0,33.0,5.0,11.0,9.0,369.0,,15.0,4.0,,61.0,,81.0,2.0,82.0,33.0,4.0,11.0,2.0,15.0,1.0,11.0,64.0,2.0,13.0,,12.0,,,,,29.0,70.0,1.0,200.0,201.0,3.0,1.0,2.0,1.0,3.0,5.0,31.0,2.0,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
USA_MLS,2014,Portland Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21,31.0,2.0,8.0,,,,,4.0,11.0,1.0,2745.0,10.0,26.0,2.0,1429.0,4.0,128.0,3.0,712.0,20.0,43.0,52.0,2.0,3.0,13.0,297.0,560.0,138.0,175.0,1487.0,83.0,21.0,1174.0,42.0,7.0,218.0,411.0,25.0,162.0,2.0,,251.0,31.0,69.0,67.0,2023.0,,31.0,57.0,9.0,363.0,2.0,554.0,,55.0,226.0,5.0,95.0,3.0,52.0,15.0,16.0,391.0,59.0,45.0,,11.0,,,5.0,,152.0,394.0,,1214.0,1269.0,28.0,5.0,2.0,4.0,9.0,118.0,165.0,20.0,59.0,211.0,,,5.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,
USA_MLS,2014,Portland Timbers,5sf467i9yzi3n3egjbxe9zr2t,F. Danso,Defender,98,13.0,1.0,1.0,,,,1.0,1.0,,2.0,1097.0,1.0,1.0,1.0,439.0,2.0,26.0,,83.0,25.0,42.0,6.0,7.0,5.0,22.0,84.0,282.0,14.0,38.0,445.0,13.0,3.0,300.0,14.0,8.0,80.0,67.0,2.0,59.0,,,64.0,12.0,12.0,21.0,638.0,,13.0,4.0,13.0,31.0,,192.0,,81.0,51.0,1.0,65.0,,5.0,31.0,,84.0,104.0,19.0,,,,,1.0,,11.0,160.0,1.0,360.0,365.0,53.0,1.0,,,,13.0,33.0,1.0,24.0,20.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,4.0,1.0,
USA_MLS,2014,Portland Timbers,30mf2cmoib6i6we7zlz5w4e6t,G. Fernández,Forward,10,32.0,7.0,3.0,,,,15.0,12.0,10.0,10.0,1562.0,11.0,60.0,4.0,643.0,9.0,148.0,12.0,418.0,2.0,9.0,12.0,13.0,3.0,11.0,254.0,131.0,17.0,121.0,667.0,23.0,9.0,507.0,20.0,30.0,130.0,218.0,39.0,135.0,7.0,2.0,85.0,17.0,27.0,21.0,955.0,19.0,32.0,12.0,,142.0,,158.0,3.0,48.0,71.0,17.0,30.0,3.0,43.0,6.0,14.0,159.0,1.0,23.0,1.0,26.0,,2.0,2.0,1.0,77.0,143.0,7.0,519.0,537.0,17.0,,7.0,1.0,12.0,16.0,88.0,1.0,4.0,65.0,2.0,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,2.0,1.0,
USA_MLS,2014,Portland Timbers,2nyv3v533nekoje3n0lfr479x,J. Gleeson,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Portland Timbers,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,5,25.0,,1.0,,,,4.0,5.0,44.0,,1749.0,175.0,9.0,,861.0,9.0,154.0,9.0,392.0,43.0,44.0,11.0,2.0,2.0,37.0,291.0,307.0,45.0,141.0,875.0,22.0,7.0,663.0,27.0,2.0,185.0,239.0,9.0,176.0,1.0,30.0,85.0,21.0,28.0,53.0,1384.0,,25.0,7.0,8.0,97.0,,340.0,,46.0,89.0,,27.0,9.0,7.0,32.0,8.0,166.0,67.0,29.0,,44.0,,,2.0,2.0,40.0,142.0,,677.0,690.0,69.0,2.0,4.0,2.0,,39.0,77.0,6.0,29.0,57.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
USA_MLS,2014,Portland Timbers,b445z4znwh404qcex8cgbp905,J. Jewsbury,Defender,13,19.0,,1.0,,,,3.0,5.0,23.0,2.0,1428.0,126.0,5.0,,680.0,3.0,101.0,3.0,297.0,29.0,27.0,9.0,2.0,3.0,15.0,179.0,279.0,26.0,102.0,702.0,17.0,1.0,537.0,25.0,4.0,129.0,88.0,5.0,115.0,2.0,14.0,81.0,16.0,21.0,37.0,1051.0,,19.0,7.0,8.0,66.0,,293.0,1.0,46.0,54.0,2.0,36.0,3.0,11.0,18.0,1.0,99.0,60.0,28.0,,23.0,,,1.0,1.0,30.0,220.0,,552.0,573.0,33.0,,,2.0,,19.0,45.0,7.0,34.0,36.0,,,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,7.0,,
USA_MLS,2014,Portland Timbers,4fxnafz5s1b6djxhipp4rsul1,W. Johnson,Midfielder,4,29.0,6.0,4.0,,,,,2.0,8.0,3.0,2526.0,7.0,44.0,5.0,1180.0,8.0,189.0,3.0,532.0,21.0,50.0,39.0,27.0,3.0,22.0,248.0,575.0,64.0,120.0,1274.0,25.0,11.0,906.0,43.0,47.0,170.0,434.0,19.0,136.0,10.0,,170.0,29.0,55.0,56.0,1724.0,28.0,29.0,17.0,8.0,180.0,1.0,295.0,4.0,64.0,139.0,20.0,198.0,,43.0,23.0,4.0,225.0,53.0,46.0,1.0,22.0,,,2.0,1.0,64.0,356.0,5.0,1024.0,1104.0,45.0,4.0,3.0,1.0,4.0,53.0,86.0,11.0,37.0,116.0,2.0,3.0,4.0,14.0,,15.0,,,,1.0,,,,,,,,,,,,,,3.0,5.0,,,,8.0,1.0,
USA_MLS,2014,Portland Timbers,agzwlg0uzsy90ocx0ca3mhknp,P. Kah,Defender,44,20.0,1.0,5.0,,,,,1.0,1.0,1.0,1744.0,7.0,1.0,1.0,797.0,,30.0,,224.0,60.0,79.0,10.0,4.0,4.0,33.0,211.0,439.0,25.0,113.0,855.0,23.0,7.0,545.0,29.0,5.0,192.0,209.0,2.0,119.0,,1.0,120.0,20.0,27.0,74.0,1153.0,,20.0,11.0,14.0,76.0,,447.0,,90.0,94.0,1.0,118.0,,16.0,50.0,2.0,159.0,124.0,33.0,,1.0,,,1.0,,32.0,169.0,1.0,613.0,663.0,83.0,3.0,1.0,,,21.0,65.0,4.0,49.0,44.0,2.0,,16.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,7.0,,
