liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Querétaro FC,by4t4rs2gy19p0rvhucdv5d5h,G. Allison,Goalkeeper,25,,,159.0,17.0,136.0,621.0,1.0,8.0,3.0,1.0,1.0,199.0,,,,115.0,,23.0,16.0,,,208.0,,,5.0,3.0,,,,3.0,,,,251.0,,,176.0,3.0,1.0,92.0,1.0,1.0,65.0,28.0,,31.0,,,17.0,,155.0,2.0,178.0,1.0,2.0,,45.0,198.0,340.0,,,66.0,116.0,,1530.0,197.0,11.0,138.0,1.0,,1.0,1.0,450.0,2.0,17.0,4.0,10.0,6.0,5.0,,,0.0,,,,,27.0,,,,1.0,,,,,,,,6.0,67.0,16.0,35.0,98.0,30.0,,,,,,,2.0,2.0,2.0,22.0,7.0,3.0,,,,1.0,,
Mexico_Liga_MX,2024-2025,Querétaro FC,9iwm7gqhx86fh0z11uztmdl3o,D. Araujo,Midfielder,195,1.0,,16.0,1.0,34.0,62.0,,6.0,5.0,2.0,3.0,8.0,,2.0,,3.0,1.0,2.0,1.0,,,10.0,,,1.0,,1.0,,,5.0,5.0,1.0,,37.0,,,6.0,,2.0,21.0,,,11.0,2.0,,2.0,,,2.0,1.0,,,44.0,2.0,3.0,,11.0,2.0,18.0,,,,36.0,,107.0,,11.0,9.0,6.0,1.0,2.0,,45.0,,2.0,,10.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,46x1yk6a6kzfg9jjig7qb26wa,E. Armenta,Midfielder,13,,,3.0,,6.0,11.0,,2.0,3.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,2.0,2.0,1.0,,6.0,,1.0,,,,3.0,,,2.0,,1.0,,2.0,,1.0,,,,6.0,1.0,3.0,,2.0,,,,,,6.0,,20.0,,5.0,2.0,,1.0,1.0,,6.0,,1.0,,10.0,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,78pcv2eroi0wl22dv207ufidx,P. Barrera,Forward,8,32.0,5.0,117.0,15.0,312.0,702.0,,41.0,63.0,8.0,11.0,94.0,7.0,4.0,3.0,11.0,10.0,27.0,2.0,1.0,11.0,252.0,5.0,3.0,4.0,2.0,4.0,1.0,86.0,37.0,114.0,3.0,,323.0,22.0,10.0,153.0,2.0,13.0,234.0,1.0,12.0,126.0,23.0,26.0,25.0,20.0,50.0,17.0,2.0,,1.0,404.0,37.0,50.0,1.0,59.0,17.0,118.0,28.0,12.0,4.0,314.0,,1289.0,,104.0,69.0,77.0,2.0,14.0,,417.0,15.0,17.0,3.0,10.0,17.0,87.0,0.0,1.0,0.0,,3.0,,,1.0,,3.0,1.0,,1.0,44.0,26.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,d05jqknpj4nbxaw1ehvnxh5ud,D. Benedetto,Forward,19,4.0,6.0,18.0,4.0,56.0,169.0,2.0,19.0,12.0,,1.0,37.0,10.0,1.0,5.0,8.0,3.0,9.0,5.0,,,63.0,3.0,3.0,10.0,,2.0,,4.0,9.0,22.0,1.0,1.0,64.0,2.0,15.0,32.0,,6.0,46.0,2.0,1.0,19.0,7.0,10.0,7.0,30.0,4.0,8.0,,,,91.0,5.0,6.0,,37.0,7.0,23.0,,2.0,1.0,55.0,,426.0,,31.0,7.0,30.0,4.0,6.0,1.0,101.0,8.0,8.0,,10.0,16.0,15.0,,,0.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,ebucpv73rci25mkothblndtd5,J. Canale,Defender,6,5.0,,199.0,10.0,248.0,465.0,9.0,46.0,29.0,12.0,17.0,64.0,2.0,10.0,,24.0,2.0,16.0,42.0,,,82.0,1.0,,19.0,2.0,1.0,,1.0,27.0,8.0,5.0,1.0,272.0,2.0,2.0,49.0,3.0,13.0,73.0,,7.0,41.0,13.0,,16.0,3.0,1.0,10.0,7.0,2.0,3.0,321.0,5.0,16.0,,149.0,37.0,138.0,,4.0,18.0,259.0,,847.0,2.0,75.0,34.0,27.0,,6.0,8.0,336.0,,10.0,2.0,10.0,32.0,43.0,,,0.0,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,18,3.0,1.0,17.0,2.0,34.0,96.0,2.0,11.0,21.0,1.0,3.0,15.0,2.0,3.0,4.0,,,2.0,1.0,2.0,,33.0,2.0,3.0,3.0,,1.0,2.0,2.0,8.0,22.0,2.0,,34.0,2.0,6.0,15.0,3.0,8.0,17.0,,,9.0,6.0,2.0,9.0,14.0,2.0,9.0,1.0,,,40.0,10.0,13.0,,13.0,1.0,5.0,,1.0,,26.0,1.0,314.0,,32.0,11.0,14.0,7.0,5.0,2.0,49.0,2.0,9.0,,10.0,11.0,21.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,73jj4h2gzrnpqeir93n3vwfe1,J. Colmán,Midfielder,19,10.0,5.0,28.0,5.0,154.0,353.0,1.0,22.0,46.0,2.0,4.0,47.0,10.0,2.0,7.0,7.0,5.0,5.0,2.0,2.0,6.0,113.0,4.0,3.0,,1.0,9.0,1.0,21.0,22.0,42.0,2.0,,161.0,15.0,17.0,63.0,1.0,5.0,146.0,2.0,2.0,57.0,6.0,13.0,7.0,21.0,12.0,15.0,1.0,,,194.0,31.0,41.0,1.0,48.0,5.0,61.0,13.0,13.0,1.0,147.0,,544.0,,68.0,22.0,42.0,10.0,5.0,1.0,208.0,11.0,15.0,,10.0,5.0,63.0,2.0,0.0,0.0,,1.0,,,,,1.0,,,1.0,23.0,7.0,7.0,,,1.0,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,8urkitc19yftx182gfaa8may1,M. Domínguez,Midfielder,20,2.0,,4.0,1.0,19.0,48.0,,5.0,7.0,2.0,2.0,6.0,,,,1.0,,,,,,16.0,1.0,,,,,,,5.0,4.0,,,20.0,4.0,,6.0,,,16.0,,3.0,8.0,3.0,,3.0,,,2.0,,,,25.0,7.0,7.0,,2.0,,12.0,,3.0,,19.0,,77.0,,12.0,3.0,6.0,1.0,,,26.0,,2.0,2.0,10.0,,12.0,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Querétaro FC,c7t3jjwtrw1qrpr6a4nvdxat,K. Escamilla,Defender,5,10.0,3.0,181.0,11.0,280.0,472.0,10.0,28.0,32.0,6.0,11.0,57.0,5.0,17.0,1.0,20.0,5.0,17.0,30.0,,,71.0,6.0,,9.0,3.0,2.0,,1.0,19.0,38.0,5.0,,300.0,,6.0,41.0,,11.0,119.0,,,99.0,16.0,2.0,16.0,5.0,1.0,13.0,5.0,,3.0,341.0,3.0,21.0,,110.0,21.0,110.0,,2.0,13.0,287.0,,889.0,,60.0,55.0,36.0,2.0,7.0,8.0,357.0,,13.0,1.0,10.0,20.0,40.0,,,0.0,,,,,7.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
