liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,FC Tucson,79qyiuj0oektgfulyyhid61ka,A. Diakhate,Forward,14,,,3.0,2.0,11.0,,3.0,2.0,3.0,3.0,2.0,3.0,13.0,,,,5.0,,,36.0,6.0,,7.0,,,4.0,2.0,2.0,2.0,,,,1.0,7.0,10.0,2.0,,9.0,5.0,11.0,1.0,4.0,2.0,13.0,3.0,2.0,,,14.0,,2.0,17.0,10.0,5.0,1.0,3.0,3.0,,1.0,5.0,67.0,5.0,,,7.0,,3.0,,16.0,,,,0.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,ejui612wo420wu8i4gq2cu47p,João Delgado,Midfielder,7,19.0,,13.0,17.0,293.0,17.0,100.0,12.0,119.0,142.0,21.0,214.0,488.0,11.0,42.0,1.0,24.0,6.0,20.0,892.0,35.0,7.0,97.0,14.0,3.0,18.0,83.0,13.0,13.0,36.0,,,26.0,158.0,10.0,8.0,2.0,93.0,75.0,442.0,28.0,100.0,147.0,193.0,58.0,23.0,1.0,1.0,500.0,1.0,22.0,642.0,208.0,7.0,38.0,20.0,13.0,12.0,23.0,24.0,1392.0,68.0,17.0,,245.0,1.0,182.0,43.0,628.0,3.0,4.0,,0.0,,5.0,2.0,,2.0,12.0,5.0,1.0,2.0,4.0,2.0,20.0,,,3.0,3.0,,1.0,,,2.0,,0.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,ay8btpvbbaekhi43c9eimidey,Manuel Ferriol,Midfielder,21,16.0,,14.0,7.0,174.0,14.0,50.0,18.0,66.0,71.0,18.0,140.0,306.0,3.0,21.0,,22.0,2.0,10.0,534.0,17.0,1.0,58.0,6.0,,10.0,49.0,6.0,8.0,30.0,2.0,,16.0,111.0,10.0,9.0,,72.0,62.0,267.0,12.0,56.0,106.0,128.0,46.0,12.0,,2.0,313.0,,20.0,384.0,123.0,14.0,27.0,19.0,12.0,6.0,8.0,22.0,904.0,58.0,8.0,,114.0,,106.0,15.0,376.0,1.0,9.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,,,3.0,7.0,,2.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,6a9s7obrfl3v40jei3wl5tzah,K. Fox,Defender,5,18.0,,4.0,49.0,244.0,7.0,98.0,5.0,128.0,217.0,34.0,749.0,948.0,57.0,119.0,5.0,29.0,103.0,9.0,1534.0,76.0,3.0,153.0,9.0,3.0,27.0,40.0,3.0,9.0,25.0,6.0,,8.0,68.0,10.0,4.0,19.0,55.0,28.0,893.0,11.0,89.0,314.0,144.0,97.0,20.0,3.0,6.0,990.0,20.0,40.0,1207.0,261.0,3.0,10.0,8.0,16.0,,31.0,29.0,2370.0,53.0,26.0,,525.0,9.0,315.0,98.0,1152.0,4.0,4.0,,0.0,,,,2.0,,,,,,,1.0,5.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,bnzbojx4ox8a4vvxywxep1ln9,N. Franke,Defender,15,33.0,1.0,7.0,11.0,464.0,14.0,130.0,17.0,170.0,194.0,37.0,441.0,872.0,22.0,64.0,4.0,28.0,31.0,38.0,1746.0,21.0,14.0,156.0,37.0,14.0,10.0,139.0,33.0,17.0,47.0,28.0,1.0,27.0,254.0,10.0,5.0,7.0,125.0,115.0,854.0,57.0,150.0,76.0,275.0,37.0,28.0,1.0,7.0,891.0,12.0,44.0,1085.0,358.0,,43.0,51.0,23.0,2.0,49.0,28.0,2456.0,144.0,28.0,2.0,459.0,185.0,406.0,62.0,1062.0,4.0,2.0,,0.0,3.0,,,2.0,,,2.0,,,,2.0,35.0,,,4.0,7.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,5mgkom2immb86sa0ggpqqmh62,R. Guerrero,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,5ott818papiko6xti81emgfvu,N. Hurtado,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,80toe1vekfindb40jwt9i6uj8,A. Knox,Defender,3,9.0,,3.0,4.0,92.0,4.0,30.0,,38.0,47.0,15.0,94.0,183.0,7.0,17.0,,23.0,16.0,12.0,385.0,13.0,1.0,31.0,12.0,1.0,9.0,16.0,1.0,6.0,13.0,5.0,,9.0,39.0,10.0,1.0,7.0,32.0,23.0,175.0,1.0,20.0,28.0,52.0,10.0,15.0,,1.0,185.0,1.0,16.0,232.0,85.0,18.0,14.0,6.0,4.0,3.0,8.0,23.0,630.0,54.0,5.0,,88.0,43.0,62.0,21.0,229.0,1.0,2.0,,0.0,,,,1.0,,,2.0,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,4hystxrwl043l28k1m55fmtbd,M. Kone,Midfielder,88,6.0,,6.0,30.0,139.0,6.0,54.0,5.0,56.0,77.0,12.0,198.0,330.0,8.0,23.0,2.0,15.0,20.0,1.0,528.0,42.0,,59.0,1.0,,12.0,27.0,2.0,3.0,12.0,,,17.0,63.0,10.0,4.0,4.0,48.0,36.0,293.0,9.0,57.0,131.0,105.0,44.0,8.0,,2.0,337.0,6.0,14.0,414.0,95.0,1.0,25.0,8.0,5.0,5.0,16.0,15.0,1184.0,43.0,14.0,,125.0,,115.0,22.0,406.0,2.0,5.0,,0.0,1.0,,,,,,2.0,,,,,6.0,,,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,8q1x8z8d3c04jymsfc73o1qll,W. Lapsley,Goalkeeper,1,,,,16.0,43.0,1.0,5.0,,88.0,180.0,41.0,455.0,217.0,48.0,175.0,5.0,30.0,23.0,,943.0,20.0,,222.0,,,4.0,4.0,,1.0,1.0,,,1.0,8.0,10.0,,,8.0,4.0,375.0,5.0,20.0,193.0,28.0,123.0,3.0,1.0,7.0,498.0,16.0,48.0,678.0,184.0,,1.0,,,,1.0,30.0,2700.0,,30.0,,354.0,,131.0,92.0,287.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,4.0,16.0,91.0,54.0,21.0,3.0,38.0,293.0,25.0,53.0,,6.0,1.0,,1.0,1.0,,,,
USA_USL_League_One,2021,FC Tucson,5heptjnboaeyttkas0z9kbalm,G. Lavergne,Midfielder,14,,,,,7.0,,2.0,,3.0,3.0,,3.0,10.0,1.0,1.0,,1.0,,,13.0,1.0,,,,,1.0,,,,,,,,1.0,10.0,,,2.0,1.0,8.0,,,4.0,2.0,2.0,,,1.0,10.0,,1.0,13.0,3.0,1.0,,,,,,1.0,12.0,1.0,,,3.0,,5.0,,13.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,7vf54lvud787xr1gb0cb1igru,L. Lawrence,Defender,23,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,9yjbv9btx4yhvugbr6e45asyc,L. Mastrantonio,Defender,4,13.0,,5.0,31.0,135.0,9.0,56.0,1.0,76.0,130.0,18.0,405.0,497.0,23.0,74.0,4.0,18.0,63.0,,854.0,52.0,,95.0,,,21.0,40.0,,4.0,22.0,,,3.0,60.0,10.0,2.0,10.0,41.0,20.0,460.0,8.0,71.0,103.0,112.0,80.0,7.0,,3.0,540.0,2.0,21.0,670.0,139.0,4.0,10.0,2.0,10.0,,28.0,18.0,1275.0,22.0,14.0,,314.0,5.0,231.0,54.0,617.0,2.0,4.0,1.0,2.0,,,2.0,1.0,,,3.0,,2.0,,2.0,10.0,,,,1.0,,,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
USA_USL_League_One,2021,FC Tucson,dyrz8dp62uozirg4bq30zmgo9,J. Odenbeck,Midfielder,42,2.0,,1.0,13.0,59.0,3.0,18.0,1.0,15.0,20.0,6.0,103.0,156.0,,2.0,,7.0,4.0,,200.0,22.0,,13.0,,,9.0,5.0,1.0,1.0,5.0,,,1.0,12.0,10.0,,,16.0,7.0,151.0,,18.0,36.0,34.0,11.0,2.0,,1.0,162.0,,7.0,182.0,21.0,3.0,3.0,1.0,1.0,3.0,2.0,7.0,308.0,25.0,4.0,,54.0,,67.0,5.0,176.0,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,b669yz7ehf8o1ia03vd28yove,J. Pena,Midfielder,27,10.0,,,10.0,123.0,5.0,27.0,,29.0,44.0,15.0,315.0,425.0,6.0,17.0,1.0,14.0,7.0,1.0,579.0,20.0,,60.0,1.0,,10.0,29.0,8.0,2.0,15.0,,,9.0,71.0,10.0,,3.0,52.0,42.0,400.0,9.0,39.0,160.0,91.0,38.0,6.0,,3.0,438.0,,18.0,482.0,71.0,3.0,16.0,14.0,,2.0,13.0,14.0,965.0,70.0,11.0,,102.0,2.0,150.0,16.0,467.0,1.0,1.0,,0.0,,,,,,,,,,,1.0,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,eetrsm6zr0quh0ov3h2xcpg5,F. Pérez,Forward,37,2.0,,7.0,5.0,20.0,,13.0,1.0,10.0,15.0,6.0,17.0,28.0,,2.0,,9.0,1.0,,98.0,9.0,,5.0,,,4.0,22.0,2.0,,2.0,,1.0,3.0,32.0,10.0,4.0,,14.0,10.0,36.0,18.0,27.0,8.0,41.0,1.0,1.0,,1.0,37.0,,7.0,52.0,23.0,7.0,7.0,4.0,13.0,2.0,,9.0,227.0,18.0,2.0,1.0,11.0,,15.0,5.0,43.0,,1.0,,0.0,,,,1.0,,,3.0,,,,,2.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,93lytdetpjc6bdiaen0x3ozu2,K. Rodriguez,Midfielder,11,15.0,,9.0,2.0,91.0,5.0,30.0,5.0,33.0,36.0,8.0,59.0,147.0,2.0,6.0,,19.0,6.0,8.0,311.0,8.0,3.0,31.0,8.0,3.0,6.0,40.0,10.0,4.0,20.0,,,3.0,68.0,10.0,2.0,,34.0,28.0,142.0,9.0,42.0,50.0,76.0,5.0,16.0,,3.0,147.0,,11.0,183.0,87.0,12.0,6.0,16.0,34.0,7.0,6.0,19.0,680.0,64.0,7.0,,31.0,1.0,38.0,11.0,183.0,1.0,1.0,,1.0,,,3.0,3.0,,,7.0,,3.0,,,11.0,,1.0,1.0,6.0,,1.0,,,,,2.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,3n0xwb9ixhb5ybojfwmx6eq6s,B. Sanchez,Midfielder,31,,,,,7.0,,2.0,,2.0,2.0,1.0,19.0,26.0,,,,2.0,,,32.0,2.0,,7.0,,,2.0,,,,,,,,2.0,10.0,,,4.0,2.0,25.0,,,9.0,4.0,1.0,,,,26.0,,1.0,28.0,4.0,1.0,1.0,,,1.0,1.0,2.0,71.0,4.0,1.0,,5.0,,10.0,,28.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,8p2147r97gz3gnxw044xrr4yx,M. Schenfeld,Defender,19,36.0,3.0,12.0,24.0,487.0,20.0,123.0,16.0,216.0,229.0,30.0,596.0,1006.0,38.0,106.0,4.0,26.0,54.0,54.0,1900.0,47.0,25.0,149.0,52.0,24.0,23.0,106.0,13.0,14.0,56.0,42.0,1.0,27.0,188.0,10.0,9.0,6.0,105.0,82.0,970.0,20.0,130.0,525.0,235.0,88.0,41.0,,3.0,1058.0,12.0,33.0,1287.0,372.0,,37.0,20.0,11.0,6.0,53.0,26.0,2244.0,207.0,26.0,4.0,510.0,148.0,45.0,67.0,1225.0,3.0,11.0,,0.0,1.0,,1.0,1.0,,2.0,3.0,1.0,,1.0,5.0,30.0,,3.0,,11.0,1.0,,1.0,,,,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,1qlnndvxh04ragfyrvv5slgd0,R. Shellow,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,FC Tucson,5h9p0gsf5ad8kkv0zyhszcw6h,T. Uzo,Forward,7,3.0,,24.0,57.0,71.0,3.0,63.0,11.0,55.0,65.0,10.0,49.0,102.0,2.0,2.0,,12.0,6.0,2.0,334.0,92.0,,13.0,2.0,,35.0,23.0,4.0,5.0,6.0,,,7.0,61.0,10.0,16.0,2.0,73.0,38.0,118.0,16.0,80.0,44.0,153.0,2.0,14.0,,3.0,120.0,,13.0,185.0,121.0,2.0,23.0,17.0,46.0,6.0,2.0,12.0,820.0,65.0,10.0,,43.0,,33.0,12.0,167.0,1.0,2.0,,1.0,,,2.0,3.0,,,8.0,,2.0,,3.0,1.0,,1.0,,6.0,,,,,10.0,,2.0,0.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
