root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,a0c7uephm9jijirsv7ho3hjze,J. Alcócer,Forward,8,,9.0,31.0,7.0,130.0,307.0,29.0,23.0,4.0,,25.0,53.0,10.0,2.0,3.0,1.0,4.0,3.0,10.0,20.0,7.0,,5.0,11.0,11.0,3.0,10.0,1.0,,64.0,2.0,3.0,1.0,2.0,10.0,28.0,40.0,1.0,4.0,2.0,49.0,,20.0,3.0,14.0,6.0,,1.0,4.0,64.0,53.0,19.0,11.0,3.0,4.0,4.0,,7.0,2.0,51.0,53.0,,4.0,2.0,25.0,0.0,,1.0,,,,,,,,,,,5.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,a6kfmkibpofzq1tcux9redqeh,P. Arboine,Defender,6,,,,2.0,19.0,16.0,,1.0,,,7.0,7.0,5.0,,2.0,,,,,3.0,3.0,,3.0,,5.0,,8.0,,1.0,14.0,1.0,5.0,,,10.0,2.0,5.0,,2.0,,3.0,,3.0,,,2.0,,,,14.0,9.0,,1.0,,3.0,3.0,,,,3.0,9.0,2.0,,,3.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,8as5cvq6dmcqrlmj7obcl4d7t,W. Azofeifa,Midfielder,20,5.0,,14.0,1.0,115.0,195.0,11.0,17.0,1.0,1.0,26.0,72.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,5.0,,4.0,14.0,11.0,2.0,26.0,5.0,,88.0,,2.0,1.0,4.0,10.0,52.0,21.0,,4.0,3.0,17.0,4.0,7.0,,,27.0,1.0,,3.0,88.0,77.0,,8.0,5.0,4.0,4.0,,4.0,1.0,21.0,77.0,5.0,2.0,2.0,18.0,0.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,2.0,,,,,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5,,3.0,10.0,6.0,281.0,343.0,6.0,30.0,2.0,,116.0,206.0,18.0,2.0,7.0,2.0,4.0,2.0,,11.0,6.0,,4.0,18.0,25.0,1.0,93.0,7.0,7.0,244.0,,8.0,,7.0,10.0,103.0,30.0,2.0,8.0,4.0,17.0,2.0,14.0,1.0,,60.0,3.0,1.0,2.0,229.0,219.0,2.0,27.0,1.0,4.0,4.0,,3.0,3.0,24.0,205.0,13.0,,,61.0,0.0,2.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,15,,6.0,12.0,3.0,256.0,352.0,8.0,14.0,5.0,,85.0,129.0,21.0,5.0,6.0,2.0,4.0,2.0,9.0,18.0,7.0,,2.0,23.0,34.0,1.0,74.0,13.0,8.0,166.0,21.0,14.0,,14.0,10.0,47.0,48.0,,7.0,4.0,26.0,11.0,28.0,3.0,2.0,4.0,10.0,2.0,4.0,159.0,132.0,2.0,22.0,3.0,4.0,4.0,2.0,3.0,3.0,40.0,125.0,3.0,1.0,3.0,74.0,0.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12,8.0,9.0,35.0,5.0,251.0,360.0,30.0,44.0,13.0,5.0,49.0,123.0,25.0,,7.0,2.0,4.0,4.0,12.0,23.0,1.0,1.0,1.0,39.0,29.0,,32.0,4.0,,157.0,3.0,5.0,10.0,8.0,10.0,84.0,76.0,1.0,8.0,5.0,53.0,,26.0,5.0,8.0,44.0,3.0,,7.0,146.0,128.0,21.0,12.0,15.0,4.0,4.0,,7.0,2.0,61.0,120.0,5.0,2.0,4.0,37.0,0.0,,1.0,,,,,,,,,,,2.0,3.0,1.0,1.0,,1.0,3.0,,3.0,,1.0,0.0,5.0,1.0,1.0,1.0,3.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,991l8wbi9cfhm2pmyid7cle22,D. Campos,Midfielder,9,,,5.0,,15.0,15.0,5.0,6.0,,,6.0,8.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,9.0,,,,,10.0,3.0,4.0,,2.0,,6.0,,1.0,,2.0,2.0,,,1.0,7.0,9.0,2.0,1.0,,1.0,1.0,,1.0,,6.0,7.0,1.0,,,,0.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,cb8o8l688w6ozwhklub9ftxbd,K. Chamorro,Goalkeeper,18,,,,,136.0,360.0,,,,,52.0,47.0,,,7.0,2.0,4.0,,,1.0,1.0,,1.0,25.0,27.0,,48.0,27.0,2.0,89.0,,2.0,,1.0,10.0,10.0,27.0,,8.0,,1.0,,2.0,,,22.0,1.0,3.0,,47.0,62.0,,39.0,,4.0,4.0,,,,2.0,37.0,15.0,,,19.0,0.0,5.0,1.0,7.0,4.0,17.0,36.0,25.0,5.0,2.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,56u0ykouaw86f3385b5onozjd,A. Contreras,Forward,7,,6.0,26.0,13.0,110.0,248.0,19.0,17.0,7.0,,9.0,28.0,21.0,1.0,5.0,2.0,3.0,4.0,16.0,18.0,5.0,,4.0,18.0,22.0,2.0,10.0,1.0,1.0,51.0,,6.0,1.0,11.0,10.0,20.0,44.0,4.0,6.0,7.0,37.0,1.0,22.0,2.0,5.0,14.0,4.0,,2.0,48.0,29.0,9.0,4.0,2.0,4.0,4.0,,7.0,5.0,48.0,27.0,1.0,2.0,,10.0,1.0,,,,,,,,,,,,1.0,4.0,2.0,1.0,,1.0,1.0,,,,,1.0,0.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Costa Rica,Costa_Rica,66qb63agsztv5jio0cem9a7dh,J. Delgado,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
