liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Real Monarchs SLC,iw8qwhb1vafrs9lbptiuquei,L. Arriaga,Midfielder,26,2.0,,567.0,4.0,4.0,1.0,1.0,1.0,213.0,2.0,2.0,65.0,,93.0,2.0,,3.0,,2.0,,3.0,51.0,84.0,8.0,34.0,1.0,214.0,5.0,3.0,1.0,166.0,10.0,4.0,37.0,,48.0,7.0,,23.0,1.0,26.0,6.0,6.0,16.0,269.0,,10.0,,1.0,27.0,58.0,15.0,10.0,20.0,2.0,11.0,,5.0,,7.0,,37.0,1.0,10.0,,2.0,10.0,,,,,14.0,43.0,1.0,176.0,177.0,10.0,,,6.0,17.0,2.0,3.0,13.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,85u93ynnokcrady5fj4nc7lk9,R. Ávila,Midfielder,49,,1.0,462.0,,2.0,1.0,1.0,,186.0,3.0,9.0,21.0,,74.0,5.0,2.0,9.0,4.0,3.0,1.0,2.0,58.0,88.0,11.0,22.0,1.0,193.0,,13.0,3.0,149.0,8.0,3.0,31.0,,49.0,4.0,,25.0,2.0,32.0,5.0,6.0,13.0,261.0,6.0,7.0,10.0,,44.0,61.0,3.0,10.0,20.0,,13.0,,2.0,,4.0,3.0,50.0,2.0,9.0,,7.0,7.0,4.0,,,,28.0,62.0,,157.0,162.0,6.0,,,9.0,30.0,2.0,7.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,Goalkeeper,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,eqges6gdjys06cxo0xn0xifze,Ken Bellini,Midfielder,0,1.0,2.0,140.0,,1.0,,,,16.0,,,3.0,,9.0,,,,1.0,1.0,1.0,2.0,11.0,5.0,1.0,4.0,,18.0,2.0,3.0,,14.0,1.0,1.0,4.0,,6.0,3.0,,5.0,,4.0,2.0,1.0,,33.0,,3.0,2.0,,5.0,6.0,3.0,10.0,3.0,,,,1.0,,1.0,,8.0,,2.0,,1.0,3.0,,1.0,,,3.0,3.0,,12.0,14.0,3.0,,,1.0,5.0,,2.0,2.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,1qrex8sb20ph8yz34gq29s3my,C. Bermúdez,Midfielder,44,2.0,,18.0,,3.0,,,,17.0,1.0,1.0,5.0,1.0,9.0,,,1.0,1.0,,,,7.0,5.0,1.0,3.0,,17.0,,1.0,,13.0,,,4.0,,4.0,2.0,,6.0,,2.0,,3.0,,25.0,,3.0,1.0,,5.0,5.0,1.0,10.0,1.0,,,1.0,,,,,5.0,,,,2.0,3.0,,,,,4.0,3.0,,13.0,13.0,,,,1.0,4.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,48,15.0,,982.0,7.0,3.0,3.0,1.0,1.0,435.0,6.0,21.0,69.0,18.0,225.0,2.0,4.0,29.0,9.0,9.0,1.0,7.0,193.0,152.0,18.0,75.0,1.0,463.0,2.0,22.0,12.0,334.0,15.0,14.0,104.0,13.0,113.0,21.0,,129.0,10.0,51.0,10.0,15.0,18.0,684.0,43.0,13.0,15.0,,93.0,173.0,9.0,10.0,46.0,5.0,25.0,4.0,11.0,,5.0,11.0,105.0,9.0,16.0,,43.0,13.0,25.0,1.0,,1.0,52.0,108.0,1.0,335.0,359.0,12.0,1.0,2.0,13.0,59.0,5.0,10.0,41.0,0.0,1.0,,,,,2.0,,1.0,1.0,,6.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,84v7wkiby3gxavrnoqogo6e39,A. Brody,Midfielder,45,26.0,,894.0,77.0,,,2.0,1.0,356.0,5.0,15.0,71.0,5.0,147.0,4.0,,21.0,4.0,1.0,1.0,11.0,155.0,140.0,15.0,62.0,1.0,365.0,2.0,6.0,16.0,261.0,14.0,3.0,83.0,,20.0,9.0,,87.0,1.0,69.0,10.0,15.0,22.0,612.0,3.0,10.0,4.0,4.0,73.0,151.0,11.0,10.0,57.0,2.0,21.0,5.0,14.0,,12.0,9.0,96.0,7.0,15.0,1.0,26.0,10.0,,1.0,,1.0,28.0,123.0,1.0,273.0,282.0,23.0,1.0,,11.0,39.0,4.0,14.0,45.0,0.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,7qujzrprkr6wvvrghlbuudeui,S. Brown,Midfielder,54,4.0,1.0,1213.0,1.0,2.0,3.0,1.0,1.0,496.0,4.0,12.0,96.0,,200.0,4.0,3.0,18.0,8.0,6.0,2.0,9.0,117.0,223.0,21.0,61.0,2.0,502.0,3.0,26.0,7.0,399.0,19.0,8.0,79.0,,132.0,6.0,,58.0,2.0,75.0,14.0,20.0,25.0,636.0,,16.0,15.0,1.0,89.0,152.0,9.0,10.0,51.0,2.0,24.0,,11.0,,12.0,2.0,110.0,7.0,21.0,,4.0,16.0,,,1.0,,50.0,122.0,1.0,417.0,423.0,21.0,1.0,1.0,15.0,59.0,6.0,18.0,39.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,4je006wtyy3duijgxca5cmx2h,K. Coffee,Forward,57,2.0,3.0,993.0,3.0,4.0,4.0,1.0,3.0,169.0,6.0,27.0,51.0,1.0,101.0,1.0,,3.0,10.0,11.0,2.0,19.0,91.0,47.0,5.0,29.0,2.0,179.0,12.0,10.0,2.0,144.0,13.0,17.0,32.0,,48.0,11.0,,29.0,4.0,21.0,12.0,15.0,6.0,322.0,1.0,16.0,4.0,1.0,62.0,28.0,35.0,10.0,23.0,6.0,3.0,1.0,12.0,,4.0,9.0,85.0,4.0,15.0,1.0,3.0,16.0,,,1.0,,43.0,52.0,3.0,137.0,147.0,23.0,,1.0,5.0,62.0,,7.0,19.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2020,Real Monarchs SLC,7atl3dsi6uwfk2zjytdwo1aay,E. Coronel,Midfielder,0,,,31.0,,1.0,,,,3.0,1.0,3.0,1.0,,,,,,,,,,4.0,3.0,,,,3.0,,1.0,,3.0,3.0,,,,2.0,,,,1.0,,,,,9.0,,1.0,1.0,,4.0,,2.0,10.0,,,,,,,,2.0,4.0,,3.0,,,1.0,,,,,4.0,,,3.0,3.0,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
