equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats,equipo_folder
Anguilla Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/anguilla-under-17/828lw6dqmnzgzgcrmpplcv5rs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=828lw6dqmnzgzgcrmpplcv5rs,828lw6dqmnzgzgcrmpplcv5rs,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=828lw6dqmnzgzgcrmpplcv5rs&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W337040303a0546a4dc8bde2d26de3b6363e07ea8e,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=828lw6dqmnzgzgcrmpplcv5rs&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3493dd6f8ed70c949385ae40f5e9647b0ba1d35d4,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=828lw6dqmnzgzgcrmpplcv5rs&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3cb0e7ad4ff1c00425cf5e0a5f95db65440970865,Anguilla_Under_17
Antigua and Barbuda Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/antigua-and-barbuda-under-17/edhfqs8lzrhrql2ic8ro67c88,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=edhfqs8lzrhrql2ic8ro67c88,edhfqs8lzrhrql2ic8ro67c88,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=edhfqs8lzrhrql2ic8ro67c88&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d6633a562093359e3222a7272ae45ffb2f7a7d39,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=edhfqs8lzrhrql2ic8ro67c88&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3104975d3ded82db9d985f45ea7b357a823d9d73e,,Antigua_and_Barbuda_Under_17
Aruba Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/aruba-under-17/10trfhuqssm7h91m62yytx602,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=10trfhuqssm7h91m62yytx602,10trfhuqssm7h91m62yytx602,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=10trfhuqssm7h91m62yytx602&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e01b57568d3d00a79fd8bfce11ce7a2bd37b8a7d,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=10trfhuqssm7h91m62yytx602&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36f55995d0d665ebe6a9998511648aa7bd26c36de,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=10trfhuqssm7h91m62yytx602&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W352be41fd61d174ebc2566d9edc57d8db680336ac,Aruba_Under_17
Bahamas Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/bahamas-under-17/u4ph4nrbjnma2j4ov7pr1yul,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=u4ph4nrbjnma2j4ov7pr1yul,u4ph4nrbjnma2j4ov7pr1yul,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=u4ph4nrbjnma2j4ov7pr1yul&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W377318d804558b5759720341adf4e883103a67724,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=u4ph4nrbjnma2j4ov7pr1yul&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38a3eecf7bb43cb0702b0726b3bd2f52abd729778,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=u4ph4nrbjnma2j4ov7pr1yul&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32144835b648f04ba5051d06c4a4996b4e3dad225,Bahamas_Under_17
Barbados Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/barbados-under-17/24uhn0ncit2h8vm133uo787y6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=24uhn0ncit2h8vm133uo787y6,24uhn0ncit2h8vm133uo787y6,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=24uhn0ncit2h8vm133uo787y6&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b661aeb625076aa77b51b8d319ba5e8bcb321f53,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=24uhn0ncit2h8vm133uo787y6&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33dc15861478b1e40a2cecf2f31fd9ee1b8ba0937,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=24uhn0ncit2h8vm133uo787y6&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ba88d91a49b4aead97d8a6de210fd85d0da347bb,Barbados_Under_17
Belize Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/belize-under-17/e6ki7vd2nhmp6rjk45g2kfu0t,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e6ki7vd2nhmp6rjk45g2kfu0t,e6ki7vd2nhmp6rjk45g2kfu0t,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e6ki7vd2nhmp6rjk45g2kfu0t&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36b9da94e28f7df580b46f4ec593c40ee2c8b5e5f,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=e6ki7vd2nhmp6rjk45g2kfu0t&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d79a53957245c32b83d3e9a368095e141a3c51f6,,Belize_Under_17
Bermuda  Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/bermuda-under-17/i6dzjdm6g3tj8l3bft5rdzks,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=i6dzjdm6g3tj8l3bft5rdzks,i6dzjdm6g3tj8l3bft5rdzks,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=i6dzjdm6g3tj8l3bft5rdzks&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32fc3f2ccba2be062143adc36f4d9ac89b55b1b82,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=i6dzjdm6g3tj8l3bft5rdzks&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b9c494026a06936d727b4141f67523231164d4cd,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=i6dzjdm6g3tj8l3bft5rdzks&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33e10582c29fb4569320e8b0a3fe04bd1ae43d89a,Bermuda_Under_17
Bonaire Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/bonaire-under-17/duk2azu71tku940xunmiuuyy2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=duk2azu71tku940xunmiuuyy2,duk2azu71tku940xunmiuuyy2,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=duk2azu71tku940xunmiuuyy2&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3415ed393293e4400f99853e628239228ebbf5c2b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=duk2azu71tku940xunmiuuyy2&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e0f4713c641c693fd9aeecab742cca20a7dad672,,Bonaire_Under_17
Canada Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/canada-under-17/9ambie9e2cxqfzc71f90lz08c,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9ambie9e2cxqfzc71f90lz08c,9ambie9e2cxqfzc71f90lz08c,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9ambie9e2cxqfzc71f90lz08c&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33061985d2d33410ba5c553deb0604c5fd4ec7b65,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=9ambie9e2cxqfzc71f90lz08c&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a71e06b11c7e293e57e456cb024650e380ed6262,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=9ambie9e2cxqfzc71f90lz08c&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d8e3d2eafcd7bff2103539bc8bc28f5dd6cb8eab,Canada_Under_17
Cayman Islands Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/cayman-islands-under-17/37uhnfke3ik4kgdix62p834d1,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=37uhnfke3ik4kgdix62p834d1,37uhnfke3ik4kgdix62p834d1,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=37uhnfke3ik4kgdix62p834d1&tmcl=9gv1a2tg0qtelreambicgbbvt&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W361b8858308f3d47f9fca83b44caf8c12096d1adb,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9gv1a2tg0qtelreambicgbbvt&ctst=37uhnfke3ik4kgdix62p834d1&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b900573c09a068cafcbfa712ec24e56fb0902e29,,Cayman_Islands_Under_17
