equipo,link,logo,cod_equipo,cod_liga,liga
Anguilla Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/anguilla-under-17/828lw6dqmnzgzgcrmpplcv5rs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=828lw6dqmnzgzgcrmpplcv5rs,828lw6dqmnzgzgcrmpplcv5rs,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Antigua and Barbuda Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/antigua-and-barbuda-under-17/edhfqs8lzrhrql2ic8ro67c88,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=edhfqs8lzrhrql2ic8ro67c88,edhfqs8lzrhrql2ic8ro67c88,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Aruba Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/aruba-under-17/10trfhuqssm7h91m62yytx602,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=10trfhuqssm7h91m62yytx602,10trfhuqssm7h91m62yytx602,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Bahamas Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/bahamas-under-17/u4ph4nrbjnma2j4ov7pr1yul,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=u4ph4nrbjnma2j4ov7pr1yul,u4ph4nrbjnma2j4ov7pr1yul,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Barbados Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/barbados-under-17/24uhn0ncit2h8vm133uo787y6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=24uhn0ncit2h8vm133uo787y6,24uhn0ncit2h8vm133uo787y6,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Belize Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/belize-under-17/e6ki7vd2nhmp6rjk45g2kfu0t,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e6ki7vd2nhmp6rjk45g2kfu0t,e6ki7vd2nhmp6rjk45g2kfu0t,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Bermuda  Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/bermuda-under-17/i6dzjdm6g3tj8l3bft5rdzks,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=i6dzjdm6g3tj8l3bft5rdzks,i6dzjdm6g3tj8l3bft5rdzks,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Bonaire Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/bonaire-under-17/duk2azu71tku940xunmiuuyy2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=duk2azu71tku940xunmiuuyy2,duk2azu71tku940xunmiuuyy2,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Canada Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/canada-under-17/9ambie9e2cxqfzc71f90lz08c,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9ambie9e2cxqfzc71f90lz08c,9ambie9e2cxqfzc71f90lz08c,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Cayman Islands Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/cayman-islands-under-17/37uhnfke3ik4kgdix62p834d1,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=37uhnfke3ik4kgdix62p834d1,37uhnfke3ik4kgdix62p834d1,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Costa Rica Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/costa-rica-under-17/18lylxo9rer7l7optxsyci5zc,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=18lylxo9rer7l7optxsyci5zc,18lylxo9rer7l7optxsyci5zc,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Curaçao Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/curaçao-under-17/u0p3r117lpcppl2cbi3880qq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=u0p3r117lpcppl2cbi3880qq,u0p3r117lpcppl2cbi3880qq,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Dominica Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/dominica-under-17/32fm1e7m89b4nv94hn7bdug1g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=32fm1e7m89b4nv94hn7bdug1g,32fm1e7m89b4nv94hn7bdug1g,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
Dominican Republic Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/dominican-republic-under-17/6iyj79e1kj1l3p1hbfdk4q8aw,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6iyj79e1kj1l3p1hbfdk4q8aw,6iyj79e1kj1l3p1hbfdk4q8aw,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
El Salvador Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/teams/el-salvador-under-17/43uh32fr2f8v1zqb1q13oelu8,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=43uh32fr2f8v1zqb1q13oelu8,43uh32fr2f8v1zqb1q13oelu8,9gv1a2tg0qtelreambicgbbvt,concacaf-u17-2019-usa
