liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Atlas FC,cvtcdvadfa2rd0iwce89chdyh,C. González,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,14,,1440.0,1.0,,,6.0,568.0,1.0,49.0,,167.0,22.0,49.0,6.0,5.0,4.0,27.0,132.0,292.0,15.0,73.0,581.0,,15.0,1.0,421.0,20.0,8.0,122.0,84.0,1.0,92.0,1.0,59.0,16.0,9.0,30.0,719.0,,16.0,5.0,6.0,43.0,286.0,16.0,10.0,68.0,3.0,,38.0,,4.0,48.0,,118.0,59.0,24.0,,16.0,,,,23.0,162.0,447.0,459.0,75.0,5.0,,,8.0,50.0,7.0,15.0,20.0,1.0,,2.0,,3.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,f1trc7unzeeqvlexvzkltp46i,I. Govea,Midfielder,29,34.0,1358.0,92.0,,,4.0,486.0,6.0,81.0,4.0,244.0,18.0,27.0,12.0,5.0,3.0,22.0,182.0,167.0,30.0,68.0,502.0,3.0,20.0,2.0,392.0,21.0,7.0,95.0,25.0,10.0,92.0,2.0,62.0,16.0,27.0,37.0,847.0,,16.0,9.0,5.0,85.0,214.0,8.0,10.0,63.0,2.0,,15.0,4.0,11.0,22.0,5.0,129.0,32.0,24.0,34.0,16.0,,,,44.0,182.0,396.0,407.0,44.0,5.0,,,19.0,66.0,11.0,26.0,41.0,31.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,8lm8rfsg848ho676ys2o67w7p,E. Hernández,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,2hlfqnms7bs6eiy9gibc4fvft,José Hernández,Goalkeeper,1,,1530.0,,,,23.0,288.0,,,,64.0,92.0,165.0,,,5.0,,174.0,252.0,3.0,6.0,487.0,,1.0,1.0,210.0,22.0,,171.0,62.0,1.0,137.0,,150.0,17.0,,34.0,643.0,,17.0,1.0,,5.0,328.0,,10.0,10.0,,,106.0,,3.0,6.0,,11.0,11.0,27.0,,17.0,,,,1.0,97.0,200.0,316.0,6.0,5.0,,,1.0,1.0,2.0,2.0,4.0,,,,,1.0,,,,,,,,,,,,,51.0,152.0,3.0,4.0,3.0,27.0,13.0,23.0,4.0,3.0,49.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,l4rbm35vbn136hutia3pksiy,O. Herrera,Forward,341,,19.0,,1.0,,,10.0,,3.0,,5.0,,,,1.0,1.0,1.0,5.0,4.0,1.0,2.0,11.0,,,,7.0,,1.0,2.0,4.0,1.0,2.0,,3.0,,,,18.0,,1.0,,,3.0,2.0,1.0,10.0,2.0,,,2.0,,1.0,,,4.0,,1.0,,1.0,,,,1.0,2.0,8.0,9.0,1.0,,,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,awv6ao92u23obd3qeml58xhw5,L. Jiménez,Defender,3,,1440.0,4.0,,,10.0,615.0,1.0,50.0,1.0,171.0,30.0,62.0,12.0,6.0,5.0,24.0,130.0,356.0,25.0,57.0,645.0,,12.0,3.0,466.0,19.0,8.0,119.0,213.0,7.0,74.0,3.0,84.0,16.0,17.0,45.0,842.0,,16.0,6.0,4.0,57.0,303.0,17.0,10.0,76.0,2.0,,60.0,1.0,11.0,39.0,,120.0,54.0,24.0,,16.0,,,,20.0,79.0,498.0,526.0,63.0,5.0,,,21.0,44.0,4.0,38.0,37.0,,,,,5.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,ce1y45gb7zb9zoaeisgvvx2ad,H. Olvera,Defender,16,6.0,233.0,19.0,,,1.0,78.0,1.0,9.0,,38.0,1.0,3.0,2.0,1.0,1.0,1.0,24.0,25.0,4.0,13.0,79.0,3.0,,,60.0,5.0,2.0,16.0,30.0,1.0,16.0,1.0,17.0,3.0,4.0,6.0,126.0,,3.0,,1.0,8.0,39.0,1.0,10.0,7.0,1.0,1.0,3.0,,3.0,,,9.0,2.0,6.0,6.0,3.0,,,,1.0,1.0,62.0,63.0,1.0,,,,2.0,2.0,2.0,3.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,avdpequoe93pu17qm8ithscbu,E. Ortega,Midfielder,27,2.0,157.0,,2.0,,,78.0,,11.0,2.0,39.0,,2.0,4.0,,1.0,2.0,34.0,18.0,4.0,21.0,78.0,2.0,2.0,2.0,52.0,4.0,,23.0,15.0,3.0,25.0,,14.0,2.0,7.0,2.0,113.0,1.0,4.0,1.0,1.0,20.0,25.0,2.0,10.0,9.0,,,3.0,1.0,1.0,2.0,2.0,24.0,5.0,5.0,4.0,4.0,1.0,,,13.0,27.0,55.0,55.0,4.0,,,,3.0,15.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,mw8f3n0hwancpspwqgfl6fh1,L. Reyes,Midfielder,21,,1314.0,1.0,,3.0,1.0,707.0,,70.0,,351.0,4.0,17.0,5.0,3.0,4.0,4.0,100.0,309.0,46.0,60.0,737.0,1.0,23.0,18.0,621.0,20.0,4.0,77.0,179.0,9.0,53.0,,123.0,16.0,10.0,25.0,913.0,,16.0,12.0,1.0,137.0,268.0,1.0,10.0,99.0,1.0,,39.0,,25.0,11.0,1.0,152.0,12.0,24.0,1.0,16.0,,,,49.0,220.0,632.0,660.0,15.0,3.0,,,35.0,53.0,11.0,22.0,88.0,,,,,1.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,e1y7jb2a2ixwmmm0n5l5pu2fp,O. Rivero,Forward,19,1.0,596.0,,3.0,6.0,,144.0,7.0,52.0,1.0,98.0,,2.0,,12.0,2.0,11.0,64.0,29.0,1.0,30.0,158.0,1.0,10.0,5.0,123.0,8.0,18.0,32.0,50.0,12.0,28.0,6.0,9.0,6.0,6.0,5.0,234.0,,9.0,4.0,,35.0,33.0,30.0,10.0,19.0,6.0,1.0,3.0,1.0,5.0,8.0,3.0,54.0,3.0,10.0,1.0,9.0,,1.0,,24.0,23.0,113.0,126.0,19.0,2.0,,,,35.0,1.0,,11.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,a08drrso42apieu7i6g8formx,J. Torres,Forward,20,10.0,503.0,8.0,4.0,2.0,2.0,167.0,1.0,41.0,2.0,91.0,4.0,6.0,1.0,6.0,2.0,4.0,74.0,53.0,7.0,19.0,167.0,2.0,14.0,4.0,130.0,6.0,7.0,25.0,31.0,1.0,23.0,3.0,35.0,5.0,6.0,12.0,278.0,,9.0,8.0,,69.0,44.0,11.0,10.0,33.0,1.0,,12.0,2.0,18.0,4.0,6.0,77.0,4.0,8.0,10.0,9.0,,,,40.0,51.0,142.0,142.0,8.0,1.0,,1.0,3.0,44.0,4.0,1.0,29.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,7ot6emo291avsnjabzt36a9uy,C. Trejo,Forward,303,,44.0,,4.0,,,5.0,,,,2.0,,,,2.0,,1.0,6.0,1.0,,2.0,5.0,,2.0,1.0,3.0,2.0,2.0,2.0,4.0,,2.0,2.0,3.0,,,,15.0,,4.0,1.0,,5.0,,6.0,10.0,1.0,,,,,,,2.0,6.0,,2.0,,4.0,,,,4.0,1.0,3.0,3.0,1.0,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,33afzlkan65vmjahs9a15sf6d,J. Vigón,Midfielder,7,8.0,1136.0,7.0,1.0,7.0,4.0,502.0,4.0,83.0,3.0,277.0,6.0,11.0,15.0,18.0,3.0,16.0,146.0,166.0,24.0,60.0,511.0,4.0,34.0,14.0,424.0,16.0,27.0,71.0,130.0,12.0,60.0,7.0,60.0,13.0,25.0,20.0,745.0,2.0,14.0,16.0,1.0,139.0,150.0,35.0,10.0,71.0,9.0,1.0,16.0,3.0,20.0,14.0,10.0,169.0,9.0,19.0,9.0,14.0,,1.0,1.0,82.0,148.0,431.0,440.0,30.0,3.0,1.0,1.0,16.0,98.0,8.0,14.0,57.0,1.0,4.0,1.0,,5.0,,,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,c4emwykt9du2881eonjnodrvu,D. Villa,Midfielder,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,Midfielder,6,,28.0,,1.0,,,45.0,,2.0,,36.0,,,,,1.0,,3.0,7.0,,3.0,46.0,,,1.0,40.0,,,3.0,19.0,,3.0,,2.0,,,,47.0,,1.0,,,2.0,11.0,,10.0,2.0,,,3.0,,,1.0,,3.0,,1.0,,1.0,,,,1.0,14.0,42.0,43.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,2shqhju5urexuezc5vicaxrrp,R. Álvarez,Midfielder,11,5.0,514.0,1.0,5.0,8.0,,240.0,7.0,48.0,9.0,162.0,1.0,8.0,8.0,7.0,,5.0,110.0,51.0,5.0,41.0,253.0,6.0,10.0,10.0,197.0,8.0,12.0,49.0,57.0,17.0,63.0,6.0,30.0,7.0,13.0,4.0,394.0,17.0,12.0,4.0,,70.0,63.0,13.0,10.0,31.0,5.0,3.0,7.0,4.0,14.0,2.0,6.0,77.0,,8.0,18.0,12.0,11.0,,2.0,41.0,85.0,193.0,204.0,7.0,,2.0,1.0,4.0,46.0,1.0,3.0,29.0,,2.0,,,2.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Atlas FC,3k80wsx0y0yssc9zhn1oeouzt,A. Ávila,Midfielder,25,4.0,37.0,2.0,2.0,1.0,,23.0,2.0,6.0,1.0,18.0,,,,,1.0,1.0,7.0,5.0,,2.0,24.0,,,1.0,21.0,,,2.0,9.0,1.0,6.0,,2.0,,1.0,,36.0,,2.0,,,5.0,7.0,1.0,10.0,4.0,,,1.0,1.0,3.0,,,6.0,,1.0,4.0,2.0,,,,1.0,2.0,21.0,22.0,1.0,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
