liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,FC Tulsa,ckpx1f58bgrfkop9ds0b58yne,R. Ayagwa,Midfielder,99,1.0,4.0,16.0,4.0,11.0,13.0,2.0,14.0,,99.0,,,173.0,14.0,33.0,,321.0,1.0,37.0,1.0,16.0,,,28.0,74.0,3.0,50.0,31.0,6.0,10.0,254.0,88.0,7.0,560.0,252.0,,39.0,239.0,4.0,1.0,1.0,7.0,8.0,15.0,11.0,425.0,16.0,86.0,20.0,4.0,64.0,,62.0,3.0,24.0,78.0,,318.0,11.0,,10.0,41.0,10.0,5.0,,81.0,17.0,4.0,3.0,10.0,67.0,64.0,13.0,2.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Midfielder,16,38.0,11.0,34.0,57.0,19.0,43.0,2.0,13.0,1.0,365.0,2.0,8.0,387.0,92.0,108.0,18.0,1121.0,17.0,165.0,82.0,33.0,25.0,11.0,65.0,296.0,51.0,282.0,114.0,33.0,41.0,832.0,457.0,46.0,2833.0,791.0,11.0,224.0,775.0,18.0,8.0,27.0,21.0,22.0,57.0,49.0,1607.0,33.0,236.0,58.0,43.0,137.0,1.0,224.0,18.0,48.0,314.0,19.0,1073.0,18.0,15.0,10.0,149.0,35.0,6.0,9.0,463.0,27.0,51.0,20.0,,289.0,222.0,26.0,3.0,7.0,4.0,4.0,5.0,28.0,19.0,7.0,5.0,17.0,4.0,,5.0,5.0,,,,2.0,,,1.0,,4.0,2.0,,1.0,,10.0,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,44,14.0,8.0,45.0,17.0,24.0,42.0,5.0,20.0,,349.0,3.0,2.0,649.0,48.0,97.0,3.0,1264.0,11.0,114.0,11.0,25.0,1.0,8.0,73.0,235.0,5.0,143.0,99.0,23.0,23.0,1062.0,265.0,24.0,1978.0,1038.0,,129.0,947.0,5.0,5.0,7.0,21.0,39.0,115.0,28.0,1607.0,25.0,329.0,64.0,6.0,181.0,1.0,351.0,16.0,64.0,244.0,5.0,1237.0,27.0,2.0,10.0,130.0,31.0,3.0,,416.0,43.0,19.0,5.0,2.0,202.0,196.0,35.0,2.0,0.0,0.0,0.0,1.0,,,,4.0,,4.0,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Defender,22,12.0,,58.0,41.0,10.0,24.0,14.0,45.0,1.0,488.0,2.0,16.0,739.0,99.0,64.0,16.0,1303.0,7.0,105.0,26.0,28.0,2.0,6.0,84.0,143.0,42.0,162.0,63.0,27.0,39.0,1092.0,346.0,21.0,2460.0,1045.0,1.0,127.0,999.0,5.0,6.0,1.0,12.0,76.0,93.0,45.0,1874.0,28.0,547.0,91.0,7.0,164.0,2.0,125.0,7.0,33.0,226.0,9.0,1255.0,9.0,,10.0,121.0,58.0,3.0,1.0,369.0,21.0,23.0,41.0,1.0,211.0,127.0,34.0,5.0,0.0,1.0,0.0,2.0,1.0,,,18.0,4.0,136.0,35.0,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2021,FC Tulsa,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,26,20.0,6.0,65.0,14.0,18.0,32.0,5.0,29.0,,307.0,3.0,20.0,395.0,39.0,65.0,20.0,864.0,9.0,79.0,8.0,26.0,1.0,1.0,53.0,193.0,58.0,148.0,84.0,25.0,34.0,705.0,340.0,22.0,2127.0,681.0,,106.0,669.0,1.0,7.0,,13.0,45.0,36.0,41.0,1473.0,26.0,38.0,69.0,2.0,139.0,,326.0,24.0,35.0,188.0,4.0,837.0,19.0,,10.0,109.0,25.0,5.0,,330.0,22.0,25.0,57.0,1.0,159.0,149.0,26.0,2.0,0.0,0.0,0.0,3.0,,,,11.0,6.0,140.0,69.0,,3.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,1obodv132w5wxq4nb008ty06i,Lucas Coutinho,Midfielder,33,6.0,4.0,1.0,6.0,4.0,11.0,,2.0,,40.0,,1.0,53.0,8.0,27.0,2.0,144.0,5.0,33.0,13.0,18.0,3.0,2.0,5.0,40.0,3.0,31.0,25.0,4.0,5.0,109.0,66.0,12.0,387.0,105.0,2.0,30.0,108.0,1.0,1.0,6.0,6.0,2.0,1.0,6.0,226.0,18.0,23.0,7.0,4.0,15.0,1.0,41.0,7.0,12.0,60.0,2.0,138.0,3.0,2.0,10.0,27.0,2.0,1.0,2.0,58.0,6.0,6.0,2.0,14.0,35.0,52.0,6.0,,1.0,1.0,0.0,1.0,5.0,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,e03uoef75hv0qe7a618vbqr1m,M. Cunningham,Forward,77,,,1.0,,,,,,,1.0,,,1.0,,,,3.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,16.0,2.0,,,2.0,,,,,,,1.0,5.0,1.0,1.0,,,1.0,,,,1.0,1.0,,3.0,,,10.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,7i1e818kjeok1iluvmq4z32z9,J. Fenwick,Defender,6,1.0,,8.0,15.0,2.0,2.0,7.0,13.0,,213.0,,1.0,256.0,37.0,10.0,1.0,414.0,,25.0,3.0,13.0,1.0,,39.0,14.0,3.0,50.0,13.0,7.0,13.0,333.0,89.0,2.0,738.0,325.0,,42.0,288.0,2.0,1.0,,2.0,43.0,45.0,14.0,511.0,13.0,51.0,34.0,3.0,45.0,1.0,136.0,1.0,7.0,60.0,,402.0,1.0,1.0,10.0,35.0,22.0,2.0,,78.0,5.0,5.0,3.0,6.0,81.0,23.0,8.0,2.0,0.0,0.0,0.0,,,,,8.0,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,1nltrcfmwyslw30mouylpm5ii,A. Flanagan,Defender,27,5.0,5.0,6.0,5.0,7.0,9.0,2.0,4.0,,82.0,,3.0,76.0,10.0,33.0,3.0,178.0,9.0,38.0,12.0,13.0,1.0,2.0,8.0,37.0,8.0,38.0,43.0,6.0,8.0,140.0,89.0,15.0,522.0,137.0,,30.0,135.0,2.0,,,4.0,9.0,5.0,8.0,353.0,13.0,15.0,8.0,3.0,36.0,,44.0,15.0,10.0,86.0,1.0,175.0,6.0,,10.0,48.0,5.0,1.0,,67.0,6.0,19.0,8.0,7.0,38.0,76.0,11.0,,0.0,0.0,0.0,,,,,2.0,,32.0,5.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,FC Tulsa,exaqbz828d475osubrz02u0yy,L. Folla,Defender,5,,2.0,6.0,9.0,3.0,3.0,,6.0,,62.0,1.0,,129.0,19.0,9.0,,188.0,,18.0,1.0,9.0,,,18.0,8.0,,16.0,7.0,3.0,5.0,154.0,35.0,,274.0,151.0,,16.0,140.0,1.0,1.0,,2.0,11.0,14.0,6.0,223.0,9.0,94.0,18.0,1.0,17.0,,24.0,,6.0,35.0,,185.0,2.0,,10.0,17.0,10.0,1.0,,25.0,4.0,1.0,,6.0,34.0,16.0,9.0,,0.0,0.0,0.0,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
