liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,69pe2d0b9ughzcn3iqarracr8,L. Biasi,Defender,13,3.0,1449.0,3.0,375.0,49.0,28.0,7.0,,161.0,4.0,19.0,280.0,2.0,17.0,48.0,5.0,10.0,235.0,9.0,114.0,,35.0,158.0,1.0,423.0,7.0,84.0,85.0,29.0,,22.0,70.0,260.0,22.0,160.0,15.0,562.0,65.0,88.0,14.0,44.0,11.0,11.0,170.0,,7.0,12.0,1.0,8.0,,38.0,24.0,98.0,10.0,33.0,,,28.0,3.0,37.0,47.0,152.0,581.0,20.0,77.0,,4.0,7.0,27.0,7.0,8.0,18.0,2.0,992.0,29.0,4.0,409.0,120.0,33.0,3.0,13.0,101.0,15.0,2.0,,,0.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,Forward,7,2.0,1085.0,7.0,304.0,43.0,5.0,,,124.0,2.0,7.0,191.0,1.0,11.0,29.0,2.0,5.0,143.0,6.0,112.0,,25.0,108.0,3.0,333.0,1.0,76.0,116.0,25.0,,11.0,41.0,191.0,24.0,66.0,13.0,436.0,69.0,67.0,12.0,32.0,10.0,13.0,148.0,1.0,11.0,8.0,2.0,1.0,,25.0,9.0,65.0,10.0,24.0,,,21.0,2.0,25.0,12.0,101.0,441.0,16.0,48.0,,10.0,6.0,11.0,6.0,10.0,12.0,3.0,751.0,25.0,1.0,329.0,86.0,37.0,10.0,8.0,116.0,21.0,,,,0.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,1rua8d3nlisesyrzeic1rj8tm,M. DeShields,Defender,12,,483.0,,121.0,17.0,8.0,1.0,,62.0,1.0,13.0,60.0,,4.0,10.0,2.0,5.0,92.0,4.0,41.0,,3.0,53.0,,131.0,3.0,37.0,46.0,11.0,,10.0,21.0,62.0,13.0,38.0,6.0,178.0,24.0,32.0,5.0,19.0,2.0,7.0,69.0,,,6.0,,3.0,,,10.0,27.0,10.0,4.0,,,1.0,1.0,,21.0,34.0,184.0,26.0,25.0,,,,5.0,,,1.0,1.0,265.0,11.0,1.0,127.0,4.0,20.0,2.0,1.0,8.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,Forward,9,,2383.0,30.0,399.0,102.0,81.0,3.0,4.0,334.0,,44.0,349.0,1.0,62.0,19.0,3.0,17.0,98.0,10.0,209.0,20.0,,177.0,31.0,418.0,2.0,151.0,152.0,29.0,14.0,38.0,17.0,261.0,13.0,129.0,2.0,550.0,107.0,160.0,27.0,30.0,17.0,10.0,161.0,9.0,18.0,21.0,6.0,2.0,20.0,15.0,7.0,96.0,10.0,38.0,2.0,8.0,118.0,,15.0,125.0,162.0,595.0,8.0,183.0,1.0,61.0,4.0,9.0,4.0,11.0,51.0,4.0,1034.0,29.0,30.0,374.0,4.0,23.0,14.0,20.0,216.0,22.0,44.0,9.0,11.0,8.0,1.0,,,,2.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,aur71sievd8d2fnrumu3xf6c,N. Dossantos,Defender,6,2.0,2183.0,2.0,826.0,60.0,37.0,1.0,,212.0,,49.0,295.0,2.0,18.0,68.0,8.0,15.0,463.0,14.0,126.0,,41.0,201.0,1.0,894.0,6.0,115.0,392.0,29.0,,35.0,81.0,331.0,26.0,136.0,2.0,1065.0,66.0,120.0,27.0,81.0,12.0,21.0,567.0,,5.0,18.0,,10.0,,15.0,38.0,127.0,10.0,34.0,,,8.0,,15.0,86.0,135.0,1095.0,54.0,97.0,5.0,3.0,4.0,32.0,4.0,4.0,11.0,3.0,1482.0,29.0,2.0,866.0,83.0,47.0,13.0,3.0,104.0,2.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,Midfielder,8,3.0,2035.0,5.0,461.0,67.0,37.0,,,261.0,3.0,44.0,354.0,1.0,52.0,17.0,3.0,13.0,283.0,23.0,180.0,1.0,9.0,226.0,6.0,478.0,4.0,157.0,213.0,28.0,,30.0,46.0,293.0,29.0,93.0,5.0,698.0,113.0,180.0,23.0,45.0,19.0,14.0,191.0,3.0,10.0,18.0,4.0,6.0,1.0,45.0,21.0,130.0,10.0,52.0,,,51.0,3.0,45.0,81.0,226.0,704.0,28.0,104.0,3.0,11.0,6.0,27.0,6.0,15.0,23.0,5.0,1124.0,28.0,2.0,472.0,33.0,43.0,13.0,11.0,115.0,21.0,5.0,1.0,0.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,do5nsl65m35sog9vcp0j3kbh0,B. Fahling,Midfielder,16,,426.0,2.0,86.0,19.0,10.0,2.0,,54.0,2.0,5.0,101.0,,7.0,3.0,,2.0,51.0,4.0,39.0,1.0,13.0,46.0,1.0,89.0,1.0,25.0,11.0,14.0,1.0,8.0,17.0,51.0,4.0,43.0,9.0,132.0,20.0,29.0,5.0,5.0,4.0,4.0,46.0,,5.0,3.0,,1.0,2.0,19.0,4.0,22.0,10.0,10.0,,,6.0,2.0,19.0,15.0,60.0,135.0,5.0,29.0,1.0,3.0,8.0,5.0,4.0,5.0,9.0,1.0,266.0,14.0,1.0,86.0,23.0,8.0,3.0,5.0,30.0,5.0,,2.0,0.0,0.0,1.0,1.0,,,,,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,Defender,15,,1672.0,5.0,511.0,31.0,30.0,,2.0,175.0,,71.0,234.0,1.0,13.0,73.0,6.0,15.0,387.0,8.0,74.0,3.0,,225.0,9.0,584.0,6.0,114.0,172.0,28.0,1.0,17.0,119.0,155.0,22.0,228.0,9.0,797.0,43.0,106.0,19.0,94.0,6.0,7.0,429.0,6.0,2.0,17.0,,13.0,3.0,,23.0,115.0,10.0,14.0,1.0,,26.0,,,101.0,131.0,809.0,75.0,61.0,14.0,14.0,,52.0,,3.0,3.0,2.0,1028.0,28.0,,575.0,,29.0,7.0,1.0,22.0,1.0,,3.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,1gfsz5cm0jooza42rf98iqvo5,K. Forbes,Midfielder,11,9.0,2498.0,9.0,869.0,89.0,45.0,3.0,1.0,224.0,10.0,19.0,407.0,,21.0,71.0,4.0,19.0,329.0,18.0,160.0,1.0,3.0,220.0,15.0,940.0,3.0,90.0,329.0,34.0,,35.0,47.0,575.0,21.0,271.0,4.0,1090.0,71.0,173.0,30.0,52.0,15.0,10.0,403.0,12.0,45.0,24.0,,3.0,1.0,86.0,25.0,197.0,10.0,51.0,1.0,3.0,51.0,9.0,32.0,64.0,254.0,1160.0,9.0,134.0,,24.0,38.0,15.0,11.0,16.0,40.0,5.0,1625.0,34.0,7.0,877.0,32.0,31.0,20.0,17.0,231.0,19.0,15.0,1.0,0.0,0.0,,,,,,,4.0,,20.0,80.0,,47.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Pittsburgh Riverhounds SC,5htuxrszecd448kld1yguwpas,C. Garner,Goalkeeper,1,,270.0,,18.0,,,,,1.0,,,28.0,,1.0,16.0,,1.0,50.0,,1.0,,,28.0,,34.0,1.0,1.0,8.0,3.0,,,28.0,13.0,,4.0,,30.0,1.0,,3.0,7.0,,,21.0,,,2.0,,,,,,26.0,10.0,,,,,,,,21.0,62.0,3.0,,,,,,,,,1.0,81.0,3.0,,21.0,,,,,,,,,,0.0,,,,,,,,,,,,,19.0,17.0,,,,,,2.0,,9.0,,1.0,2.0,2.0,,,,,,,,,,,
