liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Louisville City FC,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,32,4.0,6.0,17.0,13.0,14.0,66.0,4.0,3.0,3.0,3.0,1.0,,30.0,153.0,13.0,55.0,,,,,,129.0,61.0,72.0,117.0,7.0,376.0,1.0,26.0,157.0,,133.0,,24.0,198.0,,6.0,14.0,18.0,6.0,10.0,0.0,14.0,2.0,12.0,,4.0,,6.0,,,4.0,2.0,,16.0,,,25.0,2.0,,,,,,,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,6.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,Forward,47,4.0,15.0,13.0,6.0,37.0,15.0,4.0,3.0,3.0,13.0,6.0,3.0,11.0,43.0,5.0,3.0,4.0,,3.0,1.0,,36.0,30.0,8.0,36.0,,180.0,3.0,16.0,44.0,,37.0,6.0,7.0,64.0,1.0,,,6.0,2.0,7.0,0.0,,,,1.0,7.0,,,,,1.0,,,1.0,2.0,,,1.0,2.0,,3.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,7.0,,,,5.0,,4.0,1.0,,,,,,,,,,,,,,,,,,8.0,5.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,2ekg8ntkxc3szd8d9bnv20npw,B. Dayes,Defender,5,3.0,8.0,17.0,6.0,27.0,67.0,3.0,3.0,3.0,10.0,2.0,,36.0,133.0,13.0,25.0,,,,1.0,1.0,115.0,63.0,55.0,110.0,5.0,273.0,,27.0,136.0,1.0,117.0,2.0,19.0,180.0,,1.0,9.0,17.0,2.0,10.0,0.0,7.0,3.0,4.0,1.0,11.0,1.0,5.0,4.0,2.0,3.0,,,7.0,,1.0,13.0,6.0,1.0,2.0,,,,,1.0,,1.0,4.0,,,4.0,8.0,,1.0,1.0,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,30.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,Defender,13,3.0,4.0,6.0,1.0,14.0,10.0,3.0,2.0,2.0,2.0,,1.0,2.0,28.0,2.0,12.0,1.0,,2.0,1.0,1.0,22.0,14.0,9.0,20.0,6.0,154.0,,10.0,28.0,1.0,22.0,,6.0,52.0,2.0,,1.0,8.0,,5.0,0.0,4.0,3.0,1.0,2.0,5.0,,1.0,2.0,1.0,1.0,,,2.0,,,6.0,2.0,,1.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,9,2.0,6.0,15.0,7.0,18.0,5.0,2.0,3.0,3.0,9.0,2.0,,3.0,13.0,1.0,3.0,1.0,,2.0,,,8.0,7.0,5.0,12.0,,81.0,2.0,13.0,17.0,1.0,12.0,4.0,5.0,33.0,,,,4.0,1.0,5.0,0.0,6.0,1.0,5.0,3.0,8.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,3.0,7.0,,1.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,9qhpi9y9iujvkbocafhgrj04q,C. Duke,Midfielder,28,1.0,,3.0,,5.0,4.0,1.0,2.0,2.0,3.0,,1.0,,9.0,2.0,5.0,1.0,,1.0,,,7.0,6.0,1.0,7.0,,34.0,,4.0,9.0,,7.0,1.0,2.0,11.0,1.0,,,3.0,,2.0,0.0,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,Midfielder,6,4.0,11.0,27.0,18.0,39.0,36.0,4.0,1.0,1.0,26.0,17.0,2.0,12.0,78.0,12.0,22.0,2.0,4.0,1.0,,,58.0,39.0,22.0,55.0,3.0,228.0,7.0,30.0,81.0,5.0,61.0,4.0,20.0,129.0,1.0,1.0,4.0,20.0,1.0,16.0,0.0,1.0,,1.0,3.0,9.0,,4.0,3.0,3.0,3.0,1.0,1.0,6.0,4.0,6.0,2.0,6.0,10.0,2.0,,,,,3.0,,,1.0,1.0,,4.0,9.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,486r7pszrdk085ot7cy2008dm,E. Davila,Midfielder,27,4.0,12.0,13.0,8.0,34.0,18.0,4.0,,,10.0,7.0,4.0,20.0,62.0,6.0,14.0,4.0,3.0,2.0,2.0,2.0,48.0,34.0,18.0,46.0,2.0,174.0,2.0,26.0,64.0,3.0,50.0,6.0,14.0,92.0,9.0,,2.0,20.0,3.0,12.0,0.0,3.0,2.0,1.0,1.0,5.0,,,2.0,,2.0,,1.0,4.0,1.0,2.0,1.0,1.0,3.0,,2.0,,,,2.0,,2.0,,,2.0,,3.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,20.0,11.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,hglsr5ybsi6bsl178ge0c31m,D. Faundez,Goalkeeper,12,1.0,,2.0,2.0,,19.0,1.0,2.0,2.0,,,,2.0,7.0,8.0,2.0,,,,,,5.0,6.0,8.0,7.0,,120.0,,9.0,23.0,,14.0,,9.0,36.0,,3.0,9.0,7.0,2.0,,0.0,2.0,,2.0,,,,,,,1.0,1.0,,7.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,,,1.0,8.0,5.0,3.0,7.0,1.0,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
USA_US_Open_Cup,2026,Louisville City FC,7lmf6beyvhncglhw9avm40qju,H. Fauroux,Goalkeeper,1,3.0,,,,,61.0,3.0,1.0,1.0,,,,4.0,26.0,28.0,6.0,,,,,,16.0,21.0,16.0,15.0,,270.0,,34.0,71.0,,37.0,,34.0,94.0,,14.0,34.0,32.0,2.0,,0.0,,,,,,,,,,3.0,5.0,,22.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,23.0,26.0,,3.0,1.0,6.0,5.0,1.0,1.0,1.0,,,,,12.0,,,8.0,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,
