root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,990a78qog5s39rlyfmbyb2d7u,E. Alvarado,Forward,0,2.0,1.0,1.0,,,,1.0,1.0,2.0,29.0,36.0,2.0,2.0,10.0,4.0,2.0,9.0,9.0,13.0,2.0,5.0,2.0,24.0,11.0,5.0,64.0,6.0,28.0,,,2.0,23.0,23.0,1.0,,,0.0,9.0,,,,1.0,,,,,3.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,2.0,1.0,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,6asw8cs421jmgxridtw5otzh1,E. Cabalceta,Defender,0,3.0,5.0,3.0,2.0,7.0,2.0,6.0,3.0,14.0,152.0,167.0,8.0,5.0,10.0,15.0,3.0,20.0,35.0,27.0,11.0,43.0,18.0,133.0,107.0,19.0,270.0,9.0,145.0,1.0,1.0,3.0,128.0,127.0,,2.0,,0.0,65.0,,,1.0,4.0,,,,1.0,11.0,5.0,,,3.0,1.0,8.0,,3.0,,13.0,3.0,1.0,5.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,2.0,,1.0,4.0,1.0,,,6.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,0,1.0,,,,,,1.0,,2.0,12.0,17.0,3.0,1.0,10.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,9.0,4.0,3.0,12.0,3.0,12.0,,,1.0,9.0,9.0,,,,0.0,4.0,,,,2.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,9vkgwmwf1dv1i8x50k3vp3xpm,M. Cartagena,Midfielder,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,27.0,1.0,2.0,10.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,20.0,17.0,2.0,62.0,7.0,22.0,,1.0,1.0,19.0,20.0,1.0,1.0,,0.0,9.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,6wd6ia1fnuf5y1l3jt05oqw2x,R. Clavel,Defender,0,2.0,1.0,2.0,3.0,7.0,5.0,1.0,2.0,11.0,94.0,126.0,6.0,12.0,10.0,8.0,2.0,23.0,33.0,13.0,10.0,46.0,17.0,76.0,63.0,18.0,180.0,7.0,79.0,,1.0,7.0,74.0,65.0,,3.0,2.0,0.0,8.0,,,6.0,11.0,,,,6.0,12.0,2.0,,,9.0,3.0,3.0,1.0,1.0,,5.0,,,2.0,2.0,,4.0,2.0,,,,,1.0,1.0,,,,1.0,,,1.0,,4.0,3.0,,1.0,5.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,12bsi0e1s0lz5qollxqsuse6t,D. Corea,Midfielder,0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,,7.0,41.0,73.0,10.0,12.0,10.0,12.0,2.0,27.0,18.0,22.0,10.0,14.0,14.0,28.0,8.0,13.0,90.0,4.0,41.0,1.0,1.0,8.0,28.0,28.0,1.0,1.0,1.0,0.0,5.0,,,,3.0,,,,,3.0,,,,,2.0,2.0,2.0,,1.0,2.0,,3.0,,,,,8.0,2.0,2.0,1.0,,,2.0,1.0,2.0,2.0,,3.0,2.0,5.0,,4.0,3.0,,2.0,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,cbl77jgbrk2flhnk71nkuvcvd,J. Cruz,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,9pwxnznkg0t5pjvpm3gc7ic45,R. Domínguez,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,1szqihynuj6ogd7qptv36w5jo,G. Fuentes,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,El Salvador,El_Salvador,alcsob4r4cteko0p7n99lwpka,B. Gil,Forward,0,4.0,5.0,4.0,1.0,7.0,4.0,5.0,7.0,4.0,58.0,110.0,9.0,27.0,10.0,8.0,4.0,36.0,16.0,35.0,30.0,10.0,37.0,49.0,15.0,9.0,336.0,17.0,53.0,1.0,,23.0,47.0,44.0,1.0,1.0,1.0,0.0,15.0,,,,1.0,,,,,,2.0,,,1.0,1.0,7.0,,3.0,,10.0,,,3.0,1.0,1.0,,16.0,1.0,2.0,,,,,4.0,1.0,,,,6.0,7.0,1.0,21.0,11.0,3.0,5.0,,,,6.0,,,,,,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,
