liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Charleston Battery,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,22.0,189.0,3.0,2.0,3.0,10.0,3.0,3.0,,1.0,1.0,,,,,72.0,28.0,2.0,72.0,101.0,,5.0,16.0,18.0,48.0,48.0,5.0,3.0,,,4.0,8.0,28.0,21.0,16.0,43.0,24.0,10.0,2.0,18.0,18.0,6.0,,40.0,,,1.0,,,,,5.0,4.0,1.0,,,,8.0,1.0,1.0,11.0,13.0,,3.0,1.0,4.0,10.0,,,4.0,4.0,1.0,3.0,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,3rnqn98rump6gskreijyzbj6x,R. Arambula,Midfielder,28.0,90.0,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,26.0,8.0,1.0,30.0,40.0,,4.0,8.0,4.0,22.0,25.0,1.0,5.0,,,1.0,3.0,7.0,17.0,2.0,21.0,5.0,8.0,1.0,5.0,4.0,,,10.0,,,1.0,,,,,,8.0,1.0,,1.0,,1.0,2.0,2.0,7.0,3.0,2.0,,4.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,1udt0es1u7ffbh84vdsv2f4yd,M. Chang,Midfielder,21.0,269.0,4.0,3.0,3.0,10.0,4.0,3.0,1.0,,,,,,,94.0,61.0,1.0,97.0,151.0,,12.0,18.0,19.0,71.0,73.0,2.0,9.0,,,2.0,8.0,49.0,16.0,16.0,61.0,24.0,14.0,4.0,30.0,12.0,5.0,,43.0,,,1.0,,,,,6.0,21.0,4.0,,2.0,1.0,3.0,1.0,1.0,16.0,9.0,2.0,1.0,8.0,1.0,8.0,4.0,11.0,2.0,3.0,,1.0,,,,4.0,2.0,,5.0,,3.0,,2.0,3.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,1u3f8w69di8iig48sxp19dql1,O. Cooper,Goalkeeper,23.0,270.0,4.0,3.0,3.0,10.0,4.0,3.0,,,,,,,,13.0,8.0,,57.0,85.0,1.0,11.0,,9.0,7.0,25.0,,,6.0,29.0,14.0,32.0,33.0,17.0,,14.0,32.0,5.0,,29.0,25.0,3.0,3.0,43.0,1.0,2.0,3.0,5.0,1.0,,17.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,bilig6duu480125npdeax3dnt,H. Cordovés,Forward,16.0,180.0,4.0,2.0,2.0,10.0,4.0,2.0,,,,,,,,29.0,10.0,2.0,35.0,67.0,5.0,1.0,26.0,8.0,15.0,21.0,5.0,12.0,,,,,28.0,11.0,14.0,20.0,14.0,7.0,,13.0,1.0,2.0,,9.0,,,,,,,,,11.0,,,,2.0,3.0,3.0,2.0,21.0,14.0,5.0,3.0,10.0,2.0,11.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,,,2.0,,,,,,3.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,27lzfz034y5608azri23bh695,R. Garbanzo,Forward,17.0,156.0,3.0,2.0,2.0,10.0,3.0,2.0,2.0,,,,,,,33.0,15.0,,33.0,51.0,3.0,2.0,12.0,9.0,19.0,19.0,,4.0,,,2.0,4.0,20.0,4.0,10.0,17.0,14.0,10.0,2.0,13.0,10.0,3.0,,9.0,,,,,,,,,5.0,2.0,,,1.0,1.0,3.0,2.0,12.0,8.0,7.0,,4.0,,8.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,42kqvetzspprh1qpdp4t4d2ad,Q. Griffith,Defender,11.0,180.0,4.0,2.0,2.0,10.0,4.0,2.0,,,,,,,,76.0,23.0,,80.0,111.0,,8.0,11.0,21.0,47.0,51.0,2.0,4.0,,,13.0,19.0,40.0,29.0,10.0,43.0,29.0,5.0,1.0,28.0,8.0,7.0,,43.0,,,6.0,,,,,4.0,11.0,1.0,,2.0,2.0,4.0,2.0,2.0,9.0,7.0,1.0,2.0,4.0,3.0,5.0,6.0,6.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,6gbmjgjyf3h1mu0jmw84o2fv9,A. Guerra,Forward,10.0,36.0,,1.0,1.0,10.0,,1.0,1.0,,,,,,,6.0,4.0,1.0,6.0,8.0,,,2.0,2.0,5.0,5.0,1.0,2.0,,,,,2.0,1.0,1.0,5.0,1.0,,,1.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,Forward,8.0,262.0,4.0,3.0,3.0,10.0,4.0,3.0,1.0,1.0,,,,,,75.0,21.0,3.0,75.0,105.0,2.0,6.0,16.0,21.0,56.0,56.0,5.0,6.0,,,1.0,3.0,23.0,35.0,16.0,50.0,19.0,20.0,,17.0,16.0,4.0,,25.0,,,7.0,,,,,,9.0,3.0,,1.0,1.0,6.0,3.0,2.0,11.0,10.0,2.0,2.0,3.0,2.0,8.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charleston Battery,8envagj4daoc5ni22kpi98c89,K. Higashi,Midfielder,25.0,113.0,1.0,1.0,2.0,10.0,1.0,2.0,,,1.0,,,,,29.0,14.0,1.0,29.0,34.0,1.0,3.0,4.0,5.0,20.0,20.0,1.0,1.0,,,1.0,2.0,10.0,6.0,7.0,17.0,9.0,10.0,1.0,5.0,3.0,4.0,,10.0,,,,,,,,,4.0,,,,,1.0,,,3.0,3.0,2.0,,,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
