liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Miami FC,amlx5bdwc9oepyx4wvpy9qvv9,L. Brown,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,4dw662egycd9yn2e86ae4s7hl,C. Chapman-Page,Defender,5,90.0,62.0,2.0,12.0,8.0,44.0,3.0,64.0,,2.0,54.0,,8.0,10.0,7.0,2.0,1.0,1.0,73.0,1.0,4.0,23.0,10.0,10.0,2.0,2.0,1.0,2.0,29.0,54.0,56.0,5.0,,,,,,5.0,,1.0,1.0,,1.0,,2.0,5.0,2.0,,3.0,,,6.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,3.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,8xb6vbl893w17b5laexwqn5cl,M. Franco,Defender,3,90.0,41.0,8.0,14.0,18.0,19.0,4.0,42.0,,2.0,32.0,,9.0,3.0,12.0,8.0,1.0,,75.0,1.0,8.0,14.0,10.0,8.0,,2.0,1.0,4.0,17.0,32.0,33.0,4.0,2.0,3.0,15.0,,,5.0,,1.0,,,,2.0,,4.0,1.0,,,1.0,3.0,,4.0,,,,,,2.0,,,,3.0,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,f13c3qnsbsgfhvhkuqhyydzvt,M. Gonzalez,Forward,12,24.0,3.0,1.0,2.0,2.0,1.0,,4.0,,,3.0,,1.0,2.0,1.0,1.0,,,7.0,1.0,3.0,1.0,10.0,5.0,,1.0,1.0,1.0,,2.0,3.0,3.0,,,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,33ltcg2de7e96evqkdqzx9m1h,T. Granitto,Midfielder,8,80.0,55.0,8.0,28.0,10.0,21.0,6.0,59.0,1.0,2.0,47.0,,10.0,16.0,6.0,8.0,1.0,4.0,69.0,1.0,5.0,20.0,10.0,6.0,,1.0,1.0,2.0,15.0,45.0,49.0,2.0,4.0,,,,,4.0,1.0,,2.0,,,,,4.0,2.0,,1.0,,,1.0,3.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,56unbt2wkhtit4zq01ekax8t1,B. Griffiths,Defender,23,90.0,66.0,3.0,16.0,11.0,42.0,7.0,68.0,,,52.0,,10.0,32.0,8.0,4.0,1.0,2.0,78.0,1.0,,22.0,10.0,7.0,6.0,2.0,1.0,,11.0,56.0,58.0,4.0,2.0,,,,,3.0,,,,,,,,3.0,6.0,,3.0,,,7.0,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,5o6melk45g3fe0ho1d0fwxl1x,H. Heath,Midfielder,16,90.0,49.0,13.0,27.0,19.0,18.0,3.0,54.0,,3.0,41.0,,11.0,5.0,17.0,5.0,1.0,,76.0,1.0,14.0,18.0,10.0,14.0,1.0,2.0,1.0,5.0,18.0,41.0,43.0,5.0,1.0,,1.0,1.0,2.0,8.0,,4.0,,2.0,,,1.0,9.0,2.0,,,1.0,6.0,,9.0,,,,1.0,1.0,,5.0,,,4.0,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,5px5jugfz3nh9uu6cdem1xhpl,B. James,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,6z8ui3requ6px2s4r3oimr2s5,D. Mares,Midfielder,6,90.0,35.0,10.0,20.0,13.0,9.0,7.0,36.0,,,27.0,,7.0,13.0,6.0,1.0,1.0,1.0,52.0,1.0,8.0,5.0,10.0,9.0,,2.0,1.0,4.0,8.0,28.0,29.0,5.0,1.0,,,,,,3.0,3.0,4.0,1.0,,1.0,6.0,4.0,2.0,,,3.0,,1.0,4.0,,,1.0,1.0,,3.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Miami FC,4xtq46xr65mlz2cnsvzib1nxm,J. Markey,Defender,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
