liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Monterey Bay FC,6uel6zsun3pauqodkwbl7ir4l,J. Barriga Toyama,Midfielder,77,1.0,10.0,63.0,1.0,62.0,57.0,9.0,15.0,189.0,3.0,9.0,130.0,43.0,46.0,532.0,56.0,9.0,15.0,,1.0,8.0,8.0,192.0,1.0,,45.0,,6.0,1.0,23.0,4.0,102.0,,9.0,11.0,27.0,2.0,12.0,2.0,96.0,20.0,18.0,2.0,,347.0,22.0,18.0,,20.0,124.0,42.0,1.0,28.0,6.0,2.0,1.0,29.0,,11.0,7.0,,12.0,129.0,,68.0,8.0,,28.0,1.0,15.0,10.0,5.0,,,0.0,,,,3.0,,,1.0,,6.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,6tz5apnd7yajwhn6bcfhl9mtx,A. Basuljevic,Midfielder,17,9.0,3.0,172.0,,82.0,70.0,3.0,18.0,509.0,21.0,6.0,442.0,4.0,70.0,850.0,120.0,6.0,9.0,2.0,29.0,10.0,6.0,524.0,4.0,2.0,53.0,8.0,6.0,17.0,24.0,3.0,135.0,,1.0,18.0,18.0,6.0,6.0,1.0,180.0,15.0,35.0,3.0,,659.0,23.0,43.0,11.0,24.0,424.0,67.0,1.0,111.0,18.0,2.0,7.0,61.0,4.0,18.0,3.0,3.0,113.0,430.0,8.0,275.0,4.0,,27.0,5.0,12.0,10.0,8.0,,,0.0,1.0,,,1.0,,,10.0,,10.0,,,,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,2pu9yy0x7p01mgv9cubqcy904,C. Boone,Midfielder,31,46.0,14.0,135.0,2.0,164.0,195.0,11.0,43.0,566.0,71.0,31.0,417.0,17.0,290.0,1760.0,121.0,22.0,48.0,,70.0,18.0,5.0,581.0,5.0,14.0,189.0,13.0,23.0,101.0,35.0,19.0,344.0,2.0,2.0,24.0,80.0,28.0,35.0,3.0,199.0,20.0,109.0,10.0,2.0,990.0,33.0,164.0,31.0,17.0,397.0,144.0,2.0,143.0,20.0,2.0,22.0,74.0,,24.0,12.0,18.0,118.0,403.0,55.0,287.0,10.0,2.0,126.0,5.0,48.0,10.0,21.0,4.0,4.0,2.0,,3.0,7.0,5.0,8.0,3.0,9.0,2.0,3.0,4.0,,,4.0,,,,,,,,,2.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2022,Monterey Bay FC,9b0965zjf6z50wbaj1otv5psl,S. Conneh,Forward,9,15.0,5.0,30.0,,45.0,44.0,,7.0,111.0,21.0,32.0,80.0,1.0,140.0,647.0,22.0,12.0,2.0,,30.0,4.0,1.0,125.0,1.0,6.0,100.0,6.0,5.0,40.0,13.0,3.0,108.0,,,23.0,48.0,10.0,32.0,,27.0,4.0,52.0,5.0,1.0,285.0,12.0,77.0,14.0,3.0,78.0,41.0,1.0,47.0,2.0,6.0,5.0,10.0,,23.0,7.0,8.0,29.0,66.0,25.0,51.0,12.0,1.0,63.0,1.0,2.0,10.0,6.0,0.0,3.0,1.0,,2.0,3.0,2.0,3.0,6.0,6.0,1.0,17.0,,,,6.0,,,,,,,,,1.0,,,,,,,4.0,7.0,,,,,,,,,1.0,,,,1.0,,,,,1.0
USA_USL_Championship,2022,Monterey Bay FC,ayn0mgkbm904wayuysv6hvhsl,C. Cortez,Forward,15,34.0,10.0,40.0,,74.0,74.0,2.0,18.0,153.0,7.0,16.0,94.0,1.0,103.0,660.0,39.0,9.0,8.0,1.0,23.0,11.0,2.0,168.0,4.0,8.0,42.0,9.0,,61.0,20.0,5.0,117.0,,2.0,14.0,20.0,4.0,13.0,1.0,77.0,8.0,22.0,6.0,,289.0,19.0,49.0,11.0,9.0,89.0,66.0,1.0,33.0,5.0,,6.0,27.0,1.0,14.0,3.0,2.0,19.0,79.0,27.0,58.0,8.0,,54.0,4.0,9.0,10.0,8.0,,,0.0,,,,4.0,,4.0,5.0,,6.0,1.0,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,ngbrldd6l0tg4wpy3lki9eqd,R. Crawford,Midfielder,19,12.0,14.0,339.0,4.0,181.0,187.0,19.0,28.0,710.0,32.0,26.0,585.0,21.0,153.0,1448.0,189.0,34.0,16.0,23.0,17.0,17.0,26.0,766.0,7.0,2.0,130.0,5.0,14.0,23.0,35.0,8.0,303.0,,15.0,22.0,54.0,13.0,6.0,8.0,259.0,81.0,76.0,13.0,5.0,1083.0,29.0,87.0,7.0,40.0,541.0,100.0,6.0,157.0,44.0,5.0,18.0,122.0,34.0,22.0,21.0,2.0,161.0,546.0,11.0,265.0,12.0,5.0,66.0,19.0,46.0,10.0,16.0,,,0.0,1.0,,,4.0,,1.0,4.0,,6.0,4.0,2.0,2.0,9.0,,,,,,,,8.0,3.0,2.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,4u18dmdc49m4hsulm8yir8set,S. Dawkins,Midfielder,8,6.0,6.0,134.0,,88.0,93.0,3.0,27.0,477.0,45.0,24.0,394.0,10.0,141.0,1463.0,161.0,7.0,18.0,6.0,77.0,6.0,5.0,482.0,4.0,12.0,125.0,18.0,22.0,16.0,21.0,16.0,199.0,,,26.0,45.0,26.0,16.0,,116.0,13.0,80.0,2.0,,752.0,20.0,90.0,31.0,20.0,385.0,75.0,1.0,135.0,9.0,2.0,15.0,71.0,11.0,26.0,5.0,13.0,70.0,390.0,10.0,267.0,13.0,2.0,51.0,7.0,25.0,10.0,17.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,9.0,,9.0,1.0,,,4.0,,,,,,,,3.0,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,9v8qnmn62jhl03e49cfxn4pg5,R. Diaz,Goalkeeper,18,1.0,5.0,45.0,2.0,26.0,16.0,,,52.0,,,59.0,,3.0,269.0,11.0,,,,,,8.0,85.0,,,1.0,,,2.0,7.0,,26.0,30.0,,3.0,1.0,,1.0,,61.0,25.0,,,,114.0,7.0,1.0,,10.0,27.0,1.0,,,32.0,,,26.0,,3.0,,,13.0,40.0,1.0,14.0,,,2.0,,,10.0,3.0,,,0.0,,,,1.0,,,,,,,,,,1.0,5.0,4.0,,9.0,2.0,1.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,653qyopyxl1qrfmul2n3m5g16,M. Doner,Defender,3,33.0,71.0,524.0,14.0,267.0,270.0,33.0,63.0,1252.0,54.0,28.0,997.0,316.0,280.0,3047.0,59.0,47.0,116.0,1.0,36.0,16.0,44.0,1264.0,34.0,1.0,219.0,1.0,31.0,61.0,59.0,37.0,567.0,,69.0,34.0,134.0,35.0,56.0,11.0,456.0,85.0,85.0,21.0,5.0,2251.0,55.0,113.0,3.0,114.0,934.0,182.0,4.0,280.0,63.0,3.0,20.0,227.0,4.0,34.0,26.0,2.0,469.0,988.0,28.0,507.0,14.0,5.0,167.0,34.0,117.0,10.0,34.0,0.0,1.0,0.0,,,1.0,7.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,2.0,,11.0,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_USL_Championship,2022,Monterey Bay FC,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,Midfielder,13,23.0,38.0,530.0,2.0,160.0,129.0,45.0,27.0,1127.0,17.0,38.0,1002.0,8.0,195.0,2246.0,318.0,47.0,9.0,1.0,14.0,20.0,18.0,1162.0,3.0,6.0,151.0,5.0,9.0,44.0,43.0,4.0,211.0,,,29.0,68.0,4.0,12.0,4.0,310.0,54.0,83.0,21.0,,1438.0,41.0,104.0,9.0,43.0,938.0,106.0,2.0,230.0,64.0,7.0,14.0,153.0,3.0,29.0,26.0,4.0,304.0,969.0,21.0,477.0,28.0,,91.0,5.0,12.0,10.0,26.0,0.0,1.0,1.0,,1.0,1.0,5.0,1.0,,3.0,,3.0,1.0,,,5.0,,,,,,,,2.0,1.0,1.0,7.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
