liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,d4kfksxcgef2mut6byxuv52vp,K. López,Defender,34,1.0,32.0,,2.0,,,,4.0,,1.0,1.0,2.0,,,,8.0,1.0,1.0,,2.0,5.0,1.0,,,,4.0,,,5.0,1.0,,1.0,,18.0,2.0,1.0,,6.0,,3.0,,13.0,4.0,,,1.0,2.0,,6.0,1.0,,,1.0,2.0,,,2.0,2.0,,1.0,1.0,,,1.0,2.0,,1.0,4.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,46ax1wehohnsnxef6nk4y3uuh,D. Maldonado,Midfielder,17,,90.0,,3.0,,2.0,,21.0,3.0,4.0,3.0,6.0,2.0,,3.0,14.0,6.0,2.0,,6.0,22.0,2.0,8.0,1.0,,12.0,3.0,,6.0,1.0,1.0,2.0,6.0,37.0,1.0,1.0,1.0,4.0,,15.0,,19.0,6.0,,,2.0,,4.0,11.0,2.0,1.0,,,1.0,,,2.0,1.0,,10.0,10.0,7.0,,2.0,5.0,,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,3jek5dcwadwsg9496xq0tvzyt,W. Martínez,Forward,8,3.0,167.0,,,,,1.0,37.0,12.0,18.0,,2.0,2.0,1.0,,33.0,15.0,2.0,,6.0,40.0,3.0,31.0,1.0,2.0,8.0,11.0,2.0,14.0,15.0,2.0,4.0,,82.0,2.0,2.0,,25.0,,12.0,4.0,60.0,11.0,1.0,,1.0,5.0,1.0,26.0,,2.0,,6.0,2.0,,,15.0,5.0,1.0,29.0,32.0,1.0,,1.0,15.0,1.0,,10.0,3.0,,,1.0,,,1.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,1.0,5.0,3.0,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,4nq1qo4c9coum23ldjryxj9pl,G. Mayenfisch,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,94crnpt2ya4m5wgctamm8xk9h,R. Mayorquín,Midfielder,6,,155.0,,,,,,60.0,1.0,21.0,1.0,5.0,1.0,,1.0,26.0,19.0,2.0,,16.0,61.0,3.0,37.0,1.0,2.0,21.0,23.0,1.0,12.0,12.0,2.0,4.0,9.0,82.0,2.0,2.0,,12.0,,20.0,3.0,31.0,6.0,2.0,,3.0,3.0,1.0,14.0,2.0,2.0,,,2.0,,,7.0,17.0,,40.0,40.0,2.0,,1.0,8.0,1.0,3.0,5.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,dvcrqao31u2i24jbems3ccvyt,J. Montes,Defender,2,,180.0,,,,2.0,,51.0,2.0,15.0,7.0,12.0,,1.0,4.0,25.0,21.0,1.0,,12.0,60.0,,25.0,1.0,2.0,24.0,10.0,,16.0,14.0,2.0,,8.0,84.0,2.0,,3.0,2.0,,40.0,2.0,46.0,9.0,1.0,,11.0,1.0,8.0,14.0,7.0,2.0,,,2.0,,,1.0,8.0,,29.0,36.0,12.0,,1.0,5.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,67qlzf0p1scwhnnrkprsqhiax,M. Pereira,Defender,5,,180.0,,,,3.0,,37.0,2.0,8.0,6.0,10.0,,,3.0,19.0,17.0,5.0,,7.0,42.0,4.0,19.0,1.0,,17.0,7.0,,10.0,6.0,2.0,,7.0,72.0,2.0,3.0,3.0,13.0,,26.0,1.0,36.0,10.0,,,6.0,2.0,3.0,19.0,10.0,2.0,,,2.0,,,6.0,7.0,,21.0,25.0,6.0,,3.0,9.0,2.0,4.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,f0f0lececsjrf3jfrkiw4j17t,J. Rougier,Goalkeeper,19,,180.0,14.0,,,7.0,,18.0,,10.0,11.0,26.0,,,,28.0,16.0,,,2.0,54.0,,5.0,1.0,,28.0,4.0,,23.0,15.0,2.0,,5.0,67.0,2.0,,,1.0,,44.0,,65.0,1.0,,,21.0,,,1.0,1.0,2.0,,,2.0,,10.0,,6.0,,11.0,26.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,8.0,1.0,,,,2.0,6.0,6.0,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,bnic2so7igd1mq5uimokge2mt,M. Santos,Midfielder,12,2.0,180.0,,6.0,,2.0,,44.0,3.0,20.0,,3.0,,,2.0,26.0,14.0,2.0,,11.0,47.0,4.0,29.0,1.0,,14.0,17.0,3.0,10.0,7.0,2.0,,6.0,80.0,2.0,3.0,,10.0,,25.0,3.0,21.0,7.0,,,4.0,2.0,2.0,14.0,2.0,2.0,,2.0,2.0,,,5.0,2.0,,31.0,33.0,4.0,,2.0,7.0,,2.0,5.0,1.0,,,1.0,1.0,,1.0,,,7.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,FC Motagua,eobmazrx0vpevqihxkn3fz9at,M. Vega,Forward,11,,21.0,,,,,,2.0,1.0,,,,1.0,,1.0,4.0,,,,2.0,2.0,1.0,,,1.0,2.0,,,2.0,,,1.0,,7.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,1.0,,,,,4.0,,1.0,,,1.0,,,3.0,,,,,1.0,,,4.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
