liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Rio Grande Valley FC Toros,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,32,3.0,1.0,2176.0,76.0,11.0,,977.0,4.0,82.0,3.0,233.0,41.0,,86.0,13.0,2.0,32.0,247.0,576.0,29.0,,120.0,1012.0,,13.0,6.0,741.0,22.0,5.0,206.0,,345.0,7.0,145.0,1.0,16.0,80.0,24.0,21.0,64.0,1395.0,,25.0,71.0,,459.0,13.0,10.0,96.0,2.0,,65.0,3.0,10.0,52.0,1.0,155.0,112.0,24.0,,3.0,25.0,,,27.0,126.0,778.0,806.0,84.0,17.0,59.0,12.0,45.0,44.0,1.0,2.0,3.0,5.0,14.0,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,2.0,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,jnekgu3n7yyfaqcvajvm38q1,P. Aguilar,Midfielder,10,3.0,1.0,1832.0,7.0,,2.0,725.0,9.0,177.0,5.0,382.0,6.0,3.0,24.0,14.0,3.0,22.0,236.0,215.0,33.0,,119.0,735.0,14.0,34.0,17.0,572.0,23.0,25.0,143.0,1.0,208.0,33.0,128.0,15.0,,122.0,22.0,32.0,23.0,1029.0,5.0,27.0,182.0,,190.0,31.0,10.0,98.0,11.0,7.0,20.0,2.0,40.0,9.0,4.0,213.0,1.0,26.0,2.0,8.0,27.0,3.0,1.0,93.0,160.0,582.0,592.0,31.0,22.0,115.0,11.0,10.0,89.0,5.0,47.0,14.0,20.0,1.0,1.0,7.0,3.0,,,,,,,,,,,,,,3.0,,2.0,,,3.0,,,,,,,,,,,1.0,,,,,,37.0,2.0,0.0,1.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,34,10.0,,342.0,1.0,1.0,1.0,189.0,1.0,36.0,1.0,89.0,1.0,,8.0,7.0,,6.0,76.0,55.0,10.0,,41.0,192.0,1.0,8.0,3.0,132.0,4.0,8.0,49.0,,43.0,5.0,52.0,,1.0,29.0,4.0,12.0,7.0,270.0,,4.0,38.0,,66.0,8.0,10.0,20.0,2.0,,11.0,1.0,5.0,2.0,2.0,46.0,4.0,4.0,1.0,10.0,4.0,,,20.0,47.0,141.0,143.0,8.0,7.0,26.0,3.0,8.0,18.0,,11.0,6.0,4.0,,,3.0,2.0,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,9.0,1.0,0.0,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,jdp5qrvy3v3qa6zb11umsdpm,D. Cabrera,Midfielder,6,1.0,,103.0,1.0,,,34.0,,11.0,,15.0,,,1.0,2.0,,,12.0,13.0,5.0,,5.0,34.0,2.0,2.0,1.0,28.0,2.0,,6.0,,4.0,,6.0,,,1.0,2.0,3.0,1.0,54.0,,2.0,14.0,,10.0,,10.0,9.0,,,,,3.0,,,14.0,1.0,2.0,,1.0,2.0,,,5.0,9.0,28.0,28.0,,4.0,5.0,1.0,,9.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,Forward,13,1.0,8.0,725.0,1.0,,,159.0,2.0,44.0,1.0,87.0,1.0,,4.0,8.0,,17.0,111.0,24.0,17.0,,49.0,163.0,11.0,8.0,2.0,109.0,5.0,6.0,53.0,,25.0,7.0,45.0,6.0,,25.0,11.0,20.0,9.0,301.0,,14.0,77.0,,26.0,39.0,10.0,38.0,2.0,,1.0,1.0,17.0,3.0,7.0,97.0,,5.0,,1.0,14.0,,,42.0,68.0,106.0,110.0,20.0,10.0,59.0,7.0,6.0,35.0,3.0,13.0,4.0,7.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,Defender,4,,,463.0,,1.0,,194.0,,9.0,1.0,44.0,15.0,,27.0,1.0,,6.0,48.0,113.0,6.0,,18.0,201.0,,2.0,,136.0,10.0,1.0,45.0,,44.0,2.0,33.0,2.0,,15.0,5.0,2.0,12.0,266.0,,8.0,8.0,,91.0,6.0,10.0,15.0,,,20.0,1.0,1.0,8.0,,22.0,30.0,10.0,,,8.0,,,1.0,57.0,155.0,156.0,14.0,5.0,7.0,1.0,6.0,7.0,3.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,dfx3ak6rgqgz1tf6dp3avmyuh,N. Corti,Goalkeeper,1,,,1800.0,,54.0,,257.0,1.0,,,92.0,120.0,,255.0,,2.0,2.0,261.0,188.0,1.0,,2.0,537.0,,,,163.0,28.0,,257.0,,50.0,1.0,221.0,,,184.0,20.0,1.0,36.0,706.0,,20.0,4.0,,389.0,,10.0,10.0,,,117.0,,3.0,8.0,,14.0,8.0,30.0,,,20.0,,,2.0,98.0,157.0,280.0,10.0,1.0,4.0,,,2.0,,2.0,,,,,1.0,,52.0,175.0,2.0,1.0,10.0,16.0,23.0,36.0,1.0,97.0,,,,,,,,,6.0,2.0,3.0,,,,,,,,,2.0,,,1.0,1.0,,,,,0.0,187.0
USA_USL_Championship,2018,Rio Grande Valley FC Toros,5xe2u24yitsgsf4lufmk2f105,A. DeLaGarza,Defender,21,5.0,,285.0,26.0,,,114.0,1.0,21.0,,40.0,6.0,,8.0,2.0,1.0,6.0,37.0,55.0,5.0,,13.0,116.0,2.0,2.0,,94.0,3.0,,21.0,,5.0,1.0,22.0,,6.0,12.0,4.0,3.0,4.0,175.0,,4.0,14.0,,55.0,1.0,10.0,8.0,,,1.0,,2.0,1.0,2.0,21.0,6.0,4.0,,5.0,4.0,,,7.0,35.0,94.0,95.0,7.0,4.0,13.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,2s0l1r12jbyxrm6rc87tc00h6,Guillermo Delgado,Forward,9,5.0,5.0,296.0,,,1.0,58.0,6.0,28.0,1.0,34.0,1.0,1.0,2.0,,,10.0,46.0,13.0,1.0,,20.0,68.0,3.0,8.0,1.0,45.0,7.0,9.0,22.0,,16.0,,26.0,2.0,,4.0,3.0,3.0,1.0,108.0,,7.0,21.0,,8.0,16.0,10.0,6.0,5.0,,1.0,1.0,2.0,3.0,2.0,34.0,,7.0,,5.0,7.0,,,18.0,16.0,36.0,46.0,13.0,,28.0,1.0,,3.0,4.0,7.0,4.0,2.0,,,2.0,4.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,10.0,0.0,1.0,0.0,
USA_USL_Championship,2018,Rio Grande Valley FC Toros,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,33,,,450.0,,14.0,,57.0,1.0,,,35.0,23.0,,72.0,,,,75.0,64.0,1.0,,,171.0,,,,52.0,5.0,,72.0,,19.0,,60.0,,,67.0,5.0,,12.0,227.0,,5.0,1.0,,130.0,,10.0,4.0,,,47.0,,1.0,3.0,,4.0,3.0,5.0,,,5.0,,,,22.0,38.0,99.0,3.0,1.0,,,1.0,1.0,,,,,,,,,16.0,60.0,1.0,1.0,6.0,9.0,4.0,7.0,2.0,22.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.0,59.0
