liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Corpus Christi FC,avid194lhncv39jff5rnrmn84,K. Barganski,Midfielder,19,,1.0,19.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,5.0,1.0,,,1.0,4.0,1.0,5.0,,,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,6.0,,4.0,,10.0,,1.0,0.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,8as2o64tw8a87um5g5y47buhg,M. Dalton,Midfielder,24,4.0,9.0,30.0,1.0,2.0,3.0,,7.0,,1.0,1.0,3.0,,,3.0,3.0,4.0,,4.0,1.0,,,7.0,1.0,1.0,1.0,,,,,,,1.0,,5.0,9.0,1.0,2.0,5.0,,,,1.0,,1.0,1.0,,,4.0,15.0,,1.0,,10.0,,3.0,0.0,,,,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,7s2f842aqygj7btcu9g1cskd0,J. Demichelis,Defender,3,28.0,39.0,65.0,,5.0,3.0,,10.0,3.0,,1.0,,1.0,1.0,19.0,1.0,30.0,2.0,9.0,1.0,5.0,,24.0,4.0,,8.0,1.0,2.0,,,1.0,,11.0,,9.0,36.0,3.0,7.0,5.0,5.0,,,3.0,,,,1.0,,29.0,53.0,,3.0,,10.0,1.0,5.0,0.0,,1.0,4.0,,,1.0,,,1.0,,,2.0,,6.0,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,8wz3ow0x96e9j8dndbczp2zo4,G. Fiorini,Defender,13,38.0,46.0,101.0,,3.0,4.0,,9.0,18.0,1.0,1.0,1.0,,1.0,29.0,1.0,41.0,,3.0,1.0,9.0,,13.0,2.0,,2.0,1.0,,,1.0,1.0,,12.0,,5.0,43.0,2.0,6.0,3.0,,1.0,,3.0,1.0,,,1.0,1.0,40.0,68.0,,2.0,1.0,10.0,,1.0,0.0,,,2.0,1.0,,,,,1.0,2.0,,,,2.0,,,1.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,auznr69cuu3rax0w1l57n36dw,C. Grant,Goalkeeper,1,7.0,43.0,120.0,1.0,,17.0,,23.0,,,1.0,,,,18.0,,20.0,,,1.0,2.0,,28.0,,,,1.0,,,,,,2.0,,23.0,17.0,1.0,13.0,,,,,17.0,,1.0,,,,12.0,56.0,,,,10.0,,,0.0,,,23.0,,,4.0,,,8.0,,,,,6.0,,,,,,,13.0,,,,,,,,,,,,,,,,15.0,2.0,19.0,,,1.0,2.0,3.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,25kzofndgvhm9zmxijwp6wmxg,A. Herrera,Midfielder,12,24.0,31.0,90.0,,1.0,5.0,1.0,11.0,6.0,2.0,1.0,,,,6.0,,24.0,,6.0,1.0,1.0,,9.0,3.0,,6.0,1.0,,,,,1.0,18.0,,7.0,31.0,,15.0,4.0,3.0,1.0,,,,,3.0,1.0,,24.0,45.0,,3.0,,10.0,,3.0,0.0,,1.0,3.0,1.0,,,,,,,,2.0,,2.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,7ucesaqnvam6sci585dy82s4,D. Larsson,Defender,20,44.0,71.0,120.0,1.0,3.0,13.0,,28.0,5.0,,1.0,1.0,1.0,1.0,37.0,2.0,44.0,4.0,9.0,1.0,16.0,,44.0,3.0,,7.0,1.0,3.0,,,1.0,,7.0,1.0,27.0,70.0,3.0,6.0,13.0,5.0,,,3.0,,1.0,,,4.0,38.0,89.0,,2.0,,10.0,,6.0,0.0,,,14.0,2.0,,2.0,,,6.0,1.0,,1.0,1.0,14.0,,,,,2.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,c3cd163fyrgtkpl66o35ys3dg,S. Maghouz,Midfielder,15,39.0,53.0,120.0,1.0,,8.0,1.0,22.0,16.0,4.0,1.0,,2.0,2.0,24.0,2.0,40.0,1.0,12.0,1.0,11.0,,14.0,8.0,,10.0,1.0,,1.0,,2.0,,16.0,1.0,13.0,51.0,1.0,12.0,10.0,4.0,,,4.0,1.0,1.0,,,1.0,39.0,71.0,,6.0,,10.0,,4.0,0.0,,1.0,3.0,,,,,,1.0,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,h0jfgppccymubiv5y42wvrpw,B. Medina,Midfielder,5,42.0,47.0,100.0,,,3.0,,10.0,12.0,4.0,1.0,1.0,1.0,2.0,30.0,2.0,42.0,,13.0,1.0,16.0,,8.0,7.0,,11.0,1.0,,,1.0,2.0,,12.0,,5.0,47.0,1.0,11.0,4.0,5.0,1.0,,5.0,,,,1.0,1.0,40.0,61.0,,6.0,1.0,10.0,,6.0,0.0,,4.0,1.0,,,,,,2.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,5qk66uh37rxtwxc29cdkidisq,E. Nieto,Midfielder,8,53.0,62.0,120.0,1.0,2.0,5.0,,12.0,13.0,2.0,1.0,,1.0,1.0,40.0,1.0,55.0,1.0,10.0,1.0,17.0,,17.0,4.0,,9.0,1.0,1.0,,,1.0,,15.0,,7.0,60.0,,15.0,4.0,6.0,1.0,,8.0,,1.0,1.0,,,52.0,75.0,,3.0,,10.0,1.0,6.0,0.0,,4.0,3.0,2.0,,,,,3.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,4vv4pugllem3lep7u2qt1u49g,O. Pardoe,Defender,2,2.0,5.0,20.0,1.0,2.0,,,6.0,,,1.0,,,,,,2.0,,,1.0,,,5.0,,1.0,,,,,,,,2.0,,3.0,5.0,,,1.0,,,,1.0,,1.0,,,,2.0,11.0,,,,10.0,,,0.0,,,2.0,,,,,,,2.0,,,,3.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,431zgretaqprwz1y0ndqzc00k,M. Roberts,Midfielder,6,19.0,23.0,55.0,1.0,,4.0,,7.0,3.0,2.0,1.0,,,1.0,14.0,,19.0,1.0,8.0,1.0,13.0,,7.0,4.0,1.0,8.0,,,,,2.0,,6.0,1.0,4.0,23.0,1.0,,,4.0,,,1.0,,1.0,2.0,,1.0,19.0,35.0,,4.0,1.0,10.0,,4.0,0.0,,2.0,4.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,e1m41wj8rl902fsnf9oygzdas,G. Rodríguez,Forward,9,28.0,37.0,120.0,1.0,2.0,5.0,3.0,13.0,15.0,2.0,1.0,,3.0,2.0,17.0,3.0,31.0,1.0,13.0,1.0,4.0,,7.0,8.0,,10.0,1.0,1.0,1.0,3.0,3.0,2.0,14.0,,6.0,34.0,1.0,11.0,5.0,5.0,,,1.0,,1.0,1.0,,,31.0,54.0,,5.0,,10.0,1.0,5.0,0.0,,3.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,3f7ifwhwxg780jmlqooo5t5hw,G. Santacroce,Forward,16,18.0,20.0,77.0,,1.0,2.0,,5.0,4.0,1.0,1.0,,2.0,3.0,8.0,2.0,18.0,1.0,9.0,1.0,3.0,,2.0,7.0,,7.0,1.0,1.0,,,3.0,,10.0,,2.0,20.0,1.0,11.0,2.0,2.0,,,4.0,,,1.0,1.0,1.0,18.0,28.0,,5.0,,10.0,,2.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,eabusdw9ce3x0x92kcwe5rm6s,Tiago Dias,Defender,25,44.0,61.0,120.0,1.0,2.0,5.0,1.0,10.0,1.0,1.0,1.0,2.0,,,41.0,2.0,52.0,2.0,9.0,1.0,15.0,,28.0,1.0,,7.0,1.0,2.0,1.0,,,,11.0,,9.0,53.0,11.0,17.0,2.0,6.0,,,4.0,,1.0,,,1.0,45.0,82.0,,1.0,,10.0,1.0,8.0,0.0,,1.0,7.0,,,4.0,,,7.0,,,3.0,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Corpus Christi FC,apberl109oas1mgzgy42d3lsk,J. Thomas,Midfielder,18,4.0,8.0,43.0,1.0,1.0,4.0,,9.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,4.0,,6.0,1.0,2.0,,3.0,3.0,1.0,4.0,,,,,,,2.0,,4.0,7.0,1.0,1.0,3.0,2.0,1.0,,1.0,,1.0,2.0,,1.0,3.0,19.0,,2.0,,10.0,,3.0,0.0,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
