liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,7s5o8rccymqtjwylx8r27g0lw,W. Agostoni,Forward,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,Midfielder,10,16.0,10.0,6.0,8.0,74.0,,,76.0,,64.0,26.0,38.0,133.0,54.0,3.0,8.0,9.0,9.0,48.0,16.0,32.0,3.0,4.0,39.0,211.0,1.0,26.0,17.0,10.0,22.0,49.0,6.0,6.0,4.0,1.0,4.0,4.0,169.0,123.0,53.0,169.0,3.0,4.0,513.0,8.0,,5.0,21.0,84.0,216.0,173.0,7.0,13.0,43.0,320.0,12.0,12.0,4.0,5.0,46.0,9.0,38.0,2.0,0.0,4.0,,2.0,4.0,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,,,,4.0,,,,,,,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,1ntf3x9ay255qut54al2mt0q,T. Amann,Forward,7,33.0,20.0,13.0,7.0,17.0,2.0,,12.0,1.0,56.0,35.0,21.0,33.0,9.0,4.0,7.0,1.0,1.0,23.0,15.0,8.0,,2.0,8.0,38.0,,7.0,7.0,3.0,7.0,5.0,2.0,1.0,,,5.0,,19.0,10.0,10.0,20.0,2.0,2.0,160.0,7.0,2.0,7.0,3.0,39.0,39.0,20.0,4.0,9.0,19.0,80.0,2.0,2.0,,,12.0,9.0,19.0,1.0,1.0,3.0,,6.0,1.0,,1.0,,,,3.0,4.0,3.0,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,Defender,3,20.0,11.0,9.0,8.0,58.0,,2.0,75.0,1.0,67.0,28.0,39.0,122.0,81.0,,8.0,12.0,11.0,47.0,17.0,30.0,11.0,1.0,94.0,248.0,1.0,42.0,13.0,5.0,18.0,23.0,2.0,8.0,3.0,8.0,3.0,11.0,193.0,99.0,103.0,190.0,4.0,10.0,657.0,13.0,29.0,1.0,13.0,109.0,256.0,201.0,14.0,6.0,55.0,430.0,14.0,14.0,12.0,18.0,58.0,11.0,37.0,,0.0,1.0,,,3.0,28.0,2.0,12.0,,,,,7.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,brojcl8p98obldm2m5shg29uy,S. Bassett,Forward,19,17.0,14.0,3.0,9.0,94.0,2.0,1.0,90.0,,80.0,49.0,31.0,166.0,100.0,4.0,9.0,11.0,10.0,63.0,35.0,28.0,4.0,11.0,55.0,310.0,1.0,30.0,16.0,11.0,28.0,77.0,11.0,9.0,4.0,,13.0,9.0,262.0,164.0,116.0,268.0,7.0,3.0,750.0,20.0,4.0,8.0,14.0,114.0,326.0,277.0,10.0,9.0,49.0,478.0,27.0,7.0,3.0,13.0,70.0,6.0,36.0,,1.0,5.0,,,4.0,5.0,1.0,,,,5.0,9.0,7.0,3.0,3.0,1.0,1.0,,2.0,4.0,,,1.0,2.0,,19.0,,3.0,,,17.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,2.0,5.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,1met2f3geoxe7rj8dcs8kxvmy,M. Budler,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,isauuse3yqdwymvfne6ci385,Nico Campuzano,Goalkeeper,1,3.0,1.0,2.0,9.0,,,,16.0,1.0,7.0,2.0,5.0,,195.0,,9.0,13.0,12.0,4.0,1.0,3.0,,1.0,9.0,94.0,1.0,4.0,,,82.0,24.0,1.0,9.0,,18.0,,55.0,50.0,44.0,54.0,43.0,,,810.0,,26.0,,3.0,131.0,228.0,98.0,,,130.0,317.0,,,63.0,130.0,114.0,16.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,77.0,10.0,,7.0,3.0,44.0,1.0,5.0,25.0,14.0,11.0,,7.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,Forward,9,54.0,36.0,18.0,8.0,47.0,4.0,2.0,46.0,,101.0,60.0,41.0,107.0,17.0,2.0,8.0,11.0,10.0,47.0,24.0,23.0,6.0,3.0,23.0,105.0,1.0,21.0,4.0,3.0,21.0,21.0,4.0,8.0,5.0,,5.0,,73.0,53.0,23.0,76.0,2.0,2.0,682.0,12.0,5.0,11.0,17.0,81.0,108.0,76.0,4.0,35.0,32.0,232.0,2.0,2.0,,1.0,27.0,7.0,31.0,2.0,2.0,5.0,1.0,,2.0,1.0,1.0,,1.0,,7.0,16.0,3.0,5.0,3.0,5.0,1.0,7.0,5.0,9.0,6.0,3.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,Defender,8,20.0,10.0,10.0,9.0,40.0,1.0,3.0,41.0,,56.0,25.0,31.0,76.0,38.0,3.0,9.0,8.0,7.0,36.0,15.0,21.0,4.0,1.0,6.0,127.0,1.0,32.0,7.0,3.0,17.0,43.0,1.0,3.0,1.0,6.0,2.0,7.0,89.0,55.0,35.0,82.0,3.0,6.0,355.0,9.0,13.0,6.0,10.0,66.0,127.0,89.0,9.0,5.0,38.0,231.0,8.0,8.0,9.0,10.0,35.0,11.0,28.0,1.0,0.0,3.0,2.0,6.0,2.0,13.0,,2.0,1.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,8yvo7yziutph7kkjpny1wv384,A. Flowers,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
