liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Dominica Under 17,1xbqqeky5gm5it10nes4iuec4,N. Abraham,Midfielder,16,20.0,2.0,3.0,1.0,,,,1.0,1.0,3.0,4.0,12.0,,4.0,1.0,123.0,7.0,12.0,6.0,8.0,3.0,,2.0,1.0,2.0,8.0,2.0,14.0,2.0,2.0,8.0,20.0,,7.0,2.0,6.0,10.0,6.0,39.0,3.0,12.0,2.0,9.0,9.0,9.0,0.0,2.0,,1.0,,1.0,,6.0,2.0,7.0,,,3.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,3xww7kh4mrwheyc9ocndykjkk,J. Alexis,Forward,9,33.0,3.0,4.0,8.0,,,,23.0,,26.0,4.0,50.0,5.0,9.0,10.0,360.0,16.0,16.0,16.0,16.0,4.0,3.0,6.0,10.0,4.0,22.0,,53.0,,16.0,16.0,32.0,5.0,10.0,,11.0,10.0,15.0,114.0,4.0,17.0,19.0,20.0,35.0,24.0,0.0,4.0,1.0,,,2.0,1.0,12.0,8.0,6.0,3.0,1.0,9.0,2.0,5.0,,1.0,,,,,,1.0,2.0,,,,3.0,4.0,,1.0,,,,,1.0,3.0,,4.0,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,1r1j6utuglvspch2ddmq4i87o,A. Bannis,Defender,20,6.0,,,5.0,,3.0,,2.0,3.0,4.0,2.0,14.0,1.0,4.0,3.0,54.0,8.0,2.0,4.0,4.0,3.0,,2.0,1.0,,9.0,,6.0,,1.0,4.0,6.0,2.0,1.0,,1.0,10.0,9.0,30.0,3.0,2.0,9.0,4.0,13.0,10.0,0.0,,,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,b24buwestue6zs96uktr92xg,A. Bellot,Defender,6,5.0,,3.0,7.0,,5.0,3.0,3.0,1.0,9.0,1.0,13.0,2.0,2.0,4.0,117.0,3.0,2.0,5.0,2.0,4.0,2.0,6.0,2.0,3.0,1.0,,15.0,,5.0,3.0,4.0,1.0,1.0,3.0,2.0,10.0,4.0,38.0,4.0,2.0,10.0,8.0,13.0,4.0,0.0,,,,,,1.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,bmnbew5392oibayke5klflm38,N. Benoit,Defender,11,26.0,3.0,3.0,8.0,1.0,14.0,3.0,19.0,,25.0,2.0,47.0,5.0,5.0,11.0,241.0,15.0,12.0,9.0,12.0,4.0,3.0,7.0,11.0,4.0,18.0,4.0,41.0,3.0,14.0,12.0,24.0,3.0,5.0,4.0,11.0,10.0,21.0,110.0,4.0,14.0,33.0,12.0,46.0,22.0,0.0,4.0,2.0,1.0,,3.0,2.0,,7.0,3.0,4.0,,3.0,,,,1.0,,,,,,,4.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,awdbz1o8vnh0z418cu1o9tqtw,T. Charles,Midfielder,5,2.0,,,,,,,1.0,2.0,1.0,,3.0,,,,25.0,2.0,2.0,1.0,,2.0,,,1.0,,2.0,,2.0,,1.0,,2.0,,1.0,,,10.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,cf7z7tzl98k3fv16suctc7l04,D. Eloi,Goalkeeper,12,8.0,1.0,1.0,8.0,,,,10.0,,12.0,,50.0,2.0,1.0,11.0,164.0,35.0,3.0,10.0,1.0,2.0,,2.0,19.0,2.0,35.0,1.0,13.0,1.0,1.0,3.0,4.0,1.0,,1.0,22.0,10.0,12.0,83.0,2.0,5.0,15.0,11.0,13.0,38.0,0.0,,2.0,,,,4.0,,3.0,,,,16.0,,,,,2.0,4.0,,1.0,,32.0,3.0,,9.0,4.0,3.0,23.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,achddjeq8cea5u1oruc6uun10,D. Gasper,Forward,19,29.0,4.0,1.0,2.0,,1.0,,6.0,1.0,11.0,3.0,28.0,,6.0,3.0,210.0,12.0,13.0,11.0,12.0,4.0,,6.0,2.0,3.0,14.0,2.0,27.0,1.0,8.0,14.0,25.0,3.0,7.0,4.0,5.0,10.0,17.0,70.0,4.0,15.0,9.0,12.0,28.0,17.0,0.0,2.0,2.0,,2.0,2.0,4.0,9.0,5.0,4.0,1.0,1.0,8.0,,2.0,,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,76v4el1gfeg92tq1a2e4xgyz8,G. George,Forward,10,32.0,,3.0,2.0,4.0,1.0,,10.0,2.0,11.0,1.0,43.0,,2.0,2.0,267.0,27.0,18.0,10.0,6.0,4.0,6.0,1.0,9.0,2.0,30.0,2.0,37.0,1.0,9.0,8.0,24.0,1.0,12.0,1.0,15.0,10.0,19.0,94.0,4.0,24.0,11.0,13.0,30.0,32.0,0.0,4.0,6.0,,,2.0,8.0,16.0,5.0,4.0,1.0,1.0,7.0,1.0,4.0,,2.0,2.0,,,,,,2.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominica Under 17,ely3bqgwoxcfc1viggpzrqj8,K. Harris,Defender,13,14.0,2.0,3.0,21.0,,,,1.0,1.0,7.0,1.0,65.0,3.0,5.0,4.0,336.0,53.0,3.0,14.0,8.0,4.0,1.0,6.0,24.0,3.0,55.0,,10.0,,3.0,8.0,11.0,4.0,1.0,,4.0,10.0,55.0,108.0,4.0,6.0,22.0,17.0,61.0,58.0,0.0,1.0,3.0,,,2.0,3.0,1.0,5.0,,6.0,,18.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
