equipo,link,logo,cod_equipo,cod_liga,liga
AD Isidro Metapán,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/ad-isidro-metapán/e29381coimf4lo8rx156vzhb0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e29381coimf4lo8rx156vzhb0,e29381coimf4lo8rx156vzhb0,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
Alpha United,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/alpha-united/dh3w3fng2iekzxupakg4hczob,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dh3w3fng2iekzxupakg4hczob,dh3w3fng2iekzxupakg4hczob,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
Bayamón FC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/bayamón-fc/auqk0aegzebezyoqbxq9cxxwg,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=auqk0aegzebezyoqbxq9cxxwg,auqk0aegzebezyoqbxq9cxxwg,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
Belmopan Bandits Football SC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/belmopan-bandits-football-sc/7fpfdaus2kkvkte5lnfxfixla,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7fpfdaus2kkvkte5lnfxfixla,7fpfdaus2kkvkte5lnfxfixla,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
CD FAS,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cd-fas/3dbs0v3itbuirgmtvhtdbfr0j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3dbs0v3itbuirgmtvhtdbfr0j,3dbs0v3itbuirgmtvhtdbfr0j,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
CD Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cd-olimpia/1vxcqmz5lh9iocbkhfq7ac601,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1vxcqmz5lh9iocbkhfq7ac601,1vxcqmz5lh9iocbkhfq7ac601,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
CF América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cf-américa/eu8c408f59yx7egaqossbv25e,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eu8c408f59yx7egaqossbv25e,eu8c408f59yx7egaqossbv25e,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
CF Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cf-cruz-azul/1aw67co8uut64yckd3wbhy9t2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1aw67co8uut64yckd3wbhy9t2,1aw67co8uut64yckd3wbhy9t2,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
CF Pachuca,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cf-pachuca/cynfvfb31rml7xrlsnejf8r6j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cynfvfb31rml7xrlsnejf8r6j,cynfvfb31rml7xrlsnejf8r6j,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
CS Herediano,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2014-2015/aes9bmtcfyw4lr19wn2ga22tx/teams/cs-herediano/1fmcyqtq6gm7ju3g6xisk7aw0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1fmcyqtq6gm7ju3g6xisk7aw0,1fmcyqtq6gm7ju3g6xisk7aw0,aes9bmtcfyw4lr19wn2ga22tx,concacaf-champions-cup-2014-2015
