liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,CD Faialense,bzszlkxxlk9gklwpp95lvlfro,G. Arlotti,Midfielder,12,5.0,11.0,64.0,3.0,2.0,7.0,,12.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,,8.0,1.0,,1.0,6.0,4.0,,5.0,1.0,,,,1.0,,4.0,,5.0,10.0,,3.0,3.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,6.0,24.0,,3.0,,10.0,,4.0,0.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,2.0,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,a22svwsu6xnqmff2ep53sbwq2,D. Attidore,Defender,33,3.0,8.0,26.0,1.0,1.0,4.0,,7.0,1.0,1.0,1.0,,1.0,,,1.0,3.0,1.0,5.0,1.0,5.0,,2.0,3.0,1.0,4.0,,1.0,,1.0,,,6.0,,5.0,8.0,,,3.0,2.0,,,1.0,1.0,,,,,3.0,16.0,,2.0,,10.0,3.0,2.0,0.0,,,2.0,,,,,,,,,1.0,,2.0,,,1.0,1.0,,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,b29bk1zk58nh9ue6l1cgfnq0a,N. Awada,Midfielder,18,3.0,4.0,63.0,3.0,2.0,3.0,,11.0,,3.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,12.0,1.0,2.0,,2.0,6.0,,11.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,4.0,1.0,,1.0,6.0,1.0,,2.0,,3.0,,1.0,,3.0,27.0,,5.0,,10.0,,6.0,0.0,,2.0,,1.0,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,52cj9m9hdpybnri67k85qj9qs,G. Barbosa,Midfielder,10,1.0,2.0,43.0,2.0,1.0,,,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,1.0,9.0,,1.0,1.0,10.0,,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,5vj1t97h6eb7vl8yf7zs0jitw,G. Brenner,Midfielder,17,7.0,9.0,17.0,,,1.0,,2.0,,,1.0,,,,5.0,,8.0,,,1.0,2.0,,5.0,,1.0,,,,,,,,3.0,,1.0,8.0,4.0,2.0,,,,,2.0,,,,,1.0,7.0,15.0,,,,10.0,,,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,e4fm8gxclvz3p6mngwqjqor9w,F. Guimaraes,Midfielder,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,xp1eqnziaardoibkb1tte904,E. Houlihan,Midfielder,15,20.0,26.0,90.0,4.0,,6.0,,7.0,1.0,1.0,1.0,,,1.0,16.0,,20.0,1.0,4.0,1.0,8.0,,11.0,2.0,,4.0,1.0,,,,1.0,,4.0,1.0,6.0,26.0,6.0,6.0,3.0,2.0,1.0,,1.0,,3.0,,,3.0,16.0,39.0,,2.0,,10.0,,2.0,0.0,,1.0,3.0,,,3.0,,,4.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,9o818ckn35inufcx3ru57j0us,L. Ireland,Midfielder,0,2.0,4.0,27.0,1.0,,3.0,2.0,4.0,1.0,,1.0,2.0,,,1.0,2.0,2.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,4.0,1.0,2.0,2.0,,,,,,,2.0,,,2.0,9.0,,1.0,,10.0,,2.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,93mdjtpc3tzldtglg5rgktic4,Y. Lakhlifi,Forward,9,5.0,11.0,73.0,4.0,,2.0,,7.0,8.0,2.0,1.0,1.0,2.0,1.0,6.0,3.0,9.0,,11.0,1.0,1.0,1.0,1.0,6.0,,8.0,1.0,,,,3.0,,3.0,,2.0,7.0,,1.0,2.0,4.0,1.0,,2.0,,3.0,3.0,1.0,,9.0,24.0,,4.0,2.0,10.0,,5.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,CD Faialense,9svfq3oupdmaniqiijyyiozys,G. Leahy,Midfielder,6,14.0,20.0,90.0,4.0,,5.0,,7.0,3.0,,1.0,,,1.0,9.0,,14.0,1.0,8.0,1.0,2.0,,10.0,2.0,,8.0,1.0,1.0,,,2.0,,5.0,,6.0,20.0,3.0,5.0,2.0,6.0,,,2.0,,3.0,,,2.0,13.0,35.0,,2.0,1.0,10.0,,6.0,0.0,,2.0,4.0,,,,,,1.0,,,3.0,1.0,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
