temporada,link,liga_url,cod_liga,folder
2026,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/fixtures,usl-league-one-2026,aaqxopxxof8k6ao4qagu5yzo4,USA_USL_League_One
2025,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/fixtures,usl-league-one-2025,4b8z3pen6fglo1t1ultg1gmc4,USA_USL_League_One
2024,https://www.scoresway.com/en_GB/soccer/usl-league-one-2024/2ksvkgsrdi2fdj0cy45rt6x3o/results,usl-league-one-2024,2ksvkgsrdi2fdj0cy45rt6x3o,USA_USL_League_One
2023,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/results,usl-league-one-2023,9uygmwspl0njqzuaow65kzzf8,USA_USL_League_One
2022,https://www.scoresway.com/en_GB/soccer/usl-league-one-2022/civty93w8g2x4sbltpk80e978/results,usl-league-one-2022,civty93w8g2x4sbltpk80e978,USA_USL_League_One
2021,https://www.scoresway.com/en_GB/soccer/usl-league-one-2021/2jubwxstq9wzvi2r5e08s96ok/results,usl-league-one-2021,2jubwxstq9wzvi2r5e08s96ok,USA_USL_League_One
2020,https://www.scoresway.com/en_GB/soccer/usl-league-one-2020/d3pmmrpr4lmjed9was70yvze/results,usl-league-one-2020,d3pmmrpr4lmjed9was70yvze,USA_USL_League_One
2019,https://www.scoresway.com/en_GB/soccer/usl-league-one-2019/aj1kt3fubbkrd6rywb3gal7ca/results,usl-league-one-2019,aj1kt3fubbkrd6rywb3gal7ca,USA_USL_League_One
