temporada,link,liga_url,cod_liga,folder,url_match,url_standings
2026,https://www.scoresway.com/en_GB/soccer/usl-league-one-2026/aaqxopxxof8k6ao4qagu5yzo4/fixtures,usl-league-one-2026,aaqxopxxof8k6ao4qagu5yzo4,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aaqxopxxof8k6ao4qagu5yzo4&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a5914d84fc75d250115aef20e0d8d9677ccd9ca5,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aaqxopxxof8k6ao4qagu5yzo4&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W338a258735b6dcfd469129c6f4f318d0bd980686f
2025,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/fixtures,usl-league-one-2025,4b8z3pen6fglo1t1ultg1gmc4,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4b8z3pen6fglo1t1ultg1gmc4&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d95891ff90ba44aae4aa96e27574bf218ea3c8a0,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4b8z3pen6fglo1t1ultg1gmc4&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e5def1e602d37eca52da405bf4046ac835862392
2024,https://www.scoresway.com/en_GB/soccer/usl-league-one-2024/2ksvkgsrdi2fdj0cy45rt6x3o/results,usl-league-one-2024,2ksvkgsrdi2fdj0cy45rt6x3o,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2ksvkgsrdi2fdj0cy45rt6x3o&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32b08188975440c2eaf421b82b6e57ca0d1236d7c,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2ksvkgsrdi2fdj0cy45rt6x3o&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3048111ff8966147a9eee5ffe0de6ea0e8e7df28d
2023,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/results,usl-league-one-2023,9uygmwspl0njqzuaow65kzzf8,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f652fdf858b256269fea65c51eb0bd53f6066093,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W340cbf318833966ee0433244854268bb9d73dae76
2022,https://www.scoresway.com/en_GB/soccer/usl-league-one-2022/civty93w8g2x4sbltpk80e978/results,usl-league-one-2022,civty93w8g2x4sbltpk80e978,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=civty93w8g2x4sbltpk80e978&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33cd9eac93aa029d0715d992c483fea37650217b9,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=civty93w8g2x4sbltpk80e978&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W385d158d43ed7374ecc70875229e86484980e7e65
2021,https://www.scoresway.com/en_GB/soccer/usl-league-one-2021/2jubwxstq9wzvi2r5e08s96ok/results,usl-league-one-2021,2jubwxstq9wzvi2r5e08s96ok,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2jubwxstq9wzvi2r5e08s96ok&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fac5269f64267745a7335d6e6da505d2a8162858,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2jubwxstq9wzvi2r5e08s96ok&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fd3e92471facc692f90c70fed76482dd6f3e3fbb
2020,https://www.scoresway.com/en_GB/soccer/usl-league-one-2020/d3pmmrpr4lmjed9was70yvze/results,usl-league-one-2020,d3pmmrpr4lmjed9was70yvze,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=d3pmmrpr4lmjed9was70yvze&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W391576b28b97a28a32d7afb20acee80a5b9bf7e8c,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=d3pmmrpr4lmjed9was70yvze&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37d96ab0a8f97fedc4dc9a867f33d7d4b701444f6
2019,https://www.scoresway.com/en_GB/soccer/usl-league-one-2019/aj1kt3fubbkrd6rywb3gal7ca/results,usl-league-one-2019,aj1kt3fubbkrd6rywb3gal7ca,USA_USL_League_One,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aj1kt3fubbkrd6rywb3gal7ca&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3151776a0aca98d7b87fcfba78745619678705ad7,https://api.performfeeds.com/soccerdata/standings/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=aj1kt3fubbkrd6rywb3gal7ca&live=yes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37930ec039aefe5e81f515611f840c1988eac06ab
