liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,8j5ef17n4p1cxk00qwphk88gl,A. Frausto,Goalkeeper,12,,,10.0,,1.0,,,,,,,8.0,,2.0,8.0,11.0,,,1.0,,,2.0,,3.0,135.0,20.0,,2.0,,,,,,,,20.0,1.0,2.0,,5.0,,8.0,1.0,,20.0,11.0,,,,12.0,,,,,,,,,35.0,9.0,,2.0,,64.0,,,2.0,,,20.0,,18.0,,3.0,2.0,1.0,11.0,1.0,,,,2.0,40.0,1.0,,,,11.0,,,,10.0,,,,,,,4.0,2.0,,,,1.0,,1.0,,8.0,7.0,,4.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,8av6qyc8og481fyn7x6jjw8a1,J. García,Forward,90,,23.0,10.0,,1.0,,,,3.0,,,138.0,7.0,7.0,150.0,200.0,2.0,6.0,45.0,64.0,6.0,26.0,5.0,66.0,565.0,17.0,33.0,7.0,4.0,4.0,9.0,,,,1.0,50.0,24.0,5.0,22.0,20.0,6.0,5.0,4.0,41.0,153.0,82.0,15.0,2.0,10.0,15.0,10.0,10.0,,2.0,35.0,,,,76.0,73.0,,69.0,,376.0,10.0,,14.0,,2.0,94.0,2.0,46.0,7.0,8.0,8.0,7.0,17.0,,2.0,,,12.0,203.0,,,,,9.0,11.0,2.0,29.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,czajfiiqpv0e7kg9uixsmsvkl,Jesús García,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,4i9mwmaay4x7nkbuda0v777it,J. González,Defender,26,2.0,24.0,10.0,2.0,4.0,36.0,,1.0,5.0,1.0,,254.0,6.0,13.0,273.0,354.0,10.0,18.0,36.0,51.0,23.0,147.0,3.0,43.0,988.0,21.0,67.0,13.0,13.0,9.0,3.0,,1.0,1.0,2.0,88.0,28.0,13.0,17.0,12.0,4.0,6.0,9.0,27.0,278.0,209.0,11.0,10.0,66.0,24.0,24.0,7.0,,9.0,59.0,,2.0,29.0,117.0,92.0,1.0,64.0,,584.0,25.0,1.0,22.0,,23.0,180.0,8.0,132.0,13.0,21.0,20.0,12.0,36.0,1.0,,,2.0,11.0,366.0,1.0,,,,8.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,12.0,7.0,,,,1.0,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,17xf88tw4kgdmyelb4f0pfs2d,S. Guadarrama,Midfielder,33,,17.0,10.0,1.0,2.0,6.0,,,,,,80.0,4.0,4.0,81.0,99.0,4.0,2.0,15.0,31.0,5.0,34.0,3.0,12.0,262.0,1.0,19.0,4.0,3.0,1.0,2.0,,,,,20.0,19.0,3.0,8.0,1.0,2.0,,1.0,14.0,81.0,59.0,4.0,1.0,24.0,1.0,4.0,4.0,1.0,1.0,28.0,,,4.0,27.0,26.0,,34.0,,175.0,18.0,1.0,4.0,,4.0,57.0,2.0,40.0,9.0,5.0,5.0,2.0,21.0,2.0,,,,2.0,101.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,rbnilpxl1hvg800fpfola09h,J. Lacerda,Defender,3,,35.0,10.0,,4.0,,,1.0,1.0,,,161.0,7.0,11.0,160.0,225.0,,4.0,39.0,65.0,3.0,71.0,,29.0,813.0,43.0,25.0,11.0,8.0,3.0,3.0,,,,,68.0,39.0,13.0,21.0,37.0,19.0,7.0,9.0,30.0,191.0,75.0,14.0,,1.0,30.0,12.0,6.0,,1.0,13.0,,1.0,,146.0,116.0,,78.0,,392.0,1.0,5.0,19.0,,,88.0,,50.0,23.0,20.0,18.0,9.0,18.0,2.0,,,,14.0,259.0,2.0,,,,21.0,2.0,9.0,10.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,byvgwn6gbmtac1utnwf7mbug9,José López,Defender,83,,1.0,10.0,,2.0,,,,,,,13.0,,1.0,15.0,21.0,,,4.0,1.0,,4.0,,4.0,90.0,5.0,3.0,1.0,,,,,,,,8.0,3.0,6.0,,5.0,,1.0,4.0,,16.0,8.0,,,,3.0,,,,,1.0,,,,15.0,8.0,,7.0,,34.0,,,4.0,,,9.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,24.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,c1v6bdslxl6hjg44gqr25a85x,F. Martín,Forward,10,3.0,49.0,10.0,,17.0,,,1.0,4.0,,,170.0,1.0,12.0,167.0,227.0,7.0,11.0,54.0,84.0,13.0,50.0,6.0,65.0,711.0,9.0,51.0,12.0,2.0,5.0,10.0,,,1.0,,60.0,66.0,36.0,6.0,8.0,6.0,3.0,19.0,35.0,177.0,130.0,5.0,3.0,5.0,7.0,13.0,20.0,,6.0,43.0,,1.0,,79.0,48.0,5.0,120.0,,383.0,5.0,,12.0,,1.0,123.0,1.0,53.0,11.0,11.0,10.0,8.0,24.0,4.0,,,2.0,9.0,237.0,1.0,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,9pohgw8s8c080nu46wt5bs1cl,Wilson Tiago,Midfielder,29,,17.0,10.0,,4.0,,,,1.0,,,182.0,3.0,7.0,180.0,198.0,,,20.0,33.0,,56.0,1.0,58.0,412.0,4.0,14.0,7.0,2.0,,1.0,,,,,18.0,21.0,8.0,8.0,5.0,3.0,2.0,4.0,16.0,189.0,80.0,5.0,,,7.0,3.0,7.0,,,17.0,,,,76.0,109.0,,41.0,,266.0,,1.0,6.0,,,29.0,,12.0,9.0,12.0,12.0,4.0,23.0,3.0,1.0,,,13.0,207.0,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,bj8f2171nck21jizwmcsefb9x,D. Mejía,Midfielder,17,,24.0,10.0,1.0,4.0,1.0,,,2.0,,,177.0,3.0,4.0,194.0,213.0,2.0,,12.0,33.0,2.0,78.0,2.0,69.0,307.0,4.0,15.0,4.0,7.0,,,,,,,19.0,28.0,7.0,8.0,5.0,4.0,2.0,3.0,9.0,197.0,115.0,5.0,3.0,3.0,20.0,8.0,2.0,,,15.0,,,1.0,54.0,82.0,1.0,40.0,,271.0,1.0,1.0,7.0,,,32.0,,15.0,10.0,6.0,5.0,4.0,10.0,,,,,12.0,216.0,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,47ehzpnkgh4z965hw0kyqvc2x,J. Mendivil,Midfielder,84,,1.0,10.0,,2.0,,,,,,,8.0,,2.0,7.0,11.0,,,1.0,2.0,,1.0,,4.0,28.0,,4.0,2.0,,,1.0,,,,,4.0,3.0,2.0,,,,,,1.0,8.0,8.0,,,1.0,,,,,,1.0,,,,6.0,,,4.0,,17.0,1.0,,,,,7.0,,5.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,6wui07o99keayttx5279tmeol,S. Meza,Defender,6,,25.0,10.0,,6.0,1.0,,,,,,305.0,6.0,11.0,302.0,378.0,,2.0,52.0,66.0,3.0,67.0,,157.0,931.0,35.0,45.0,11.0,5.0,1.0,3.0,,,,,80.0,31.0,17.0,27.0,35.0,8.0,9.0,11.0,41.0,332.0,174.0,21.0,,5.0,27.0,13.0,13.0,,1.0,29.0,,,1.0,159.0,164.0,,83.0,,611.0,4.0,3.0,17.0,,6.0,117.0,6.0,68.0,12.0,17.0,16.0,11.0,29.0,,2.0,,,31.0,412.0,1.0,,,,16.0,11.0,9.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,ev4n9y702d2tp5bvpwblk4gk5,L. Michel,Goalkeeper,1,,2.0,10.0,,,,,,1.0,,,107.0,,16.0,71.0,101.0,,,12.0,4.0,1.0,35.0,,37.0,1395.0,113.0,,16.0,,,,,,,,113.0,2.0,10.0,1.0,18.0,,26.0,10.0,2.0,207.0,65.0,1.0,,,100.0,1.0,5.0,,,,,,,248.0,142.0,,14.0,,480.0,,,18.0,,,118.0,,95.0,,29.0,28.0,16.0,111.0,,3.0,,,,320.0,1.0,,,,49.0,,,,158.0,,,,,,1.0,31.0,9.0,,9.0,1.0,1.0,1.0,19.0,1.0,48.0,44.0,2.0,17.0,,,,,1.0,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,5sg7hymcpvrxxlfjlfj6d5j2t,W. Morelo,Forward,7,1.0,82.0,10.0,1.0,13.0,,,4.0,6.0,,,189.0,,16.0,168.0,231.0,7.0,22.0,46.0,124.0,10.0,78.0,27.0,57.0,1071.0,1.0,62.0,16.0,5.0,8.0,12.0,,,4.0,1.0,63.0,95.0,17.0,3.0,,4.0,,4.0,42.0,190.0,167.0,3.0,9.0,5.0,1.0,13.0,28.0,4.0,14.0,85.0,,4.0,,33.0,23.0,18.0,141.0,,456.0,5.0,3.0,5.0,,,160.0,,63.0,18.0,22.0,20.0,13.0,23.0,3.0,2.0,13.0,,2.0,253.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,7yyxgjhvktu255angh66wzjdh,C. Pinto,Midfielder,28,,29.0,10.0,,6.0,,,,1.0,,,108.0,3.0,8.0,112.0,153.0,3.0,,26.0,49.0,3.0,11.0,4.0,56.0,472.0,13.0,29.0,8.0,7.0,,1.0,,,,,42.0,35.0,12.0,11.0,9.0,8.0,5.0,6.0,20.0,116.0,66.0,8.0,1.0,17.0,8.0,17.0,8.0,,,26.0,,,,65.0,54.0,,61.0,,298.0,17.0,3.0,16.0,,4.0,84.0,4.0,43.0,10.0,13.0,12.0,5.0,19.0,3.0,,,,11.0,158.0,1.0,,,,10.0,8.0,2.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,6xkhluizobbrgascyhjf7n3kl,G. Rojas,Forward,19,,9.0,10.0,,1.0,,,,,,,32.0,2.0,3.0,34.0,47.0,1.0,,9.0,18.0,3.0,14.0,5.0,4.0,203.0,6.0,7.0,3.0,,,1.0,,,,,13.0,10.0,1.0,8.0,4.0,,1.0,,9.0,35.0,25.0,6.0,,7.0,3.0,1.0,,,,5.0,,,,25.0,12.0,,19.0,,109.0,7.0,,4.0,,2.0,36.0,2.0,16.0,,6.0,6.0,2.0,9.0,1.0,,,,2.0,48.0,,,,,3.0,10.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,s3a9k2wvfu81085mmmmhcyxh,J. Salas,Midfielder,13,,60.0,10.0,,10.0,,,,2.0,,,414.0,10.0,12.0,433.0,498.0,2.0,4.0,63.0,111.0,10.0,148.0,3.0,161.0,1031.0,14.0,52.0,12.0,6.0,3.0,11.0,,,,1.0,66.0,70.0,22.0,30.0,13.0,26.0,1.0,12.0,51.0,441.0,264.0,20.0,2.0,2.0,27.0,13.0,13.0,,1.0,49.0,,,,149.0,178.0,,133.0,,656.0,2.0,3.0,23.0,,1.0,99.0,1.0,45.0,34.0,20.0,19.0,12.0,56.0,,2.0,1.0,,23.0,507.0,1.0,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,84onjz12zhvtei822k6hpt2w9,R. Valdéz,Midfielder,308,,,10.0,,,,,,,,,3.0,,1.0,3.0,4.0,,,,,,2.0,,,16.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,3.0,2.0,,,,,,,,,1.0,,,,1.0,1.0,,,,5.0,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,ahg46dvwxotlukno1fuc62jf9,H. Velázquez,Midfielder,21,,6.0,10.0,,1.0,3.0,,,1.0,,,68.0,,3.0,72.0,92.0,2.0,1.0,14.0,18.0,3.0,28.0,1.0,15.0,261.0,9.0,12.0,3.0,2.0,1.0,2.0,,,,,21.0,7.0,3.0,4.0,3.0,1.0,1.0,2.0,12.0,72.0,44.0,4.0,,8.0,4.0,6.0,6.0,,,15.0,,,1.0,35.0,32.0,,21.0,,159.0,5.0,,10.0,,4.0,42.0,2.0,19.0,1.0,5.0,5.0,3.0,12.0,,,,,1.0,93.0,,,,,7.0,7.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,x0l4a3ldh0ibrwqvesc7kfyt,N. Vidrio,Defender,2,,40.0,10.0,,8.0,,,,,,,351.0,9.0,13.0,394.0,455.0,,3.0,53.0,82.0,,84.0,1.0,151.0,1143.0,34.0,32.0,13.0,7.0,2.0,4.0,,,,,66.0,48.0,19.0,29.0,50.0,16.0,6.0,11.0,42.0,413.0,151.0,20.0,1.0,3.0,62.0,12.0,11.0,,1.0,15.0,,,,229.0,262.0,,101.0,,666.0,3.0,3.0,23.0,,,91.0,,46.0,24.0,21.0,20.0,13.0,57.0,,3.0,1.0,,40.0,479.0,1.0,,,,19.0,,8.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CSyD Dorados de Sinaloa,2eazjluybf45as5mw99fm3pat,M. Zúñiga,Forward,27,2.0,31.0,10.0,,19.0,,,1.0,5.0,1.0,,100.0,1.0,12.0,88.0,119.0,4.0,15.0,36.0,51.0,5.0,37.0,2.0,37.0,563.0,1.0,30.0,12.0,2.0,8.0,2.0,,1.0,1.0,,31.0,50.0,35.0,8.0,3.0,3.0,,16.0,20.0,100.0,81.0,7.0,3.0,3.0,,5.0,13.0,,7.0,30.0,,2.0,,27.0,19.0,6.0,86.0,,227.0,3.0,2.0,5.0,,,70.0,,29.0,7.0,9.0,9.0,6.0,5.0,6.0,,2.0,,1.0,131.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
