liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,Club Santos Laguna,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,18.0,14.0,4.0,10.0,22.0,1.0,3.0,30.0,,,2.0,43.0,27.0,16.0,90.0,84.0,1.0,,10.0,,,17.0,13.0,4.0,,25.0,13.0,12.0,,4.0,6.0,54.0,,161.0,,,,13.0,6.0,3.0,13.0,15.0,6.0,1.0,1.0,6.0,,2.0,8.0,118.0,68.0,67.0,120.0,5.0,4.0,48.0,460.0,6.0,1.0,,,,28.0,3.0,3.0,106.0,175.0,2.0,128.0,9.0,1.0,47.0,351.0,29.0,7.0,2.0,13.0,19.0,61.0,15.0,28.0,,,,,0.0,2.0,23.0,,,,,,,3.0,4.0,1.0,,19.0,,,,7.0,2.0,19.0,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,cs0ukx1l3r8kdyn8iu26qupyh,C. Acevedo,Goalkeeper,1,1.0,,1.0,15.0,,,,27.0,,,,6.0,1.0,5.0,,247.0,,138.0,15.0,149.0,,36.0,29.0,7.0,,5.0,1.0,4.0,,,,85.0,,158.0,,,5.0,9.0,,,114.0,60.0,,,,15.0,,22.0,75.0,127.0,63.0,182.0,170.0,,,,1330.0,,,,8.0,,8.0,,4.0,149.0,392.0,,245.0,,,147.0,519.0,,,,44.0,142.0,126.0,21.0,5.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,58.0,56.0,31.0,24.0,5.0,,2.0,5.0,,1.0,,,15.0,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,e8c2o47zyuqa07lcrgzusn97u,B. Amione,Defender,2,51.0,13.0,38.0,14.0,37.0,1.0,3.0,93.0,1.0,,1.0,125.0,44.0,81.0,37.0,160.0,5.0,1.0,14.0,1.0,,27.0,21.0,6.0,,74.0,31.0,43.0,,31.0,1.0,73.0,,345.0,,,4.0,39.0,8.0,5.0,43.0,89.0,1.0,3.0,,13.0,4.0,8.0,28.0,282.0,96.0,196.0,264.0,11.0,13.0,18.0,1070.0,14.0,,1.0,,,64.0,10.0,17.0,107.0,359.0,3.0,292.0,24.0,7.0,67.0,595.0,5.0,5.0,8.0,26.0,44.0,57.0,15.0,23.0,,5.0,,,0.0,,,,,,,,,4.0,1.0,,,,,,,,,8.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,4h09e5cjwdxlps0hhr89rry6t,K. Balanta,Defender,35,60.0,23.0,37.0,13.0,39.0,,9.0,121.0,1.0,,2.0,121.0,50.0,71.0,10.0,164.0,13.0,1.0,13.0,1.0,,27.0,21.0,6.0,,61.0,27.0,34.0,,10.0,1.0,128.0,1.0,409.0,,,3.0,52.0,7.0,5.0,46.0,95.0,1.0,1.0,,12.0,4.0,8.0,33.0,338.0,108.0,245.0,319.0,2.0,20.0,2.0,1068.0,4.0,,,1.0,,62.0,20.0,8.0,87.0,426.0,1.0,352.0,22.0,4.0,74.0,587.0,,,,35.0,50.0,53.0,21.0,24.0,,4.0,,,0.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,5vsr5aylntbln91iqj7vh5duy,E. Bullaude,Midfielder,10,29.0,18.0,11.0,16.0,77.0,3.0,,115.0,,,7.0,155.0,84.0,71.0,216.0,95.0,10.0,,16.0,,5.0,26.0,21.0,5.0,5.0,126.0,66.0,60.0,,3.0,16.0,78.0,3.0,288.0,,4.0,4.0,63.0,19.0,8.0,55.0,60.0,20.0,10.0,8.0,15.0,18.0,1.0,10.0,217.0,149.0,94.0,229.0,4.0,14.0,3.0,1176.0,41.0,9.0,2.0,,5.0,13.0,21.0,24.0,166.0,310.0,18.0,239.0,18.0,51.0,71.0,540.0,7.0,7.0,15.0,6.0,10.0,69.0,9.0,61.0,,2.0,3.0,2.0,0.0,,,5.0,,,,5.0,,12.0,1.0,3.0,,,,4.0,,4.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,6nhtvpyxmng4t2qnn20cd7llg,N. Cedillo,Midfielder,195,6.0,2.0,4.0,2.0,1.0,1.0,,18.0,,,,20.0,8.0,12.0,8.0,23.0,2.0,,2.0,,,3.0,2.0,1.0,,14.0,6.0,8.0,,3.0,,14.0,,46.0,,,,4.0,,,7.0,9.0,,,,2.0,,,,37.0,21.0,17.0,38.0,1.0,5.0,,139.0,1.0,,,,,2.0,3.0,2.0,14.0,47.0,,38.0,6.0,1.0,9.0,71.0,,,,1.0,2.0,5.0,4.0,7.0,,,,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,78wqwjoxq8fo54r2ug99shwx5,L. Di Yorio,Forward,9,121.0,52.0,69.0,14.0,47.0,9.0,2.0,70.0,,,13.0,228.0,112.0,116.0,219.0,51.0,3.0,,14.0,,6.0,28.0,24.0,4.0,5.0,107.0,60.0,47.0,,1.0,9.0,47.0,9.0,187.0,,2.0,5.0,36.0,16.0,5.0,19.0,62.0,12.0,15.0,22.0,14.0,12.0,1.0,6.0,96.0,71.0,42.0,107.0,3.0,7.0,3.0,1208.0,38.0,3.0,15.0,,4.0,12.0,16.0,25.0,183.0,207.0,37.0,113.0,10.0,82.0,94.0,447.0,5.0,5.0,15.0,2.0,7.0,89.0,10.0,87.0,5.0,2.0,3.0,3.0,0.0,1.0,,4.0,1.0,3.0,2.0,5.0,1.0,7.0,,11.0,,,,3.0,,,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,3oj41up7cc77o5qj3i65szemt,C. Dájome,Forward,7,12.0,6.0,6.0,17.0,33.0,4.0,3.0,62.0,,,5.0,74.0,45.0,29.0,114.0,44.0,9.0,,17.0,,1.0,20.0,18.0,2.0,,62.0,39.0,23.0,,5.0,7.0,67.0,2.0,164.0,,1.0,4.0,35.0,8.0,6.0,25.0,20.0,8.0,6.0,4.0,6.0,4.0,,14.0,129.0,84.0,50.0,115.0,3.0,4.0,9.0,604.0,13.0,2.0,1.0,,1.0,9.0,19.0,12.0,74.0,164.0,10.0,129.0,7.0,16.0,35.0,293.0,10.0,10.0,4.0,3.0,8.0,39.0,6.0,27.0,2.0,2.0,1.0,0.0,0.0,,,1.0,1.0,,,1.0,,5.0,11.0,3.0,1.0,,,1.0,2.0,5.0,5.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,8axmwhckyu87l2shcwptsl3pw,E. Echeverría,Defender,17,16.0,14.0,2.0,15.0,61.0,1.0,3.0,143.0,1.0,,10.0,103.0,58.0,45.0,202.0,209.0,5.0,,15.0,,1.0,24.0,20.0,4.0,1.0,87.0,44.0,43.0,,8.0,11.0,21.0,1.0,407.0,,2.0,3.0,94.0,29.0,8.0,41.0,131.0,11.0,1.0,3.0,12.0,7.0,7.0,30.0,318.0,199.0,143.0,302.0,5.0,17.0,95.0,1166.0,22.0,1.0,1.0,,1.0,27.0,14.0,14.0,209.0,422.0,4.0,332.0,22.0,16.0,90.0,767.0,45.0,43.0,12.0,20.0,33.0,100.0,35.0,57.0,,5.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,,,,,,3.0,,,1.0,,,,10.0,8.0,18.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Santos Laguna,59k008l48b9xrcuv6c2mpgmc4,J. Echilvestre,Defender,185,1.0,1.0,,3.0,4.0,,,4.0,,,,7.0,5.0,2.0,6.0,6.0,,,3.0,,,3.0,3.0,,,6.0,4.0,2.0,,,,4.0,1.0,15.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,13.0,5.0,8.0,13.0,2.0,,5.0,49.0,1.0,,,,,3.0,1.0,,5.0,15.0,,13.0,2.0,,2.0,31.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,,0.0,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
