liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Chicago Fire FC,3nyl7lxka41yl4yep8rzj95d6,V. Bezerra,Forward,33,43.0,1.0,5.0,1.0,,4.0,1.0,,,14.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,20.0,3.0,,4.0,1.0,1.0,1.0,,7.0,14.0,1.0,,2.0,,1.0,5.0,,10.0,5.0,5.0,,1.0,2.0,5.0,,,,,,9.0,4.0,9.0,5.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,27,120.0,1.0,16.0,4.0,1.0,10.0,2.0,2.0,,88.0,2.0,14.0,5.0,2.0,2.0,6.0,3.0,7.0,103.0,8.0,5.0,22.0,1.0,1.0,5.0,,60.0,90.0,1.0,2.0,7.0,6.0,3.0,10.0,,10.0,10.0,33.0,1.0,,5.0,52.0,1.0,,2.0,,,72.0,42.0,74.0,17.0,,0.0,0.0,0.0,,1.0,,1.0,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,120.0,1.0,4.0,4.0,1.0,2.0,2.0,,1.0,82.0,3.0,4.0,5.0,2.0,2.0,2.0,10.0,6.0,100.0,20.0,,37.0,1.0,7.0,7.0,1.0,75.0,83.0,2.0,1.0,9.0,,2.0,4.0,,10.0,16.0,17.0,,,11.0,42.0,1.0,1.0,1.0,5.0,3.0,78.0,37.0,79.0,7.0,1.0,0.0,0.0,0.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,a5bkiy2acihib9s4gbj31og5x,R. Czichos,Defender,5,120.0,1.0,18.0,5.0,2.0,11.0,2.0,,2.0,119.0,1.0,9.0,4.0,2.0,2.0,7.0,2.0,8.0,141.0,41.0,1.0,20.0,1.0,1.0,11.0,,97.0,124.0,,4.0,10.0,7.0,3.0,11.0,,10.0,10.0,43.0,2.0,2.0,6.0,86.0,1.0,,1.0,,,101.0,30.0,106.0,20.0,,2.0,0.0,0.0,,1.0,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,7wovx9b2bkkc2ett3m2b26iqy,J. Durán,Forward,26,77.0,1.0,1.0,6.0,,2.0,1.0,,1.0,16.0,3.0,,6.0,5.0,1.0,,6.0,9.0,37.0,4.0,,12.0,1.0,3.0,1.0,,18.0,19.0,4.0,,8.0,,3.0,1.0,,10.0,15.0,3.0,,,9.0,6.0,1.0,,1.0,1.0,,15.0,4.0,18.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,4huwe4wnwwj948keblao2scmh,J. Espinoza,Defender,14,120.0,1.0,9.0,8.0,2.0,6.0,2.0,,,53.0,2.0,2.0,4.0,3.0,2.0,5.0,10.0,10.0,94.0,1.0,3.0,17.0,1.0,8.0,10.0,,43.0,54.0,3.0,2.0,7.0,3.0,2.0,6.0,1.0,10.0,20.0,24.0,,3.0,16.0,29.0,1.0,14.0,,2.0,,44.0,22.0,45.0,20.0,1.0,0.0,0.0,0.0,,4.0,2.0,2.0,,2.0,,1.0,1.0,,,,,3.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,4905smnxfjmrv8ofswccszuqy,B. Gutiérrez,Midfielder,40,120.0,1.0,17.0,4.0,,26.0,2.0,,1.0,55.0,1.0,4.0,1.0,6.0,2.0,1.0,7.0,4.0,93.0,13.0,,30.0,1.0,6.0,7.0,1.0,38.0,59.0,2.0,2.0,15.0,5.0,,12.0,,10.0,11.0,23.0,2.0,2.0,10.0,15.0,1.0,,,1.0,1.0,39.0,8.0,42.0,36.0,,0.0,0.0,0.0,,3.0,10.0,2.0,,6.0,,,1.0,,2.0,7.0,1.0,,3.0,1.0,3.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,1jsidgon4yitnmz5an9yx9m21,S. Ivanov,Forward,99,30.0,1.0,3.0,2.0,,3.0,1.0,,,16.0,,,,2.0,1.0,,,2.0,19.0,2.0,,9.0,1.0,,2.0,,13.0,16.0,1.0,,4.0,,,3.0,,10.0,2.0,3.0,,1.0,2.0,4.0,,,,,,13.0,7.0,13.0,3.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago Fire FC,ed0uwmy1b5cx7ytgkt34bc5m2,F. Navarro,Midfielder,31,30.0,1.0,5.0,3.0,1.0,3.0,1.0,,,27.0,,1.0,2.0,,1.0,2.0,,5.0,34.0,9.0,1.0,8.0,1.0,,5.0,,22.0,28.0,,3.0,2.0,3.0,2.0,2.0,,10.0,5.0,7.0,2.0,1.0,3.0,15.0,,,1.0,,,22.0,10.0,23.0,5.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
