liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,Sporting Kansas City,em7zqutnzh6mvbpc2gbs84jpx,B. Feilhaber,Midfielder,10,32.0,4.0,6.0,,,,1.0,5.0,21.0,1.0,2697.0,5.0,90.0,4.0,1488.0,14.0,249.0,23.0,782.0,6.0,72.0,33.0,19.0,8.0,23.0,460.0,520.0,74.0,216.0,1567.0,46.0,37.0,1112.0,30.0,32.0,288.0,485.0,55.0,301.0,15.0,1.0,234.0,31.0,65.0,41.0,2129.0,27.0,32.0,31.0,2.0,318.0,2.0,496.0,2.0,64.0,198.0,13.0,167.0,3.0,75.0,15.0,24.0,356.0,17.0,38.0,,54.0,2.0,,1.0,6.0,135.0,337.0,2.0,1219.0,1279.0,38.0,7.0,6.0,7.0,26.0,61.0,158.0,13.0,43.0,183.0,2.0,,2.0,11.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,15.0,,,1.0,,,
USA_MLS,2014,Sporting Kansas City,77ieee6ebhnxjf0rbwrau6xg5,A. Gruenebaum,Goalkeeper,30,11.0,,,,,,,1.0,,,945.0,,,,130.0,,,,47.0,40.0,91.0,,,3.0,1.0,96.0,134.0,,4.0,276.0,,1.0,100.0,9.0,,95.0,35.0,,85.0,,,108.0,11.0,,10.0,393.0,,11.0,,,4.0,,204.0,,76.0,10.0,,81.0,,4.0,7.0,,12.0,7.0,12.0,,,,,,,1.0,37.0,,97.0,181.0,8.0,3.0,,,,,2.0,,,3.0,,,23.0,,,,,,34.0,111.0,1.0,5.0,,2.0,1.0,10.0,11.0,10.0,23.0,1.0,,12.0,35.0,,,,,,,,
USA_MLS,2014,Sporting Kansas City,5z0k5jke4l6fqowqeixrfkic5,P. Joseph,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,aybzlyd3jpg02yklqpnzu5i39,J. Kempin,Goalkeeper,1,4.0,,,,,,1.0,,,,315.0,,,,26.0,,,,6.0,2.0,18.0,,,2.0,,18.0,35.0,1.0,,59.0,,,25.0,5.0,,18.0,5.0,,12.0,,,29.0,3.0,,6.0,93.0,,4.0,,,2.0,,40.0,,41.0,4.0,,16.0,,1.0,3.0,,5.0,5.0,7.0,,,,,,,1.0,14.0,,24.0,41.0,3.0,,,,,1.0,1.0,,,1.0,,,5.0,,,,,,5.0,33.0,1.0,4.0,1.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,12.0,,,,,,,,
USA_MLS,2014,Sporting Kansas City,8zlf4sao77w6r7z5es0ntcj4l,E. Kronberg,Goalkeeper,1,21.0,,3.0,,,,,,,,1890.0,,,,322.0,,,,104.0,76.0,146.0,,,4.0,2.0,163.0,285.0,1.0,12.0,547.0,3.0,1.0,239.0,20.0,,158.0,72.0,,124.0,,,174.0,21.0,,34.0,744.0,,21.0,2.0,,8.0,,361.0,,53.0,11.0,,150.0,,2.0,8.0,,18.0,22.0,24.0,,,,,1.0,,5.0,114.0,,259.0,389.0,10.0,7.0,,,,,7.0,1.0,1.0,3.0,,,75.0,,,,1.0,,49.0,171.0,1.0,17.0,,,2.0,18.0,18.0,10.0,30.0,5.0,,11.0,61.0,,,,,,,,
USA_MLS,2014,Sporting Kansas City,co3niwple5xj0c14t3ydz3rh1,C. Sapong,Forward,17,21.0,2.0,1.0,,,,13.0,3.0,14.0,4.0,892.0,2.0,18.0,1.0,270.0,9.0,58.0,1.0,111.0,10.0,13.0,10.0,5.0,1.0,62.0,180.0,54.0,14.0,93.0,270.0,25.0,9.0,159.0,12.0,10.0,106.0,41.0,5.0,108.0,4.0,1.0,46.0,8.0,23.0,12.0,466.0,,21.0,5.0,1.0,96.0,,105.0,,20.0,99.0,5.0,5.0,1.0,25.0,57.0,10.0,215.0,12.0,13.0,,14.0,,1.0,1.0,,54.0,66.0,2.0,164.0,164.0,119.0,1.0,,,2.0,10.0,116.0,4.0,9.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,f1kd9zklc9noursfsqv7qrk5x,M. Lopez,Midfielder,12,8.0,,2.0,,,,3.0,3.0,1.0,,482.0,2.0,7.0,,167.0,2.0,23.0,,74.0,8.0,8.0,6.0,3.0,2.0,5.0,60.0,53.0,12.0,37.0,172.0,12.0,1.0,120.0,5.0,6.0,45.0,41.0,3.0,37.0,1.0,,20.0,5.0,12.0,9.0,242.0,,8.0,5.0,,46.0,,58.0,1.0,32.0,28.0,3.0,7.0,,10.0,5.0,4.0,56.0,6.0,7.0,,1.0,,,,,23.0,50.0,,122.0,127.0,10.0,,1.0,,1.0,9.0,28.0,3.0,8.0,23.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,61rlxmejof8zjv8uw3sk1l045,J. Medranda,Midfielder,94,5.0,,,,,,4.0,1.0,5.0,,131.0,,7.0,,61.0,1.0,18.0,,26.0,1.0,1.0,2.0,4.0,,2.0,32.0,19.0,7.0,16.0,62.0,5.0,,45.0,1.0,4.0,17.0,13.0,1.0,22.0,,,4.0,1.0,3.0,3.0,98.0,4.0,5.0,5.0,,21.0,,24.0,,18.0,11.0,,,,4.0,,3.0,23.0,,1.0,,8.0,,,,,10.0,7.0,,44.0,45.0,2.0,,,,,6.0,12.0,1.0,2.0,11.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,33skk40ltk8q7rev7b81ygbmd,T. Melia,Goalkeeper,29,2.0,,,1.0,1.0,,1.0,,,,79.0,,,,9.0,,,,2.0,11.0,14.0,,,1.0,,14.0,8.0,,,24.0,1.0,,6.0,2.0,,14.0,2.0,,14.0,,,4.0,1.0,,,27.0,,2.0,1.0,,1.0,,19.0,,10.0,,,4.0,,,,,1.0,,3.0,,,,,,,1.0,3.0,,4.0,10.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,7.0,,,,,,,,,1.0,,,,2.0,,,,,,,,
USA_MLS,2014,Sporting Kansas City,26jbaug84xjj6p6osqdlcnahh,Victor Muñoz,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,emenxsxx3i9dqp4zl6r8dvh05,C. Myers,Defender,7,7.0,,1.0,,,,,1.0,6.0,3.0,576.0,43.0,6.0,,334.0,1.0,40.0,5.0,157.0,10.0,16.0,5.0,1.0,,6.0,102.0,116.0,15.0,58.0,342.0,3.0,1.0,243.0,4.0,1.0,74.0,21.0,9.0,69.0,,6.0,29.0,7.0,9.0,11.0,499.0,,7.0,3.0,1.0,36.0,,142.0,,66.0,27.0,,25.0,5.0,7.0,4.0,,46.0,20.0,4.0,,6.0,,,,1.0,13.0,139.0,,262.0,268.0,10.0,4.0,,1.0,1.0,15.0,19.0,,18.0,23.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,1yh0h1t66koqvoxsqfo11y8k5,Paulo Nagamura,Midfielder,6,22.0,2.0,5.0,,,,,7.0,13.0,5.0,1835.0,2.0,59.0,2.0,650.0,8.0,113.0,5.0,368.0,11.0,22.0,12.0,7.0,5.0,26.0,189.0,197.0,26.0,93.0,675.0,33.0,3.0,518.0,17.0,18.0,115.0,206.0,15.0,104.0,11.0,,70.0,22.0,25.0,24.0,905.0,,22.0,22.0,1.0,108.0,,142.0,,38.0,61.0,11.0,42.0,5.0,22.0,14.0,4.0,148.0,21.0,22.0,,13.0,,,1.0,2.0,61.0,214.0,2.0,535.0,560.0,40.0,6.0,1.0,2.0,7.0,23.0,87.0,3.0,14.0,47.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,bdo44stf3c80g4m5wb3676m6t,L. Olum,Midfielder,13,25.0,2.0,6.0,,,,4.0,3.0,2.0,1.0,1853.0,2.0,28.0,1.0,1007.0,3.0,113.0,1.0,376.0,36.0,75.0,14.0,8.0,4.0,36.0,248.0,429.0,48.0,145.0,1024.0,18.0,3.0,700.0,21.0,12.0,220.0,256.0,6.0,178.0,2.0,,134.0,21.0,25.0,44.0,1258.0,,25.0,14.0,5.0,94.0,,367.0,,47.0,115.0,4.0,104.0,1.0,4.0,60.0,2.0,190.0,50.0,25.0,,2.0,,1.0,,,39.0,288.0,2.0,788.0,804.0,96.0,7.0,1.0,1.0,5.0,36.0,75.0,12.0,46.0,55.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,4ld5uwnrf6lge98swzszuxuxh,I. Opara,Defender,3,3.0,,,,,,1.0,1.0,,,152.0,1.0,3.0,,86.0,1.0,8.0,,15.0,8.0,2.0,,2.0,,11.0,19.0,64.0,3.0,14.0,95.0,4.0,,69.0,1.0,4.0,16.0,19.0,1.0,4.0,,,10.0,2.0,2.0,12.0,131.0,,3.0,3.0,,11.0,,41.0,,100.0,16.0,2.0,10.0,,2.0,11.0,,33.0,13.0,1.0,,,,,1.0,,6.0,27.0,,70.0,79.0,22.0,1.0,,,,2.0,17.0,1.0,7.0,5.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,Defender,2,3.0,,1.0,1.0,,1.0,1.0,,,,235.0,1.0,,,81.0,,7.0,,17.0,4.0,8.0,,,1.0,5.0,18.0,55.0,7.0,9.0,89.0,4.0,3.0,65.0,2.0,,17.0,14.0,,14.0,,,13.0,2.0,1.0,3.0,136.0,,3.0,4.0,7.0,18.0,,42.0,,57.0,14.0,,7.0,,1.0,4.0,1.0,27.0,20.0,3.0,,,,,,,8.0,26.0,,68.0,72.0,9.0,1.0,,,1.0,6.0,13.0,1.0,4.0,10.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,6gn9rhfehy2nokzl9jfqz3kd1,J. Peterson,Forward,37,23.0,2.0,2.0,,,,10.0,9.0,21.0,3.0,1310.0,26.0,22.0,2.0,481.0,4.0,136.0,6.0,257.0,6.0,12.0,17.0,11.0,2.0,28.0,156.0,150.0,19.0,75.0,488.0,12.0,4.0,389.0,18.0,21.0,87.0,151.0,17.0,87.0,3.0,8.0,48.0,13.0,27.0,21.0,740.0,,23.0,7.0,3.0,74.0,,127.0,1.0,60.0,61.0,10.0,12.0,6.0,15.0,23.0,6.0,125.0,21.0,20.0,,21.0,,,,1.0,36.0,74.0,2.0,394.0,401.0,51.0,1.0,2.0,2.0,,13.0,64.0,6.0,27.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,7jt4vc3qdza2zrvx0dksisa8l,Toni Dovale,Midfielder,9,19.0,1.0,3.0,1.0,1.0,,5.0,10.0,22.0,,1033.0,15.0,42.0,,679.0,5.0,149.0,10.0,417.0,6.0,14.0,23.0,12.0,4.0,6.0,220.0,168.0,17.0,108.0,697.0,15.0,7.0,556.0,7.0,20.0,122.0,123.0,13.0,143.0,9.0,2.0,75.0,14.0,45.0,12.0,930.0,13.0,19.0,11.0,,97.0,1.0,211.0,,75.0,39.0,8.0,19.0,7.0,13.0,3.0,10.0,106.0,,11.0,1.0,33.0,,,1.0,2.0,61.0,214.0,,559.0,575.0,9.0,1.0,,2.0,6.0,15.0,67.0,2.0,8.0,36.0,1.0,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,
USA_MLS,2014,Sporting Kansas City,un7mf28faj9yeihpofnkgct1,Soony Saad,Forward,22,22.0,3.0,1.0,,,,13.0,6.0,12.0,,906.0,6.0,16.0,2.0,239.0,9.0,54.0,10.0,137.0,8.0,9.0,13.0,11.0,4.0,16.0,149.0,53.0,21.0,55.0,244.0,14.0,7.0,169.0,7.0,23.0,64.0,98.0,15.0,67.0,8.0,1.0,55.0,9.0,17.0,12.0,466.0,7.0,22.0,7.0,2.0,101.0,2.0,65.0,1.0,79.0,53.0,12.0,11.0,7.0,13.0,13.0,19.0,130.0,3.0,11.0,,15.0,1.0,1.0,1.0,1.0,61.0,27.0,1.0,177.0,180.0,29.0,2.0,,1.0,1.0,20.0,77.0,1.0,12.0,40.0,,,2.0,3.0,,6.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,
USA_MLS,2014,Sporting Kansas City,25keye19z4kbub4pn55w5rnit,S. Sinovic,Defender,15,32.0,,6.0,,,,,1.0,34.0,1.0,2845.0,247.0,24.0,,1267.0,14.0,253.0,11.0,537.0,53.0,94.0,27.0,10.0,9.0,50.0,411.0,537.0,67.0,141.0,1298.0,53.0,19.0,1008.0,32.0,17.0,235.0,520.0,12.0,217.0,4.0,74.0,174.0,32.0,47.0,52.0,2120.0,,32.0,24.0,7.0,205.0,,465.0,,56.0,155.0,7.0,55.0,11.0,23.0,47.0,14.0,302.0,96.0,41.0,,34.0,,,1.0,1.0,97.0,60.0,,1037.0,1063.0,97.0,9.0,,1.0,2.0,57.0,147.0,10.0,80.0,108.0,,,22.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,a6tnc6xkcetmg0vaoqbt5z3dh,M. Steuble,Midfielder,23,3.0,,,,,,2.0,1.0,3.0,,69.0,1.0,2.0,,29.0,,4.0,1.0,13.0,,,,,,1.0,16.0,12.0,1.0,6.0,30.0,3.0,,22.0,3.0,,6.0,11.0,2.0,8.0,1.0,,4.0,1.0,1.0,1.0,47.0,,3.0,2.0,,13.0,,7.0,,100.0,3.0,,2.0,1.0,1.0,1.0,1.0,15.0,,3.0,,3.0,,,,,11.0,8.0,,23.0,24.0,2.0,,,,,1.0,12.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,e5943gbco6auoe61tswisvyl1,S. Zizzo,Midfielder,11,19.0,,,,,,6.0,11.0,25.0,,1097.0,17.0,20.0,,295.0,10.0,87.0,2.0,153.0,3.0,5.0,15.0,7.0,3.0,23.0,146.0,73.0,25.0,66.0,295.0,8.0,16.0,216.0,12.0,14.0,71.0,41.0,9.0,78.0,5.0,,42.0,13.0,21.0,18.0,505.0,,19.0,6.0,2.0,94.0,,58.0,,72.0,66.0,7.0,8.0,2.0,9.0,19.0,18.0,136.0,4.0,15.0,,25.0,,,,3.0,47.0,109.0,,224.0,224.0,42.0,,4.0,3.0,1.0,19.0,70.0,6.0,9.0,47.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Sporting Kansas City,omuez9f9c7bxq7nz23kw5zv9,G. Zusi,Forward,8,26.0,5.0,3.0,,,,1.0,3.0,49.0,3.0,2241.0,20.0,56.0,3.0,898.0,32.0,250.0,74.0,613.0,17.0,43.0,30.0,11.0,7.0,23.0,511.0,237.0,40.0,158.0,977.0,24.0,26.0,708.0,25.0,24.0,201.0,283.0,66.0,323.0,8.0,1.0,116.0,25.0,50.0,29.0,1633.0,131.0,26.0,12.0,,236.0,1.0,278.0,6.0,64.0,121.0,13.0,68.0,27.0,43.0,17.0,46.0,276.0,9.0,32.0,2.0,151.0,,,1.0,4.0,132.0,166.0,4.0,721.0,776.0,40.0,5.0,3.0,5.0,12.0,33.0,155.0,7.0,30.0,104.0,1.0,,1.0,77.0,,1.0,,,,,,,,,,,,,,,,,,,41.0,,,,,,
