root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,Forward,99,263.0,2.0,67.0,81.0,8.0,30.0,7.0,94.0,30.0,2.0,13.0,2373.0,,163.0,61.0,76.0,43.0,10.0,21.0,174.0,1.0,362.0,201.0,28.0,69.0,31.0,24.0,731.0,92.0,11.0,13.0,92.0,116.0,6.0,20.0,12.0,23.0,230.0,24.0,2.0,10.0,6.0,7.0,93.0,2.0,137.0,38.0,2.0,18.0,,93.0,12.0,243.0,1.0,7.0,50.0,275.0,262.0,6.0,85.0,99.0,2.0,374.0,66.0,34.0,48.0,1.0,21.0,4.0,11.0,15.0,,19.0,5.0,5.0,3.0,2.0,2.0,,6.0,7.0,12.0,2.0,12.0,31.0,20.0,2.0,37.0,8.0,10.0,2.0,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,51y94mgf4wxkk5f4tysztc60a,J. Akanyirige,Defender,48,203.0,11.0,11.0,114.0,16.0,17.0,1.0,21.0,17.0,,4.0,536.0,,41.0,,148.0,6.0,10.0,1.0,,1.0,245.0,65.0,6.0,20.0,11.0,,380.0,21.0,3.0,3.0,84.0,37.0,,4.0,20.0,9.0,52.0,5.0,37.0,7.0,1.0,9.0,23.0,1.0,27.0,12.0,5.0,5.0,,25.0,5.0,69.0,,22.0,41.0,213.0,209.0,,21.0,43.0,,256.0,8.0,9.0,4.0,6.0,10.0,0.0,,,,1.0,1.0,4.0,3.0,,,,3.0,,,,,5.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,ceh8f82mns5a9jvn3ai7zrbl6,G. Armellino,Forward,5,8.0,2.0,2.0,6.0,,2.0,,4.0,2.0,,,50.0,,10.0,,3.0,1.0,10.0,1.0,1.0,,11.0,5.0,,6.0,,,21.0,3.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,,,,,3.0,,5.0,,,4.0,,7.0,1.0,6.0,,,2.0,8.0,8.0,1.0,1.0,3.0,,11.0,,1.0,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,Midfielder,40,364.0,13.0,19.0,93.0,9.0,22.0,4.0,56.0,22.0,,16.0,944.0,,97.0,12.0,196.0,10.0,10.0,12.0,15.0,4.0,419.0,170.0,9.0,41.0,12.0,7.0,579.0,46.0,6.0,4.0,118.0,101.0,2.0,4.0,26.0,15.0,116.0,9.0,2.0,4.0,,10.0,31.0,,66.0,16.0,4.0,17.0,,50.0,11.0,114.0,2.0,9.0,67.0,366.0,350.0,2.0,109.0,55.0,,421.0,32.0,11.0,13.0,,10.0,2.0,8.0,3.0,,2.0,1.0,5.0,1.0,,,,4.0,1.0,1.0,,1.0,14.0,1.0,,5.0,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,24sgu58uugxgy49el075dz21g,E. Bajraktarević,Midfielder,10,230.0,2.0,1.0,78.0,3.0,9.0,1.0,49.0,9.0,,13.0,669.0,,100.0,21.0,75.0,1.0,10.0,9.0,41.0,1.0,280.0,176.0,7.0,51.0,12.0,6.0,481.0,45.0,3.0,3.0,83.0,80.0,7.0,1.0,8.0,7.0,101.0,,2.0,7.0,1.0,1.0,63.0,,50.0,13.0,,14.0,,51.0,4.0,129.0,,5.0,29.0,245.0,232.0,21.0,54.0,50.0,6.0,295.0,36.0,10.0,21.0,,10.0,4.0,3.0,8.0,,7.0,,1.0,3.0,,,,1.0,1.0,4.0,7.0,8.0,27.0,2.0,,15.0,3.0,5.0,3.0,10.0,20.0,6.0,,,1.0,,,1.0,,,,,,,,4.0,,,,,,,,,6.0,,,2.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,anysxg2z6niqapc5m3f4tzims,J. Bolma,Midfielder,16,428.0,3.0,12.0,119.0,8.0,18.0,3.0,75.0,18.0,4.0,20.0,1230.0,,152.0,13.0,224.0,9.0,10.0,11.0,42.0,1.0,505.0,223.0,15.0,77.0,21.0,8.0,798.0,63.0,16.0,10.0,102.0,150.0,13.0,8.0,22.0,14.0,164.0,3.0,5.0,11.0,1.0,25.0,71.0,,84.0,24.0,2.0,35.0,,80.0,5.0,185.0,,15.0,88.0,443.0,423.0,15.0,150.0,78.0,4.0,521.0,47.0,17.0,36.0,1.0,27.0,2.0,6.0,6.0,1.0,6.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,15.0,2.0,,5.0,6.0,0.0,2.0,1.0,3.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,97kzr8rgekycws02q55a63z3e,B. Bueno,Forward,33,90.0,9.0,4.0,27.0,2.0,12.0,,23.0,12.0,1.0,1.0,354.0,,46.0,4.0,44.0,2.0,10.0,5.0,16.0,2.0,120.0,51.0,3.0,23.0,3.0,2.0,193.0,27.0,3.0,3.0,40.0,24.0,2.0,3.0,12.0,12.0,50.0,2.0,1.0,1.0,1.0,4.0,22.0,1.0,25.0,3.0,3.0,16.0,,25.0,7.0,54.0,,4.0,16.0,94.0,93.0,3.0,34.0,31.0,1.0,125.0,8.0,7.0,2.0,,4.0,1.0,5.0,1.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,,2.0,,1.0,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,9jiygmsuv03z3u9d64z72p2c4,J. Burkhardt,Defender,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,isauuse3yqdwymvfne6ci385,Nico Campuzano,Goalkeeper,81,125.0,1.0,5.0,151.0,15.0,12.0,2.0,2.0,12.0,,39.0,997.0,150.0,7.0,,208.0,2.0,10.0,,1.0,,162.0,19.0,11.0,5.0,12.0,,428.0,2.0,1.0,,67.0,,,,25.0,1.0,12.0,3.0,,1.0,,,52.0,,4.0,14.0,15.0,1.0,124.0,8.0,1.0,83.0,6.0,75.0,102.0,227.0,188.0,,86.0,77.0,,304.0,,,,,2.0,0.0,,,,,4.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,9.0,1.0,29.0,10.0,25.0,34.0,7.0,,1.0,3.0,4.0,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New England Revolution II,New_England_Revolution_II,4880llrv75y8v5pmfrp9dk416,R. Carney,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
