liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Loudoun United FC,agl19e1fx5123lk28avksxb3e,A. Aboukoura,Midfielder,30,17.0,148.0,94.0,812.0,36.0,13.0,115.0,3.0,25.0,409.0,5.0,116.0,12.0,105.0,104.0,58.0,152.0,16.0,1238.0,157.0,517.0,2.0,63.0,7.0,15.0,513.0,25.0,14.0,15.0,245.0,10.0,266.0,87.0,54.0,395.0,99.0,167.0,412.0,1.0,60.0,2.0,13.0,25.0,4.0,129.0,1.0,18.0,32.0,4.0,11.0,1.0,15.0,19.0,13.0,6.0,21.0,10.0,10.0,17.0,57.0,,3.0,36.0,,18.0,,1.0,7.0,4.0,,5.0,26.0,,,2.0,1.0,3.0,,5.0,3.0,5.0,8.0,,18.0,3.0,2.0,,,12.0,1.0,,6.0,,2.0,2.0,1.0,1.0,,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,6qsj0qaeroaoxi5o41d8sz310,M. Akinmboni,Defender,45,,60.0,3.0,140.0,,1.0,10.0,1.0,2.0,98.0,2.0,48.0,,18.0,6.0,4.0,7.0,2.0,180.0,49.0,120.0,6.0,6.0,1.0,5.0,116.0,2.0,,,20.0,10.0,42.0,9.0,6.0,90.0,10.0,12.0,102.0,0.0,1.0,,,,2.0,13.0,,9.0,1.0,3.0,,,,3.0,2.0,,8.0,3.0,,12.0,,,,1.0,,1.0,1.0,,,,2.0,,,2.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,Defender,6,16.0,511.0,120.0,2200.0,57.0,51.0,379.0,14.0,34.0,1074.0,20.0,501.0,1.0,285.0,135.0,108.0,228.0,28.0,2810.0,465.0,1386.0,30.0,128.0,10.0,35.0,1355.0,34.0,32.0,36.0,563.0,10.0,623.0,199.0,154.0,1027.0,325.0,263.0,1101.0,0.0,71.0,33.0,12.0,10.0,32.0,41.0,4.0,86.0,38.0,34.0,93.0,4.0,127.0,28.0,33.0,21.0,87.0,15.0,37.0,74.0,65.0,,1.0,17.0,,12.0,11.0,1.0,4.0,5.0,,1.0,29.0,,,,4.0,,4.0,,6.0,241.0,35.0,3.0,5.0,0.0,1.0,1.0,,6.0,,1.0,2.0,,23.0,3.0,,,,,,,,34.0,23.0,8.0,29.0,,3.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,8xte0mzawblk2ufasxalijk2y,R. Bidois,Forward,15,10.0,93.0,43.0,473.0,21.0,20.0,100.0,7.0,21.0,225.0,12.0,52.0,11.0,67.0,61.0,46.0,89.0,18.0,915.0,69.0,294.0,9.0,58.0,9.0,30.0,292.0,21.0,10.0,12.0,130.0,10.0,134.0,59.0,46.0,221.0,55.0,119.0,227.0,1.0,18.0,,10.0,11.0,3.0,73.0,1.0,8.0,3.0,2.0,6.0,2.0,6.0,22.0,10.0,5.0,18.0,18.0,13.0,6.0,49.0,,2.0,18.0,,4.0,1.0,,5.0,1.0,,2.0,4.0,,,,2.0,1.0,1.0,,1.0,2.0,14.0,1.0,14.0,1.0,1.0,,,1.0,,1.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,b24uzkixokobb7k59mt4okiga,S. Bustamante,Midfielder,54,,2.0,2.0,11.0,,,,,1.0,5.0,,4.0,1.0,1.0,2.0,,2.0,1.0,17.0,2.0,7.0,,,,,6.0,1.0,,,5.0,10.0,4.0,1.0,2.0,6.0,4.0,2.0,6.0,0.0,1.0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,3iygln7x6y336sb1qa3lfpa3u,S. Dagnachew,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,Defender,22,12.0,552.0,51.0,1369.0,25.0,28.0,120.0,11.0,28.0,891.0,34.0,322.0,11.0,146.0,67.0,65.0,116.0,20.0,1634.0,461.0,1063.0,31.0,99.0,12.0,50.0,1036.0,28.0,17.0,18.0,214.0,10.0,369.0,87.0,83.0,854.0,94.0,166.0,917.0,0.0,17.0,4.0,8.0,,29.0,160.0,2.0,59.0,14.0,31.0,18.0,2.0,18.0,18.0,17.0,4.0,70.0,16.0,17.0,63.0,30.0,,,10.0,,6.0,9.0,1.0,1.0,4.0,3.0,1.0,21.0,3.0,,1.0,1.0,,3.0,,2.0,42.0,10.0,8.0,4.0,1.0,0.0,,,,,1.0,1.0,,4.0,,,,,,,,,,,,7.0,1.0,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,Midfielder,10,6.0,64.0,45.0,464.0,23.0,24.0,68.0,9.0,22.0,212.0,6.0,73.0,14.0,78.0,60.0,44.0,89.0,7.0,861.0,97.0,291.0,8.0,50.0,6.0,21.0,290.0,22.0,9.0,10.0,138.0,10.0,151.0,67.0,34.0,205.0,68.0,110.0,213.0,1.0,30.0,2.0,8.0,11.0,9.0,53.0,4.0,11.0,15.0,1.0,6.0,4.0,6.0,10.0,8.0,6.0,16.0,15.0,15.0,8.0,42.0,,6.0,21.0,,8.0,1.0,,5.0,3.0,,6.0,10.0,,1.0,,1.0,,,2.0,1.0,1.0,12.0,3.0,13.0,4.0,2.0,,,4.0,,,4.0,4.0,2.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,Defender,24,22.0,1190.0,59.0,2353.0,37.0,40.0,102.0,15.0,33.0,1624.0,88.0,654.0,3.0,260.0,104.0,79.0,138.0,35.0,2617.0,752.0,1957.0,118.0,167.0,19.0,133.0,1880.0,33.0,30.0,35.0,295.0,10.0,507.0,139.0,143.0,1584.0,158.0,271.0,1697.0,0.0,14.0,,11.0,,40.0,449.0,,121.0,8.0,67.0,1.0,,1.0,36.0,30.0,2.0,103.0,45.0,25.0,113.0,24.0,,,16.0,,9.0,17.0,1.0,4.0,7.0,30.0,,5.0,30.0,4.0,,5.0,1.0,4.0,,,13.0,6.0,25.0,7.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Loudoun United FC,9iviruhnm02p8et2t9cbvbk7o,I. Espinal,Forward,11,,3.0,6.0,26.0,,3.0,3.0,2.0,5.0,8.0,,6.0,5.0,5.0,7.0,5.0,11.0,1.0,39.0,4.0,13.0,,5.0,1.0,1.0,13.0,5.0,2.0,3.0,10.0,10.0,6.0,4.0,4.0,6.0,5.0,12.0,8.0,0.0,4.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
