liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,7hij1axhmqhpz4bdk1a71td5h,M. Alatorre,Defender,16,,39.0,10.0,1.0,7.0,,,,2.0,,,316.0,7.0,14.0,339.0,419.0,3.0,,47.0,84.0,4.0,14.0,1.0,174.0,1221.0,39.0,42.0,14.0,10.0,,2.0,,,,,81.0,46.0,9.0,29.0,22.0,11.0,7.0,2.0,45.0,343.0,175.0,22.0,,16.0,27.0,25.0,14.0,,,44.0,,,,192.0,169.0,,93.0,,682.0,16.0,3.0,22.0,,1.0,130.0,1.0,75.0,20.0,19.0,16.0,14.0,44.0,,2.0,,,25.0,424.0,3.0,,,,23.0,17.0,5.0,89.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,9huan6xgicwq30iix8q59aehh,G. Alcoba,Defender,3,,37.0,10.0,1.0,15.0,,,,,,,246.0,5.0,13.0,261.0,342.0,2.0,13.0,70.0,77.0,2.0,62.0,3.0,118.0,1170.0,54.0,36.0,13.0,5.0,8.0,3.0,,,,,90.0,52.0,45.0,19.0,60.0,8.0,6.0,30.0,40.0,295.0,108.0,14.0,1.0,1.0,49.0,14.0,21.0,,5.0,16.0,1.0,,,189.0,187.0,,122.0,,618.0,1.0,2.0,27.0,,,119.0,,64.0,21.0,18.0,16.0,13.0,42.0,,2.0,2.0,,57.0,385.0,2.0,,,,30.0,1.0,8.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,2um6tj55ickc9o3dpfmbiu28l,M. Britos,Forward,20,,44.0,10.0,2.0,33.0,,,4.0,6.0,1.0,,282.0,3.0,14.0,274.0,359.0,4.0,18.0,57.0,71.0,5.0,116.0,9.0,62.0,937.0,7.0,78.0,14.0,6.0,8.0,4.0,,,1.0,,85.0,77.0,63.0,9.0,12.0,7.0,,30.0,27.0,287.0,194.0,6.0,4.0,4.0,5.0,17.0,16.0,1.0,10.0,86.0,,4.0,,108.0,93.0,12.0,134.0,,521.0,4.0,2.0,17.0,,,141.0,,72.0,14.0,10.0,8.0,10.0,20.0,4.0,1.0,3.0,,7.0,372.0,2.0,,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,2qzyh6zhljv61v1mlfnlc80k5,D. Cabrera,Midfielder,8,,21.0,10.0,,4.0,3.0,,,1.0,,,315.0,3.0,10.0,337.0,387.0,1.0,5.0,24.0,42.0,6.0,118.0,1.0,106.0,568.0,12.0,38.0,10.0,10.0,5.0,2.0,,,,1.0,50.0,25.0,7.0,17.0,10.0,7.0,1.0,3.0,21.0,349.0,199.0,14.0,4.0,7.0,34.0,16.0,2.0,,,58.0,,,1.0,117.0,152.0,1.0,49.0,,496.0,3.0,,15.0,,2.0,68.0,,42.0,11.0,12.0,10.0,6.0,35.0,4.0,,,,17.0,399.0,2.0,,,,5.0,2.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,bijkyq3dfwpy22qabssbvkic5,J. Cortés,Forward,7,3.0,53.0,10.0,,9.0,2.0,,,4.0,,,491.0,9.0,16.0,536.0,645.0,4.0,20.0,73.0,119.0,14.0,150.0,12.0,205.0,1262.0,30.0,80.0,16.0,11.0,14.0,21.0,,1.0,1.0,1.0,110.0,62.0,16.0,29.0,5.0,6.0,4.0,7.0,66.0,547.0,366.0,20.0,2.0,25.0,56.0,20.0,17.0,,6.0,76.0,3.0,1.0,2.0,226.0,184.0,6.0,135.0,,906.0,11.0,,18.0,,3.0,189.0,3.0,117.0,12.0,18.0,16.0,14.0,84.0,2.0,1.0,,3.0,22.0,657.0,2.0,,,,6.0,4.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,bh5emxazjkbwd6i86qx30hfit,L. Fuentes,Defender,5,1.0,35.0,10.0,,10.0,,,,2.0,,,487.0,10.0,15.0,528.0,602.0,4.0,2.0,78.0,103.0,8.0,228.0,9.0,33.0,1319.0,26.0,48.0,15.0,14.0,1.0,10.0,,,,,74.0,45.0,20.0,40.0,32.0,5.0,5.0,10.0,68.0,547.0,279.0,30.0,1.0,23.0,60.0,21.0,18.0,,1.0,51.0,1.0,,,309.0,278.0,,123.0,,1004.0,23.0,,20.0,,10.0,155.0,10.0,77.0,9.0,21.0,18.0,15.0,55.0,,1.0,,,38.0,621.0,3.0,,,,10.0,18.0,7.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,9xwyo231y43x30otwh2vnydx,E. Herrera,Forward,15,,34.0,10.0,2.0,19.0,1.0,3.0,4.0,5.0,,,194.0,2.0,14.0,192.0,258.0,11.0,27.0,47.0,57.0,12.0,76.0,5.0,71.0,1027.0,3.0,63.0,14.0,2.0,14.0,3.0,,,4.0,2.0,66.0,53.0,43.0,4.0,15.0,7.0,,24.0,23.0,203.0,153.0,2.0,5.0,7.0,9.0,14.0,20.0,1.0,13.0,72.0,2.0,4.0,,50.0,51.0,14.0,100.0,2.0,411.0,7.0,2.0,6.0,,1.0,117.0,,67.0,16.0,15.0,12.0,11.0,24.0,3.0,1.0,7.0,,4.0,269.0,3.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,dldlfm2l81w1si2ri9zq70k45,D. Ludueña,Midfielder,10,2.0,14.0,10.0,,1.0,11.0,,2.0,5.0,,,263.0,1.0,14.0,287.0,336.0,2.0,11.0,15.0,29.0,17.0,126.0,4.0,70.0,537.0,12.0,39.0,14.0,3.0,7.0,6.0,,,2.0,1.0,51.0,15.0,1.0,3.0,,2.0,,,15.0,295.0,230.0,2.0,1.0,16.0,32.0,9.0,6.0,1.0,4.0,47.0,1.0,2.0,7.0,103.0,73.0,5.0,30.0,,430.0,5.0,,8.0,,8.0,88.0,3.0,59.0,2.0,11.0,10.0,5.0,22.0,9.0,,1.0,1.0,1.0,346.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,8f4usltlbizvh3ipz6nhe4kwl,D. López,Forward,9,2.0,26.0,10.0,,15.0,,,1.0,3.0,,,97.0,,8.0,93.0,121.0,9.0,8.0,17.0,36.0,5.0,31.0,8.0,40.0,453.0,3.0,25.0,8.0,1.0,4.0,5.0,,,1.0,,28.0,41.0,22.0,3.0,3.0,4.0,,7.0,10.0,98.0,70.0,3.0,1.0,4.0,1.0,5.0,2.0,,4.0,29.0,,1.0,,26.0,28.0,4.0,58.0,,201.0,4.0,,4.0,,,66.0,,28.0,7.0,7.0,6.0,6.0,22.0,2.0,,2.0,2.0,1.0,126.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Universidad Nacional,31hg178ezfpcuoupoq0caaf2t,F. Martínez,Forward,11,3.0,36.0,10.0,1.0,10.0,18.0,,2.0,6.0,1.0,,186.0,3.0,16.0,186.0,235.0,9.0,9.0,29.0,64.0,18.0,85.0,7.0,49.0,667.0,7.0,42.0,16.0,5.0,3.0,4.0,,,1.0,2.0,49.0,46.0,11.0,7.0,,5.0,1.0,1.0,28.0,198.0,155.0,4.0,2.0,36.0,12.0,13.0,17.0,1.0,6.0,64.0,3.0,2.0,11.0,49.0,51.0,5.0,75.0,,393.0,23.0,4.0,9.0,,8.0,125.0,2.0,76.0,16.0,11.0,10.0,8.0,34.0,8.0,,7.0,3.0,4.0,247.0,1.0,,,,1.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,
