root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,3,40.0,17.0,1.0,1.0,8.0,,1.0,,,2.0,3.0,2.0,6.0,4.0,,10.0,,1.0,,23.0,8.0,2.0,6.0,4.0,19.0,4.0,19.0,23.0,57.0,4.0,7.0,,16.0,1.0,11.0,1.0,5.0,1.0,3.0,0.0,2.0,,1.0,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,2.0,2.0,1.0,2.0,5.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,eo9rf37fv4nm559lxuopd0tg4,S. Aguayo,Forward,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,4dj3iznujx6t5o7wmlekn79ey,S. Barreto,Defender,2,153.0,105.0,2.0,1.0,21.0,1.0,2.0,9.0,1.0,3.0,11.0,4.0,10.0,6.0,,10.0,,2.0,3.0,137.0,22.0,13.0,15.0,48.0,115.0,6.0,118.0,134.0,180.0,19.0,22.0,53.0,34.0,1.0,97.0,6.0,11.0,8.0,2.0,0.0,9.0,,3.0,,2.0,11.0,,7.0,,,1.0,,,5.0,,,2.0,,,,,2.0,1.0,,,1.0,1.0,,5.0,5.0,1.0,,2.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,abnbjhmxtdijhoo4g0i3jmbx1,Borja Bastón,Forward,9,4.0,,,,,1.0,1.0,,,,,,,,1.0,10.0,,1.0,,,3.0,,2.0,,,,,,18.0,,3.0,,,,,,,,,0.0,2.0,,,,,3.0,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,eth2ln1ksmelcy85gwxyhwn4k,A. Bautista,Midfielder,26,52.0,28.0,1.0,,20.0,1.0,3.0,2.0,,2.0,5.0,2.0,5.0,5.0,1.0,10.0,,3.0,1.0,38.0,12.0,3.0,9.0,3.0,29.0,5.0,31.0,36.0,96.0,7.0,12.0,13.0,14.0,,11.0,1.0,6.0,2.0,8.0,0.0,4.0,,2.0,,1.0,6.0,,3.0,,,,,,1.0,,,2.0,,2.0,,,,3.0,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,7xqkp2oae70fiv6vaiucw51ck,J. Berlanga,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,bsy8lkmbj23rwec5ne1q9cnv9,G. Cabral,Defender,22,163.0,121.0,2.0,3.0,30.0,1.0,2.0,6.0,,,10.0,,11.0,,1.0,10.0,,2.0,4.0,147.0,18.0,9.0,3.0,45.0,126.0,9.0,130.0,143.0,180.0,17.0,9.0,52.0,40.0,4.0,101.0,6.0,3.0,7.0,10.0,0.0,3.0,,2.0,,3.0,6.0,,6.0,,,,,,3.0,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,72pvwj4z6j8xwsgs6zlhr5e6s,N. Deossa,Midfielder,6,196.0,101.0,2.0,,61.0,3.0,3.0,10.0,1.0,4.0,23.0,5.0,22.0,16.0,2.0,10.0,,3.0,2.0,144.0,45.0,14.0,34.0,34.0,108.0,14.0,115.0,137.0,220.0,29.0,47.0,43.0,48.0,2.0,54.0,,26.0,6.0,19.0,0.0,18.0,,3.0,,,21.0,,13.0,,,,,,10.0,,,3.0,,1.0,1.0,3.0,1.0,9.0,4.0,,3.0,9.0,1.0,3.0,7.0,1.0,,3.0,1.0,,,,,3.0,,,2.0,1.0,1.0,,1.0,2.0,,,2.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,y3pdxd91h77y95lhqk2ncru,J. Eulogio,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,CF Pachuca,CF_Pachuca,dj0mnh206bmg6g2980038frp,A. González,Midfielder,14,55.0,26.0,1.0,,16.0,1.0,2.0,3.0,2.0,1.0,9.0,3.0,11.0,5.0,1.0,10.0,,2.0,,41.0,17.0,1.0,10.0,9.0,27.0,4.0,27.0,41.0,90.0,14.0,11.0,14.0,14.0,2.0,11.0,3.0,6.0,5.0,4.0,0.0,5.0,,2.0,,,5.0,,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,1.0,3.0,4.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
