liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Lexington SC,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,Midfielder,71,,,25.0,3.0,1.0,4.0,5.0,40.0,,,3.0,16.0,10.0,10.0,2.0,46.0,7.0,293.0,5.0,67.0,8.0,9.0,13.0,4.0,7.0,4.0,9.0,80.0,146.0,70.0,4.0,2.0,16.0,3.0,,63.0,35.0,2.0,2.0,17.0,1.0,3.0,4.0,4.0,13.0,13.0,4.0,1.0,7.0,28.0,5.0,3.0,83.0,1.0,33.0,4.0,23.0,4.0,6.0,3.0,3.0,8.0,0.0,3.0,1.0,1.0,1.0,,,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,4.0,3.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,5m3bxdstyhzoplpzam8c94t90,F. Ajago,Forward,33,2.0,,11.0,4.0,,2.0,,4.0,,,1.0,7.0,10.0,2.0,1.0,6.0,,64.0,2.0,10.0,6.0,4.0,3.0,5.0,1.0,1.0,,12.0,24.0,11.0,,3.0,2.0,,,11.0,2.0,1.0,1.0,5.0,2.0,,2.0,2.0,2.0,,1.0,4.0,,4.0,1.0,1.0,13.0,,7.0,2.0,1.0,2.0,2.0,4.0,,5.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,rtercnq9nn7y0814ghe7wo2x,D. Barbir,Defender,14,2.0,3.0,10.0,,1.0,,,12.0,,,,5.0,10.0,3.0,1.0,8.0,3.0,65.0,,20.0,1.0,5.0,4.0,3.0,,2.0,,27.0,44.0,21.0,5.0,,13.0,,4.0,18.0,12.0,1.0,2.0,9.0,,1.0,1.0,1.0,7.0,,1.0,,3.0,,3.0,2.0,28.0,,9.0,,5.0,5.0,1.0,1.0,4.0,,0.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,47ootnzi4i6wxj8oz9656tqms,D. Borczak,Forward,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,99,,1.0,53.0,12.0,,1.0,,8.0,1.0,,,28.0,10.0,12.0,3.0,29.0,,274.0,16.0,27.0,29.0,25.0,15.0,9.0,,8.0,1.0,39.0,95.0,27.0,9.0,4.0,13.0,,3.0,27.0,10.0,4.0,3.0,24.0,4.0,2.0,4.0,4.0,12.0,1.0,3.0,7.0,6.0,7.0,,2.0,39.0,1.0,20.0,1.0,11.0,9.0,6.0,13.0,,13.0,0.0,,1.0,1.0,1.0,1.0,2.0,8.0,,0.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,5,2.0,2.0,22.0,,8.0,5.0,,125.0,,,1.0,9.0,10.0,10.0,,29.0,18.0,270.0,11.0,148.0,17.0,13.0,3.0,53.0,,1.0,,170.0,231.0,156.0,28.0,,71.0,,2.0,138.0,50.0,,1.0,5.0,,,3.0,3.0,22.0,,3.0,,7.0,4.0,2.0,6.0,178.0,,31.0,5.0,16.0,2.0,2.0,6.0,12.0,2.0,0.0,2.0,6.0,,,,,,,,,,,,7.0,,,,,,,,2.0,,5.0,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,97rumgrdtahzassy8weq13dyi,E. Cáceres,Midfielder,16,1.0,4.0,10.0,,1.0,1.0,1.0,45.0,,,,4.0,10.0,7.0,1.0,16.0,2.0,163.0,,93.0,,6.0,4.0,28.0,1.0,3.0,2.0,104.0,129.0,98.0,2.0,,38.0,,5.0,96.0,25.0,3.0,3.0,10.0,1.0,,3.0,3.0,11.0,3.0,2.0,,10.0,18.0,,2.0,109.0,,53.0,1.0,12.0,6.0,1.0,,4.0,,0.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Lexington SC,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,3,3.0,4.0,15.0,1.0,,2.0,1.0,61.0,,,,8.0,10.0,5.0,1.0,13.0,11.0,205.0,,125.0,2.0,7.0,6.0,36.0,,3.0,2.0,132.0,170.0,135.0,3.0,,30.0,,4.0,124.0,31.0,1.0,3.0,13.0,2.0,1.0,3.0,3.0,7.0,3.0,2.0,6.0,12.0,45.0,,4.0,142.0,,74.0,2.0,6.0,7.0,2.0,2.0,2.0,2.0,0.0,5.0,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,csx9pmpibyblftludnkd6j36x,M. Epps,Forward,11,6.0,,12.0,3.0,,4.0,2.0,23.0,,,2.0,6.0,10.0,11.0,2.0,28.0,5.0,219.0,3.0,56.0,7.0,6.0,2.0,22.0,1.0,1.0,5.0,70.0,115.0,57.0,2.0,2.0,19.0,1.0,1.0,52.0,12.0,7.0,,5.0,1.0,1.0,4.0,4.0,14.0,5.0,3.0,1.0,14.0,18.0,4.0,2.0,71.0,,37.0,4.0,17.0,3.0,2.0,4.0,3.0,14.0,0.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Lexington SC,2l6v8ab245wzmb1litvkir1ii,G. Gibert,Defender,27,4.0,1.0,14.0,1.0,7.0,4.0,,90.0,,,,6.0,10.0,5.0,,18.0,6.0,292.0,5.0,127.0,9.0,8.0,2.0,40.0,,1.0,,144.0,189.0,135.0,18.0,,69.0,,2.0,129.0,32.0,2.0,,5.0,1.0,,4.0,4.0,17.0,,3.0,,6.0,11.0,5.0,6.0,152.0,,45.0,4.0,11.0,3.0,,4.0,12.0,2.0,0.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
