liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Jacksonville Armada FC,84b0srjzbt28iqdk80oyh9pzp,J. Banks,Forward,10.0,4.0,180.0,1.0,43.0,4.0,10.0,3.0,22.0,5.0,2.0,24.0,16.0,5.0,45.0,4.0,34.0,,4.0,10.0,,8.0,1.0,13.0,9.0,2.0,5.0,89.0,,2.0,2.0,21.0,17.0,7.0,10.0,,25.0,2.0,4.0,2.0,,11.0,10.0,33.0,35.0,14.0,5.0,3.0,5.0,,1.0,11.0,2.0,1.0,1.0,4.0,4.0,1.0,10.0,,1.0,1.0,,1.0,,1.0,3.0,5.0,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,3ot9v3kbxlf1il8eg7o4vg9ud,D. Beckie,Defender,2.0,,90.0,,31.0,,1.0,,4.0,1.0,,2.0,28.0,1.0,34.0,5.0,24.0,,,2.0,,13.0,,2.0,3.0,1.0,,51.0,,1.0,2.0,8.0,7.0,,10.0,,9.0,,,1.0,,6.0,13.0,29.0,32.0,7.0,,1.0,1.0,,,2.0,,,8.0,1.0,,5.0,2.0,,,,,,,8.0,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,hwiky3rrlzjvzxow970bbcvd,B. Bement,Midfielder,14.0,,5.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,5.0,,1.0,,3.0,,1.0,10.0,1.0,3.0,,,1.0,,2.0,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,6bqnwjhofbkiylj832blp8vzd,J. Castellanos,Midfielder,7.0,1.0,142.0,,47.0,,11.0,,19.0,2.0,1.0,20.0,18.0,9.0,48.0,,36.0,,2.0,11.0,,9.0,,9.0,13.0,2.0,7.0,76.0,,2.0,,13.0,19.0,2.0,10.0,2.0,17.0,2.0,1.0,2.0,,4.0,9.0,36.0,37.0,5.0,,1.0,2.0,3.0,3.0,12.0,1.0,3.0,,4.0,,2.0,9.0,,,,2.0,,,1.0,,5.0,,,1.0,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,bst0cnba7qhy8yea6hng4enyt,W. Charpie,Defender,20.0,7.0,158.0,,82.0,1.0,28.0,,23.0,5.0,1.0,38.0,40.0,16.0,84.0,4.0,60.0,,1.0,21.0,,2.0,1.0,20.0,9.0,2.0,2.0,133.0,,2.0,,11.0,23.0,2.0,10.0,2.0,20.0,2.0,7.0,2.0,,6.0,31.0,61.0,63.0,9.0,16.0,3.0,2.0,2.0,8.0,11.0,,6.0,2.0,9.0,2.0,4.0,5.0,,,,1.0,,4.0,3.0,,2.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,6ki7cq3dsamhsfb1x1a7i5x3p,C. Doyle,Forward,11.0,3.0,179.0,1.0,75.0,,22.0,,29.0,2.0,2.0,24.0,38.0,11.0,80.0,3.0,61.0,,2.0,13.0,,17.0,3.0,18.0,6.0,2.0,3.0,111.0,7.0,2.0,3.0,12.0,27.0,2.0,10.0,,15.0,2.0,8.0,2.0,5.0,6.0,14.0,62.0,67.0,7.0,1.0,1.0,4.0,,3.0,8.0,,2.0,5.0,3.0,2.0,2.0,6.0,,,,1.0,,,6.0,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Forward,27.0,2.0,166.0,,28.0,2.0,11.0,1.0,14.0,,1.0,15.0,12.0,3.0,28.0,,24.0,,1.0,3.0,,9.0,3.0,4.0,6.0,2.0,2.0,58.0,,2.0,,14.0,4.0,6.0,10.0,2.0,21.0,2.0,2.0,2.0,,4.0,4.0,25.0,25.0,8.0,1.0,4.0,2.0,4.0,1.0,13.0,,3.0,,7.0,2.0,2.0,10.0,,,,2.0,,,1.0,1.0,4.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,ahdd5wsea7wy4994wo04hag2x,A. Gogic,Goalkeeper,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,d7mr0bqx5r5lxedg4vot44zit,B. Holt,Goalkeeper,1.0,,180.0,,48.0,,,,6.0,14.0,,16.0,55.0,2.0,77.0,,47.0,,,16.0,,21.0,,4.0,15.0,2.0,,91.0,,2.0,,2.0,41.0,,10.0,,3.0,2.0,,2.0,,,15.0,38.0,61.0,,,,,1.0,12.0,3.0,,1.0,2.0,1.0,,,2.0,,,,,,,14.0,,2.0,,,,,,2.0,,,1.0,,,,,3.0,22.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,2.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,4.0,,180.0,,131.0,1.0,9.0,,39.0,22.0,1.0,34.0,71.0,10.0,142.0,3.0,86.0,,2.0,32.0,,11.0,2.0,21.0,13.0,2.0,2.0,165.0,,2.0,1.0,6.0,66.0,,10.0,,11.0,2.0,,2.0,,3.0,56.0,104.0,110.0,5.0,1.0,2.0,3.0,,11.0,6.0,1.0,3.0,10.0,5.0,3.0,4.0,3.0,,,,,1.0,,24.0,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,5.0,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,5zk02q1b41dbewgvwrsj0cyc5,A. Keita,Forward,22.0,,27.0,,7.0,,2.0,,6.0,,2.0,6.0,,2.0,8.0,1.0,5.0,,2.0,2.0,,2.0,,2.0,1.0,,,14.0,,2.0,,5.0,3.0,1.0,10.0,1.0,7.0,,,2.0,,5.0,1.0,5.0,6.0,7.0,,2.0,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Jacksonville Armada FC,enfx0aaswir08ahcypema3cnp,C. Kilduff,Forward,9.0,2.0,180.0,3.0,35.0,,10.0,,18.0,,1.0,30.0,3.0,14.0,35.0,,21.0,,2.0,14.0,,9.0,,16.0,2.0,2.0,,62.0,,2.0,,10.0,12.0,11.0,10.0,,30.0,2.0,2.0,2.0,,6.0,4.0,21.0,21.0,14.0,,8.0,,1.0,,16.0,1.0,12.0,3.0,20.0,,,4.0,,,,,1.0,,,,3.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
