liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Los Angeles Galaxy,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,2,18.0,35.0,91.0,15.0,,17.0,224.0,134.0,112.0,24.0,37.0,183.0,176.0,9.0,17.0,6.0,25.0,93.0,2.0,1.0,37.0,345.0,17.0,7.0,17.0,28.0,36.0,6.0,471.0,83.0,14.0,28.0,21.0,359.0,466.0,53.0,1298.0,5.0,8.0,90.0,120.0,29.0,229.0,36.0,14.0,5.0,20.0,356.0,3.0,12.0,9.0,22.0,23.0,23.0,89.0,13.0,23.0,825.0,49.0,29.0,28.0,62.0,72.0,2.0,186.0,142.0,42.0,28.0,1.0,0.0,0.0,15.0,2.0,1.0,,,1.0,,,,1.0,,1.0,,3.0,,,12.0,2.0,,1.0,12.0,,4.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,6.0,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1,45.0,,,83.0,,18.0,184.0,2.0,176.0,,1.0,5.0,307.0,,,4.0,,1.0,1.0,,1.0,103.0,18.0,,18.0,32.0,,,401.0,2.0,,3.0,,225.0,168.0,,1620.0,3.0,,4.0,144.0,35.0,77.0,,122.0,,16.0,101.0,,,,1.0,47.0,31.0,135.0,,,550.0,3.0,174.0,1.0,1.0,1.0,,49.0,148.0,,,,,0.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,39.0,,,,,,150.0,,8.0,21.0,31.0,,59.0,21.0,1.0,2.0,52.0,,1.0,,,3.0,,1.0,5.0,,142.0,2.0,2.0,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,15,172.0,14.0,75.0,7.0,4.0,12.0,166.0,124.0,104.0,34.0,25.0,150.0,188.0,10.0,13.0,3.0,21.0,87.0,,2.0,21.0,451.0,16.0,14.0,16.0,24.0,7.0,8.0,579.0,89.0,8.0,16.0,10.0,475.0,574.0,2.0,986.0,1.0,9.0,63.0,87.0,21.0,261.0,7.0,24.0,2.0,12.0,471.0,2.0,2.0,13.0,18.0,78.0,18.0,95.0,12.0,9.0,767.0,26.0,15.0,12.0,47.0,77.0,,144.0,218.0,17.0,14.0,0.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,,1.0,,6.0,,,4.0,1.0,,,4.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Midfielder,27,24.0,7.0,24.0,,9.0,2.0,43.0,30.0,20.0,7.0,3.0,39.0,19.0,2.0,2.0,1.0,6.0,30.0,,3.0,14.0,56.0,11.0,4.0,11.0,2.0,5.0,2.0,79.0,14.0,3.0,2.0,7.0,59.0,74.0,1.0,232.0,1.0,2.0,9.0,26.0,7.0,40.0,8.0,3.0,1.0,2.0,56.0,,1.0,2.0,7.0,83.0,6.0,12.0,4.0,4.0,131.0,9.0,6.0,1.0,7.0,23.0,,12.0,22.0,8.0,4.0,,,0.0,,,,,4.0,,,,1.0,,1.0,,,2.0,2.0,1.0,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,2v5j1i5ae9fnciilwy3op8and,N. DePuy,Defender,20,179.0,29.0,33.0,37.0,1.0,15.0,119.0,53.0,105.0,2.0,25.0,95.0,261.0,5.0,1.0,5.0,31.0,40.0,1.0,,22.0,434.0,16.0,,16.0,44.0,,8.0,588.0,41.0,18.0,26.0,16.0,483.0,565.0,2.0,1409.0,4.0,,55.0,61.0,33.0,144.0,,49.0,14.0,67.0,466.0,5.0,,7.0,8.0,40.0,28.0,82.0,3.0,7.0,776.0,42.0,64.0,18.0,29.0,24.0,,115.0,339.0,10.0,11.0,,,0.0,,1.0,,,,,,,,,1.0,,,3.0,,,,3.0,,,,,11.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,Forward,25,6.0,2.0,6.0,,3.0,1.0,12.0,10.0,5.0,3.0,1.0,10.0,5.0,2.0,,,1.0,7.0,,,2.0,16.0,4.0,3.0,4.0,1.0,1.0,1.0,21.0,5.0,1.0,,,16.0,20.0,1.0,82.0,,1.0,3.0,5.0,3.0,11.0,1.0,,,1.0,15.0,1.0,,,1.0,17.0,3.0,2.0,3.0,2.0,41.0,,,1.0,3.0,7.0,,4.0,5.0,5.0,4.0,,,0.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,7xhffbmvvrctuswgz1oiwul1,R. Feltscher,Defender,25,23.0,22.0,73.0,34.0,4.0,13.0,256.0,68.0,147.0,13.0,18.0,117.0,251.0,10.0,3.0,4.0,24.0,52.0,2.0,,16.0,349.0,17.0,7.0,17.0,53.0,43.0,4.0,524.0,90.0,12.0,35.0,14.0,377.0,511.0,112.0,1247.0,2.0,1.0,65.0,137.0,31.0,223.0,43.0,28.0,5.0,27.0,368.0,3.0,10.0,5.0,6.0,24.0,27.0,81.0,7.0,5.0,893.0,49.0,57.0,13.0,30.0,38.0,2.0,177.0,164.0,21.0,25.0,,,0.0,33.0,2.0,,,,,,,,,1.0,,,1.0,,1.0,10.0,2.0,1.0,,10.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,6.0,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,5h4u3lqd2vmi373fi8ajsaimt,G. González,Defender,21,91.0,10.0,11.0,21.0,1.0,9.0,70.0,21.0,67.0,1.0,4.0,35.0,129.0,1.0,2.0,1.0,7.0,18.0,,,11.0,198.0,10.0,1.0,10.0,29.0,,3.0,297.0,28.0,3.0,10.0,4.0,230.0,283.0,1.0,754.0,1.0,,17.0,38.0,15.0,66.0,,32.0,7.0,37.0,221.0,1.0,,1.0,10.0,21.0,14.0,29.0,,5.0,373.0,14.0,39.0,3.0,7.0,14.0,,66.0,164.0,9.0,5.0,1.0,0.0,0.0,,,,,,,1.0,,,,,1.0,,2.0,,,,1.0,,1.0,,,5.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,7rfeo8qrjotskdx5e6bwk53h1,Y. González,Forward,11,27.0,26.0,33.0,,2.0,7.0,65.0,38.0,30.0,6.0,5.0,64.0,24.0,20.0,2.0,,2.0,19.0,1.0,4.0,6.0,90.0,9.0,3.0,9.0,5.0,11.0,11.0,121.0,28.0,10.0,19.0,7.0,91.0,112.0,1.0,481.0,,6.0,45.0,36.0,13.0,59.0,11.0,1.0,2.0,7.0,82.0,5.0,3.0,1.0,,96.0,13.0,9.0,3.0,1.0,222.0,26.0,2.0,4.0,26.0,12.0,1.0,37.0,32.0,7.0,30.0,,,0.0,,2.0,,,,,,,,,,,,6.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2020,Los Angeles Galaxy,3ybnbzd94ggt62wtqhtnbb1be,C. Harvey,Midfielder,27,11.0,3.0,11.0,1.0,5.0,1.0,11.0,16.0,6.0,,11.0,20.0,13.0,1.0,,1.0,,5.0,,,3.0,34.0,6.0,,6.0,2.0,,,44.0,5.0,,3.0,1.0,38.0,44.0,,105.0,1.0,1.0,15.0,4.0,7.0,15.0,,4.0,,1.0,38.0,,,8.0,3.0,100.0,6.0,10.0,1.0,2.0,65.0,4.0,1.0,3.0,12.0,4.0,,9.0,23.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
