liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,9x4zu1o3adl4otm7wqzqvz6xh,Unai Bilbao,Defender,4,7.0,11.0,2.0,8.0,1.0,3.0,,1.0,3.0,3.0,4.0,6.0,3.0,52.0,4.0,86.0,13.0,,84.0,2.0,7.0,,5.0,2.0,,,102.0,2.0,2.0,5.0,192.0,1.0,89.0,11.0,35.0,1.0,66.0,,2.0,1.0,,17.0,1.0,5.0,135.0,1.0,2.0,2.0,23.0,3.0,7.0,2.0,3.0,3.0,10.0,5.0,7.0,1.0,1.0,99.0,1.0,6.0,0.0,1.0,,,1.0,,13.0,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,dx6uqnml4itbr426gs12udln9,D. Blanco,Midfielder,27,27.0,10.0,2.0,5.0,,8.0,2.0,1.0,3.0,6.0,1.0,2.0,3.0,12.0,16.0,30.0,11.0,1.0,31.0,,12.0,,7.0,1.0,1.0,1.0,42.0,1.0,2.0,12.0,195.0,5.0,31.0,28.0,13.0,4.0,9.0,,1.0,1.0,,27.0,2.0,4.0,87.0,7.0,2.0,1.0,23.0,11.0,5.0,2.0,1.0,3.0,10.0,,9.0,5.0,1.0,41.0,4.0,16.0,0.0,,5.0,,10.0,,2.0,,5.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,Midfielder,34,17.0,12.0,2.0,20.0,,14.0,,2.0,3.0,1.0,24.0,2.0,5.0,17.0,8.0,54.0,13.0,,52.0,13.0,14.0,1.0,12.0,1.0,,,68.0,,3.0,20.0,199.0,1.0,55.0,41.0,17.0,,35.0,,11.0,1.0,1.0,18.0,4.0,4.0,105.0,2.0,3.0,3.0,20.0,9.0,5.0,3.0,,3.0,10.0,3.0,11.0,,2.0,67.0,2.0,21.0,0.0,1.0,1.0,,6.0,1.0,8.0,,5.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,qsce60rnyzjufjqdvdvnouay,K. Castañeda,Midfielder,10,12.0,12.0,2.0,17.0,1.0,4.0,7.0,5.0,3.0,1.0,2.0,3.0,8.0,18.0,6.0,57.0,8.0,,51.0,,14.0,1.0,9.0,1.0,,2.0,68.0,2.0,1.0,8.0,186.0,3.0,60.0,14.0,19.0,1.0,16.0,,2.0,1.0,3.0,21.0,,5.0,106.0,5.0,3.0,2.0,47.0,6.0,6.0,8.0,1.0,3.0,10.0,9.0,5.0,5.0,,64.0,,6.0,0.0,1.0,3.0,,5.0,,1.0,1.0,2.0,,1.0,,,1.0,,,0.0,1.0,1.0,,,1.0,3.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,bez6larr7c5bjwvizqlks7s44,J. Castro,Goalkeeper,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,15,4.0,4.0,1.0,5.0,,,,,2.0,3.0,2.0,3.0,,5.0,2.0,19.0,7.0,,15.0,,7.0,1.0,4.0,,,,26.0,,2.0,4.0,71.0,2.0,19.0,6.0,9.0,,12.0,,2.0,1.0,,9.0,1.0,1.0,33.0,2.0,,,7.0,2.0,1.0,,2.0,2.0,10.0,4.0,4.0,,,26.0,,2.0,0.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,e70lu0n1at0xx7lf5z0niukq2,R. Fernández,Defender,3,8.0,12.0,2.0,25.0,1.0,8.0,,2.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,43.0,9.0,1.0,43.0,3.0,7.0,,6.0,2.0,7.0,,52.0,1.0,2.0,5.0,180.0,1.0,43.0,12.0,17.0,4.0,24.0,,1.0,,,22.0,3.0,4.0,94.0,2.0,2.0,1.0,19.0,4.0,6.0,,2.0,2.0,10.0,,5.0,4.0,1.0,52.0,,7.0,0.0,,1.0,1.0,3.0,3.0,9.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,b5pf64v2vu42s1td4u9uh5c7o,Vitinho,Midfielder,7,10.0,5.0,1.0,12.0,,8.0,3.0,2.0,2.0,,1.0,,3.0,1.0,5.0,20.0,2.0,,19.0,,6.0,1.0,1.0,1.0,,1.0,22.0,1.0,,6.0,87.0,3.0,20.0,11.0,3.0,2.0,4.0,,1.0,1.0,,12.0,,1.0,48.0,4.0,1.0,5.0,19.0,5.0,2.0,4.0,,2.0,10.0,1.0,2.0,3.0,,22.0,1.0,5.0,0.0,,,,,,,,,,,,1.0,,,,,,4.0,,,1.0,3.0,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,ax1ginvoopqcyl6clwx5ya0b8,R. Franco,Defender,25,2.0,1.0,1.0,10.0,,,,,1.0,2.0,1.0,1.0,,3.0,,18.0,3.0,,17.0,1.0,3.0,,1.0,,,,21.0,1.0,,2.0,90.0,,18.0,3.0,5.0,,16.0,,,,,3.0,1.0,2.0,30.0,,,,2.0,2.0,2.0,,1.0,1.0,10.0,1.0,2.0,,,21.0,,1.0,0.0,1.0,,,,,6.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club Tijuana Xoloitzcuintles de Caliente,7rsoyzo7hhqxv9vc1g3v57uac,J. González,Forward,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
