liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Richmond Kickers,aw1stc4erqzwcmiv4m2yyqdt6,N. Aune,Defender,24,153.0,2.0,2.0,,46.0,2.0,83.0,63.0,10.0,2.0,148.0,34.0,1.0,742.0,19.0,5.0,510.0,592.0,26.0,11.0,2.0,20.0,72.0,3.0,11.0,555.0,2.0,18.0,11.0,5.0,17.0,26.0,,23.0,212.0,81.0,4.0,20.0,15.0,4.0,78.0,72.0,350.0,9.0,1012.0,1368.0,112.0,19.0,24.0,3.0,24.0,52.0,84.0,40.0,9.0,7.0,2.0,618.0,771.0,58.0,32.0,233.0,142.0,2.0,13.0,90.0,35.0,1.0,,7.0,,,7.0,,,,,,58.0,,,,7.0,7.0,3.0,1.0,1.0,1.0,,,,2.0,,,2.0,4.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,
USA_USL_League_One,2022,Richmond Kickers,1ekr5murvzfg6wcquet5owpg5,L. Baima,Midfielder,11,45.0,18.0,33.0,1.0,1.0,,12.0,14.0,10.0,,27.0,1.0,5.0,159.0,4.0,7.0,46.0,115.0,4.0,15.0,13.0,1.0,15.0,12.0,8.0,105.0,,7.0,12.0,,6.0,20.0,3.0,4.0,99.0,30.0,9.0,9.0,5.0,6.0,25.0,66.0,51.0,1.0,296.0,451.0,82.0,6.0,13.0,5.0,13.0,24.0,6.0,42.0,8.0,3.0,7.0,119.0,164.0,48.0,28.0,44.0,54.0,4.0,8.0,30.0,,0.0,,2.0,,,,,,,,,2.0,,,,,9.0,7.0,2.0,2.0,,,3.0,14.0,,1.0,,1.0,2.0,,15.0,,1.0,,,1.0,2.0,1.0,0.0,,1.0,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,3h4klx76chahvxu5t810fze21,D. Barnathan,Defender,2,293.0,2.0,2.0,1.0,65.0,3.0,108.0,94.0,10.0,4.0,253.0,42.0,1.0,1236.0,40.0,12.0,722.0,948.0,50.0,16.0,6.0,23.0,139.0,3.0,15.0,879.0,2.0,3.0,23.0,11.0,31.0,47.0,2.0,31.0,315.0,154.0,1.0,20.0,25.0,1.0,134.0,187.0,533.0,5.0,1519.0,2261.0,252.0,33.0,29.0,2.0,29.0,97.0,129.0,98.0,4.0,11.0,2.0,973.0,1266.0,83.0,36.0,382.0,212.0,,22.0,115.0,,1.0,,6.0,,,1.0,,,,,,79.0,,,,1.0,9.0,6.0,,4.0,,,,,2.0,,1.0,2.0,3.0,,,,,,,,,0.0,2.0,,,,1.0,,,,,,1.0,,,,,,
USA_USL_League_One,2022,Richmond Kickers,c28mco9ytj4iohos2523rmvze,M. Bentley,Forward,9,90.0,25.0,25.0,,12.0,2.0,24.0,12.0,10.0,,79.0,7.0,4.0,265.0,15.0,18.0,78.0,175.0,35.0,31.0,11.0,1.0,13.0,30.0,18.0,169.0,1.0,5.0,37.0,1.0,19.0,52.0,4.0,16.0,199.0,77.0,8.0,31.0,18.0,8.0,64.0,91.0,83.0,13.0,568.0,1482.0,111.0,20.0,26.0,18.0,26.0,87.0,63.0,71.0,8.0,7.0,14.0,181.0,271.0,118.0,66.0,38.0,181.0,18.0,64.0,94.0,1.0,1.0,,4.0,,,,,,,,,28.0,,,,,29.0,12.0,3.0,8.0,,,2.0,,6.0,,3.0,6.0,17.0,,1.0,3.0,,1.0,,7.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,Forward,17,113.0,34.0,42.0,,10.0,3.0,21.0,11.0,10.0,2.0,26.0,5.0,30.0,304.0,12.0,11.0,75.0,191.0,13.0,23.0,18.0,3.0,13.0,70.0,28.0,182.0,1.0,12.0,28.0,,14.0,118.0,15.0,28.0,284.0,100.0,7.0,50.0,19.0,4.0,87.0,134.0,80.0,22.0,725.0,1564.0,125.0,15.0,21.0,12.0,21.0,131.0,25.0,68.0,2.0,17.0,33.0,193.0,306.0,220.0,102.0,132.0,245.0,39.0,95.0,114.0,1.0,5.0,,5.0,,,,,,,,,12.0,,,,,32.0,16.0,10.0,22.0,,1.0,,6.0,4.0,2.0,6.0,6.0,16.0,,8.0,,2.0,,,2.0,11.0,5.0,1.0,,2.0,,,,,1.0,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,4qofik4taju14sucl0yuuvkrt,M. Bolduc,Midfielder,7,25.0,9.0,9.0,1.0,,,4.0,2.0,10.0,,23.0,1.0,2.0,76.0,4.0,10.0,14.0,51.0,14.0,2.0,2.0,2.0,3.0,6.0,4.0,49.0,,1.0,16.0,,3.0,19.0,4.0,7.0,54.0,22.0,4.0,12.0,3.0,4.0,11.0,30.0,28.0,8.0,164.0,334.0,41.0,3.0,9.0,3.0,9.0,33.0,19.0,14.0,6.0,6.0,4.0,51.0,76.0,35.0,16.0,11.0,54.0,2.0,13.0,21.0,,0.0,,1.0,,,,,,,,,5.0,,,,,5.0,3.0,,2.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,a8ngovgs2qfu5udzb97kelg16,E. Bryant,Midfielder,8,149.0,21.0,66.0,,8.0,3.0,32.0,49.0,10.0,1.0,195.0,4.0,17.0,733.0,17.0,11.0,291.0,589.0,22.0,32.0,25.0,3.0,41.0,42.0,10.0,565.0,2.0,10.0,31.0,,20.0,74.0,12.0,10.0,298.0,108.0,26.0,17.0,26.0,4.0,120.0,183.0,238.0,7.0,1114.0,2047.0,349.0,22.0,28.0,19.0,28.0,96.0,34.0,181.0,2.0,7.0,8.0,614.0,763.0,140.0,66.0,149.0,174.0,17.0,24.0,78.0,,1.0,,1.0,,,,,,,,,12.0,,,,,11.0,3.0,3.0,1.0,1.0,,,44.0,2.0,21.0,3.0,3.0,8.0,,73.0,,1.0,,,12.0,5.0,3.0,0.0,,1.0,,,,,,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,1qy6habugg41z0xmgrm2by86h,V. Candela,Midfielder,99,55.0,2.0,2.0,,6.0,2.0,16.0,24.0,10.0,,92.0,8.0,1.0,286.0,9.0,7.0,132.0,231.0,6.0,9.0,3.0,,25.0,3.0,9.0,217.0,,3.0,8.0,1.0,8.0,24.0,3.0,15.0,70.0,30.0,,18.0,7.0,,43.0,41.0,94.0,9.0,389.0,645.0,109.0,8.0,16.0,6.0,16.0,30.0,13.0,57.0,9.0,11.0,2.0,241.0,296.0,52.0,28.0,53.0,65.0,1.0,4.0,35.0,,0.0,,4.0,,,,,,,,,7.0,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,62awqz56meu6i0fnwg7vynq7e,A. Causey,Goalkeeper,13,2.0,,,,,,,,10.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,2.0,2.0,,3.0,1.0,,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,0.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,6irdqdoxw9rw7crvf90itm4no,C. Cole,Defender,3,25.0,4.0,4.0,,10.0,1.0,11.0,6.0,10.0,,6.0,5.0,,76.0,5.0,,41.0,52.0,4.0,2.0,2.0,4.0,12.0,1.0,,47.0,,19.0,3.0,,6.0,5.0,,4.0,48.0,13.0,,3.0,1.0,,10.0,18.0,33.0,3.0,147.0,239.0,12.0,6.0,9.0,1.0,9.0,9.0,10.0,12.0,8.0,1.0,2.0,53.0,78.0,10.0,5.0,27.0,20.0,1.0,3.0,11.0,15.0,0.0,,1.0,,,1.0,,,,,,6.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,1kvjc217588h0ws1xccocijt,J. Crisler,Defender,15,294.0,,,,158.0,3.0,90.0,166.0,10.0,7.0,602.0,53.0,2.0,1382.0,23.0,8.0,961.0,1098.0,55.0,24.0,6.0,25.0,195.0,3.0,13.0,1008.0,1.0,6.0,11.0,12.0,30.0,54.0,4.0,43.0,316.0,99.0,,21.0,29.0,,154.0,204.0,592.0,8.0,1808.0,2595.0,213.0,31.0,29.0,1.0,29.0,109.0,149.0,77.0,,13.0,6.0,1174.0,1468.0,101.0,47.0,197.0,250.0,,31.0,141.0,,0.0,,4.0,,,36.0,,,,,,94.0,1.0,,,35.0,16.0,10.0,,2.0,,,1.0,,2.0,,,2.0,6.0,,,2.0,,,,,,2.0,0.0,,,,,,,1.0,2.0,,,,,,,,
USA_USL_League_One,2022,Richmond Kickers,e3mvxgy6ggpbhm4lzv20ouig9,S. Fitch,Midfielder,4,84.0,12.0,12.0,,33.0,,35.0,34.0,10.0,2.0,112.0,14.0,6.0,546.0,16.0,7.0,311.0,463.0,19.0,16.0,9.0,5.0,23.0,6.0,7.0,441.0,,76.0,16.0,5.0,17.0,26.0,2.0,16.0,134.0,61.0,5.0,15.0,11.0,5.0,60.0,61.0,187.0,8.0,820.0,1308.0,169.0,17.0,21.0,2.0,21.0,45.0,40.0,100.0,10.0,6.0,8.0,475.0,559.0,62.0,36.0,160.0,102.0,2.0,17.0,57.0,20.0,0.0,,3.0,,,,,,,,,21.0,,,,,5.0,3.0,,2.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2022,Richmond Kickers,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,1,183.0,,,,22.0,4.0,68.0,156.0,10.0,6.0,270.0,60.0,,507.0,1.0,,618.0,412.0,1.0,9.0,,,178.0,,,512.0,2.0,,,22.0,34.0,,,,190.0,5.0,,,31.0,,273.0,115.0,383.0,,1204.0,2788.0,50.0,36.0,31.0,2.0,31.0,1.0,12.0,,,,,668.0,851.0,8.0,8.0,198.0,20.0,,,19.0,,0.0,4.0,3.0,4.0,34.0,240.0,55.0,14.0,106.0,51.0,,11.0,46.0,6.0,25.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
