liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1.0,7.0,,1.0,,,,,,,,191.0,2.0,7.0,29.0,1.0,,58.0,5.0,5.0,,,7.0,66.0,1.0,,246.0,10.0,8.0,207.0,159.0,4.0,18.0,,,,,,6.0,39.0,4.0,,308.0,1.0,,,177.0,48.0,206.0,16.0,39.0,3.0,2.0,,630.0,112.0,,,,,1.0,,68.0,10.0,6.0,4.0,,39.0,0.0,,,,,,,,,,7.0,4.0,16.0,2.0,1.0,53.0,2.0,23.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,9.0,,,,,,,,1.0,,,,,,,1.0,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,l4rbm35vbn136hutia3pksiy,O. Herrera,Forward,77.0,5.0,2.0,,,,,3.0,1.0,2.0,,18.0,16.0,2.0,19.0,1.0,4.0,10.0,28.0,2.0,5.0,,5.0,23.0,5.0,4.0,77.0,10.0,1.0,61.0,57.0,3.0,,,,14.0,12.0,,33.0,16.0,13.0,3.0,126.0,1.0,1.0,15.0,60.0,4.0,76.0,43.0,2.0,12.0,20.0,11.0,233.0,20.0,4.0,1.0,6.0,5.0,1.0,1.0,19.0,2.0,2.0,1.0,2.0,38.0,1.0,1.0,,,,3.0,4.0,3.0,3.0,,,,,,,,,,,,1.0,2.0,,,1.0,,2.0,2.0,0.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,9ust2jottz8epaowj06jc0u7d,N. Ibáñez,Forward,9.0,8.0,3.0,1.0,,,,1.0,3.0,3.0,,37.0,20.0,7.0,24.0,1.0,17.0,13.0,31.0,6.0,1.0,4.0,8.0,32.0,29.0,6.0,128.0,10.0,,98.0,95.0,7.0,2.0,,,26.0,27.0,,60.0,30.0,28.0,3.0,191.0,17.0,,49.0,86.0,3.0,116.0,62.0,4.0,11.0,32.0,2.0,647.0,23.0,12.0,3.0,1.0,1.0,1.0,,24.0,7.0,7.0,3.0,3.0,49.0,0.0,,7.0,1.0,,17.0,,3.0,10.0,5.0,,,,,,,,,,1.0,,3.0,1.0,,,,3.0,2.0,1.0,,,,,,,2.0,,3.0,2.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,5o93khsl7aoex88y4757vowlw,K. Jaime,Defender,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,2irms3moqosywa14re7n2awh5,D. Lainez,Midfielder,16.0,6.0,1.0,,,,,1.0,1.0,1.0,2.0,49.0,21.0,5.0,40.0,3.0,2.0,25.0,43.0,5.0,13.0,8.0,6.0,50.0,3.0,7.0,183.0,10.0,2.0,152.0,147.0,7.0,4.0,,4.0,25.0,6.0,4.0,46.0,31.0,23.0,10.0,293.0,1.0,13.0,47.0,148.0,5.0,179.0,109.0,6.0,22.0,23.0,14.0,448.0,66.0,2.0,5.0,5.0,8.0,1.0,3.0,20.0,4.0,5.0,6.0,7.0,71.0,0.0,1.0,,6.0,1.0,1.0,8.0,3.0,1.0,,,,,,,,,,,5.0,,1.0,,,,2.0,1.0,1.0,0.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,1azwlwxf9zp6szfentg81lv8q,V. Loroña,Defender,32.0,2.0,,,,,,2.0,,1.0,,1.0,1.0,,2.0,,1.0,2.0,2.0,,,,2.0,,2.0,,5.0,10.0,,2.0,2.0,1.0,,,,3.0,,,4.0,3.0,2.0,,7.0,1.0,,,1.0,,4.0,1.0,,1.0,2.0,,2.0,4.0,1.0,,,,,,1.0,1.0,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,4s64184dkx6ueuosa45eynqzu,F. Ordóñez,Defender,28.0,1.0,,1.0,,,,,,1.0,,19.0,2.0,1.0,7.0,1.0,2.0,4.0,7.0,1.0,1.0,,1.0,9.0,1.0,1.0,33.0,10.0,1.0,23.0,20.0,,3.0,,1.0,6.0,1.0,,8.0,10.0,6.0,3.0,56.0,1.0,10.0,6.0,23.0,3.0,33.0,4.0,4.0,5.0,2.0,,90.0,18.0,,,2.0,1.0,,1.0,,4.0,1.0,1.0,2.0,13.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,8ttt2szpao9f6t2104lq1eal0,B. Parra,Midfielder,34.0,4.0,,,,,,3.0,1.0,,,29.0,,1.0,4.0,1.0,,6.0,1.0,,,,4.0,16.0,3.0,5.0,58.0,10.0,,51.0,48.0,,1.0,,,5.0,,,4.0,7.0,2.0,1.0,66.0,1.0,1.0,17.0,51.0,3.0,58.0,22.0,2.0,1.0,2.0,,49.0,11.0,2.0,3.0,,,,,14.0,3.0,,1.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,dbiivvony0gt5qg5mz4k3np7u,Joaquim,Defender,2.0,7.0,,,,,,1.0,,3.0,,166.0,9.0,6.0,41.0,10.0,7.0,29.0,30.0,5.0,2.0,,7.0,71.0,31.0,6.0,319.0,10.0,4.0,265.0,240.0,5.0,13.0,,,28.0,10.0,,61.0,54.0,41.0,12.0,403.0,20.0,3.0,24.0,251.0,25.0,301.0,99.0,26.0,21.0,20.0,1.0,559.0,117.0,11.0,3.0,5.0,2.0,1.0,5.0,107.0,15.0,6.0,22.0,7.0,63.0,0.0,1.0,3.0,,,4.0,1.0,,1.0,,,,,,,,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19.0,1.0,,,,,,,,1.0,,47.0,3.0,1.0,6.0,,1.0,2.0,6.0,,,,1.0,15.0,3.0,1.0,70.0,10.0,2.0,61.0,56.0,,1.0,,,8.0,,,9.0,9.0,6.0,3.0,77.0,3.0,,8.0,58.0,5.0,67.0,14.0,1.0,3.0,3.0,1.0,90.0,26.0,,,,,,2.0,21.0,3.0,,1.0,1.0,10.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,6zs6oha03gb174tup2r675t9m,E. Pizzuto,Midfielder,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,7dz2c9rqxasc733fedsrp3l2i,J. Purata,Defender,4.0,7.0,1.0,1.0,,,,,1.0,6.0,,292.0,13.0,7.0,36.0,11.0,7.0,18.0,28.0,6.0,,,7.0,142.0,20.0,4.0,433.0,10.0,3.0,383.0,352.0,5.0,15.0,,,26.0,1.0,,48.0,50.0,24.0,10.0,519.0,9.0,,12.0,348.0,31.0,397.0,91.0,24.0,15.0,24.0,,625.0,154.0,11.0,3.0,,,1.0,5.0,125.0,14.0,7.0,39.0,5.0,54.0,0.0,7.0,,,,2.0,,,2.0,2.0,,,,,,14.0,,14.0,,,,,1.0,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,buuaw0nvg6wqjlazjvw51p9pm,A. Ramos,Goalkeeper,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,51dqp43vt4ctlibmgj5pgm4lx,D. Reyes,Defender,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,a3vqeuqyswgt9f41454z73lxx,F. Rodríguez,Goalkeeper,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,ayzzitkww58cz1w3b64f65a6t,O. Rodríguez,Defender,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,dl4d0hd7feqqdtxgcbhppjz84,D. Sánchez,Forward,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,ttnyz6fewsh5t7wbl43fypuy,F. Tapia,Goalkeeper,31.0,1.0,,,,,,,,,,35.0,,1.0,2.0,,,5.0,1.0,1.0,,,1.0,10.0,1.0,,40.0,10.0,,36.0,31.0,1.0,2.0,,,,,,2.0,4.0,2.0,,50.0,1.0,,,27.0,5.0,30.0,1.0,4.0,1.0,,,90.0,14.0,,,,,,,16.0,2.0,1.0,1.0,,4.0,0.0,,,,,,,,,,,,4.0,,,9.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,eif2ze2ewa7i712lj87x29mnd,E. Tercero,Defender,15.0,1.0,,,,,,1.0,,,,4.0,,,1.0,,,1.0,1.0,,,,1.0,5.0,,,16.0,10.0,,15.0,15.0,,,,,1.0,,,1.0,1.0,1.0,1.0,18.0,,1.0,1.0,15.0,,16.0,11.0,,1.0,,,5.0,8.0,,,,,,,2.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,33afzlkan65vmjahs9a15sf6d,J. Vigón,Midfielder,6.0,5.0,1.0,1.0,,,,3.0,2.0,,,29.0,5.0,2.0,16.0,,1.0,10.0,16.0,,2.0,1.0,5.0,14.0,3.0,4.0,81.0,10.0,,66.0,65.0,6.0,1.0,,,13.0,2.0,,19.0,15.0,11.0,5.0,107.0,,,18.0,64.0,1.0,79.0,37.0,2.0,11.0,8.0,3.0,184.0,29.0,3.0,2.0,,2.0,,1.0,20.0,1.0,,,4.0,22.0,0.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,45pb90gp1rl74bnvav530nasq,Rômulo,Midfielder,23.0,5.0,1.0,1.0,,,,2.0,2.0,6.0,,72.0,8.0,3.0,19.0,3.0,6.0,12.0,20.0,4.0,2.0,,5.0,41.0,11.0,3.0,137.0,10.0,2.0,114.0,107.0,4.0,2.0,,,16.0,6.0,,31.0,23.0,21.0,8.0,181.0,9.0,,16.0,113.0,7.0,136.0,42.0,7.0,12.0,10.0,2.0,308.0,41.0,2.0,1.0,,2.0,,3.0,39.0,6.0,4.0,7.0,5.0,31.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Club Tigres UANL,d9y2nzwk6kkcejglaa4kxeuvp,Rafael Carioca,Midfielder,5.0,6.0,,,,,,1.0,3.0,,,186.0,9.0,5.0,15.0,3.0,4.0,29.0,26.0,4.0,2.0,4.0,6.0,94.0,4.0,3.0,328.0,10.0,,311.0,294.0,9.0,1.0,,,13.0,,,30.0,17.0,20.0,4.0,367.0,3.0,,68.0,305.0,17.0,322.0,126.0,4.0,17.0,10.0,6.0,423.0,67.0,1.0,2.0,4.0,2.0,,3.0,99.0,4.0,5.0,1.0,1.0,27.0,0.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,,5.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
