liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Club Necaxa,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,22,28.0,253.0,9.0,7.0,11.0,42.0,12.0,6.0,10.0,328.0,21.0,25.0,1.0,7.0,583.0,39.0,116.0,146.0,1.0,15.0,75.0,3.0,12.0,3.0,2.0,152.0,938.0,10.0,14.0,93.0,2.0,36.0,121.0,12.0,10.0,20.0,21.0,13.0,70.0,32.0,31.0,23.0,16.0,51.0,3.0,7.0,17.0,335.0,4.0,8.0,8.0,40.0,86.0,4.0,55.0,12.0,228.0,31.0,260.0,1.0,7.0,44.0,2.0,19.0,17.0,53.0,9.0,9.0,143.0,20.0,0.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,4456keyaj8fnnvr286bh0gb8p,J. Cobián,Midfielder,35,7.0,37.0,3.0,2.0,2.0,9.0,3.0,3.0,2.0,54.0,4.0,2.0,,2.0,86.0,11.0,3.0,29.0,2.0,4.0,17.0,2.0,3.0,1.0,2.0,25.0,219.0,3.0,,21.0,1.0,6.0,10.0,7.0,10.0,1.0,2.0,4.0,16.0,5.0,3.0,5.0,16.0,10.0,,2.0,1.0,54.0,1.0,1.0,4.0,10.0,13.0,1.0,1.0,7.0,32.0,3.0,37.0,,1.0,12.0,,,1.0,11.0,1.0,,25.0,7.0,0.0,5.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,3zndvhinobvclra6m0y47drrp,J. Delgado,Forward,15,78.0,274.0,24.0,2.0,9.0,64.0,11.0,42.0,14.0,334.0,32.0,17.0,2.0,10.0,582.0,50.0,120.0,207.0,10.0,14.0,61.0,17.0,17.0,1.0,2.0,88.0,1191.0,30.0,12.0,162.0,3.0,11.0,81.0,16.0,10.0,,22.0,13.0,142.0,18.0,34.0,20.0,38.0,91.0,7.0,12.0,10.0,337.0,2.0,7.0,18.0,89.0,77.0,6.0,5.0,16.0,258.0,32.0,276.0,,13.0,70.0,1.0,1.0,6.0,73.0,15.0,1.0,167.0,18.0,0.0,2.0,,3.0,6.0,,1.0,3.0,,1.0,1.0,1.0,2.0,4.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,1kggpaz4j0ttrjavw0z6tzjhm,I. Domínguez,Defender,2,41.0,252.0,8.0,25.0,8.0,45.0,16.0,8.0,15.0,312.0,24.0,28.0,,2.0,595.0,47.0,24.0,126.0,3.0,14.0,62.0,4.0,9.0,4.0,2.0,120.0,1251.0,15.0,15.0,110.0,1.0,15.0,135.0,15.0,10.0,23.0,21.0,12.0,86.0,20.0,8.0,24.0,103.0,74.0,7.0,2.0,14.0,321.0,4.0,14.0,3.0,57.0,43.0,2.0,76.0,15.0,239.0,8.0,259.0,4.0,8.0,57.0,2.0,26.0,7.0,53.0,5.0,3.0,118.0,27.0,0.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,1ksgnqwyrps2rvof8cm9qofyt,S. Fassi,Goalkeeper,1,,43.0,,,,1.0,,,3.0,50.0,,,,,100.0,1.0,18.0,13.0,,5.0,15.0,,,10.0,,47.0,270.0,1.0,,1.0,,14.0,53.0,3.0,10.0,3.0,,4.0,1.0,38.0,,,16.0,,,,,81.0,,,,,12.0,,,3.0,28.0,,66.0,,,23.0,1.0,,5.0,1.0,,,17.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,23.0,9.0,4.0,4.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,859mwci0yh1y8n6r1kprs90wl,Ian González,Forward,24,35.0,209.0,36.0,1.0,17.0,24.0,16.0,16.0,11.0,265.0,17.0,5.0,2.0,,412.0,52.0,75.0,140.0,9.0,10.0,56.0,4.0,10.0,,2.0,50.0,919.0,14.0,5.0,92.0,,4.0,82.0,15.0,10.0,26.0,15.0,9.0,59.0,21.0,2.0,33.0,76.0,77.0,7.0,,3.0,278.0,2.0,2.0,5.0,51.0,51.0,5.0,2.0,15.0,201.0,2.0,222.0,,17.0,33.0,1.0,,1.0,41.0,7.0,,88.0,7.0,2.0,4.0,,3.0,10.0,3.0,,3.0,1.0,,,1.0,,7.0,2.0,3.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,4i9mwmaay4x7nkbuda0v777it,J. González,Defender,16,5.0,37.0,,2.0,,7.0,1.0,1.0,1.0,47.0,5.0,5.0,,,85.0,6.0,,19.0,1.0,2.0,12.0,,3.0,2.0,,28.0,118.0,2.0,3.0,13.0,,6.0,22.0,2.0,10.0,,5.0,2.0,12.0,4.0,2.0,1.0,17.0,8.0,,,5.0,53.0,1.0,,,6.0,11.0,,12.0,2.0,37.0,2.0,41.0,,,7.0,,1.0,2.0,7.0,,1.0,18.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,3xhxdg5j5a2xri7n7ox0aoctl,J. Gónzalez,Midfielder,25,3.0,23.0,1.0,1.0,,7.0,1.0,2.0,,28.0,3.0,2.0,,,45.0,3.0,10.0,13.0,,2.0,5.0,1.0,3.0,1.0,,10.0,57.0,5.0,1.0,11.0,,2.0,10.0,7.0,10.0,,1.0,1.0,10.0,1.0,1.0,1.0,6.0,2.0,,,2.0,28.0,,,,4.0,5.0,,,7.0,22.0,1.0,23.0,,,7.0,1.0,,1.0,7.0,1.0,1.0,10.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,7j58018euuop7njtpotfoad3p,Julio González,Defender,26,37.0,513.0,9.0,15.0,32.0,35.0,35.0,3.0,18.0,642.0,23.0,20.0,3.0,1.0,916.0,59.0,211.0,180.0,,21.0,132.0,1.0,13.0,6.0,2.0,294.0,1620.0,13.0,9.0,139.0,,73.0,349.0,18.0,10.0,55.0,18.0,19.0,72.0,53.0,6.0,67.0,88.0,67.0,3.0,1.0,13.0,660.0,4.0,7.0,4.0,72.0,98.0,1.0,41.0,18.0,475.0,6.0,528.0,5.0,4.0,74.0,2.0,26.0,22.0,67.0,4.0,13.0,178.0,40.0,0.0,,,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,24,34.0,186.0,,9.0,5.0,25.0,4.0,4.0,6.0,218.0,9.0,12.0,,1.0,289.0,20.0,68.0,110.0,2.0,10.0,32.0,1.0,4.0,2.0,2.0,77.0,538.0,10.0,9.0,68.0,,12.0,80.0,12.0,10.0,6.0,13.0,8.0,59.0,12.0,,9.0,64.0,12.0,,1.0,7.0,221.0,,5.0,4.0,38.0,24.0,,1.0,12.0,177.0,,189.0,1.0,,27.0,2.0,,3.0,30.0,3.0,1.0,42.0,8.0,0.0,6.0,,1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,Defender,0,2.0,10.0,1.0,,,2.0,1.0,1.0,1.0,16.0,2.0,,,,24.0,6.0,6.0,4.0,1.0,2.0,6.0,1.0,1.0,,,3.0,45.0,1.0,,5.0,,,7.0,1.0,10.0,,,2.0,4.0,,1.0,1.0,1.0,7.0,,,,17.0,,,1.0,3.0,6.0,,,1.0,11.0,1.0,11.0,,,3.0,,,,2.0,,,9.0,1.0,0.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,8lm8rfsg848ho676ys2o67w7p,E. Hernández,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,55ht1r15uynu0ebd3al9j4fzd,L. Hernández,Defender,0,11.0,48.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,68.0,2.0,2.0,,,122.0,17.0,24.0,24.0,,4.0,20.0,,,2.0,1.0,32.0,154.0,,1.0,20.0,,3.0,26.0,6.0,10.0,6.0,7.0,3.0,13.0,4.0,1.0,7.0,3.0,11.0,2.0,,2.0,70.0,2.0,,,14.0,16.0,1.0,21.0,6.0,46.0,1.0,50.0,,2.0,4.0,1.0,8.0,1.0,6.0,,1.0,34.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,echpyzqptmc5v5u5fmm7jhoet,Y. Leiva,Midfielder,20,3.0,24.0,,1.0,,,1.0,2.0,1.0,25.0,1.0,,,,39.0,1.0,9.0,14.0,1.0,2.0,2.0,,1.0,,,9.0,71.0,,1.0,4.0,,1.0,12.0,3.0,10.0,1.0,1.0,2.0,3.0,1.0,,1.0,6.0,3.0,2.0,1.0,,27.0,1.0,,,4.0,2.0,,,3.0,24.0,,25.0,,2.0,2.0,,,,,,1.0,5.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,dzwrckvn526kg03svnl6dg50q,J. López,Midfielder,19,23.0,62.0,1.0,3.0,,18.0,2.0,14.0,3.0,85.0,7.0,1.0,,5.0,160.0,12.0,5.0,50.0,3.0,4.0,23.0,6.0,3.0,,1.0,24.0,249.0,9.0,4.0,43.0,2.0,11.0,17.0,8.0,10.0,,7.0,3.0,41.0,5.0,10.0,2.0,23.0,33.0,,5.0,1.0,85.0,,,8.0,25.0,30.0,,5.0,8.0,57.0,8.0,62.0,,,23.0,1.0,1.0,1.0,18.0,3.0,,55.0,3.0,0.0,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,5fgfm8rjank6dwrerll5bp4kq,D. López,Forward,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,1.0,157.0,,,4.0,3.0,,,15.0,216.0,,2.0,,,517.0,1.0,71.0,60.0,,16.0,138.0,,,19.0,2.0,257.0,1350.0,1.0,1.0,8.0,,137.0,197.0,15.0,10.0,8.0,1.0,15.0,4.0,86.0,,4.0,67.0,,,,1.0,395.0,,1.0,1.0,1.0,115.0,,,15.0,171.0,,257.0,5.0,,120.0,1.0,,50.0,7.0,,,140.0,23.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,31.0,125.0,117.0,43.0,15.0,47.0,,,19.0,5.0,2.0,8.0,1.0,4.0,,,,,2.0,2.0,,1.0,,
Mexico_Liga_MX,2020-2021,Club Necaxa,89hekdywmtzt4gftz196oxgmi,A. Medina,Midfielder,7,39.0,225.0,23.0,9.0,4.0,36.0,6.0,23.0,9.0,276.0,13.0,11.0,2.0,2.0,411.0,47.0,100.0,159.0,9.0,15.0,51.0,12.0,3.0,1.0,3.0,70.0,783.0,9.0,5.0,85.0,5.0,4.0,69.0,15.0,10.0,3.0,11.0,11.0,75.0,8.0,9.0,10.0,45.0,62.0,3.0,2.0,5.0,277.0,3.0,6.0,16.0,45.0,46.0,6.0,8.0,15.0,218.0,9.0,226.0,,10.0,38.0,4.0,,2.0,40.0,7.0,2.0,97.0,14.0,0.0,6.0,,2.0,7.0,1.0,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,1kwidc48f3jceoz4kjcx3xrvu,O. Millán,Forward,14,,9.0,,,,1.0,,,,9.0,1.0,1.0,,,16.0,,4.0,6.0,,,,,1.0,,,3.0,41.0,,,1.0,,,3.0,2.0,10.0,,,,1.0,1.0,1.0,,,2.0,,,1.0,9.0,,,,,1.0,,2.0,2.0,8.0,,9.0,,,2.0,,,,1.0,,,1.0,,0.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,5h0muq1xao2e9qf4l1mm6z88a,A. Montes,Defender,205,,1.0,,1.0,2.0,,2.0,,,2.0,,,,,8.0,1.0,,,,,1.0,,,,,1.0,22.0,,,4.0,,,1.0,1.0,10.0,5.0,,,,,,4.0,1.0,,,,,2.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,2.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,8fkw7uuaou3ytw58cw78k3v85,L. Passerini,Forward,9,61.0,102.0,78.0,3.0,23.0,32.0,44.0,32.0,14.0,179.0,22.0,2.0,2.0,3.0,387.0,71.0,35.0,94.0,9.0,12.0,77.0,13.0,6.0,,2.0,36.0,1111.0,22.0,7.0,160.0,5.0,6.0,22.0,16.0,10.0,6.0,29.0,11.0,93.0,6.0,4.0,67.0,68.0,51.0,9.0,3.0,1.0,190.0,5.0,1.0,9.0,105.0,71.0,11.0,,16.0,107.0,4.0,113.0,,22.0,25.0,1.0,,2.0,55.0,16.0,1.0,167.0,10.0,1.0,2.0,,14.0,13.0,3.0,,2.0,,,,2.0,,11.0,3.0,3.0,3.0,0.0,3.0,,7.0,1.0,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Necaxa,5awjec1787k7nfw9flda5d1at,J. Pereira,Defender,4,3.0,53.0,1.0,5.0,8.0,4.0,6.0,,4.0,66.0,1.0,2.0,,,99.0,8.0,28.0,11.0,2.0,1.0,15.0,,,,,30.0,239.0,2.0,2.0,21.0,,7.0,44.0,6.0,10.0,9.0,3.0,1.0,7.0,9.0,,14.0,10.0,2.0,,,1.0,70.0,1.0,1.0,1.0,9.0,7.0,,,6.0,46.0,,55.0,1.0,,8.0,,,,12.0,,6.0,17.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
