liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Real Monarchs SLC,48vc423tkz4mx7oql1ahqneac,O. Alba,Defender,51,2.0,104.0,1.0,1.0,52.0,2.0,,3.0,,24.0,,10.0,,8.0,7.0,19.0,,202.0,4.0,,16.0,66.0,39.0,,10.0,19.0,2.0,,12.0,63.0,,408.0,,20.0,666.0,65.0,4.0,206.0,75.0,705.0,10.0,2.0,731.0,851.0,,,2.0,10.0,78.0,5.0,101.0,3.0,11.0,,,32.0,8.0,19.0,43.0,148.0,,62.0,,10.0,17.0,51.0,85.0,292.0,1191.0,18.0,,20.0,,36.0,879.0,85.0,,12.0,527.0,1.0,34.0,1237.0,113.0,12.0,2.0,2.0,2.0,,,95.0,3.0,,,1.0,,,,,,,,,,,,,,5.0,3.0,23.0,,,1.0,,,,,2.0,1.0,1.0,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,929ogu77f1e7edncwll3wv4t0,I. Amparo,Midfielder,61,1.0,28.0,,,10.0,3.0,,,,5.0,,4.0,,2.0,,4.0,,34.0,2.0,,1.0,11.0,1.0,,4.0,6.0,,2.0,3.0,5.0,,27.0,,3.0,77.0,3.0,,27.0,24.0,80.0,10.0,,80.0,106.0,,,,,11.0,1.0,1.0,,3.0,,1.0,6.0,3.0,6.0,15.0,26.0,,11.0,,1.0,4.0,17.0,21.0,27.0,142.0,3.0,,2.0,,7.0,106.0,15.0,1.0,1.0,54.0,,3.0,220.0,28.0,3.0,2.0,1.0,,,,25.0,,,,0.0,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,6kpb5yyfk2ifjgtfkspb8xwd0,O. Anderson,Midfielder,30,3.0,75.0,,5.0,43.0,19.0,,4.0,,19.0,7.0,6.0,,5.0,1.0,16.0,,134.0,2.0,,15.0,12.0,2.0,,43.0,16.0,1.0,6.0,7.0,4.0,2.0,68.0,,10.0,266.0,4.0,,158.0,100.0,264.0,10.0,2.0,270.0,313.0,,5.0,,26.0,36.0,3.0,5.0,2.0,14.0,3.0,11.0,17.0,8.0,16.0,66.0,49.0,2.0,46.0,,3.0,15.0,71.0,45.0,76.0,511.0,8.0,5.0,1.0,,18.0,319.0,41.0,35.0,18.0,115.0,1.0,,1067.0,117.0,7.0,8.0,3.0,,2.0,,109.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,1.0,10.0,1.0,,,3.0,,,,,,1.0,,1.0,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,42w1fj2n8ubc7of8feg5z5p90,F. Barajas,Forward,17,1.0,8.0,,,,2.0,,,,,,,,,,,,5.0,,,1.0,,,,,1.0,,,2.0,1.0,,2.0,,,10.0,2.0,,8.0,4.0,12.0,10.0,,12.0,16.0,,,,,1.0,,,,,1.0,1.0,,,1.0,2.0,4.0,,,,,,2.0,3.0,2.0,23.0,,1.0,,,2.0,16.0,4.0,2.0,,5.0,,,45.0,2.0,,1.0,1.0,,,,2.0,,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,es77zuezg8qvczh819uj6c844,D. Barker John,Midfielder,47,3.0,10.0,,3.0,60.0,23.0,,18.0,2.0,15.0,3.0,11.0,,4.0,,14.0,,148.0,,1.0,10.0,15.0,6.0,5.0,44.0,15.0,1.0,5.0,9.0,7.0,2.0,102.0,,17.0,187.0,11.0,,118.0,70.0,191.0,10.0,3.0,198.0,241.0,3.0,11.0,,28.0,29.0,1.0,6.0,3.0,14.0,3.0,13.0,26.0,10.0,15.0,75.0,50.0,,72.0,,12.0,17.0,79.0,43.0,66.0,493.0,16.0,3.0,10.0,,20.0,248.0,56.0,48.0,24.0,86.0,,2.0,833.0,151.0,9.0,10.0,6.0,,,,135.0,21.0,0.0,3.0,0.0,,,,,,,,,,,,,,9.0,5.0,1.0,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,Goalkeeper,35,,5.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,6.0,,,1.0,1.0,4.0,,,1.0,,,,6.0,,11.0,,,19.0,1.0,,,,16.0,10.0,,20.0,20.0,,,4.0,,4.0,,,,,,,,1.0,1.0,,6.0,,1.0,,,,,,10.0,35.0,,,,,,26.0,5.0,,,20.0,,4.0,90.0,1.0,,,,2.0,,,1.0,,,,0.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,17x0wwjg47boyx7jua6vqf0gk,M. Bell,Forward,12,3.0,119.0,,15.0,106.0,23.0,1.0,8.0,3.0,24.0,7.0,9.0,,9.0,,21.0,,237.0,3.0,9.0,15.0,18.0,5.0,19.0,86.0,20.0,9.0,11.0,11.0,12.0,3.0,67.0,1.0,8.0,302.0,21.0,,220.0,107.0,310.0,10.0,4.0,323.0,392.0,,11.0,,53.0,56.0,3.0,2.0,,29.0,4.0,9.0,18.0,25.0,20.0,108.0,84.0,,107.0,1.0,1.0,12.0,117.0,72.0,114.0,761.0,10.0,4.0,3.0,,23.0,407.0,83.0,62.0,63.0,109.0,1.0,,1325.0,224.0,10.0,14.0,6.0,,2.0,,214.0,17.0,3.0,1.0,2.0,,,,,,,,,,,,,1.0,8.0,5.0,,,1.0,,4.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,7djbfbsqwu0g7wd1xo1ufp2zu,G. Calderón,Defender,55,1.0,25.0,,,10.0,,,2.0,,10.0,,3.0,,3.0,3.0,9.0,,34.0,2.0,,5.0,9.0,13.0,,,5.0,,,,17.0,,107.0,,3.0,189.0,25.0,1.0,70.0,5.0,204.0,10.0,1.0,214.0,234.0,,,5.0,,9.0,1.0,2.0,,,,,6.0,4.0,5.0,9.0,30.0,,17.0,,7.0,8.0,12.0,13.0,107.0,282.0,10.0,,3.0,,2.0,244.0,23.0,,1.0,145.0,,5.0,377.0,29.0,3.0,,1.0,5.0,,,19.0,2.0,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,Midfielder,92,4.0,470.0,,7.0,74.0,11.0,5.0,6.0,7.0,33.0,1.0,16.0,,8.0,3.0,29.0,,187.0,5.0,9.0,20.0,46.0,22.0,33.0,15.0,21.0,4.0,16.0,17.0,24.0,1.0,335.0,,27.0,1153.0,81.0,3.0,568.0,223.0,1154.0,10.0,3.0,1234.0,1288.0,,5.0,,5.0,77.0,4.0,4.0,,33.0,1.0,6.0,33.0,28.0,21.0,56.0,134.0,,81.0,3.0,7.0,26.0,64.0,110.0,340.0,1625.0,15.0,1.0,33.0,,39.0,1368.0,107.0,29.0,13.0,676.0,2.0,4.0,1728.0,145.0,6.0,5.0,10.0,,1.0,,130.0,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Real Monarchs SLC,4pecy6elniy71xp1ql9a9mbro,G. Carter,Forward,80,,1.0,,,1.0,,,,1.0,,,,,2.0,,,,8.0,,1.0,,,1.0,2.0,2.0,3.0,,,,,,,,,3.0,,,3.0,3.0,3.0,10.0,,3.0,5.0,,,,,,,,,,,,,,3.0,8.0,2.0,,3.0,,2.0,6.0,10.0,2.0,1.0,15.0,4.0,,,,1.0,5.0,5.0,,1.0,1.0,,,25.0,13.0,,,1.0,,1.0,,9.0,3.0,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
