liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,61esp7ett8p66f2agq9nuryp6,J. Anglin,Midfielder,17,1.0,,1.0,1.0,13.0,,15.0,,9.0,5.0,4.0,5.0,6.0,1.0,3.0,3.0,8.0,5.0,3.0,,7.0,32.0,3.0,3.0,8.0,,1.0,1.0,3.0,29.0,12.0,19.0,28.0,,1.0,,,90.0,3.0,,,1.0,6.0,34.0,1.0,31.0,1.0,,3.0,43.0,1.0,,,2.0,1.0,3.0,0.0,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,854wvptw9qrm30peuykvmv2wa,K. Bailey,Forward,12,2.0,2.0,,1.0,,1.0,1.0,,4.0,4.0,,5.0,9.0,1.0,3.0,3.0,2.0,2.0,,1.0,2.0,16.0,1.0,4.0,8.0,,1.0,,,11.0,6.0,5.0,11.0,,,7.0,1.0,90.0,,,4.0,,17.0,19.0,,11.0,,,8.0,40.0,,3.0,6.0,4.0,4.0,2.0,0.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,59n8fea085xj8swqrukldd72s,R. Biggs,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,7xbxhzaxnm9wwi8i0ww5nw67e,S. Bradford,Forward,38,,,,2.0,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,,,,,41.0,1.0,,1.0,,3.0,3.0,,3.0,,,,8.0,,,,,,,0.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,edtj63dyxok9m949znhjh75sk,W. Brown,Forward,19,5.0,4.0,1.0,2.0,8.0,,6.0,,15.0,7.0,8.0,22.0,2.0,2.0,4.0,4.0,10.0,3.0,7.0,,4.0,15.0,3.0,1.0,4.0,,1.0,2.0,1.0,10.0,8.0,5.0,12.0,1.0,2.0,,,94.0,2.0,1.0,,1.0,7.0,18.0,4.0,13.0,3.0,7.0,5.0,34.0,1.0,,1.0,4.0,1.0,4.0,0.0,,1.0,,4.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,azvlfmucwdpm7mnqsv6tswydw,D. Campbell,Forward,7,1.0,1.0,,1.0,,,2.0,,4.0,3.0,1.0,1.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,13.0,2.0,,,,2.0,,,,,,,5.0,1.0,,,,,,0.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,4itogi9qw43hz23xi4hfyu82y,T. Chambers,Goalkeeper,1,,,,1.0,,,4.0,,1.0,,1.0,,26.0,1.0,3.0,3.0,1.0,,1.0,,2.0,13.0,3.0,15.0,,,1.0,,8.0,7.0,7.0,3.0,2.0,,,,,90.0,,,,,20.0,28.0,,10.0,,,18.0,52.0,,6.0,17.0,15.0,3.0,1.0,0.0,,,,,,,,,,,1.0,,,1.0,14.0,8.0,9.0,,9.0,4.0,4.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,4yk4fvry4w7njc599h5qog3kk,F. Cummings,Defender,41,2.0,2.0,,1.0,1.0,,13.0,,4.0,2.0,2.0,,3.0,1.0,3.0,3.0,2.0,,2.0,2.0,15.0,40.0,2.0,3.0,23.0,,1.0,,2.0,39.0,1.0,40.0,39.0,,2.0,,,90.0,,,6.0,,1.0,42.0,,41.0,2.0,,1.0,54.0,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,8us7gk6mami1cbkdd5l5efgbu,C. Daley,Forward,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,3uzmfkg5qmpfxtyy0m0m9lst0,S. Davis,Goalkeeper,96,,,,1.0,,,3.0,,,,,,13.0,1.0,3.0,3.0,,,,,3.0,16.0,1.0,8.0,8.0,,1.0,,5.0,11.0,1.0,16.0,12.0,,,,,90.0,,,2.0,,7.0,24.0,,17.0,,,7.0,34.0,,3.0,7.0,5.0,2.0,,0.0,,,,,,,,,,,,,,,6.0,1.0,4.0,1.0,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Mount Pleasant Academy FC,3mgieimb1sjgggk06uzpomfx0,E. Dennis,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
