liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Chicago Fire FC,2tefbibzqjhltyfh9k6rnenoq,I. Aliseda,Forward,7,56.0,23.0,446.0,7.0,323.0,10.0,58.0,517.0,833.0,184.0,25.0,19.0,71.0,65.0,4.0,135.0,30.0,67.0,31.0,96.0,12.0,129.0,28.0,30.0,1592.0,11.0,20.0,513.0,450.0,5.0,7.0,431.0,7.0,5.0,5.0,64.0,91.0,199.0,199.0,23.0,7.0,53.0,93.0,3.0,85.0,5.0,1.0,98.0,6.0,156.0,32.0,,87.0,16.0,85.0,36.0,22.0,2.0,2.0,1.0,8.0,19.0,11.0,19.0,7.0,2.0,1.0,29.0,,1.0,,,,,15.0,8.0,,16.0,1.0,4.0,3.0,5.0,1.0,1.0,41.0,2.0,3.0,1.0,1.0,24.0,,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,2kg90zdxkhisg0cn9734dbjkl,R. Berić,Forward,27,118.0,33.0,350.0,7.0,267.0,27.0,59.0,531.0,899.0,250.0,30.0,9.0,103.0,71.0,10.0,205.0,36.0,122.0,22.0,47.0,8.0,146.0,84.0,31.0,2204.0,4.0,51.0,472.0,409.0,6.0,17.0,400.0,6.0,,4.0,118.0,154.0,275.0,148.0,33.0,7.0,142.0,96.0,19.0,90.0,2.0,3.0,88.0,4.0,166.0,9.0,1.0,56.0,26.0,63.0,44.0,21.0,4.0,4.0,4.0,33.0,17.0,28.0,17.0,4.0,4.0,28.0,21.0,,3.0,,3.0,,,31.0,32.0,1.0,27.0,,8.0,8.0,,2.0,2.0,46.0,7.0,5.0,4.0,1.0,59.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,2tjdphfl1b2blixjcza9542d,J. Bornstein,Defender,3,134.0,30.0,858.0,10.0,399.0,22.0,12.0,1080.0,1510.0,239.0,35.0,52.0,54.0,54.0,10.0,82.0,38.0,196.0,3.0,36.0,40.0,487.0,112.0,25.0,2220.0,62.0,49.0,1051.0,884.0,3.0,6.0,832.0,25.0,31.0,67.0,133.0,103.0,265.0,309.0,30.0,5.0,10.0,136.0,1.0,529.0,15.0,2.0,160.0,48.0,127.0,17.0,2.0,131.0,25.0,73.0,36.0,75.0,0.0,0.0,0.0,63.0,12.0,5.0,12.0,81.0,2.0,,5.0,,,,,14.0,,,3.0,,1.0,,,,2.0,,,18.0,,,2.0,4.0,4.0,,,,,,4.0,,8.0,18.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,5,103.0,17.0,624.0,5.0,232.0,13.0,12.0,875.0,1158.0,176.0,19.0,75.0,36.0,50.0,5.0,26.0,23.0,206.0,5.0,56.0,28.0,439.0,95.0,15.0,1455.0,103.0,37.0,819.0,669.0,4.0,,594.0,21.0,28.0,19.0,137.0,73.0,239.0,294.0,17.0,1.0,26.0,103.0,2.0,470.0,7.0,1.0,85.0,48.0,81.0,11.0,1.0,122.0,16.0,45.0,34.0,72.0,0.0,1.0,0.0,58.0,3.0,2.0,3.0,65.0,2.0,1.0,5.0,,,,1.0,7.0,,,13.0,1.0,5.0,,1.0,1.0,,,,6.0,,,2.0,,18.0,,,,,,3.0,,12.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,6.0,2.0,22.0,1.0,14.0,1.0,2.0,29.0,39.0,9.0,,1.0,5.0,1.0,,1.0,,7.0,2.0,13.0,1.0,8.0,2.0,2.0,55.0,1.0,1.0,29.0,22.0,,,21.0,,1.0,,2.0,6.0,11.0,10.0,2.0,2.0,1.0,3.0,,9.0,1.0,,9.0,1.0,7.0,,,2.0,,2.0,,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,28,31.0,17.0,61.0,3.0,42.0,7.0,17.0,95.0,195.0,60.0,3.0,1.0,25.0,9.0,1.0,33.0,3.0,33.0,7.0,22.0,8.0,22.0,10.0,9.0,327.0,2.0,8.0,94.0,62.0,,3.0,61.0,2.0,2.0,,31.0,33.0,75.0,21.0,17.0,14.0,15.0,27.0,1.0,30.0,6.0,,11.0,2.0,50.0,9.0,,21.0,3.0,25.0,3.0,8.0,0.0,0.0,0.0,2.0,6.0,2.0,6.0,2.0,2.0,,2.0,,,,,,,2.0,3.0,,3.0,,,,1.0,,,8.0,,,2.0,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,4huwe4wnwwj948keblao2scmh,J. Espinoza,Defender,14,54.0,20.0,239.0,8.0,152.0,15.0,13.0,307.0,583.0,97.0,12.0,9.0,34.0,27.0,8.0,61.0,14.0,67.0,9.0,97.0,24.0,97.0,19.0,20.0,807.0,13.0,10.0,306.0,240.0,2.0,5.0,231.0,17.0,7.0,61.0,82.0,44.0,147.0,24.0,20.0,12.0,16.0,53.0,3.0,111.0,7.0,3.0,111.0,13.0,78.0,10.0,1.0,38.0,8.0,44.0,14.0,20.0,0.0,0.0,0.0,9.0,35.0,6.0,35.0,20.0,9.0,,9.0,,,,1.0,8.0,,,4.0,,3.0,,,,,1.0,1.0,10.0,,,9.0,2.0,7.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,Midfielder,11,80.0,13.0,347.0,14.0,251.0,16.0,23.0,443.0,690.0,130.0,16.0,11.0,63.0,28.0,9.0,102.0,20.0,93.0,9.0,55.0,26.0,109.0,15.0,30.0,1064.0,13.0,9.0,440.0,350.0,4.0,3.0,339.0,19.0,5.0,14.0,107.0,72.0,182.0,91.0,13.0,1.0,53.0,58.0,8.0,121.0,7.0,2.0,129.0,11.0,115.0,15.0,2.0,53.0,12.0,52.0,13.0,15.0,1.0,1.0,0.0,6.0,29.0,15.0,29.0,8.0,10.0,,23.0,,,,2.0,,,9.0,11.0,1.0,8.0,,2.0,2.0,3.0,2.0,2.0,11.0,,1.0,10.0,,19.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Chicago Fire FC,5wyc0yzl39mfgquufx99bae39,G. Giménez,Midfielder,30,137.0,25.0,905.0,18.0,498.0,31.0,35.0,1153.0,1545.0,223.0,27.0,76.0,85.0,72.0,21.0,175.0,31.0,186.0,13.0,49.0,61.0,481.0,42.0,34.0,1958.0,49.0,24.0,1085.0,967.0,4.0,6.0,891.0,32.0,14.0,2.0,168.0,109.0,303.0,297.0,25.0,3.0,18.0,114.0,8.0,326.0,29.0,2.0,355.0,35.0,181.0,21.0,5.0,178.0,22.0,96.0,33.0,55.0,2.0,0.0,0.0,18.0,18.0,8.0,37.0,25.0,12.0,,23.0,,1.0,,,2.0,1.0,10.0,16.0,,11.0,,2.0,2.0,5.0,1.0,1.0,14.0,,,3.0,3.0,27.0,,8.0,27.0,,8.0,5.0,,4.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
