liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Indy Eleven,cnyz9by7c5ws261h9i0t03xl,T. Adewole,Defender,33,1.0,3.0,24.0,18.0,10.0,11.0,9.0,42.0,,241.0,,1.0,307.0,42.0,27.0,1.0,506.0,,45.0,11.0,15.0,,1.0,65.0,28.0,,73.0,24.0,13.0,11.0,398.0,119.0,4.0,1141.0,386.0,,43.0,358.0,5.0,3.0,,2.0,31.0,40.0,14.0,635.0,15.0,129.0,35.0,5.0,50.0,,108.0,,10.0,93.0,,491.0,4.0,,10.0,48.0,24.0,3.0,,92.0,8.0,14.0,,2.0,108.0,51.0,20.0,3.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Indy Eleven,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,Forward,29,26.0,8.0,7.0,103.0,34.0,45.0,1.0,4.0,3.0,160.0,3.0,1.0,141.0,222.0,168.0,1.0,663.0,25.0,271.0,118.0,32.0,30.0,17.0,15.0,195.0,7.0,181.0,110.0,27.0,31.0,461.0,376.0,67.0,2401.0,409.0,10.0,187.0,447.0,38.0,6.0,19.0,15.0,24.0,14.0,37.0,1150.0,32.0,156.0,28.0,68.0,62.0,2.0,152.0,15.0,43.0,500.0,18.0,611.0,17.0,3.0,10.0,229.0,119.0,6.0,10.0,321.0,28.0,55.0,7.0,5.0,202.0,278.0,83.0,4.0,6.0,4.0,4.0,2.0,,,2.0,3.0,11.0,1.0,1.0,,2.0,,,,2.0,,5.0,2.0,,4.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Indy Eleven,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,19,6.0,6.0,13.0,6.0,4.0,20.0,5.0,8.0,,177.0,1.0,3.0,219.0,14.0,30.0,3.0,547.0,9.0,36.0,16.0,23.0,1.0,1.0,15.0,158.0,19.0,76.0,53.0,15.0,17.0,459.0,154.0,15.0,1265.0,445.0,,73.0,446.0,1.0,2.0,1.0,10.0,22.0,13.0,19.0,853.0,23.0,176.0,31.0,2.0,59.0,,36.0,9.0,22.0,97.0,5.0,531.0,7.0,,10.0,61.0,8.0,2.0,,243.0,12.0,23.0,19.0,8.0,88.0,83.0,11.0,2.0,0.0,0.0,0.0,,,,,6.0,1.0,102.0,11.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Indy Eleven,807o9aah2y5z9bk70c4s0c89h,A. Cochran,Defender,3,4.0,1.0,35.0,38.0,6.0,11.0,7.0,22.0,,357.0,2.0,,565.0,101.0,22.0,,913.0,,60.0,18.0,21.0,2.0,2.0,56.0,40.0,,90.0,25.0,18.0,20.0,759.0,164.0,2.0,1666.0,722.0,,98.0,680.0,4.0,5.0,,8.0,69.0,79.0,25.0,1121.0,21.0,224.0,64.0,6.0,66.0,,292.0,1.0,19.0,148.0,2.0,869.0,6.0,,10.0,88.0,63.0,3.0,,194.0,11.0,5.0,,3.0,154.0,47.0,12.0,3.0,0.0,0.0,0.0,,,,,19.0,,4.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Indy Eleven,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,13,,,,,,2.0,8.0,19.0,,81.0,,,38.0,2.0,1.0,,106.0,,1.0,,4.0,,,52.0,,,38.0,1.0,4.0,8.0,51.0,55.0,,360.0,34.0,,3.0,30.0,,1.0,,,1.0,21.0,9.0,158.0,4.0,10.0,17.0,,42.0,,15.0,1.0,,4.0,,54.0,,,10.0,3.0,2.0,,,13.0,,,,,55.0,2.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,34.0,,24.0,,,,,,,,,,,,,,,22.0,8.0,,6.0,16.0,,,6.0,,,,,,,,,,,
USA_USL_Championship,2021,Indy Eleven,4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,4,3.0,1.0,12.0,20.0,13.0,11.0,5.0,26.0,,189.0,1.0,,204.0,42.0,38.0,,403.0,1.0,58.0,11.0,16.0,2.0,2.0,61.0,30.0,1.0,81.0,36.0,11.0,14.0,299.0,123.0,5.0,1118.0,275.0,,43.0,256.0,4.0,3.0,,9.0,53.0,43.0,17.0,566.0,16.0,50.0,24.0,6.0,51.0,,134.0,1.0,28.0,116.0,,372.0,5.0,1.0,10.0,58.0,22.0,5.0,,95.0,19.0,7.0,1.0,5.0,104.0,74.0,27.0,,0.0,0.0,0.0,,,,,9.0,2.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Indy Eleven,6r9j9hw6xos7myd05ffuflka1,R. Edwards,Goalkeeper,26,1.0,,,,,,13.0,42.0,,158.0,1.0,,40.0,3.0,1.0,,184.0,,1.0,,7.0,,,102.0,,,97.0,1.0,7.0,9.0,82.0,104.0,,630.0,36.0,,,27.0,,1.0,,,12.0,55.0,10.0,263.0,7.0,17.0,5.0,,57.0,,9.0,,,5.0,,71.0,,,10.0,4.0,3.0,1.0,,42.0,,2.0,,,102.0,2.0,,,0.0,0.0,0.0,,,,,,,,,,,67.0,,48.0,,,,,,,,,,,,,,,26.0,2.0,,9.0,17.0,6.0,1.0,6.0,,,2.0,2.0,,,,,,,
USA_USL_Championship,2021,Indy Eleven,blb3vzbk5bvi986xxswlc3s2x,J. Farr,Goalkeeper,1,2.0,,,2.0,,1.0,50.0,93.0,,432.0,3.0,,230.0,6.0,1.0,,580.0,,3.0,,23.0,,,225.0,,,203.0,9.0,23.0,23.0,348.0,238.0,,2070.0,189.0,,7.0,181.0,,6.0,,,24.0,167.0,29.0,840.0,23.0,75.0,29.0,,200.0,1.0,73.0,2.0,3.0,16.0,,291.0,1.0,,10.0,13.0,4.0,4.0,,118.0,3.0,4.0,,,232.0,10.0,,6.0,0.0,0.0,0.0,,,,,,,1.0,,,,233.0,,69.0,,,,,,,,,,,,,,,75.0,15.0,,34.0,40.0,6.0,3.0,14.0,2.0,,2.0,1.0,1.0,,2.0,,,,
USA_USL_Championship,2021,Indy Eleven,dl7ha327gcy54bxffnx8vpxhx,Ayoze García,Midfielder,7,20.0,12.0,19.0,18.0,9.0,35.0,1.0,9.0,,250.0,3.0,13.0,316.0,23.0,71.0,16.0,948.0,16.0,89.0,19.0,28.0,5.0,2.0,26.0,278.0,47.0,183.0,85.0,20.0,27.0,780.0,288.0,36.0,1705.0,768.0,,142.0,727.0,3.0,4.0,4.0,13.0,8.0,53.0,31.0,1304.0,28.0,138.0,32.0,8.0,92.0,1.0,282.0,26.0,28.0,179.0,6.0,933.0,14.0,2.0,10.0,90.0,5.0,4.0,,480.0,15.0,31.0,32.0,8.0,168.0,156.0,21.0,1.0,0.0,0.0,0.0,3.0,9.0,4.0,1.0,5.0,11.0,54.0,1.0,4.0,5.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_USL_Championship,2021,Indy Eleven,9vnc6yrzvl4ia47ger2032pk9,J. Gutjahr,Midfielder,6,4.0,11.0,15.0,16.0,5.0,23.0,7.0,13.0,,232.0,,2.0,245.0,27.0,31.0,2.0,634.0,6.0,47.0,6.0,27.0,1.0,5.0,39.0,109.0,6.0,107.0,44.0,16.0,13.0,501.0,178.0,12.0,1383.0,496.0,,94.0,459.0,2.0,5.0,2.0,10.0,16.0,42.0,18.0,809.0,27.0,136.0,32.0,3.0,87.0,,157.0,7.0,20.0,102.0,3.0,626.0,7.0,1.0,10.0,55.0,11.0,3.0,,258.0,10.0,18.0,6.0,11.0,133.0,75.0,11.0,1.0,0.0,0.0,0.0,1.0,,,,5.0,,15.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
