liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,70jaf8w6x72qijqmgu0ynwcgk,A. Ayala,Defender,0,10.0,44.0,4.0,,32.0,86.0,2.0,20.0,65.0,9.0,26.0,,4.0,3.0,85.0,4.0,10.0,5.0,4.0,66.0,349.0,29.0,156.0,7.0,4.0,0.0,,,,38.0,6.0,,2.0,6.0,,14.0,11.0,,61.0,,,25.0,13.0,4.0,4.0,,2.0,,28.0,5.0,4.0,2.0,7.0,5.0,,12.0,,10.0,11.0,2.0,2.0,16.0,21.0,,,,8.0,1.0,,5.0,,,2.0,3.0,,3.0,3.0,,,1.0,,1.0,,,1.0,,,8.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,6kxgw84qqljiwhfxbbphccudx,C. Bernárdez,Forward,0,8.0,3.0,,,17.0,27.0,,8.0,12.0,4.0,,,3.0,,20.0,1.0,8.0,,,19.0,260.0,8.0,55.0,30.0,3.0,0.0,,,,11.0,2.0,,2.0,5.0,,,4.0,,19.0,,,19.0,12.0,6.0,3.0,,2.0,,7.0,1.0,1.0,,1.0,2.0,,7.0,6.0,3.0,10.0,1.0,4.0,8.0,13.0,,2.0,,12.0,,4.0,1.0,3.0,1.0,,,,1.0,,,,,,9.0,,,,1.0,,,,,,,,,,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,3tgszht47l2tkfrnseo6ac4yc,J. Brooks,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,3rn6vuhxh3vsjl68yr4jw6adw,H. Casanova,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,aoyb69ty523sq1uc6tgll2qc,J. Casanova,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,3bp5lhoesl6ogoi4zeefxnn8q,A. Chi,Midfielder,0,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,10.0,1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,ek2litd94697pj5ds8y0vtpn8,E. Dyck,Goalkeeper,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,40yayefq290lts2q8tww31lhw,L. Gallego,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,6e6tub9sopuxxmy2nn012w76y,I. Gill,Midfielder,0,7.0,17.0,,2.0,13.0,51.0,,11.0,38.0,9.0,,,4.0,,48.0,,7.0,4.0,1.0,40.0,143.0,12.0,66.0,22.0,4.0,0.0,,,,28.0,2.0,,1.0,16.0,,4.0,2.0,,36.0,,,11.0,6.0,6.0,2.0,,3.0,,10.0,,1.0,2.0,2.0,1.0,,5.0,3.0,2.0,3.0,2.0,3.0,10.0,5.0,1.0,1.0,,8.0,,1.0,1.0,3.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Belize,30jtweqwo11z3f0ejmg8t5nth,N. Guerra,Midfielder,0,9.0,50.0,3.0,,40.0,114.0,3.0,21.0,90.0,23.0,19.0,,4.0,4.0,110.0,1.0,9.0,6.0,7.0,93.0,322.0,41.0,188.0,14.0,4.0,0.0,,,,52.0,9.0,,1.0,35.0,,10.0,5.0,,87.0,,,29.0,19.0,6.0,4.0,,3.0,,5.0,7.0,4.0,3.0,10.0,6.0,1.0,10.0,1.0,7.0,16.0,2.0,3.0,14.0,23.0,,1.0,,24.0,1.0,1.0,1.0,1.0,,,,,,4.0,7.0,2.0,,4.0,2.0,,,,,,3.0,,,2.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
