liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,dkkv4g3lwtejqoazanse0zjmc,C. Ainsworth,Midfielder,11.0,2.0,,,,,,,,1.0,3.0,37.0,3.0,2.0,25.0,4.0,2.0,19.0,15.0,4.0,6.0,1.0,2.0,28.0,4.0,10.0,83.0,10.0,2.0,57.0,53.0,3.0,7.0,1.0,3.0,10.0,2.0,3.0,19.0,26.0,13.0,6.0,141.0,1.0,11.0,6.0,55.0,4.0,80.0,20.0,16.0,12.0,6.0,2.0,180.0,44.0,3.0,7.0,3.0,3.0,1.0,1.0,5.0,7.0,4.0,3.0,5.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,7mhox7ebowqbmbowmcu0olx0q,D. Allen,Midfielder,13.0,2.0,,,,,,,,2.0,,13.0,6.0,2.0,8.0,3.0,2.0,8.0,9.0,4.0,,1.0,2.0,13.0,5.0,1.0,37.0,10.0,,27.0,27.0,2.0,1.0,,,8.0,,1.0,14.0,10.0,4.0,1.0,57.0,1.0,,7.0,27.0,,37.0,15.0,2.0,3.0,10.0,3.0,180.0,10.0,4.0,,,,1.0,,7.0,2.0,4.0,2.0,1.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,5aocd8ha3hl7fd1l8tg1zufsa,D. Atkinson,Midfielder,10.0,2.0,,,,,,,1.0,,1.0,17.0,8.0,2.0,13.0,,,10.0,16.0,4.0,3.0,,2.0,10.0,3.0,5.0,51.0,10.0,,39.0,38.0,2.0,1.0,,1.0,9.0,3.0,3.0,19.0,12.0,9.0,3.0,87.0,1.0,,10.0,36.0,1.0,48.0,23.0,3.0,8.0,10.0,6.0,175.0,21.0,2.0,,3.0,2.0,1.0,1.0,10.0,2.0,4.0,2.0,2.0,31.0,0.0,,2.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,uf1c33lttgfz9nr2v9m6y9gq,K. Auvray,Midfielder,9.0,2.0,,,,,,2.0,,1.0,,4.0,2.0,,9.0,,1.0,1.0,7.0,2.0,5.0,,2.0,3.0,1.0,,13.0,10.0,,9.0,9.0,2.0,,,,1.0,4.0,,8.0,4.0,5.0,1.0,26.0,,1.0,3.0,9.0,,13.0,5.0,3.0,5.0,3.0,1.0,42.0,6.0,1.0,,2.0,5.0,,,1.0,,2.0,,1.0,10.0,0.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,1laino29en569qfkl4sshebfu,V. Barclett,Goalkeeper,1.0,2.0,,,,,,,,,,25.0,,2.0,7.0,,,21.0,1.0,4.0,,,2.0,8.0,1.0,1.0,38.0,10.0,,26.0,23.0,1.0,5.0,,,,,,2.0,12.0,2.0,,64.0,1.0,,,11.0,3.0,17.0,1.0,12.0,1.0,,,180.0,25.0,,,,,1.0,,5.0,5.0,4.0,1.0,,14.0,0.0,,,,,,,,,,7.0,2.0,7.0,1.0,1.0,26.0,5.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,2esxqkmhf3c7xv2a57rpq8duc,O. Bryan,Forward,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,eqa38wchy6mkg2phv9rv4wydw,J. Calvin,Forward,7.0,2.0,,1.0,,,,,,2.0,,7.0,10.0,2.0,12.0,1.0,2.0,4.0,16.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,30.0,10.0,1.0,18.0,17.0,1.0,1.0,,,10.0,5.0,,17.0,12.0,6.0,2.0,58.0,,1.0,4.0,16.0,1.0,28.0,12.0,2.0,6.0,11.0,8.0,180.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0,1.0,4.0,,1.0,24.0,0.0,,1.0,1.0,,1.0,5.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,1zqgtkfk9ibugrvjhlx13nsb8,J. Dennis,Midfielder,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,f32rbvkbl4yb03wwk05yt20wk,J. Dunn,Forward,17.0,1.0,,,,,,1.0,,,,1.0,,,2.0,,,,1.0,,,,1.0,1.0,,,4.0,10.0,,2.0,2.0,,,,,2.0,,,1.0,2.0,1.0,1.0,5.0,,,1.0,2.0,,4.0,1.0,,1.0,,,5.0,,,,,,,1.0,2.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,Cavalier FC,c3wh2xzk3b2pj3lvyszvcxyqc,A. Gooden,Defender,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
